,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
694,Blake Griffin,Los Angeles Clippers,34:24,8,18,44.4,0,0,0.0,0,4,0.0,3,9,12,0,1,0,3,1,16,-3,150
695,DeAndre Jordan,Los Angeles Clippers,24:14,5,8,62.5,0,0,0.0,3,6,50.0,3,2,5,0,0,2,1,3,13,-1,150
696,Chris Paul,Los Angeles Clippers,36:13,9,16,56.3,0,3,0.0,1,1,100,2,2,4,8,1,0,3,2,19,-4,150
697,Eric Bledsoe,Los Angeles Clippers,22:37,4,9,44.4,0,1,0.0,1,2,50.0,3,2,5,3,2,1,1,1,9,2,150
698,Danny Green,San Antonio Spurs,34:47,2,11,18.2,2,8,25.0,0,0,0.0,2,2,4,2,0,1,1,1,6,-4,150
699,Patty Mills,San Antonio Spurs,9:55,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7,150
700,James Harden,Houston Rockets,17:29,1,6,16.7,1,2,50.0,3,3,100,0,2,2,3,0,1,2,2,6,-13,151
701,Paul Millsap,Utah Jazz,26:00,4,9,44.4,0,0,0.0,2,2,100,3,5,8,1,0,2,0,3,10,-1,151
702,Derrick Favors,Utah Jazz,23:12,2,7,28.6,0,0,0.0,4,4,100,3,5,8,0,1,2,1,5,8,10,151
703,Gordon Hayward,Utah Jazz,18:38,5,12,41.7,1,5,20.0,4,5,80.0,0,2,2,1,0,1,2,3,15,24,151
704,Enes Kanter,Utah Jazz,21:21,3,5,60.0,0,0,0.0,0,0,0.0,2,6,8,3,0,3,4,2,6,11,151
705,Alec Burks,Utah Jazz,5:07,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-8,151
706,Jonas Valanciunas,Toronto Raptors,25:09,3,6,50.0,0,0,0.0,5,6,83.3,3,8,11,3,0,3,1,0,11,7,152
707,DeMar DeRozan,Toronto Raptors,42:13,8,18,44.4,1,1,100,7,8,87.5,1,3,4,0,1,0,0,0,24,-11,152
708,Kyle Lowry,Toronto Raptors,29:51,5,14,35.7,0,4,0.0,3,8,37.5,1,6,7,7,0,0,2,5,13,-9,152
709,Ed Davis,Toronto Raptors,5:27,1,2,50.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,0,1,2,0,152
710,Thaddeus Young,Philadelphia 76ers,38:36,8,13,61.5,0,0,0.0,2,4,50.0,2,5,7,2,2,2,2,2,18,10,152
711,Jrue Holiday,Philadelphia 76ers,39:55,9,21,42.9,1,5,20.0,0,0,0.0,2,6,8,12,3,0,3,4,19,1,152
712,Carmelo Anthony,New York Knicks,28:04,12,22,54.5,2,6,33.3,3,3,100,2,4,6,4,0,0,1,1,29,24,153
713,Robin Lopez,New Orleans Hornets,16:36,5,7,71.4,0,0,0.0,1,3,33.3,4,1,5,0,0,1,5,5,11,-10,153
714,Austin Rivers,New Orleans Hornets,36:00,5,10,50.0,2,3,66.7,2,7,28.6,0,1,1,4,0,1,0,1,14,-11,153
715,Brook Lopez,Brooklyn Nets,36:37,11,18,61.1,0,0,0.0,1,3,33.3,3,4,7,3,1,0,4,4,23,-5,154
716,Dwight Howard,Los Angeles Lakers,40:53,8,11,72.7,0,0,0.0,7,19,36.8,4,11,15,3,1,4,3,5,23,-4,154
717,Jonas Valanciunas,Toronto Raptors,34:54,8,11,72.7,0,0,0.0,0,0,0.0,2,8,10,2,0,1,1,6,16,8,155
718,DeMar DeRozan,Toronto Raptors,36:57,6,13,46.2,0,0,0.0,2,3,66.7,1,2,3,2,0,1,5,3,14,3,155
719,Kyle Lowry,Toronto Raptors,35:47,6,15,40.0,4,7,57.1,5,7,71.4,0,3,3,8,2,3,3,4,21,3,155
720,Terrence Ross,Toronto Raptors,14:57,5,9,55.6,1,4,25.0,0,0,0.0,1,2,3,1,1,1,0,4,11,-7,155
721,Ed Davis,Toronto Raptors,12:03,1,2,50.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,2,2,-7,155
722,Kemba Walker,Charlotte Bobcats,39:27,8,16,50.0,1,4,25.0,2,3,66.7,0,3,3,7,1,3,4,1,19,-5,155
723,Andre Drummond,Detroit Pistons,18:55,2,4,50.0,0,0,0.0,0,0,0.0,1,2,3,1,0,2,1,1,4,0,156
724,Maurice Harkless,Orlando Magic,21:16,3,7,42.9,0,0,0.0,1,2,50.0,2,2,4,2,0,1,1,3,7,4,156
725,Nikola Vucevic,Orlando Magic,22:23,3,6,50.0,0,0,0.0,0,0,0.0,1,5,6,0,1,1,3,4,6,10,156
726,E'Twaun Moore,Orlando Magic,12:11,1,4,25.0,1,1,100,0,0,0.0,0,1,1,2,0,1,1,2,3,-6,156
727,Ish Smith,Orlando Magic,3:40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,156
728,Thaddeus Young,Philadelphia 76ers,36:13,5,12,41.7,0,0,0.0,1,2,50.0,3,8,11,2,2,1,1,2,11,0,157
729,Jrue Holiday,Philadelphia 76ers,38:33,6,16,37.5,2,3,66.7,2,2,100,1,0,1,5,1,1,4,3,16,-9,157
730,Tristan Thompson,Cleveland Cavaliers,24:53,1,7,14.3,0,0,0.0,2,3,66.7,3,8,11,2,0,1,0,1,4,2,157
731,Robin Lopez,New Orleans Hornets,33:27,3,17,17.6,0,0,0.0,15,17,88.2,7,6,13,1,2,4,2,3,21,-17,158
732,Austin Rivers,New Orleans Hornets,32:04,3,9,33.3,0,0,0.0,0,0,0.0,0,4,4,4,0,0,1,1,6,-7,158
733,Paul George,Indiana Pacers,34:06,13,21,61.9,9,13,69.2,2,3,66.7,1,3,4,4,1,0,0,4,37,8,158
734,George Hill,Indiana Pacers,37:09,5,12,41.7,3,4,75.0,3,4,75.0,1,5,6,7,1,1,0,1,16,3,158
735,D.J. Augustin,Indiana Pacers,18:14,1,2,50.0,0,1,0.0,1,2,50.0,1,0,1,3,1,0,1,1,3,5,158
736,Danny Green,San Antonio Spurs,38:33,3,8,37.5,2,4,50.0,2,2,100,0,4,4,3,1,0,2,1,10,3,159
737,Rajon Rondo,Boston Celtics,39:36,8,16,50.0,0,1,0.0,6,7,85.7,0,2,2,15,2,0,4,3,22,-5,159
738,Jeff Green,Boston Celtics,15:53,2,7,28.6,1,2,50.0,0,1,0.0,0,0,0,1,0,0,0,0,5,-9,159
739,Bradley Beal,Washington Wizards,26:09,3,8,37.5,0,3,0.0,0,0,0.0,3,2,5,4,1,1,5,6,6,-2,160
740,Trevor Ariza,Washington Wizards,39:48,3,14,21.4,2,5,40.0,4,4,100,4,11,15,1,3,0,3,1,12,7,160
741,Al Horford,Atlanta Hawks,43:40,7,17,41.2,0,0,0.0,1,10,10.0,2,7,9,10,1,1,1,3,15,10,160
742,Lou Williams,Atlanta Hawks,16:56,4,10,40.0,1,4,25.0,0,0,0.0,0,0,0,3,1,0,1,1,9,-19,160
743,Tobias Harris,Milwaukee Bucks,24:25,4,8,50.0,1,4,25.0,2,2,100,0,6,6,1,1,0,0,1,11,8,161
744,LeBron James,Miami Heat,42:32,11,21,52.4,2,4,50.0,4,8,50.0,2,8,10,8,1,1,1,3,28,5,161
745,Udonis Haslem,Miami Heat,18:21,1,5,20.0,0,0,0.0,0,0,0.0,2,6,8,0,2,0,0,2,2,7,161
746,Blake Griffin,Los Angeles Clippers,38:48,9,16,56.3,0,0,0.0,5,8,62.5,2,4,6,1,3,1,3,5,23,-12,162
747,DeAndre Jordan,Los Angeles Clippers,35:39,4,8,50.0,0,0,0.0,4,6,66.7,2,8,10,0,2,1,0,2,12,-10,162
748,Chris Paul,Los Angeles Clippers,43:35,2,14,14.3,0,3,0.0,5,6,83.3,1,4,5,9,4,0,4,2,9,-1,162
749,Eric Bledsoe,Los Angeles Clippers,23:43,4,6,66.7,1,1,100,2,2,100,2,1,3,4,1,1,4,1,11,0,162
750,Kevin Durant,Oklahoma City Thunder,47:17,7,19,36.8,2,6,33.3,19,21,90.5,0,6,6,5,5,0,6,1,35,9,162
751,Serge Ibaka,Oklahoma City Thunder,36:03,5,9,55.6,1,1,100,4,4,100,3,9,12,1,1,3,3,6,15,4,162
752,Russell Westbrook,Oklahoma City Thunder,42:11,8,20,40.0,3,5,60.0,4,6,66.7,1,2,3,9,0,0,3,3,23,8,162
753,Jimmy Butler,Chicago Bulls,30:15,3,7,42.9,0,2,0.0,2,3,66.7,1,3,4,1,1,1,0,2,8,3,163
754,Taj Gibson,Chicago Bulls,30:31,4,7,57.1,0,0,0.0,1,2,50.0,2,4,6,1,2,0,2,2,9,3,163
755,James Harden,Houston Rockets,42:25,8,14,57.1,3,7,42.9,9,13,69.2,1,3,4,3,5,0,6,3,28,6,163
756,Danilo Gallinari,Denver Nuggets,34:49,6,11,54.5,1,2,50.0,6,6,100,1,5,6,0,0,2,2,3,19,6,164
757,Andre Iguodala,Denver Nuggets,35:35,7,16,43.8,3,5,60.0,1,1,100,2,7,9,2,2,1,2,1,18,1,164
758,JaVale McGee,Denver Nuggets,14:47,2,7,28.6,0,0,0.0,2,2,100,1,0,1,0,1,1,2,4,6,-13,164
759,Kevin Love,Minnesota Timberwolves,34:51,12,25,48.0,2,9,22.2,8,14,57.1,5,9,14,2,2,1,3,4,34,7,164
760,Carmelo Anthony,New York Knicks,40:35,7,16,43.8,2,4,50.0,7,8,87.5,0,6,6,4,1,0,7,6,23,3,165
761,Jae Crowder,Dallas Mavericks,20:52,4,6,66.7,3,5,60.0,1,2,50.0,0,4,4,1,1,0,1,1,12,14,165
762,Nicolas Batum,Portland Trail Blazers,32:38,5,10,50.0,1,5,20.0,2,2,100,3,2,5,4,1,0,3,2,13,-17,166
763,LaMarcus Aldridge,Portland Trail Blazers,36:13,5,15,33.3,0,0,0.0,2,2,100,2,5,7,1,0,0,5,2,12,-28,166
764,Damian Lillard,Portland Trail Blazers,35:13,7,13,53.8,2,4,50.0,8,9,88.9,0,0,0,3,1,0,6,1,24,-16,166
765,Will Barton,Portland Trail Blazers,6:21,0,3,0.0,0,1,0.0,2,2,100,0,2,2,0,0,0,0,0,2,-4,166
766,Markieff Morris,Phoenix Suns,24:59,9,13,69.2,1,2,50.0,0,0,0.0,3,4,7,1,0,0,1,1,19,14,166
767,Goran Dragic,Phoenix Suns,26:57,3,7,42.9,2,5,40.0,7,8,87.5,0,2,2,8,3,1,1,3,15,10,166
768,P.J. Tucker,Phoenix Suns,26:33,5,7,71.4,1,1,100,0,1,0.0,0,2,2,0,1,0,0,1,11,23,166
769,Dwight Howard,Los Angeles Lakers,40:39,2,4,50.0,0,0,0.0,3,4,75.0,1,8,9,3,2,1,2,4,7,-13,167
770,James Johnson,Sacramento Kings,19:07,3,5,60.0,0,0,0.0,0,1,0.0,0,0,0,5,2,1,2,4,6,-4,167
771,Brook Lopez,Brooklyn Nets,27:53,10,16,62.5,0,0,0.0,2,3,66.7,1,2,3,0,1,3,0,2,22,-7,168
772,Harrison Barnes,Golden State Warriors,28:11,3,7,42.9,1,2,50.0,2,3,66.7,0,5,5,1,0,0,1,2,9,5,168
773,Klay Thompson,Golden State Warriors,37:56,10,19,52.6,3,6,50.0,0,0,0.0,0,1,1,3,0,0,2,3,23,9,168
774,Stephen Curry,Golden State Warriors,41:35,7,13,53.8,2,4,50.0,9,10,90.0,0,6,6,4,0,0,2,2,25,9,168
775,Draymond Green,Golden State Warriors,14:02,1,2,50.0,1,2,50.0,0,0,0.0,0,4,4,0,1,0,0,1,3,1,168
776,Al Horford,Atlanta Hawks,39:03,13,17,76.5,0,0,0.0,0,1,0.0,5,8,13,2,0,3,2,0,26,10,169
777,Lou Williams,Atlanta Hawks,25:57,3,6,50.0,0,2,0.0,0,0,0.0,0,1,1,1,0,3,2,3,6,-11,169
778,Kemba Walker,Charlotte Bobcats,44:08,6,15,40.0,2,6,33.3,2,3,66.7,0,4,4,9,2,0,4,2,16,-6,169
779,Tristan Thompson,Cleveland Cavaliers,28:16,3,6,50.0,0,0,0.0,0,0,0.0,2,3,5,1,0,0,2,3,6,5,170
780,Maurice Harkless,Orlando Magic,15:54,3,4,75.0,0,0,0.0,0,0,0.0,3,1,4,0,1,0,0,2,6,-6,170
781,Nikola Vucevic,Orlando Magic,32:21,5,11,45.5,0,0,0.0,0,0,0.0,4,4,8,2,0,2,3,3,10,11,170
782,E'Twaun Moore,Orlando Magic,16:17,3,4,75.0,1,2,50.0,0,0,0.0,0,3,3,1,1,0,1,1,7,-7,170
783,Kevin Durant,Oklahoma City Thunder,37:02,9,20,45.0,3,7,42.9,8,8,100,0,3,3,2,1,1,3,3,29,4,171
784,Serge Ibaka,Oklahoma City Thunder,33:56,7,11,63.6,0,1,0.0,3,4,75.0,4,9,13,1,0,2,2,2,17,-1,171
785,Russell Westbrook,Oklahoma City Thunder,38:07,10,21,47.6,2,7,28.6,4,4,100,0,7,7,8,2,1,5,4,26,7,171
786,Rajon Rondo,Boston Celtics,36:53,2,5,40.0,1,2,50.0,1,2,50.0,0,8,8,16,2,0,2,2,6,-9,171
787,Jeff Green,Boston Celtics,24:36,6,11,54.5,0,1,0.0,5,5,100,0,2,2,0,1,1,2,4,17,3,171
788,Blake Griffin,Los Angeles Clippers,36:58,5,10,50.0,0,0,0.0,4,8,50.0,2,6,8,3,0,2,2,0,14,-8,172
789,DeAndre Jordan,Los Angeles Clippers,24:28,5,14,35.7,0,0,0.0,2,3,66.7,8,5,13,0,0,1,3,3,12,-11,172
790,Chris Paul,Los Angeles Clippers,36:09,5,11,45.5,2,4,50.0,2,3,66.7,3,2,5,9,2,0,2,6,14,-10,172
791,Eric Bledsoe,Los Angeles Clippers,12:04,3,5,60.0,0,1,0.0,0,0,0.0,0,3,3,0,0,1,3,2,6,0,172
792,Brook Lopez,Brooklyn Nets,33:26,13,24,54.2,0,0,0.0,0,1,0.0,1,4,5,1,0,3,0,4,26,8,172
793,Jonas Valanciunas,Toronto Raptors,31:19,3,6,50.0,0,0,0.0,3,4,75.0,2,4,6,1,0,2,2,4,9,-7,173
794,DeMar DeRozan,Toronto Raptors,34:06,2,9,22.2,0,0,0.0,1,2,50.0,0,1,1,1,0,0,2,2,5,-5,173
795,Kyle Lowry,Toronto Raptors,31:54,6,17,35.3,2,7,28.6,5,7,71.4,0,6,6,5,3,0,2,5,19,-2,173
796,Terrence Ross,Toronto Raptors,16:58,0,5,0.0,0,2,0.0,0,0,0.0,0,2,2,0,1,0,1,2,0,7,173
797,Ed Davis,Toronto Raptors,10:19,3,5,60.0,0,0,0.0,3,3,100,2,2,4,1,0,2,0,1,9,2,173
798,Andre Drummond,Detroit Pistons,24:24,6,11,54.5,0,0,0.0,1,6,16.7,8,5,13,0,2,0,1,2,13,-2,173
799,Danny Green,San Antonio Spurs,34:04,3,9,33.3,1,6,16.7,2,2,100,0,4,4,1,1,0,1,1,9,1,174
800,Patty Mills,San Antonio Spurs,5:12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,-3,174
801,Paul George,Indiana Pacers,34:07,6,14,42.9,2,2,100,1,2,50.0,1,3,4,2,0,1,3,2,15,-18,174
802,George Hill,Indiana Pacers,34:26,5,15,33.3,0,5,0.0,1,1,100,1,3,4,7,0,0,0,2,11,-19,174
803,D.J. Augustin,Indiana Pacers,14:51,3,7,42.9,1,3,33.3,1,1,100,0,1,1,8,0,0,2,4,8,9,174
804,Dwight Howard,Los Angeles Lakers,39:17,2,7,28.6,0,0,0.0,3,6,50.0,3,1,4,3,1,4,5,5,7,1,175
805,Rudy Gay,Memphis Grizzlies,41:14,7,17,41.2,3,4,75.0,4,4,100,1,7,8,5,0,0,4,2,21,15,175
806,Mike Conley,Memphis Grizzlies,36:09,8,14,57.1,1,3,33.3,2,2,100,1,0,1,6,4,0,2,2,19,23,175
807,Wayne Ellington,Memphis Grizzlies,10:31,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,2,0,-14,175
808,Carmelo Anthony,New York Knicks,34:33,14,24,58.3,7,12,58.3,2,2,100,1,3,4,2,0,0,7,4,37,-12,176
809,James Harden,Houston Rockets,39:25,7,15,46.7,3,5,60.0,16,16,100,0,4,4,9,1,1,3,3,33,27,176
810,Harrison Barnes,Golden State Warriors,15:08,1,5,20.0,0,2,0.0,2,2,100,0,2,2,1,1,0,2,5,4,0,177
811,Klay Thompson,Golden State Warriors,35:50,6,12,50.0,4,7,57.1,0,0,0.0,0,1,1,3,0,0,0,2,16,-15,177
812,Stephen Curry,Golden State Warriors,25:46,2,5,40.0,2,2,100,0,0,0.0,0,1,1,3,0,0,4,4,6,-18,177
813,Draymond Green,Golden State Warriors,21:13,0,3,0.0,0,1,0.0,0,0,0.0,0,6,6,1,0,0,1,5,0,0,177
814,Kent Bazemore,Golden State Warriors,0:40,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,177
815,Danilo Gallinari,Denver Nuggets,35:27,8,20,40.0,0,5,0.0,4,6,66.7,2,5,7,2,1,1,1,3,20,6,177
816,Andre Iguodala,Denver Nuggets,38:57,11,19,57.9,3,6,50.0,4,6,66.7,2,4,6,2,0,2,0,3,29,13,177
817,JaVale McGee,Denver Nuggets,24:42,2,7,28.6,0,0,0.0,2,4,50.0,2,4,6,0,0,3,1,1,6,2,177
818,James Johnson,Sacramento Kings,14:43,1,3,33.3,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,1,2,-2,178
819,Paul Millsap,Utah Jazz,19:42,4,9,44.4,0,0,0.0,2,3,66.7,1,0,1,1,0,0,2,3,10,-12,178
820,Gordon Hayward,Utah Jazz,29:34,7,16,43.8,0,2,0.0,9,9,100,0,3,3,2,1,1,4,2,23,12,178
821,Derrick Favors,Utah Jazz,28:18,7,15,46.7,0,0,0.0,2,3,66.7,9,5,14,0,2,2,0,2,16,14,178
822,Enes Kanter,Utah Jazz,13:38,0,3,0.0,0,0,0.0,1,2,50.0,0,2,2,0,0,0,2,2,1,1,178
823,Robin Lopez,New Orleans Hornets,41:31,4,9,44.4,0,0,0.0,0,0,0.0,0,7,7,3,0,4,2,3,8,-4,179
824,Austin Rivers,New Orleans Hornets,15:54,0,2,0.0,0,0,0.0,3,4,75.0,2,0,2,2,0,0,1,2,3,-20,179
825,Markieff Morris,Phoenix Suns,34:31,9,12,75.0,2,2,100,3,4,75.0,2,1,3,3,1,0,0,3,23,-6,179
826,Goran Dragic,Phoenix Suns,37:19,7,14,50.0,3,6,50.0,3,4,75.0,0,2,2,8,3,0,3,1,20,-10,179
827,P.J. Tucker,Phoenix Suns,33:31,5,8,62.5,2,3,66.7,3,5,60.0,1,6,7,3,0,0,0,0,15,25,179
828,Kevin Love,Minnesota Timberwolves,35:48,6,15,40.0,0,2,0.0,12,16,75.0,2,11,13,1,3,0,1,3,24,-2,180
829,Nicolas Batum,Portland Trail Blazers,36:07,3,10,30.0,1,7,14.3,2,2,100,2,2,4,5,0,2,4,2,9,1,180
830,LaMarcus Aldridge,Portland Trail Blazers,27:46,6,13,46.2,0,0,0.0,1,3,33.3,1,5,6,0,0,0,2,6,13,-2,180
831,Damian Lillard,Portland Trail Blazers,37:07,11,17,64.7,4,8,50.0,2,4,50.0,0,4,4,8,0,1,0,0,28,10,180
832,Will Barton,Portland Trail Blazers,5:49,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,1,1,0,-5,180
833,Kevin Durant,Oklahoma City Thunder,49:36,10,22,45.5,2,6,33.3,15,17,88.2,1,7,8,5,4,3,2,3,37,0,181
834,Serge Ibaka,Oklahoma City Thunder,36:43,8,12,66.7,0,0,0.0,2,3,66.7,8,1,9,2,0,0,1,3,18,8,181
835,Russell Westbrook,Oklahoma City Thunder,41:51,11,23,47.8,2,5,40.0,6,6,100,1,4,5,9,2,1,3,2,30,8,181
836,Thaddeus Young,Philadelphia 76ers,44:22,13,23,56.5,0,0,0.0,3,3,100,6,9,15,4,1,1,3,3,29,5,181
837,Jrue Holiday,Philadelphia 76ers,36:39,3,11,27.3,0,3,0.0,0,0,0.0,1,2,3,13,0,0,2,4,6,-17,181
838,Kemba Walker,Charlotte Bobcats,46:52,3,17,17.6,0,3,0.0,6,8,75.0,2,5,7,8,2,0,2,1,12,-2,182
839,Bradley Beal,Washington Wizards,39:34,3,12,25.0,3,9,33.3,4,4,100,2,8,10,5,0,2,1,1,13,-20,182
840,Trevor Ariza,Washington Wizards,22:24,0,3,0.0,0,3,0.0,2,2,100,0,1,1,3,0,0,2,4,2,13,182
841,Blake Griffin,Los Angeles Clippers,33:38,9,17,52.9,0,0,0.0,4,6,66.7,2,9,11,7,0,0,2,5,22,-16,183
842,DeAndre Jordan,Los Angeles Clippers,26:40,4,8,50.0,0,0,0.0,0,2,0.0,2,3,5,0,0,1,1,1,8,-8,183
843,Chris Paul,Los Angeles Clippers,38:50,5,12,41.7,1,3,33.3,8,8,100,0,5,5,7,7,0,4,3,19,0,183
844,Eric Bledsoe,Los Angeles Clippers,20:57,4,10,40.0,2,3,66.7,2,2,100,2,2,4,1,1,1,1,0,12,0,183
845,Al Horford,Atlanta Hawks,34:16,5,11,45.5,0,0,0.0,0,1,0.0,3,5,8,3,0,0,3,3,10,1,183
846,Lou Williams,Atlanta Hawks,24:35,5,9,55.6,2,4,50.0,6,6,100,0,1,1,5,0,0,3,3,18,5,183
847,Tristan Thompson,Cleveland Cavaliers,22:39,6,7,85.7,0,0,0.0,1,2,50.0,2,3,5,1,0,0,1,1,13,-2,184
848,LeBron James,Miami Heat,39:58,10,16,62.5,2,5,40.0,8,9,88.9,1,5,6,5,0,1,7,3,30,7,184
849,Udonis Haslem,Miami Heat,19:35,1,1,100,0,0,0.0,0,0,0.0,2,3,5,3,0,0,2,2,2,-12,184
850,Dwight Howard,Los Angeles Lakers,31:54,5,11,45.5,0,0,0.0,5,9,55.6,1,6,7,2,5,2,2,4,15,29,185
851,Jae Crowder,Dallas Mavericks,20:21,6,12,50.0,3,7,42.9,0,3,0.0,0,4,4,2,4,0,0,1,15,0,185
852,Taj Gibson,Chicago Bulls,14:01,1,2,50.0,0,0,0.0,2,2,100,0,5,5,1,0,0,2,2,4,3,186
853,Jimmy Butler,Chicago Bulls,18:42,2,7,28.6,0,1,0.0,2,2,100,4,3,7,0,0,0,1,1,6,6,186
854,Tobias Harris,Milwaukee Bucks,20:10,5,7,71.4,0,1,0.0,0,0,0.0,0,3,3,0,0,1,1,1,10,-5,186
855,Paul Millsap,Utah Jazz,35:29,4,11,36.4,0,1,0.0,5,6,83.3,3,5,8,3,1,0,5,5,13,-9,187
856,Derrick Favors,Utah Jazz,15:41,0,6,0.0,0,1,0.0,2,2,100,3,1,4,1,0,0,2,5,2,-10,187
857,Enes Kanter,Utah Jazz,14:01,3,7,42.9,0,0,0.0,3,4,75.0,4,3,7,1,0,0,0,1,9,-3,187
858,Gordon Hayward,Utah Jazz,19:04,1,8,12.5,1,4,25.0,5,6,83.3,0,1,1,1,1,0,3,1,8,-9,187
859,James Johnson,Sacramento Kings,16:05,1,3,33.3,0,0,0.0,1,2,50.0,1,1,2,1,1,0,0,4,3,3,187
860,Kevin Love,Minnesota Timberwolves,33:50,6,20,30.0,1,5,20.0,2,4,50.0,6,9,15,2,0,0,2,1,15,-15,188
861,Harrison Barnes,Golden State Warriors,38:39,4,7,57.1,0,1,0.0,2,4,50.0,0,11,11,2,0,0,1,1,10,17,188
862,Klay Thompson,Golden State Warriors,31:53,8,17,47.1,1,8,12.5,7,8,87.5,0,3,3,1,0,0,1,1,24,0,188
863,Stephen Curry,Golden State Warriors,38:53,7,19,36.8,5,10,50.0,1,1,100,0,2,2,6,1,0,3,3,20,22,188
864,Draymond Green,Golden State Warriors,16:56,2,6,33.3,0,0,0.0,0,0,0.0,2,4,6,1,0,0,0,3,4,4,188
865,Kent Bazemore,Golden State Warriors,0:20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,188
866,Danny Green,San Antonio Spurs,48:03,5,13,38.5,3,10,30.0,0,0,0.0,1,8,9,2,1,1,1,2,13,-1,189
867,Patty Mills,San Antonio Spurs,5:21,1,2,50.0,1,2,50.0,0,0,0.0,0,3,3,1,1,1,1,1,3,1,189
868,Jonas Valanciunas,Toronto Raptors,39:26,9,13,69.2,0,0,0.0,4,5,80.0,0,7,7,3,0,3,3,4,22,-3,189
869,DeMar DeRozan,Toronto Raptors,51:18,11,28,39.3,0,2,0.0,7,8,87.5,1,6,7,3,3,0,1,2,29,-8,189
870,Kyle Lowry,Toronto Raptors,45:27,6,16,37.5,4,8,50.0,4,4,100,2,6,8,4,1,1,1,5,20,-5,189
871,Terrence Ross,Toronto Raptors,20:43,1,4,25.0,1,2,50.0,0,0,0.0,1,2,3,1,0,0,0,1,3,6,189
872,Ed Davis,Toronto Raptors,21:39,7,11,63.6,0,0,0.0,1,2,50.0,8,6,14,0,0,0,0,1,15,-5,189
873,Andre Drummond,Detroit Pistons,19:02,1,6,16.7,0,0,0.0,0,0,0.0,4,7,11,0,1,3,1,4,2,-9,190
874,Carmelo Anthony,New York Knicks,31:35,10,18,55.6,4,5,80.0,5,5,100,2,0,2,3,1,0,6,2,29,20,190
875,Nicolas Batum,Portland Trail Blazers,37:46,5,13,38.5,1,5,20.0,1,1,100,0,5,5,3,0,1,1,0,12,-17,191
876,Damian Lillard,Portland Trail Blazers,31:09,4,12,33.3,3,5,60.0,2,2,100,1,5,6,7,2,2,4,4,13,-12,191
877,Will Barton,Portland Trail Blazers,9:09,1,3,33.3,0,0,0.0,0,0,0.0,1,1,2,1,1,0,1,0,2,3,191
878,Brook Lopez,Brooklyn Nets,27:54,7,14,50.0,0,0,0.0,1,1,100,2,6,8,0,0,2,2,3,15,21,191
879,Markieff Morris,Phoenix Suns,26:14,4,9,44.4,0,1,0.0,0,0,0.0,2,8,10,2,0,1,0,4,8,-2,192
880,Goran Dragic,Phoenix Suns,29:25,4,10,40.0,2,5,40.0,0,0,0.0,2,1,3,4,2,0,2,4,10,-2,192
881,P.J. Tucker,Phoenix Suns,15:42,0,1,0.0,0,0,0.0,0,0,0.0,2,1,3,1,0,0,1,3,0,4,192
882,Thaddeus Young,Philadelphia 76ers,35:50,5,7,71.4,0,0,0.0,0,2,0.0,0,4,4,2,1,1,0,3,10,11,192
883,Jrue Holiday,Philadelphia 76ers,38:57,13,21,61.9,1,2,50.0,6,8,75.0,1,2,3,13,0,0,2,1,33,11,192
884,Rajon Rondo,Boston Celtics,42:27,7,15,46.7,0,1,0.0,1,2,50.0,1,8,9,16,2,0,1,4,15,9,193
885,Jeff Green,Boston Celtics,20:05,0,9,0.0,0,3,0.0,1,2,50.0,0,2,2,1,0,1,1,0,1,-3,193
886,Maurice Harkless,Orlando Magic,14:37,2,3,66.7,1,1,100,0,0,0.0,0,3,3,0,1,1,1,0,5,-9,193
887,Nikola Vucevic,Orlando Magic,16:53,3,4,75.0,0,0,0.0,0,0,0.0,0,3,3,1,1,1,1,2,6,-8,193
888,E'Twaun Moore,Orlando Magic,18:12,2,4,50.0,2,3,66.7,2,2,100,0,1,1,2,1,0,4,0,8,1,193
889,Robin Lopez,New Orleans Hornets,26:10,6,12,50.0,0,0,0.0,2,4,50.0,4,1,5,1,2,4,0,0,14,-16,194
890,Austin Rivers,New Orleans Hornets,33:28,2,10,20.0,1,2,50.0,0,0,0.0,0,6,6,6,2,1,3,2,5,0,194
891,Danilo Gallinari,Denver Nuggets,26:27,3,9,33.3,1,4,25.0,2,2,100,0,4,4,4,1,0,1,2,9,17,194
892,Andre Iguodala,Denver Nuggets,31:12,8,13,61.5,3,4,75.0,4,7,57.1,1,1,2,3,0,0,3,0,23,29,194
