,Visitor,VisitorScore,Home,HomeScore,Date,GAMEID
941,Knicks,90,Cavaliers,98,2012-04-20,941
942,Warriors,94,Mavericks,104,2012-04-20,942
943,Lakers,97,Spurs,121,2012-04-20,943
944,Thunder,103,Kings,92,2012-04-20,944
945,Nuggets,118,Suns,107,2012-04-21,945
946,76ers,109,Pacers,106,2012-04-21,946
947,Wizards,86,Heat,84,2012-04-21,947
948,Mavericks,83,Bulls,93,2012-04-21,948
949,Trail Blazers,89,Grizzlies,93,2012-04-21,949
950,Warriors,96,Rockets,99,2012-04-21,950
951,Nets,95,Bucks,106,2012-04-21,951
952,Magic,107,Jazz,117,2012-04-21,952
953,Knicks,113,Hawks,112,2012-04-22,953
954,Thunder,106,Lakers,114,2012-04-22,954
955,Kings,114,Bobcats,88,2012-04-22,955
956,Rockets,88,Heat,97,2012-04-22,956
957,Raptors,73,Pistons,76,2012-04-22,957
958,Cavaliers,98,Spurs,114,2012-04-22,958
959,Warriors,93,Timberwolves,88,2012-04-22,959
960,Magic,74,Nuggets,101,2012-04-22,960
961,Hornets,98,Clippers,107,2012-04-22,961
962,Bobcats,73,Wizards,101,2012-04-23,962
963,Pistons,97,Pacers,103,2012-04-23,963
964,76ers,105,Nets,87,2012-04-23,964
965,Raptors,86,Bucks,92,2012-04-23,965
966,Cavaliers,101,Grizzlies,109,2012-04-23,966
967,Trail Blazers,89,Spurs,124,2012-04-23,967
968,Clippers,102,Hawks,109,2012-04-24,968
969,Heat,66,Celtics,78,2012-04-24,969
970,Kings,110,Thunder,118,2012-04-24,970
971,Suns,88,Jazz,100,2012-04-24,971
972,Hornets,83,Warriors,81,2012-04-24,972
973,Bobcats,95,Magic,102,2012-04-25,973
974,Wizards,96,Cavaliers,85,2012-04-25,974
975,Bulls,92,Pacers,87,2012-04-25,975
976,Clippers,93,Knicks,99,2012-04-25,976
977,76ers,90,Bucks,85,2012-04-25,977
978,Nuggets,106,Thunder,101,2012-04-25,978
979,Spurs,110,Suns,106,2012-04-25,979
980,Nets,67,Raptors,98,2012-04-26,980
981,76ers,86,Pistons,108,2012-04-26,981
982,Bucks,74,Celtics,87,2012-04-26,982
983,Heat,70,Wizards,104,2012-04-26,983
984,Knicks,104,Bobcats,84,2012-04-26,984
985,Mavericks,89,Hawks,106,2012-04-26,985
986,Cavaliers,75,Bulls,107,2012-04-26,986
987,Magic,76,Grizzlies,88,2012-04-26,987
988,Hornets,77,Rockets,84,2012-04-26,988
989,Nuggets,131,Timberwolves,102,2012-04-26,989
990,Trail Blazers,94,Jazz,96,2012-04-26,990
991,Lakers,96,Kings,113,2012-04-26,991
992,Spurs,107,Warriors,101,2012-04-26,992
