,Visitor,VisitorScore,Home,HomeScore,Date
724,Cavaliers,101,Heat,115,4/3/2021
725,Timberwolves,113,76ers,122,4/3/2021
726,Pacers,139,Spurs,133,4/3/2021
727,Magic,91,Jazz,137,4/3/2021
728,Thunder,85,Trail Blazers,133,4/3/2021
729,Bucks,129,Kings,128,4/3/2021
730,Nets,107,Bulls,115,4/4/2021
731,Lakers,86,Clippers,104,4/4/2021
732,Hornets,86,Celtics,116,4/4/2021
733,Grizzlies,116,76ers,100,4/4/2021
734,Warriors,111,Hawks,117,4/4/2021
735,Pelicans,122,Rockets,115,4/4/2021
736,Magic,109,Nuggets,119,4/4/2021
737,Knicks,112,Nets,114,4/5/2021
738,Wizards,101,Raptors,103,4/5/2021
739,Jazz,103,Mavericks,111,4/5/2021
740,Kings,106,Timberwolves,116,4/5/2021
741,Pistons,132,Thunder,108,4/5/2021
742,Cavaliers,125,Spurs,101,4/5/2021
743,Suns,133,Rockets,130,4/5/2021
744,Bulls,113,Pacers,97,4/6/2021
745,Pelicans,107,Hawks,123,4/6/2021
746,76ers,106,Celtics,96,4/6/2021
747,Lakers,110,Raptors,101,4/6/2021
748,Grizzlies,124,Heat,112,4/6/2021
749,Pistons,119,Nuggets,134,4/6/2021
750,Bucks,121,Warriors,122,4/6/2021
751,Trail Blazers,116,Clippers,133,4/6/2021
752,Timberwolves,137,Pacers,141,4/7/2021
753,Wizards,131,Magic,116,4/7/2021
754,Knicks,99,Celtics,101,4/7/2021
755,Pelicans,111,Nets,139,4/7/2021
756,Mavericks,93,Rockets,102,4/7/2021
757,Grizzlies,131,Hawks,113,4/7/2021
758,Hornets,113,Thunder,102,4/7/2021
759,Spurs,96,Nuggets,106,4/7/2021
760,Jazz,113,Suns,117,4/7/2021
761,Bulls,122,Raptors,113,4/8/2021
762,Lakers,104,Heat,110,4/8/2021
763,Cavaliers,129,Thunder,102,4/8/2021
764,Bucks,101,Mavericks,116,4/8/2021
765,Trail Blazers,103,Jazz,122,4/8/2021
766,Suns,103,Clippers,113,4/8/2021
767,Pistons,113,Kings,101,4/8/2021
768,Pacers,111,Magic,106,4/9/2021
769,Timberwolves,136,Celtics,145,4/9/2021
770,Grizzlies,129,Knicks,133,4/9/2021
771,Bulls,108,Hawks,120,4/9/2021
772,76ers,94,Pelicans,101,4/9/2021
773,Hornets,127,Bucks,119,4/9/2021
774,Spurs,119,Nuggets,121,4/9/2021
775,Wizards,110,Warriors,107,4/9/2021
776,Rockets,109,Clippers,126,4/9/2021
777,Raptors,135,Cavaliers,115,4/10/2021
778,Lakers,126,Nets,101,4/10/2021
779,76ers,117,Thunder,93,4/10/2021
780,Kings,112,Jazz,128,4/10/2021
781,Rockets,109,Warriors,125,4/10/2021
782,Wizards,106,Suns,134,4/10/2021
783,Pistons,103,Trail Blazers,118,4/10/2021
784,Hawks,105,Hornets,101,4/11/2021
785,Celtics,105,Nuggets,87,4/11/2021
786,Pelicans,116,Cavaliers,109,4/11/2021
787,Bucks,124,Magic,87,4/11/2021
788,Raptors,96,Knicks,102,4/11/2021
789,Spurs,119,Mavericks,117,4/11/2021
790,Pacers,132,Grizzlies,125,4/11/2021
791,Bulls,117,Timberwolves,121,4/11/2021
792,Pistons,124,Clippers,131,4/11/2021
793,Heat,107,Trail Blazers,98,4/11/2021
794,Lakers,96,Knicks,111,4/12/2021
795,76ers,113,Mavericks,95,4/12/2021
796,Spurs,120,Magic,97,4/12/2021
797,Bulls,90,Grizzlies,101,4/12/2021
798,Kings,110,Pelicans,117,4/12/2021
799,Wizards,125,Jazz,121,4/12/2021
800,Nuggets,107,Warriors,116,4/12/2021
801,Rockets,120,Suns,126,4/12/2021
802,Nets,127,Timberwolves,97,4/13/2021
803,Clippers,126,Pacers,115,4/13/2021
804,Hawks,108,Raptors,103,4/13/2021
805,Lakers,101,Hornets,93,4/13/2021
806,Thunder,96,Jazz,106,4/13/2021
807,Heat,86,Suns,106,4/13/2021
808,Celtics,116,Trail Blazers,115,4/13/2021
809,Bucks,130,Timberwolves,105,4/14/2021
810,Cavaliers,103,Hornets,90,4/14/2021
811,Nets,117,76ers,123,4/14/2021
812,Spurs,112,Raptors,117,4/14/2021
813,Clippers,100,Pistons,98,4/14/2021
814,Magic,115,Bulls,106,4/14/2021
815,Knicks,116,Pelicans,106,4/14/2021
816,Pacers,132,Rockets,124,4/14/2021
817,Warriors,147,Thunder,109,4/14/2021
818,Mavericks,114,Grizzlies,113,4/14/2021
819,Heat,106,Nuggets,123,4/14/2021
820,Wizards,123,Kings,111,4/14/2021
821,Bucks,120,Hawks,109,4/15/2021
822,Warriors,119,Cavaliers,101,4/15/2021
823,Celtics,121,Lakers,113,4/15/2021
824,Kings,114,Suns,122,4/15/2021
825,Pacers,111,Jazz,119,4/16/2021
826,Thunder,104,Pistons,110,4/16/2021
827,Clippers,103,76ers,106,4/16/2021
828,Pelicans,115,Wizards,117,4/16/2021
829,Hornets,115,Nets,130,4/16/2021
830,Magic,102,Raptors,113,4/16/2021
831,Grizzlies,126,Bulls,115,4/16/2021
832,Nuggets,128,Rockets,99,4/16/2021
833,Heat,111,Timberwolves,119,4/16/2021
834,Trail Blazers,107,Spurs,106,4/16/2021
835,Knicks,117,Mavericks,109,4/16/2021
836,Jazz,115,Lakers,127,4/17/2021
837,Pistons,100,Wizards,121,4/17/2021
838,Cavaliers,96,Bulls,106,4/17/2021
839,Warriors,114,Celtics,119,4/17/2021
840,Grizzlies,128,Bucks,115,4/17/2021
841,Spurs,111,Suns,85,4/17/2021
842,Pacers,117,Hawks,129,4/18/2021
843,Pelicans,112,Knicks,122,4/18/2021
844,Nets,107,Heat,109,4/18/2021
845,Trail Blazers,101,Hornets,109,4/18/2021
846,Rockets,114,Magic,110,4/18/2021
847,Thunder,106,Raptors,112,4/18/2021
848,Kings,121,Mavericks,107,4/18/2021
849,Timberwolves,105,Clippers,124,4/18/2021
850,Cavaliers,105,Pistons,109,4/19/2021
851,Bulls,102,Celtics,96,4/19/2021
852,Warriors,107,76ers,96,4/19/2021
853,Spurs,109,Pacers,94,4/19/2021
854,Rockets,91,Heat,113,4/19/2021
855,Thunder,107,Wizards,119,4/19/2021
856,Suns,128,Bucks,127,4/19/2021
857,Grizzlies,137,Nuggets,139,4/19/2021
858,Jazz,111,Lakers,97,4/19/2021
859,Magic,96,Hawks,112,4/20/2021
860,Hornets,97,Knicks,109,4/20/2021
861,Nets,134,Pelicans,129,4/20/2021
862,Clippers,113,Trail Blazers,112,4/20/2021
863,Timberwolves,134,Kings,120,4/20/2021
864,Bulls,105,Cavaliers,121,4/21/2021
865,Thunder,116,Pacers,122,4/21/2021
866,Suns,116,76ers,113,4/21/2021
867,Nets,103,Raptors,114,4/21/2021
868,Warriors,114,Wizards,118,4/21/2021
869,Hawks,127,Knicks,137,4/21/2021
870,Jazz,112,Rockets,89,4/21/2021
871,Pistons,117,Mavericks,127,4/21/2021
872,Heat,107,Spurs,87,4/21/2021
873,Grizzlies,105,Clippers,117,4/21/2021
874,Nuggets,106,Trail Blazers,105,4/21/2021
875,Timberwolves,125,Kings,128,4/21/2021
876,Suns,86,Celtics,99,4/22/2021
877,Pelicans,135,Magic,100,4/22/2021
878,76ers,117,Bucks,124,4/22/2021
879,Pistons,91,Spurs,106,4/22/2021
880,Hornets,91,Bulls,108,4/22/2021
881,Lakers,110,Mavericks,115,4/22/2021
882,Heat,103,Hawks,118,4/23/2021
883,Celtics,104,Nets,109,4/23/2021
884,Cavaliers,102,Hornets,108,4/23/2021
885,Clippers,109,Rockets,104,4/23/2021
886,Wizards,129,Thunder,109,4/23/2021
887,Grizzlies,130,Trail Blazers,128,4/23/2021
888,Nuggets,97,Warriors,118,4/23/2021
889,Raptors,103,Knicks,120,4/24/2021
890,76ers,94,Bucks,132,4/24/2021
891,Pistons,109,Pacers,115,4/24/2021
892,Spurs,110,Pelicans,108,4/24/2021
893,Bulls,101,Heat,106,4/24/2021
894,Lakers,93,Mavericks,108,4/24/2021
895,Timberwolves,101,Jazz,96,4/24/2021
896,Rockets,116,Nuggets,129,4/24/2021
897,Celtics,104,Hornets,125,4/25/2021
898,Suns,119,Nets,128,4/25/2021
899,Grizzlies,120,Trail Blazers,113,4/25/2021
900,Cavaliers,110,Wizards,119,4/25/2021
901,Bucks,104,Hawks,111,4/25/2021
902,Pacers,131,Magic,112,4/25/2021
903,Kings,113,Warriors,117,4/25/2021
904,Hawks,86,Pistons,100,4/26/2021
905,Lakers,114,Magic,103,4/26/2021
906,Thunder,90,76ers,121,4/26/2021
907,Spurs,146,Wizards,143,4/26/2021
908,Suns,118,Knicks,110,4/26/2021
909,Cavaliers,96,Raptors,112,4/26/2021
910,Bulls,110,Heat,102,4/26/2021
911,Jazz,104,Timberwolves,105,4/26/2021
912,Clippers,103,Pelicans,120,4/26/2021
913,Grizzlies,96,Nuggets,120,4/26/2021
914,Mavericks,106,Kings,113,4/26/2021
915,Thunder,119,Celtics,115,4/27/2021
916,Bucks,114,Hornets,104,4/27/2021
917,Trail Blazers,133,Pacers,112,4/27/2021
918,Nets,116,Raptors,103,4/27/2021
919,Timberwolves,114,Rockets,107,4/27/2021
920,Mavericks,133,Warriors,103,4/27/2021
921,Magic,109,Cavaliers,104,4/28/2021
922,Hawks,83,76ers,127,4/28/2021
923,Lakers,107,Wizards,116,4/28/2021
924,Hornets,111,Celtics,120,4/28/2021
925,Bulls,94,Knicks,113,4/28/2021
926,Spurs,111,Heat,116,4/28/2021
927,Trail Blazers,130,Grizzlies,109,4/28/2021
928,Pelicans,112,Nuggets,114,4/28/2021
929,Clippers,101,Suns,109,4/28/2021
930,Jazz,154,Kings,105,4/28/2021
931,Mavericks,115,Pistons,105,4/29/2021
932,Nets,130,Pacers,113,4/29/2021
933,Bucks,136,Rockets,143,4/29/2021
934,Warriors,114,Timberwolves,126,4/29/2021
935,Pelicans,109,Thunder,95,4/29/2021
936,Raptors,111,Nuggets,121,4/29/2021
937,Hawks,104,76ers,126,4/30/2021
938,Spurs,140,Celtics,143,4/30/2021
939,Wizards,122,Cavaliers,93,4/30/2021
940,Trail Blazers,128,Nets,109,4/30/2021
941,Magic,75,Grizzlies,92,4/30/2021
942,Bucks,108,Bulls,98,4/30/2021
943,Jazz,100,Suns,121,4/30/2021
944,Kings,110,Lakers,106,4/30/2021
945,Pistons,94,Hornets,107,5/1/2021
946,Warriors,113,Rockets,87,5/1/2021
947,Bulls,97,Hawks,108,5/1/2021
948,Heat,124,Cavaliers,107,5/1/2021
949,Grizzlies,111,Magic,112,5/1/2021
950,Pelicans,140,Timberwolves,136,5/1/2021
951,Pacers,152,Thunder,95,5/1/2021
952,Wizards,124,Mavericks,125,5/1/2021
953,Raptors,102,Jazz,106,5/1/2021
954,Nuggets,110,Clippers,104,5/1/2021
955,Nets,114,Bucks,117,5/2/2021
956,Trail Blazers,129,Celtics,119,5/2/2021
957,Heat,121,Hornets,111,5/2/2021
958,Kings,111,Mavericks,99,5/2/2021
959,Knicks,122,Rockets,97,5/2/2021
960,Suns,123,Thunder,120,5/2/2021
961,76ers,113,Spurs,111,5/2/2021
962,Raptors,121,Lakers,114,5/2/2021
963,Magic,119,Pistons,112,5/3/2021
964,Pacers,141,Wizards,154,5/3/2021
965,Warriors,123,Pelicans,108,5/3/2021
966,Trail Blazers,114,Hawks,123,5/3/2021
967,76ers,106,Bulls,94,5/3/2021
968,Knicks,118,Grizzlies,104,5/3/2021
969,Spurs,99,Jazz,110,5/3/2021
970,Nuggets,89,Lakers,93,5/3/2021
971,Suns,134,Cavaliers,118,5/4/2021
972,Hornets,102,Pistons,99,5/4/2021
973,Nets,118,Bucks,124,5/4/2021
974,Mavericks,127,Heat,113,5/4/2021
975,Warriors,103,Pelicans,108,5/4/2021
976,Kings,103,Thunder,99,5/4/2021
977,Raptors,100,Clippers,105,5/4/2021
978,Celtics,132,Magic,96,5/5/2021
979,Trail Blazers,141,Cavaliers,105,5/5/2021
980,Grizzlies,139,Timberwolves,135,5/5/2021
981,Wizards,134,Bucks,135,5/5/2021
982,Suns,103,Hawks,135,5/5/2021
983,Kings,104,Pacers,93,5/5/2021
984,76ers,135,Rockets,115,5/5/2021
985,Knicks,97,Nuggets,113,5/5/2021
986,Spurs,94,Jazz,126,5/5/2021
987,Bulls,120,Hornets,99,5/6/2021
988,Wizards,131,Raptors,129,5/6/2021
989,Nets,109,Mavericks,113,5/6/2021
990,Grizzlies,97,Pistons,111,5/6/2021
991,Hawks,126,Pacers,133,5/6/2021
992,Thunder,97,Warriors,118,5/6/2021
993,Lakers,94,Clippers,118,5/6/2021
994,Pelicans,107,76ers,109,5/7/2021
995,Celtics,99,Bulls,121,5/7/2021
996,Magic,112,Hornets,122,5/7/2021
997,Timberwolves,112,Heat,121,5/7/2021
998,Rockets,133,Bucks,141,5/7/2021
999,Cavaliers,90,Mavericks,110,5/7/2021
1000,Nuggets,120,Jazz,127,5/7/2021
1001,Knicks,105,Suns,128,5/7/2021
1002,Lakers,101,Trail Blazers,106,5/7/2021
1003,Spurs,113,Kings,104,5/7/2021
1004,Wizards,133,Pacers,132,5/8/2021
1005,Pistons,104,76ers,118,5/8/2021
1006,Grizzlies,109,Raptors,99,5/8/2021
1007,Nets,125,Nuggets,119,5/8/2021
1008,Rockets,116,Jazz,124,5/8/2021
1009,Thunder,97,Warriors,136,5/8/2021
1010,Spurs,102,Trail Blazers,124,5/8/2021
1011,Heat,130,Celtics,124,5/9/2021
1012,Knicks,106,Clippers,100,5/9/2021
1013,Pelicans,112,Hornets,110,5/9/2021
1014,Mavericks,124,Cavaliers,97,5/9/2021
1015,Timberwolves,128,Magic,96,5/9/2021
1016,Bulls,108,Pistons,96,5/9/2021
1017,Suns,110,Lakers,123,5/9/2021
1018,Thunder,98,Kings,126,5/9/2021
1019,Wizards,124,Hawks,125,5/10/2021
1020,Pacers,111,Cavaliers,102,5/10/2021
1021,Pelicans,110,Grizzlies,115,5/10/2021
1022,Bucks,125,Spurs,146,5/10/2021
1023,Jazz,116,Warriors,119,5/10/2021
1024,Rockets,129,Trail Blazers,140,5/10/2021
1025,Nuggets,117,Hornets,112,5/11/2021
1026,Timberwolves,119,Pistons,100,5/11/2021
1027,Heat,129,Celtics,121,5/11/2021
1028,Clippers,115,Raptors,96,5/11/2021
1029,76ers,94,Pacers,103,5/11/2021
1030,Nets,115,Bulls,107,5/11/2021
1031,Mavericks,104,Grizzlies,133,5/11/2021
1032,Magic,102,Bucks,114,5/11/2021
1033,Suns,116,Warriors,122,5/11/2021
1034,Thunder,106,Kings,122,5/11/2021
1035,Knicks,99,Lakers,101,5/11/2021
1036,Wizards,116,Hawks,120,5/12/2021
1037,Spurs,116,Nets,128,5/12/2021
1038,Celtics,94,Cavaliers,102,5/12/2021
1039,Pelicans,107,Mavericks,125,5/12/2021
1040,Trail Blazers,105,Jazz,98,5/12/2021
1041,Rockets,122,Lakers,124,5/12/2021
1042,Clippers,113,Hornets,90,5/13/2021
1043,Bucks,142,Pacers,133,5/13/2021
1044,Spurs,98,Knicks,102,5/13/2021
1045,Magic,93,Hawks,116,5/13/2021
1046,76ers,94,Heat,106,5/13/2021
1047,Kings,110,Grizzlies,116,5/13/2021
1048,Raptors,102,Bulls,114,5/13/2021
1049,Nuggets,114,Timberwolves,103,5/13/2021
1050,Trail Blazers,117,Suns,118,5/13/2021
1051,Cavaliers,105,Wizards,120,5/14/2021
1052,Nuggets,104,Pistons,91,5/14/2021
1053,Magic,97,76ers,122,5/14/2021
1054,Jazz,109,Thunder,93,5/14/2021
1055,Kings,106,Grizzlies,107,5/14/2021
1056,Raptors,110,Mavericks,114,5/14/2021
1057,Clippers,115,Rockets,122,5/14/2021
1058,Pelicans,122,Warriors,125,5/14/2021
1059,Bulls,91,Nets,105,5/15/2021
1060,Lakers,122,Pacers,115,5/15/2021
1061,Hornets,109,Knicks,118,5/15/2021
1062,Celtics,124,Timberwolves,108,5/15/2021
1063,Suns,140,Spurs,103,5/15/2021
1064,Heat,108,Bucks,122,5/15/2021
1065,Celtics,92,Knicks,96,5/16/2021
1066,Pacers,125,Raptors,113,5/16/2021
1067,Hornets,110,Wizards,115,5/16/2021
1068,Suns,123,Spurs,121,5/16/2021
1069,Grizzlies,101,Warriors,113,5/16/2021
1070,Rockets,95,Hawks,124,5/16/2021
1071,Cavaliers,109,Nets,123,5/16/2021
1072,Magic,117,76ers,128,5/16/2021
1073,Heat,120,Pistons,107,5/16/2021
1074,Bucks,112,Bulls,118,5/16/2021
1075,Mavericks,121,Timberwolves,136,5/16/2021
1076,Lakers,110,Pelicans,98,5/16/2021
1077,Clippers,112,Thunder,117,5/16/2021
1078,Nuggets,116,Trail Blazers,132,5/16/2021
1079,Jazz,121,Kings,99,5/16/2021
