,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
667,Josh Richardson,Miami Heat,33:00:00,1,8,12.5,0,4,0,4,4,100,2,3,5,3,3,0,3,6,6,-14,58,10/25/2017
668,James Johnson,Miami Heat,36:01:00,8,14,57.1,1,3,33.3,4,4,100,0,9,9,4,1,0,4,4,21,-20,58,10/25/2017
669,Bam Adebayo,Miami Heat,19:35,2,6,33.3,0,0,0,0,0,0,1,7,8,0,0,1,0,3,4,-12,58,10/25/2017
670,Goran Dragic,Miami Heat,37:23:00,9,16,56.3,2,4,50,0,0,0,1,3,4,1,1,0,1,2,20,-12,58,10/25/2017
671,Kelly Olynyk,Miami Heat,12:07,2,3,66.7,1,1,100,0,0,0,0,2,2,1,0,0,1,2,5,2,58,10/25/2017
672,Justise Winslow,Miami Heat,22:24,2,5,40,0,1,0,0,0,0,0,1,1,1,0,0,0,3,4,-9,58,10/25/2017
673,Wayne Ellington,Miami Heat,6:18,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,-1,58,10/25/2017
674,Bojan Bogdanovic,Indiana Pacers,28:51:00,0,7,0,0,5,0,4,4,100,0,2,2,2,1,0,5,2,4,-19,59,10/25/2017
675,Thaddeus Young,Indiana Pacers,33:29:00,5,12,41.7,3,6,50,1,2,50,1,3,4,0,2,0,2,2,14,-15,59,10/25/2017
676,Domantas Sabonis,Indiana Pacers,18:44,1,9,11.1,0,0,0,2,2,100,8,3,11,2,0,0,1,5,4,-11,59,10/25/2017
677,Victor Oladipo,Indiana Pacers,35:50:00,11,18,61.1,5,8,62.5,8,8,100,0,5,5,0,1,2,3,5,35,-20,59,10/25/2017
678,Cory Joseph,Indiana Pacers,21:11,1,6,16.7,0,2,0,4,4,100,1,0,1,2,2,0,0,2,6,-5,59,10/25/2017
679,Paul George,Oklahoma City Thunder,19:06,4,8,50,0,3,0,2,3,66.7,0,1,1,0,0,1,1,6,10,-2,59,10/25/2017
680,Carmelo Anthony,Oklahoma City Thunder,32:59:00,9,17,52.9,3,7,42.9,7,9,77.8,0,10,10,1,0,3,6,3,28,19,59,10/25/2017
681,Steven Adams,Oklahoma City Thunder,30:51:00,8,13,61.5,0,0,0,1,1,100,7,4,11,1,2,2,3,1,17,16,59,10/25/2017
682,Russell Westbrook,Oklahoma City Thunder,35:09:00,10,18,55.6,2,4,50,6,10,60,1,9,10,16,3,0,7,3,28,27,59,10/25/2017
683,Jerami Grant,Oklahoma City Thunder,25:17:00,2,7,28.6,1,2,50,2,3,66.7,2,5,7,1,1,0,1,4,7,3,59,10/25/2017
684,Mike Conley,Memphis Grizzlies,35:19:00,7,15,46.7,3,8,37.5,4,6,66.7,0,5,5,3,1,0,0,1,21,6,60,10/25/2017
685,Dillon Brooks,Memphis Grizzlies,27:46:00,2,5,40,0,2,0,0,0,0,1,1,2,0,0,0,4,5,4,-5,60,10/25/2017
686,Harrison Barnes,Dallas Mavericks,38:02:00,4,13,30.8,1,4,25,6,9,66.7,0,6,6,3,0,0,1,1,15,6,60,10/25/2017
687,Nerlens Noel,Dallas Mavericks,20:12,3,5,60,0,0,0,2,2,100,1,4,5,1,1,1,2,5,8,11,60,10/25/2017
688,Dwight Powell,Dallas Mavericks,24:37:00,1,3,33.3,0,1,0,0,0,0,0,4,4,1,1,2,0,2,2,-3,60,10/25/2017
689,Dorian Finney-Smith,Dallas Mavericks,4:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,10/25/2017
690,Joe Ingles,Utah Jazz,30:12:00,4,10,40,2,4,50,1,1,100,0,6,6,0,3,0,1,3,11,-5,61,10/25/2017
691,Derrick Favors,Utah Jazz,30:47:00,7,9,77.8,0,2,0,1,5,20,2,5,7,1,0,0,1,2,15,-7,61,10/25/2017
692,Rudy Gobert,Utah Jazz,36:13:00,5,9,55.6,0,0,0,6,8,75,1,13,14,1,0,5,4,2,16,0,61,10/25/2017
693,Rodney Hood,Utah Jazz,35:14:00,7,16,43.8,2,7,28.6,6,6,100,0,1,1,2,0,0,3,1,22,-7,61,10/25/2017
694,Ricky Rubio,Utah Jazz,34:10:00,6,15,40,1,4,25,2,2,100,2,2,4,11,4,1,6,3,15,3,61,10/25/2017
695,Donovan Mitchell,Utah Jazz,12:46,1,7,14.3,0,2,0,0,0,0,0,1,1,1,1,1,3,3,2,-2,61,10/25/2017
696,Raul Neto,Utah Jazz,13:50,0,2,0,0,2,0,0,0,0,0,2,2,2,0,1,2,1,0,-12,61,10/25/2017
697,T.J. Warren,Phoenix Suns,27:41:00,12,19,63.2,0,1,0,3,4,75,1,4,5,1,1,0,1,2,27,5,61,10/25/2017
698,Devin Booker,Phoenix Suns,32:56:00,7,19,36.8,2,4,50,1,1,100,3,4,7,3,1,1,4,3,17,5,61,10/25/2017
699,Josh Jackson,Phoenix Suns,20:27,2,8,25,0,2,0,0,0,0,0,6,6,1,1,0,1,4,4,4,61,10/25/2017
700,Alex Len,Phoenix Suns,29:36:00,6,11,54.5,0,0,0,1,2,50,8,4,12,0,0,0,2,1,13,6,61,10/25/2017
701,Norman Powell,Toronto Raptors,16:17,1,2,50,0,1,0,0,0,0,0,1,1,4,1,0,1,3,2,3,62,10/25/2017
702,Pascal Siakam,Toronto Raptors,21:27,9,12,75,2,3,66.7,0,0,0,0,2,2,2,0,0,1,1,20,-3,62,10/25/2017
703,Serge Ibaka,Toronto Raptors,27:46:00,5,12,41.7,1,6,16.7,4,4,100,0,4,4,0,0,2,2,1,15,-6,62,10/25/2017
704,DeMar DeRozan,Toronto Raptors,37:58:00,9,18,50,0,0,0,6,7,85.7,1,2,3,6,6,0,3,0,24,-8,62,10/25/2017
705,Kyle Lowry,Toronto Raptors,38:16:00,5,18,27.8,1,8,12.5,3,3,100,0,4,4,9,1,2,2,4,14,-5,62,10/25/2017
706,Delon Wright,Toronto Raptors,29:22:00,2,6,33.3,0,4,0,3,3,100,1,5,6,2,0,1,3,2,7,-6,62,10/25/2017
707,OG Anunoby,Toronto Raptors,18:05,3,6,50,2,4,50,0,0,0,4,0,4,2,0,0,1,0,8,8,62,10/25/2017
708,Jakob Poeltl,Toronto Raptors,26:40:00,6,11,54.5,0,0,0,0,0,0,11,3,14,2,1,1,2,4,12,-2,62,10/25/2017
709,Fred VanVleet,Toronto Raptors,5:32,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,62,10/25/2017
710,Kevin Durant,Golden State Warriors,38:03:00,11,20,55,3,6,50,4,6,66.7,0,4,4,5,1,0,1,2,29,7,62,10/25/2017
711,Draymond Green,Golden State Warriors,36:42:00,4,7,57.1,1,2,50,6,6,100,4,7,11,6,2,1,6,2,15,11,62,10/25/2017
712,Klay Thompson,Golden State Warriors,38:26:00,9,15,60,4,6,66.7,0,0,0,0,8,8,5,1,1,4,2,22,2,62,10/25/2017
713,Stephen Curry,Golden State Warriors,37:31:00,9,20,45,4,11,36.4,8,8,100,0,4,4,5,3,1,2,2,30,14,62,10/25/2017
714,Andre Iguodala,Golden State Warriors,30:17:00,0,1,0,0,1,0,0,0,0,0,2,2,5,1,1,0,1,0,-4,62,10/25/2017
715,Bradley Beal,Washington Wizards,43:31:00,11,23,47.8,2,7,28.6,4,6,66.7,1,5,6,2,3,1,4,1,28,-8,63,10/25/2017
716,John Wall,Washington Wizards,40:32:00,7,22,31.8,1,5,20,3,4,75,0,3,3,9,1,0,4,1,18,-12,63,10/25/2017
717,Brandon Ingram,Los Angeles Lakers,39:00:00,8,16,50,0,3,0,3,3,100,2,8,10,3,1,1,4,4,19,9,63,10/25/2017
718,Brook Lopez,Los Angeles Lakers,22:45,3,8,37.5,1,2,50,2,2,100,0,1,1,3,1,0,1,2,9,2,63,10/25/2017
719,Kentavious Caldwell-Pope,Los Angeles Lakers,41:34:00,5,13,38.5,3,8,37.5,1,1,100,0,6,6,5,2,0,3,4,14,7,63,10/25/2017
720,Lonzo Ball,Los Angeles Lakers,39:38:00,2,11,18.2,0,5,0,2,3,66.7,1,7,8,10,1,1,1,3,6,13,63,10/25/2017
721,Jordan Clarkson,Los Angeles Lakers,17:16,3,8,37.5,1,3,33.3,1,2,50,0,1,1,4,1,0,4,3,8,-9,63,10/25/2017
722,Kyle Kuzma,Los Angeles Lakers,33:48:00,6,15,40,1,6,16.7,2,2,100,0,3,3,0,0,0,3,1,15,4,63,10/25/2017
723,Julius Randle,Los Angeles Lakers,19:29,5,7,71.4,1,1,100,0,0,0,0,9,9,1,0,3,2,3,11,5,63,10/25/2017
724,Josh Hart,Los Angeles Lakers,15:32,1,3,33.3,0,2,0,0,0,0,0,5,5,0,1,0,0,1,2,-12,63,10/25/2017
725,Taurean Prince,Atlanta Hawks,28:23:00,1,7,14.3,1,2,50,0,0,0,0,2,2,2,2,0,3,3,3,-9,64,10/26/2017
726,Mike Muscala,Atlanta Hawks,31:24:00,5,11,45.5,2,4,50,2,2,100,4,6,10,4,1,1,1,3,14,-6,64,10/26/2017
727,Dewayne Dedmon,Atlanta Hawks,23:09,2,5,40,0,1,0,0,0,0,1,9,10,4,0,1,0,3,4,-3,64,10/26/2017
728,Kent Bazemore,Atlanta Hawks,32:30:00,7,19,36.8,2,5,40,0,0,0,0,5,5,3,3,1,4,2,16,3,64,10/26/2017
729,John Collins,Atlanta Hawks,24:52:00,5,6,83.3,0,0,0,3,5,60,1,4,5,0,0,1,1,3,13,-2,64,10/26/2017
730,Denzel Valentine,Chicago Bulls,35:40:00,3,14,21.4,2,9,22.2,3,3,100,1,8,9,5,2,0,2,0,11,1,64,10/26/2017
731,Lauri Markkanen,Chicago Bulls,30:40:00,5,13,38.5,2,8,25,2,3,66.7,1,11,12,1,0,0,2,2,14,4,64,10/26/2017
732,Robin Lopez,Chicago Bulls,36:11:00,8,19,42.1,0,1,0,0,0,0,7,1,8,4,0,2,2,3,16,12,64,10/26/2017
733,Justin Holiday,Chicago Bulls,37:00:00,4,11,36.4,2,7,28.6,3,5,60,3,7,10,0,0,0,2,2,13,11,64,10/26/2017
734,David Nwaba,Chicago Bulls,23:20,5,8,62.5,1,1,100,4,5,80,1,10,11,0,0,0,1,2,15,-2,64,10/26/2017
735,Harrison Barnes,Dallas Mavericks,37:25:00,9,20,45,1,4,25,3,3,100,3,8,11,1,0,0,1,1,22,-2,65,10/26/2017
736,Nerlens Noel,Dallas Mavericks,19:29,2,5,40,0,0,0,1,1,100,5,3,8,2,0,0,1,4,5,11,65,10/26/2017
737,Dwight Powell,Dallas Mavericks,15:35,1,3,33.3,0,1,0,0,0,0,3,6,9,1,1,0,0,3,2,3,65,10/26/2017
738,Maxi Kleber,Dallas Mavericks,11:50,2,8,25,1,5,20,1,2,50,2,2,4,1,0,1,0,0,6,5,65,10/26/2017
739,Mike Conley,Memphis Grizzlies,30:52:00,5,13,38.5,2,8,25,10,12,83.3,0,1,1,4,1,0,3,1,22,-3,65,10/26/2017
740,Dillon Brooks,Memphis Grizzlies,24:58:00,3,7,42.9,1,2,50,0,1,0,0,5,5,0,2,0,1,3,7,12,65,10/26/2017
741,Jayson Tatum,Boston Celtics,27:49:00,3,6,50,1,3,33.3,5,5,100,0,2,2,3,1,0,2,1,12,8,66,10/26/2017
742,Al Horford,Boston Celtics,34:15:00,11,14,78.6,4,5,80,1,1,100,1,8,9,4,0,1,4,2,27,2,66,10/26/2017
743,Daniel Theis,Boston Celtics,18:46,0,1,0,0,0,0,0,0,0,0,5,5,1,0,1,2,4,0,1,66,10/26/2017
744,Jaylen Brown,Boston Celtics,34:17:00,2,10,20,2,6,33.3,3,6,50,3,6,9,0,1,1,1,1,9,5,66,10/26/2017
745,Kyrie Irving,Boston Celtics,34:35:00,10,18,55.6,2,4,50,2,2,100,0,3,3,7,2,1,2,3,24,4,66,10/26/2017
746,Marcus Smart,Boston Celtics,26:52:00,2,10,20,2,6,33.3,2,2,100,0,1,1,4,1,0,2,1,8,7,66,10/26/2017
747,Terry Rozier,Boston Celtics,20:55,2,9,22.2,0,3,0,0,0,0,1,6,7,0,2,0,0,0,4,1,66,10/26/2017
748,Semi Ojeleye,Boston Celtics,13:46,0,2,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,-2,66,10/26/2017
749,Khris Middleton,Milwaukee Bucks,35:09:00,7,16,43.8,1,3,33.3,0,0,0,1,1,2,2,2,0,3,4,15,-3,66,10/26/2017
750,Giannis Antetokounmpo,Milwaukee Bucks,41:36:00,10,21,47.6,2,3,66.7,6,7,85.7,0,10,10,7,3,1,3,3,28,-10,66,10/26/2017
751,Tony Snell,Milwaukee Bucks,25:21:00,4,7,57.1,3,5,60,0,0,0,0,1,1,1,0,0,0,4,11,-2,66,10/26/2017
752,Malcolm Brogdon,Milwaukee Bucks,35:43:00,6,12,50,2,4,50,1,3,33.3,0,6,6,5,0,1,2,3,15,3,66,10/26/2017
753,Danilo Gallinari,LA Clippers,38:24:00,4,13,30.8,0,5,0,8,8,100,0,3,3,2,1,0,1,2,16,1,67,10/26/2017
754,Blake Griffin,LA Clippers,40:22:00,10,16,62.5,2,5,40,3,8,37.5,2,6,8,5,0,0,3,1,25,3,67,10/26/2017
755,DeAndre Jordan,LA Clippers,38:18:00,2,6,33.3,0,0,0,3,6,50,5,13,18,1,0,3,0,0,7,6,67,10/26/2017
756,Austin Rivers,LA Clippers,34:32:00,5,11,45.5,3,5,60,3,4,75,0,1,1,0,2,0,3,6,16,-6,67,10/26/2017
757,Patrick Beverley,LA Clippers,34:15:00,6,12,50,1,5,20,0,1,0,5,2,7,0,1,0,3,4,13,-2,67,10/26/2017
758,Lou Williams,LA Clippers,18:32,5,9,55.6,2,4,50,1,2,50,0,0,0,1,0,0,0,0,13,6,67,10/26/2017
759,Sam Dekker,LA Clippers,3:49,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,-2,67,10/26/2017
760,Maurice Harkless,Portland Trail Blazers,35:42:00,4,9,44.4,1,4,25,4,4,100,2,2,4,2,1,1,1,3,13,2,67,10/26/2017
761,Jusuf Nurkic,Portland Trail Blazers,27:10:00,6,12,50,0,0,0,0,0,0,2,6,8,1,0,1,3,5,12,-10,67,10/26/2017
762,CJ McCollum,Portland Trail Blazers,38:51:00,8,18,44.4,2,3,66.7,5,7,71.4,3,2,5,4,0,0,0,2,23,3,67,10/26/2017
763,Damian Lillard,Portland Trail Blazers,38:20:00,7,19,36.8,4,9,44.4,7,7,100,0,2,2,6,0,0,1,3,25,1,67,10/26/2017
764,Pat Connaughton,Portland Trail Blazers,10:35,1,5,20,1,4,25,0,0,0,0,2,2,0,0,0,0,0,3,-1,67,10/26/2017
765,Ed Davis,Portland Trail Blazers,21:49,0,7,0,0,0,0,1,2,50,7,3,10,0,0,0,1,5,1,-4,67,10/26/2017
766,E'Twaun Moore,New Orleans Pelicans,38:12:00,5,12,41.7,2,5,40,0,0,0,0,3,3,1,1,0,3,3,12,11,68,10/26/2017
767,Jrue Holiday,New Orleans Pelicans,40:36:00,7,13,53.8,2,4,50,4,5,80,0,4,4,7,0,1,3,4,20,14,68,10/26/2017
768,Willie Cauley-Stein,Sacramento Kings,29:42:00,5,9,55.6,0,0,0,2,2,100,0,2,2,3,3,0,0,0,12,-11,68,10/26/2017
769,Buddy Hield,Sacramento Kings,19:32,5,9,55.6,1,3,33.3,1,1,100,1,2,3,0,0,0,2,2,12,-1,68,10/26/2017
770,George Hill,Sacramento Kings,30:19:00,2,4,50,0,0,0,2,2,100,0,3,3,5,0,0,1,3,6,-8,68,10/26/2017
771,Garrett Temple,Sacramento Kings,24:29:00,2,8,25,1,6,16.7,5,5,100,0,0,0,1,1,1,3,2,10,-5,68,10/26/2017
772,De'Aaron Fox,Sacramento Kings,24:58:00,4,13,30.8,1,1,100,5,5,100,0,2,2,5,0,0,0,3,14,-9,68,10/26/2017
773,Bogdan Bogdanovic,Sacramento Kings,25:27:00,4,7,57.1,0,2,0,2,2,100,0,2,2,4,0,0,2,2,10,-2,68,10/26/2017
774,Clint Capela,Houston Rockets,16:32,3,3,100,0,0,0,1,1,100,2,4,6,0,0,1,0,5,7,-6,69,10/27/2017
775,Eric Gordon,Houston Rockets,38:50:00,9,22,40.9,6,16,37.5,2,3,66.7,0,2,2,2,0,0,5,3,26,14,69,10/27/2017
776,James Harden,Houston Rockets,36:56:00,8,18,44.4,4,10,40,7,8,87.5,0,10,10,11,1,0,5,4,27,-1,69,10/27/2017
777,P.J. Tucker,Houston Rockets,37:09:00,3,10,30,3,6,50,0,0,0,1,12,13,2,0,1,1,3,9,28,69,10/27/2017
778,Dwight Howard,Charlotte Hornets,31:54:00,7,13,53.8,0,0,0,5,15,33.3,7,9,16,2,1,1,2,2,19,-1,69,10/27/2017
779,Jeremy Lamb,Charlotte Hornets,29:58:00,8,16,50,3,6,50,1,2,50,0,3,3,3,1,1,2,2,20,-3,69,10/27/2017
780,Kemba Walker,Charlotte Hornets,38:37:00,8,22,36.4,4,6,66.7,6,6,100,1,2,3,5,1,1,1,0,26,-6,69,10/27/2017
781,Malik Monk,Charlotte Hornets,27:43:00,3,9,33.3,2,7,28.6,2,2,100,1,2,3,2,1,0,0,1,10,-19,69,10/27/2017
782,Frank Kaminsky,Charlotte Hornets,29:32:00,3,11,27.3,1,5,20,1,1,100,0,4,4,0,0,1,1,1,8,-23,69,10/27/2017
783,Kyle Anderson,San Antonio Spurs,21:52,1,4,25,0,0,0,2,2,100,3,3,6,3,1,0,1,1,4,-17,70,10/27/2017
784,LaMarcus Aldridge,San Antonio Spurs,29:30:00,9,14,64.3,1,2,50,5,5,100,4,7,11,0,0,1,1,0,24,-20,70,10/27/2017
785,Danny Green,San Antonio Spurs,18:17,1,5,20,0,3,0,1,2,50,0,1,1,0,2,0,5,0,3,-9,70,10/27/2017
786,Dejounte Murray,San Antonio Spurs,20:15,2,9,22.2,0,0,0,3,4,75,2,2,4,4,2,0,2,0,7,-10,70,10/27/2017
787,Rudy Gay,San Antonio Spurs,23:53,1,6,16.7,0,2,0,0,0,0,2,5,7,4,0,4,2,2,2,-16,70,10/27/2017
788,Patty Mills,San Antonio Spurs,20:37,4,14,28.6,1,4,25,3,3,100,0,2,2,3,1,0,3,1,12,-19,70,10/27/2017
789,Bryn Forbes,San Antonio Spurs,17:24,2,9,22.2,1,4,25,0,0,0,1,0,1,1,0,1,0,2,5,-12,70,10/27/2017
790,Davis Bertans,San Antonio Spurs,15:14,2,7,28.6,1,4,25,1,1,100,0,1,1,0,0,1,0,2,6,0,70,10/27/2017
791,Derrick White,San Antonio Spurs,12:00,0,2,0,0,0,0,1,2,50,1,2,3,2,0,0,0,1,1,4,70,10/27/2017
792,Evan Fournier,Orlando Magic,26:50:00,10,12,83.3,4,4,100,1,2,50,1,4,5,2,1,0,3,1,25,20,70,10/27/2017
793,Aaron Gordon,Orlando Magic,25:56:00,7,11,63.6,2,4,50,0,0,0,1,5,6,2,0,1,1,1,16,20,70,10/27/2017
794,Nikola Vucevic,Orlando Magic,22:56,6,9,66.7,3,3,100,0,0,0,1,1,2,3,0,2,3,1,15,17,70,10/27/2017
795,Terrence Ross,Orlando Magic,24:10:00,1,6,16.7,0,3,0,0,0,0,1,6,7,0,1,1,2,2,2,18,70,10/27/2017
796,D.J. Augustin,Orlando Magic,24:28:00,3,5,60,1,2,50,0,0,0,0,3,3,6,2,0,0,3,7,20,70,10/27/2017
797,Jonathan Isaac,Orlando Magic,19:25,1,4,25,0,2,0,4,4,100,1,3,4,1,2,1,1,2,6,18,70,10/27/2017
798,Paul Millsap,Denver Nuggets,30:17:00,6,12,50,0,2,0,4,6,66.7,2,4,6,3,2,1,1,4,16,-5,71,10/27/2017
799,Nikola Jokic,Denver Nuggets,34:16:00,8,16,50,0,1,0,2,2,100,4,11,15,5,1,0,2,0,18,8,71,10/27/2017
800,Gary Harris,Denver Nuggets,34:16:00,7,13,53.8,2,5,40,2,3,66.7,1,2,3,3,2,0,0,2,18,-1,71,10/27/2017
801,Jamal Murray,Denver Nuggets,20:06,3,12,25,0,2,0,0,0,0,1,2,3,0,0,0,1,1,6,-4,71,10/27/2017
802,Will Barton,Denver Nuggets,29:07:00,8,17,47.1,2,6,33.3,0,0,0,1,5,6,3,2,0,5,2,18,9,71,10/27/2017
803,Mason Plumlee,Denver Nuggets,19:07,3,4,75,0,0,0,3,6,50,2,3,5,6,1,3,0,1,9,7,71,10/27/2017
804,Malik Beasley,Denver Nuggets,10:38,1,2,50,0,1,0,0,0,0,0,3,3,1,0,0,0,0,2,2,71,10/27/2017
805,Taurean Prince,Atlanta Hawks,32:42:00,8,14,57.1,3,5,60,0,0,0,1,6,7,3,2,0,4,2,19,-1,71,10/27/2017
806,Dewayne Dedmon,Atlanta Hawks,30:53:00,4,9,44.4,1,2,50,4,4,100,2,8,10,1,0,1,0,4,13,6,71,10/27/2017
807,Kent Bazemore,Atlanta Hawks,26:36:00,3,9,33.3,1,3,33.3,0,0,0,2,4,6,4,1,2,3,1,7,-5,71,10/27/2017
808,Dennis Schroder,Atlanta Hawks,32:30:00,7,16,43.8,2,6,33.3,4,4,100,1,2,3,6,1,0,0,1,20,6,71,10/27/2017
809,Mike Muscala,Atlanta Hawks,20:43,1,6,16.7,0,3,0,2,2,100,0,3,3,1,1,1,1,2,4,-6,71,10/27/2017
810,John Collins,Atlanta Hawks,14:20,2,11,18.2,0,0,0,2,2,100,5,3,8,0,0,0,0,5,6,-7,71,10/27/2017
811,Caris LeVert,Brooklyn Nets,25:59:00,2,8,25,2,5,40,1,4,25,0,3,3,2,1,0,4,3,7,-16,72,10/27/2017
812,D'Angelo Russell,Brooklyn Nets,17:36,6,10,60,1,5,20,2,2,100,0,2,2,1,0,0,2,2,15,-17,72,10/27/2017
813,Spencer Dinwiddie,Brooklyn Nets,22:05,1,3,33.3,0,0,0,2,2,100,0,0,0,11,1,0,2,1,4,-1,72,10/27/2017
814,Joe Harris,Brooklyn Nets,27:09:00,2,6,33.3,2,4,50,0,0,0,0,1,1,1,1,0,0,4,6,-13,72,10/27/2017
815,Jarrett Allen,Brooklyn Nets,15:32,1,4,25,0,0,0,0,0,0,0,3,3,0,2,0,1,1,2,-3,72,10/27/2017
816,Kristaps Porzingis,New York Knicks,29:23:00,13,24,54.2,1,6,16.7,3,3,100,3,6,9,0,1,3,0,3,30,12,72,10/27/2017
817,Doug McDermott,New York Knicks,20:39,4,6,66.7,2,4,50,2,3,66.7,1,4,5,0,0,0,0,0,12,8,72,10/27/2017
818,Frank Ntilikina,New York Knicks,22:30,4,11,36.4,1,2,50,0,0,0,0,2,2,5,1,0,3,3,9,10,72,10/27/2017
819,Willy Hernangomez,New York Knicks,13:26,2,4,50,0,0,0,0,4,0,3,1,4,1,2,0,2,1,4,8,72,10/27/2017
820,Paul George,Oklahoma City Thunder,38:21:00,8,16,50,3,6,50,4,4,100,2,3,5,4,2,1,2,4,23,-5,73,10/27/2017
821,Carmelo Anthony,Oklahoma City Thunder,36:37:00,8,15,53.3,1,5,20,6,7,85.7,0,2,2,2,1,1,1,4,23,-7,73,10/27/2017
822,Steven Adams,Oklahoma City Thunder,31:40:00,8,10,80,0,0,0,4,4,100,6,2,8,1,0,1,2,4,20,-19,73,10/27/2017
823,Russell Westbrook,Oklahoma City Thunder,36:46:00,10,18,55.6,1,3,33.3,6,8,75,1,7,8,9,2,0,8,5,27,-13,73,10/27/2017
824,Jerami Grant,Oklahoma City Thunder,27:38:00,2,6,33.3,0,2,0,2,2,100,0,2,2,1,1,3,0,2,6,-11,73,10/27/2017
825,Andrew Wiggins,Minnesota Timberwolves,36:28:00,5,15,33.3,3,7,42.9,1,3,33.3,0,3,3,1,2,1,1,3,14,8,73,10/27/2017
826,Taj Gibson,Minnesota Timberwolves,36:26:00,8,12,66.7,0,1,0,0,0,0,5,3,8,3,2,2,2,3,16,6,73,10/27/2017
827,Karl-Anthony Towns,Minnesota Timberwolves,36:03:00,12,24,50,1,4,25,8,9,88.9,7,12,19,0,0,4,1,4,33,17,73,10/27/2017
828,Jimmy Butler,Minnesota Timberwolves,38:10:00,7,10,70,0,0,0,11,13,84.6,2,3,5,7,0,0,1,1,25,11,73,10/27/2017
829,Gorgui Dieng,Minnesota Timberwolves,11:57,2,3,66.7,0,0,0,2,2,100,1,1,2,0,0,0,0,5,6,-14,73,10/27/2017
830,Tyus Jones,Minnesota Timberwolves,10:21,0,2,0,0,1,0,0,0,0,0,1,1,2,0,0,2,0,0,-9,73,10/27/2017
831,Nemanja Bjelica,Minnesota Timberwolves,7:59,1,1,100,1,1,100,0,0,0,0,1,1,0,0,0,0,0,3,-4,73,10/27/2017
832,Bradley Beal,Washington Wizards,15:21,2,7,28.6,0,2,0,0,0,0,2,1,3,2,1,0,1,1,4,16,74,10/27/2017
833,John Wall,Washington Wizards,37:43:00,7,20,35,2,7,28.6,4,6,66.7,0,2,2,14,1,1,4,3,20,6,74,10/27/2017
834,Tomas Satoransky,Washington Wizards,5:32,0,1,0,0,1,0,1,2,50,0,0,0,0,0,0,0,0,1,-9,74,10/27/2017
835,Kevin Durant,Golden State Warriors,38:45:00,9,20,45,4,9,44.4,9,9,100,3,8,11,6,1,2,4,2,31,4,74,10/27/2017
836,Draymond Green,Golden State Warriors,16:36,1,2,50,0,1,0,1,1,100,0,3,3,6,0,3,4,1,3,-14,74,10/27/2017
837,Klay Thompson,Golden State Warriors,31:11:00,8,19,42.1,2,8,25,0,0,0,0,2,2,3,0,2,1,4,18,-4,74,10/27/2017
838,Stephen Curry,Golden State Warriors,36:12:00,7,19,36.8,3,13,23.1,3,3,100,0,5,5,8,2,0,2,2,20,-8,74,10/27/2017
839,Andre Iguodala,Golden State Warriors,31:05:00,3,5,60,0,2,0,1,2,50,1,1,2,4,0,0,0,0,7,9,74,10/27/2017
840,JaVale McGee,Golden State Warriors,9:16,0,1,0,0,0,0,0,0,0,2,2,4,1,1,1,1,1,0,5,74,10/27/2017
841,Kevon Looney,Golden State Warriors,11:35,4,4,100,0,0,0,1,1,100,1,4,5,0,0,1,0,3,9,4,74,10/27/2017
842,Norman Powell,Toronto Raptors,20:30,1,8,12.5,0,3,0,1,1,100,1,0,1,2,1,0,2,3,3,17,75,10/27/2017
843,Pascal Siakam,Toronto Raptors,24:58:00,8,10,80,1,3,33.3,1,2,50,2,3,5,1,2,0,0,4,18,13,75,10/27/2017
844,Serge Ibaka,Toronto Raptors,33:46:00,8,10,80,0,1,0,2,2,100,2,6,8,0,0,0,1,4,18,21,75,10/27/2017
845,DeMar DeRozan,Toronto Raptors,37:03:00,9,21,42.9,0,2,0,6,9,66.7,1,4,5,5,3,0,4,1,24,14,75,10/27/2017
846,Kyle Lowry,Toronto Raptors,36:19:00,4,14,28.6,3,7,42.9,0,0,0,0,10,10,12,2,0,1,1,11,14,75,10/27/2017
847,Jakob Poeltl,Toronto Raptors,18:46,3,5,60,0,0,0,1,1,100,3,4,7,1,1,2,1,3,7,-13,75,10/27/2017
848,Delon Wright,Toronto Raptors,11:41,1,3,33.3,0,2,0,0,0,0,0,1,1,1,0,0,1,1,2,-5,75,10/27/2017
849,OG Anunoby,Toronto Raptors,18:30,2,8,25,1,3,33.3,2,3,66.7,0,1,1,1,1,0,0,1,7,-3,75,10/27/2017
850,Fred VanVleet,Toronto Raptors,13:15,1,5,20,0,1,0,0,0,0,0,0,0,4,1,0,2,3,2,-9,75,10/27/2017
851,Brandon Ingram,Los Angeles Lakers,23:27,3,9,33.3,0,2,0,3,4,75,1,1,2,1,0,0,3,1,9,-15,75,10/27/2017
852,Brook Lopez,Los Angeles Lakers,23:48,6,14,42.9,0,3,0,1,2,50,2,3,5,2,1,3,3,2,13,-21,75,10/27/2017
