,TEAM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,HOME,GAME-ID
234,Los Angeles Lakers,43,79,54.4,4,18,22.2,20,27,74.1,2,30,32,16,8,8,11,20,110,-3,0,1
235,Portland Trail Blazers,40,86,46.5,9,22,40.9,24,27,88.9,10,31,41,22,7,4,12,21,113,3,1,1
236,Milwaukee Bucks,39,83,47,10,25,40,8,9,88.9,7,29,36,27,6,6,13,24,96,-9,0,0
237,Detroit Pistons,37,78,47.4,8,26,30.8,23,28,82.1,7,32,39,21,10,4,12,11,105,9,1,0
238,Chicago Bulls,40,85,47.1,14,29,48.3,11,12,91.7,9,39,48,23,6,2,14,13,105,22,0,1
239,Orlando Magic,35,86,40.7,10,35,28.6,3,5,60,7,31,38,23,6,2,16,11,83,-22,1,1
240,Indiana Pacers,45,97,46.4,8,28,28.6,12,19,63.2,8,32,40,25,6,6,11,18,110,-11,0,2
241,Philadelphia 76ers,46,92,50,18,36,50,11,14,78.6,12,38,50,34,7,9,18,20,121,11,1,2
242,Cleveland Cavaliers,46,82,56.1,12,27,44.4,26,28,92.9,8,26,34,20,11,4,14,27,130,8,0,3
243,Washington Wizards,45,84,53.6,11,28,39.3,21,31,67.7,9,28,37,25,5,2,16,24,122,-8,1,3
244,Houston Rockets,42,89,47.2,16,47,34,19,23,82.6,9,35,44,28,14,4,12,16,119,15,0,4
245,Atlanta Hawks,39,81,48.1,11,33,33.3,15,18,83.3,5,36,41,16,8,8,18,16,104,-15,1,4
246,Phoenix Suns,34,97,35.1,9,32,28.1,30,37,81.1,20,27,47,17,7,3,10,25,107,-13,0,5
247,New York Knicks,45,87,51.7,8,26,30.8,22,25,88,9,40,49,24,5,7,12,24,120,13,1,5
248,New Orleans Pelicans,36,89,40.4,7,29,24.1,20,26,76.9,9,44,53,23,9,4,12,22,99,5,0,6
249,Dallas Mavericks,34,88,38.6,9,34,26.5,17,22,77.3,9,38,47,19,4,7,15,24,94,-5,1,6
250,Charlotte Hornets,33,80,41.2,8,24,33.3,27,42,64.3,11,35,46,16,11,1,12,20,101,-7,0,7
251,San Antonio Spurs,39,83,47,9,27,33.3,21,26,80.8,7,38,45,31,7,6,15,26,108,7,1,7
252,Miami Heat,36,77,46.8,15,37,40.5,7,11,63.6,8,33,41,23,9,6,23,24,94,-1,0,8
253,Denver Nuggets,36,80,45,9,23,39.1,14,25,56,13,28,41,17,9,6,17,16,95,1,1,8
254,Toronto Raptors,38,71,53.5,11,30,36.7,22,28,78.6,5,34,39,20,9,4,16,27,109,9,0,9
255,Utah Jazz,35,80,43.8,8,23,34.8,22,24,91.7,10,23,33,11,9,5,13,25,100,-9,1,9
256,Boston Celtics,36,84,42.9,13,28,46.4,16,24,66.7,11,38,49,23,6,2,10,14,101,7,0,10
257,Oklahoma City Thunder,35,87,40.2,13,35,37.1,11,14,78.6,11,37,48,20,4,7,12,18,94,-7,1,10
258,Brooklyn Nets,37,91,40.7,9,38,23.7,29,38,76.3,8,35,43,23,8,5,16,22,112,-12,0,11
259,Los Angeles Lakers,48,94,51.1,9,21,42.9,19,27,70.4,7,50,57,26,10,7,16,29,124,12,1,11
260,Memphis Grizzlies,40,84,47.6,13,31,41.9,20,24,83.3,9,30,39,21,8,7,11,28,113,9,0,0
261,LA Clippers,38,83,45.8,4,26,15.4,24,31,77.4,15,28,43,18,7,7,13,22,104,-9,1,0
262,Sacramento Kings,40,76,52.6,10,21,47.6,9,13,69.2,3,29,32,24,6,1,17,23,99,-9,0,1
263,Detroit Pistons,40,79,50.6,13,24,54.2,15,22,68.2,8,27,35,28,10,3,14,19,108,9,1,1
264,New Orleans Pelicans,35,87,40.2,9,31,29,17,22,77.3,5,47,52,23,9,4,13,9,96,6,0,2
265,Chicago Bulls,35,99,35.4,11,42,26.2,9,12,75,16,42,58,23,10,5,17,19,90,-6,1,2
266,Dallas Mavericks,40,87,46,10,27,37,9,12,75,7,24,31,18,7,2,15,19,99,-13,0,3
267,Minnesota Timberwolves,43,79,54.4,10,24,41.7,16,20,80,10,38,48,33,7,9,18,20,112,13,1,3
268,Golden State Warriors,50,91,54.9,18,40,45,9,17,52.9,7,34,41,38,13,4,13,23,127,19,0,4
269,Denver Nuggets,40,87,46,6,24,25,22,27,81.5,9,37,46,26,9,6,17,18,108,-19,1,4
270,Atlanta Hawks,41,86,47.7,11,25,44,24,34,70.6,11,33,44,24,4,6,17,20,117,2,0,0
271,Cleveland Cavaliers,42,96,43.8,10,36,27.8,21,23,91.3,15,32,47,27,6,6,13,29,115,-2,1,0
272,Miami Heat,37,84,44,14,36,38.9,16,19,84.2,10,27,37,23,12,6,16,26,104,3,0,1
273,LA Clippers,34,87,39.1,9,31,29,24,30,80,18,32,50,16,11,4,15,22,101,-3,1,1
274,Boston Celtics,39,89,43.8,11,33,33.3,15,20,75,9,45,54,26,10,1,13,21,104,16,0,2
275,Orlando Magic,33,91,36.3,6,29,20.7,16,18,88.9,10,35,45,18,4,4,13,19,88,-16,1,2
276,Washington Wizards,40,85,47.1,11,23,47.8,16,23,69.6,11,35,46,19,9,3,17,26,107,11,0,3
277,Toronto Raptors,37,80,46.3,5,24,20.8,17,27,63,9,27,36,17,7,8,13,24,96,-11,1,3
278,Utah Jazz,38,88,43.2,13,34,38.2,21,24,87.5,8,25,33,22,7,3,13,18,110,-27,0,4
279,Houston Rockets,48,81,59.3,23,39,59,18,21,85.7,5,37,42,26,9,7,20,24,137,27,1,4
280,Phoenix Suns,37,81,45.7,8,23,34.8,13,22,59.1,11,34,45,23,5,4,18,16,95,-17,0,5
281,San Antonio Spurs,44,88,50,11,22,50,13,18,72.2,8,35,43,21,9,4,9,19,112,17,1,5
282,Indiana Pacers,37,79,46.8,12,25,48,15,17,88.2,4,30,34,24,6,2,12,17,101,-7,0,6
283,New York Knicks,44,88,50,6,23,26.1,14,19,73.7,12,34,46,24,8,7,12,21,108,7,1,6
284,Charlotte Hornets,37,89,41.6,9,28,32.1,11,21,52.4,10,30,40,24,8,3,11,24,94,-18,0,7
285,Minnesota Timberwolves,38,83,45.8,10,24,41.7,26,30,86.7,12,42,54,20,4,4,16,19,112,18,1,7
286,Oklahoma City Thunder,40,89,44.9,11,33,33.3,8,15,53.3,6,26,32,17,11,2,11,27,99,-4,0,8
287,Portland Trail Blazers,37,74,50,7,20,35,22,28,78.6,7,37,44,20,6,7,21,20,103,4,1,8
288,Memphis Grizzlies,40,87,46,11,37,29.7,11,14,78.6,6,33,39,23,6,7,12,22,102,-5,0,9
289,Los Angeles Lakers,40,85,47.1,9,27,33.3,18,23,78.3,8,38,46,25,5,4,16,16,107,5,1,9
290,Boston Celtics,39,81,48.1,14,36,38.9,18,22,81.8,7,35,42,28,3,3,13,21,110,3,0,0
291,Atlanta Hawks,39,81,48.1,13,26,50,16,20,80,5,31,36,24,8,4,14,22,107,-3,1,0
292,Brooklyn Nets,35,87,40.2,8,32,25,20,29,69,11,37,48,20,10,4,16,30,98,6,0,1
293,Phoenix Suns,30,86,34.9,6,25,24,26,35,74.3,14,38,52,13,8,7,17,29,92,-6,1,1
294,Miami Heat,30,83,36.1,8,26,30.8,12,17,70.6,7,37,44,19,10,6,20,20,80,-17,0,2
295,Golden State Warriors,32,87,36.8,11,32,34.4,22,24,91.7,13,38,51,20,12,10,14,21,97,17,1,2
296,Milwaukee Bucks,47,83,56.6,13,30,43.3,12,16,75,8,28,36,29,6,8,16,31,119,-5,0,0
297,Cleveland Cavaliers,41,82,50,9,18,50,33,38,86.8,12,27,39,18,7,4,12,16,124,5,1,0
298,New Orleans Pelicans,44,87,50.6,14,35,40,15,22,68.2,11,32,43,23,6,5,12,18,117,5,0,1
299,Indiana Pacers,44,93,47.3,9,24,37.5,15,18,83.3,11,30,41,19,4,4,10,21,112,-5,1,1
300,Dallas Mavericks,43,91,47.3,11,30,36.7,16,20,80,11,42,53,26,6,8,11,23,113,14,0,2
301,Washington Wizards,32,75,42.7,10,25,40,25,32,78.1,3,36,39,21,5,5,15,19,99,-14,1,2
302,Charlotte Hornets,42,91,46.2,15,37,40.5,14,17,82.4,17,23,40,24,8,2,13,22,113,-5,0,3
303,New York Knicks,45,75,60,12,25,48,16,21,76.2,6,29,35,29,5,5,16,19,118,5,1,3
304,Chicago Bulls,40,80,50,11,29,37.9,23,28,82.1,8,29,37,26,10,2,13,23,114,-5,0,4
305,Toronto Raptors,44,81,54.3,13,25,52,18,24,75,7,30,37,22,5,0,15,22,119,5,1,4
306,LA Clippers,42,82,51.2,11,30,36.7,12,17,70.6,10,29,39,20,6,4,17,19,107,-13,0,5
307,San Antonio Spurs,45,84,53.6,15,28,53.6,15,19,78.9,11,28,39,33,13,3,13,21,120,13,1,5
308,Brooklyn Nets,38,89,42.7,11,35,31.4,17,22,77.3,8,39,47,22,12,6,25,16,104,-8,0,6
309,Denver Nuggets,44,93,47.3,9,34,26.5,15,20,75,9,38,47,26,16,9,19,21,112,8,1,6
310,Philadelphia 76ers,34,81,42,12,27,44.4,24,30,80,8,48,56,23,5,6,22,34,104,7,0,7
311,Utah Jazz,30,99,30.3,9,39,23.1,28,35,80,14,31,45,15,14,6,12,23,97,-7,1,7
312,Memphis Grizzlies,35,73,47.9,7,19,36.8,21,25,84,5,29,34,18,8,10,14,21,98,1,0,8
313,Portland Trail Blazers,36,81,44.4,6,19,31.6,19,20,95,10,32,42,11,9,1,16,18,97,-1,1,8
314,Oklahoma City Thunder,29,86,33.7,10,37,27,18,23,78.3,9,35,44,15,16,2,14,17,86,-8,0,9
315,Sacramento Kings,37,79,46.8,9,24,37.5,11,12,91.7,5,42,47,21,6,5,23,24,94,8,1,9
316,Indiana Pacers,38,88,43.2,7,24,29.2,14,18,77.8,7,31,38,22,8,3,15,24,97,-17,0,0
317,Detroit Pistons,43,83,51.8,12,27,44.4,16,25,64,8,42,50,25,3,5,15,22,114,17,1,0
318,New York Knicks,42,80,52.5,5,12,41.7,10,13,76.9,12,30,42,26,7,2,23,21,99,-13,0,1
319,Orlando Magic,43,80,53.7,13,28,46.4,13,22,59.1,6,23,29,31,16,7,12,15,112,13,1,1
320,Los Angeles Lakers,37,85,43.5,5,24,20.8,17,23,73.9,12,36,48,16,8,8,20,30,96,-11,0,2
321,Boston Celtics,38,98,38.8,7,29,24.1,24,31,77.4,16,32,48,20,8,6,13,20,107,11,1,2
322,Miami Heat,43,81,53.1,12,30,40,28,35,80,11,42,53,21,5,4,14,25,126,11,0,3
323,Phoenix Suns,40,88,45.5,12,29,41.4,23,30,76.7,6,28,34,20,4,2,11,29,115,-11,1,3
324,Minnesota Timberwolves,38,92,41.3,5,24,20.8,20,27,74.1,9,32,41,21,15,0,13,14,101,-24,0,4
325,Golden State Warriors,48,85,56.5,15,36,41.7,14,18,77.8,3,42,45,37,10,9,19,23,125,24,1,4
326,Los Angeles Lakers,31,86,36,3,23,13,30,41,73.2,17,29,46,17,9,4,19,19,95,-16,0,0
327,Washington Wizards,43,83,51.8,7,21,33.3,18,20,90,7,38,45,20,7,4,19,31,111,16,1,0
328,New Orleans Pelicans,44,82,53.7,13,31,41.9,17,25,68,4,34,38,31,7,4,13,20,118,-4,0,1
329,Toronto Raptors,45,98,45.9,16,42,38.1,16,23,69.6,10,38,48,27,8,4,12,24,122,4,1,1
330,Cleveland Cavaliers,45,81,55.6,12,27,44.4,11,14,78.6,4,22,26,24,9,1,18,30,113,-4,0,2
331,Houston Rockets,36,77,46.8,16,46,34.8,29,36,80.6,17,28,45,21,11,5,22,27,117,4,1,2
332,Philadelphia 76ers,37,87,42.5,15,37,40.5,19,27,70.4,13,43,56,23,6,5,17,28,108,-1,0,3
333,Sacramento Kings,40,93,43,12,27,44.4,17,28,60.7,8,37,45,29,6,5,9,19,109,1,1,3
334,Oklahoma City Thunder,38,90,42.2,11,30,36.7,7,14,50,18,26,44,16,15,7,16,23,94,-8,0,4
335,Denver Nuggets,38,82,46.3,9,27,33.3,17,22,77.3,14,31,45,27,7,7,18,15,102,8,1,4
336,Atlanta Hawks,44,89,49.4,8,24,33.3,8,11,72.7,11,34,45,28,11,7,15,21,104,-7,0,0
337,Detroit Pistons,39,89,43.8,12,30,40,21,27,77.8,20,31,51,23,7,5,17,18,111,7,1,0
338,Charlotte Hornets,31,80,38.8,6,22,27.3,19,33,57.6,7,40,47,20,5,7,14,21,87,-3,0,1
339,Boston Celtics,30,84,35.7,9,31,29,21,25,84,9,40,49,15,6,5,13,26,90,3,1,1
340,Indiana Pacers,43,84,51.2,12,29,41.4,7,12,58.3,7,44,51,27,8,3,18,17,105,18,0,2
341,Chicago Bulls,37,93,39.8,7,27,25.9,6,9,66.7,11,32,43,24,10,3,12,13,87,-18,1,2
342,LA Clippers,39,84,46.4,12,30,40,21,30,70,16,30,46,13,4,2,18,30,111,-9,0,3
343,Oklahoma City Thunder,40,78,51.3,11,26,42.3,29,40,72.5,11,29,40,23,8,7,11,29,120,9,1,3
344,Milwaukee Bucks,41,89,46.1,5,18,27.8,7,14,50,11,36,47,27,10,7,13,13,94,7,0,4
345,San Antonio Spurs,34,80,42.5,9,29,31,10,11,90.9,9,34,43,23,8,6,18,15,87,-7,1,4
346,Orlando Magic,43,82,52.4,13,28,46.4,29,43,67.4,7,37,44,29,8,5,18,20,128,16,0,5
347,Phoenix Suns,44,94,46.8,5,24,20.8,19,25,76,12,28,40,13,8,5,15,29,112,-16,1,5
348,Miami Heat,30,77,39,10,25,40,14,18,77.8,7,41,48,10,9,6,19,20,84,10,0,6
349,Utah Jazz,25,74,33.8,5,21,23.8,19,22,86.4,4,36,40,12,10,7,17,20,74,-10,1,6
350,Brooklyn Nets,39,91,42.9,12,38,31.6,11,19,57.9,11,38,49,25,7,4,10,13,101,4,0,7
351,Portland Trail Blazers,40,95,42.1,8,23,34.8,9,11,81.8,12,39,51,17,4,4,10,17,97,-4,1,7
352,Atlanta Hawks,34,83,41,14,33,42.4,12,17,70.6,10,22,32,19,11,1,24,23,94,-19,0,0
353,Washington Wizards,42,78,53.8,7,24,29.2,22,28,78.6,11,31,42,22,14,10,23,22,113,19,1,0
354,LA Clippers,35,86,40.7,10,26,38.5,23,27,85.2,8,29,37,16,12,1,11,24,103,-8,0,1
355,New Orleans Pelicans,43,80,53.7,6,16,37.5,19,24,79.2,8,43,51,26,7,4,23,19,111,8,1,1
356,Sacramento Kings,30,80,37.5,7,22,31.8,24,30,80,11,31,42,19,6,4,13,18,91,-27,0,2
357,New York Knicks,47,90,52.2,12,27,44.4,12,15,80,8,32,40,29,6,6,11,22,118,27,1,2
358,Memphis Grizzlies,38,79,48.1,6,20,30,14,18,77.8,5,36,41,23,9,5,19,20,96,-15,0,3
359,Houston Rockets,37,83,44.6,16,45,35.6,21,28,75,11,35,46,18,14,4,15,19,111,15,1,3
360,Cleveland Cavaliers,35,81,43.2,12,31,38.7,29,35,82.9,10,43,53,18,8,3,17,18,111,7,0,4
361,Dallas Mavericks,39,92,42.4,10,34,29.4,16,21,76.2,9,33,42,21,7,3,10,26,104,-7,1,4
362,Los Angeles Lakers,31,74,41.9,6,22,27.3,22,37,59.5,8,40,48,21,7,9,21,22,90,-8,0,5
363,Milwaukee Bucks,35,85,41.2,6,23,26.1,22,26,84.6,9,33,42,16,11,4,12,27,98,8,1,5
364,Chicago Bulls,40,86,46.5,6,23,26.1,8,13,61.5,5,23,28,22,9,4,13,15,94,-39,0,6
365,San Antonio Spurs,51,85,60,18,27,66.7,13,16,81.3,8,36,44,33,5,6,13,16,133,39,1,6
366,Philadelphia 76ers,44,94,46.8,12,28,42.9,14,20,70,13,25,38,30,10,2,19,19,114,-21,0,7
367,Golden State Warriors,48,82,58.5,14,27,51.9,25,26,96.2,4,35,39,31,15,11,22,23,135,21,1,7
368,Orlando Magic,41,87,47.1,11,31,35.5,14,20,70,8,28,36,24,7,5,12,19,107,-18,0,8
369,Denver Nuggets,46,87,52.9,12,29,41.4,21,27,77.8,13,37,50,29,9,4,12,16,125,18,1,8
370,Minnesota Timberwolves,39,96,40.6,4,20,20,28,35,80,19,28,47,16,12,4,11,21,110,-8,0,9
371,Phoenix Suns,46,86,53.5,10,26,38.5,16,24,66.7,7,39,46,21,4,10,18,25,118,8,1,9
372,Brooklyn Nets,35,76,46.1,7,23,30.4,29,39,74.4,10,31,41,13,7,4,17,22,106,-8,0,10
373,Utah Jazz,41,85,48.2,11,29,37.9,21,25,84,12,32,44,19,12,3,16,29,114,8,1,10
374,Toronto Raptors,32,69,46.4,10,24,41.7,20,23,87,6,30,36,18,8,8,17,20,94,-1,0,0
375,Boston Celtics,35,87,40.2,10,26,38.5,15,19,78.9,15,31,46,24,9,2,14,18,95,1,1,0
376,Miami Heat,39,90,43.3,13,37,35.1,12,16,75,7,32,39,25,8,5,9,22,103,-9,0,1
377,Detroit Pistons,42,87,48.3,14,28,50,14,20,70,11,43,54,24,2,5,13,17,112,9,1,1
378,Houston Rockets,43,90,47.8,17,47,36.2,15,18,83.3,10,37,47,24,10,5,13,20,118,23,0,2
379,Indiana Pacers,37,83,44.6,8,22,36.4,13,21,61.9,7,34,41,18,5,7,13,15,95,-23,1,2
380,Dallas Mavericks,37,87,42.5,11,37,29.7,14,18,77.8,11,30,41,18,9,4,20,20,99,-13,0,3
381,Oklahoma City Thunder,36,72,50,15,32,46.9,25,33,75.8,3,34,37,21,10,4,15,23,112,13,1,3
382,Sacramento Kings,34,84,40.5,12,23,52.2,12,18,66.7,10,25,35,19,8,4,10,15,92,-18,0,0
383,Washington Wizards,44,86,51.2,11,34,32.4,11,12,91.7,10,40,50,30,7,1,11,21,110,18,1,0
384,Cleveland Cavaliers,35,88,39.8,16,45,35.6,18,22,81.8,14,34,48,21,7,7,20,21,104,3,0,1
385,New York Knicks,38,88,43.2,8,25,32,17,22,77.3,13,36,49,19,13,3,17,21,101,-3,1,1
386,Memphis Grizzlies,37,76,48.7,11,26,42.3,18,21,85.7,8,29,37,21,5,1,14,25,103,-7,0,2
387,Milwaukee Bucks,40,82,48.8,12,22,54.5,18,25,72,10,26,36,23,6,5,9,19,110,7,1,2
388,Atlanta Hawks,40,87,46,17,36,47.2,8,9,88.9,10,26,36,25,14,1,16,18,105,-1,0,3
389,New Orleans Pelicans,41,75,54.7,13,33,39.4,11,17,64.7,7,31,38,31,10,5,19,13,106,1,1,3
390,Los Angeles Lakers,39,92,42.4,14,33,42.4,8,13,61.5,9,44,53,17,6,6,16,20,100,7,0,4
391,Phoenix Suns,37,95,38.9,7,26,26.9,12,20,60,11,43,54,15,6,4,15,17,93,-7,1,4
392,Minnesota Timberwolves,37,71,52.1,10,20,50,25,29,86.2,5,35,40,22,9,5,15,13,109,11,0,5
393,Utah Jazz,37,84,44,14,40,35,10,11,90.9,8,23,31,23,8,4,15,23,98,-11,1,5
394,Denver Nuggets,30,84,35.7,9,32,28.1,13,15,86.7,12,23,35,13,9,2,20,16,82,-17,0,6
395,Portland Trail Blazers,38,73,52.1,7,21,33.3,16,18,88.9,8,35,43,22,12,5,21,18,99,17,1,6
396,Orlando Magic,37,88,42,10,32,31.3,16,18,88.9,4,31,35,26,10,3,11,18,100,-10,0,7
397,Golden State Warriors,44,88,50,8,23,34.8,14,16,87.5,12,38,50,35,4,5,16,21,110,10,1,7
398,Philadelphia 76ers,38,77,49.4,7,32,21.9,26,35,74.3,10,41,51,27,9,2,20,26,109,4,0,8
399,LA Clippers,36,82,43.9,12,32,37.5,21,32,65.6,9,25,34,16,8,4,15,26,105,-4,1,8
400,Boston Celtics,39,86,45.3,9,27,33.3,22,27,81.5,9,40,49,15,8,3,14,14,109,7,0,0
401,Brooklyn Nets,39,88,44.3,14,35,40,10,16,62.5,9,34,43,26,4,3,14,24,102,-7,1,0
402,Toronto Raptors,41,78,52.6,14,30,46.7,33,42,78.6,5,31,36,28,11,4,12,30,129,16,0,1
403,Houston Rockets,33,79,41.8,12,39,30.8,35,41,85.4,14,34,48,21,4,4,19,27,113,-16,1,1
404,San Antonio Spurs,35,79,44.3,6,26,23.1,21,27,77.8,8,39,47,18,9,7,12,16,97,6,0,2
405,Dallas Mavericks,33,81,40.7,10,34,29.4,15,18,83.3,5,35,40,18,7,4,15,23,91,-6,1,2
406,Sacramento Kings,31,88,35.2,6,28,21.4,12,20,60,11,18,29,18,12,2,12,19,80,-46,0,0
407,Atlanta Hawks,50,79,63.3,16,32,50,10,16,62.5,9,44,53,40,9,6,18,23,126,46,1,0
408,Washington Wizards,32,78,41,9,19,47.4,29,31,93.5,11,29,40,9,8,2,12,19,102,9,0,1
409,Miami Heat,32,78,41,13,30,43.3,16,19,84.2,12,30,42,15,3,3,17,20,93,-9,1,1
410,Utah Jazz,34,79,43,17,35,48.6,16,17,94.1,9,28,37,19,5,10,13,23,101,-5,0,2
411,New York Knicks,38,81,46.9,9,21,42.9,21,25,84,12,33,45,18,4,5,11,19,106,5,1,2
412,Cleveland Cavaliers,42,95,44.2,13,38,34.2,18,20,90,16,35,51,25,9,4,13,24,115,8,0,3
413,Charlotte Hornets,41,86,47.7,6,26,23.1,19,28,67.9,8,33,41,21,7,5,13,19,107,-8,1,3
414,Indiana Pacers,43,85,50.6,12,24,50,18,20,90,5,31,36,29,6,6,12,17,116,3,0,4
415,Memphis Grizzlies,44,86,51.2,8,32,25,17,22,77.3,11,32,43,29,5,10,14,19,113,-3,1,4
416,Detroit Pistons,30,85,35.3,15,37,40.5,20,23,87,17,28,45,23,7,3,16,20,95,-4,0,5
417,Milwaukee Bucks,38,78,48.7,8,22,36.4,15,20,75,11,32,43,24,10,16,15,19,99,4,1,5
418,San Antonio Spurs,33,79,41.8,7,24,29.2,13,15,86.7,13,32,45,20,4,4,16,18,86,-12,0,6
419,Minnesota Timberwolves,39,87,44.8,9,18,50,11,16,68.8,11,30,41,27,9,4,6,16,98,12,1,6
420,Toronto Raptors,45,76,59.2,16,34,47.1,19,20,95,6,31,37,27,8,6,21,20,125,9,0,7
421,New Orleans Pelicans,46,91,50.5,10,27,37,14,14,100,10,22,32,31,13,3,14,21,116,-9,1,7
422,Chicago Bulls,26,75,34.7,11,29,37.9,16,20,80,6,32,38,16,7,2,13,27,79,-13,0,8
423,Oklahoma City Thunder,26,72,36.1,8,30,26.7,32,37,86.5,11,37,48,15,7,2,13,19,92,13,1,8
424,Orlando Magic,37,79,46.8,11,29,37.9,9,9,100,7,34,41,19,6,4,15,16,94,-5,0,9
425,Portland Trail Blazers,38,87,43.7,14,27,51.9,9,13,69.2,10,31,41,21,7,2,12,10,99,5,1,9
426,Philadelphia 76ers,42,86,48.8,7,32,21.9,24,30,80,8,44,52,27,7,15,16,19,115,6,0,10
427,Los Angeles Lakers,42,109,38.5,3,27,11.1,22,27,81.5,22,35,57,18,7,6,9,23,109,-6,1,10
428,Golden State Warriors,33,82,40.2,10,32,31.3,12,19,63.2,7,40,47,22,9,10,15,24,88,-4,0,0
429,Boston Celtics,26,79,32.9,7,32,21.9,33,38,86.8,7,45,52,15,8,5,15,15,92,4,1,0
430,Houston Rockets,43,90,47.8,21,44,47.7,35,38,92.1,12,39,51,27,9,9,14,20,142,26,0,1
431,Phoenix Suns,47,104,45.2,10,30,33.3,12,21,57.1,16,31,47,28,9,5,14,22,116,-26,1,1
432,Detroit Pistons,39,93,41.9,14,33,42.4,8,10,80,11,32,43,20,4,8,11,18,100,-7,0,0
433,Indiana Pacers,39,89,43.8,15,28,53.6,14,21,66.7,13,38,51,22,4,5,10,13,107,7,1,0
434,Miami Heat,34,83,41,10,35,28.6,13,18,72.2,10,42,52,21,6,7,15,19,91,3,0,1
435,Washington Wizards,32,84,38.1,10,35,28.6,14,16,87.5,7,39,46,18,4,4,12,17,88,-3,1,1
436,Utah Jazz,39,79,49.4,12,26,46.2,17,24,70.8,10,29,39,21,6,6,16,19,107,-11,0,2
437,Brooklyn Nets,43,84,51.2,17,37,45.9,15,20,75,4,32,36,27,8,2,12,21,118,11,1,2
438,LA Clippers,46,103,44.7,10,35,28.6,11,14,78.6,13,42,55,29,7,10,15,26,113,-5,0,3
439,Cleveland Cavaliers,42,90,46.7,11,33,33.3,23,29,79.3,8,43,51,24,9,4,15,20,118,5,1,3
440,New York Knicks,30,91,33,9,23,39.1,15,17,88.2,14,29,43,17,7,4,9,12,84,-23,0,4
441,Toronto Raptors,44,78,56.4,9,26,34.6,10,11,90.9,3,37,40,29,4,11,12,19,107,23,1,4
442,Charlotte Hornets,42,81,51.9,10,21,47.6,26,34,76.5,5,37,42,19,3,2,12,15,120,-3,0,5
443,Chicago Bulls,47,91,51.6,17,34,50,12,13,92.3,4,31,35,26,9,2,11,23,123,3,1,5
444,Oklahoma City Thunder,39,89,43.8,9,23,39.1,14,21,66.7,13,28,41,24,7,3,8,22,101,-3,0,6
445,San Antonio Spurs,34,77,44.2,14,35,40,22,28,78.6,12,32,44,23,6,7,13,18,104,3,1,6
446,Minnesota Timberwolves,39,84,46.4,13,30,43.3,20,23,87,11,37,48,27,7,0,10,18,111,24,0,7
447,Dallas Mavericks,32,86,37.2,8,38,21.1,15,17,88.2,11,30,41,18,3,3,11,20,87,-24,1,7
448,Portland Trail Blazers,30,81,37,7,25,28,15,16,93.8,11,33,44,13,8,1,17,20,82,-4,0,8
449,Sacramento Kings,36,85,42.4,4,14,28.6,10,15,66.7,12,31,43,20,11,5,13,22,86,4,1,8
450,New Orleans Pelicans,48,91,52.7,12,33,36.4,6,10,60,8,21,29,32,2,0,13,19,114,-32,0,9
451,Denver Nuggets,56,89,62.9,18,35,51.4,16,21,76.2,13,35,48,37,5,4,14,15,146,32,1,9
452,Phoenix Suns,48,103,46.6,13,32,40.6,13,19,68.4,9,35,44,28,10,5,13,22,122,9,0,10
453,Los Angeles Lakers,45,91,49.5,7,25,28,16,24,66.7,9,40,49,26,7,10,19,20,113,-9,1,10
454,LA Clippers,33,83,39.8,8,29,27.6,13,19,68.4,7,37,44,18,5,6,14,22,87,-15,0,0
455,Charlotte Hornets,34,87,39.1,11,26,42.3,23,29,79.3,8,41,49,20,7,9,8,16,102,15,1,0
456,Utah Jazz,47,98,48,14,34,41.2,17,18,94.4,14,40,54,31,10,4,10,19,125,40,0,1
457,Orlando Magic,31,81,38.3,8,29,27.6,15,23,65.2,11,35,46,13,10,5,16,20,85,-40,1,1
458,Boston Celtics,39,82,47.6,16,34,47.1,16,20,80,9,32,41,21,9,6,15,22,110,11,0,2
459,Atlanta Hawks,37,78,47.4,9,24,37.5,16,20,80,6,29,35,24,7,1,13,19,99,-11,1,2
460,Golden State Warriors,50,91,54.9,7,23,30.4,17,20,85,11,37,48,25,5,6,12,18,124,8,0,3
461,Philadelphia 76ers,47,97,48.5,10,29,34.5,12,16,75,11,29,40,28,8,5,11,22,116,-8,1,3
462,Houston Rockets,35,78,44.9,18,43,41.9,17,21,81,9,36,45,21,8,9,16,24,105,22,0,4
463,Memphis Grizzlies,31,86,36,7,27,25.9,14,19,73.7,15,33,48,18,6,7,12,18,83,-22,1,4
464,Milwaukee Bucks,28,74,37.8,6,25,24,17,31,54.8,8,30,38,13,8,5,12,25,79,-32,0,5
465,Dallas Mavericks,38,79,48.1,19,38,50,16,19,84.2,7,42,49,27,7,2,16,26,111,32,1,5
466,Sacramento Kings,34,89,38.2,8,17,47.1,14,18,77.8,9,27,36,14,9,4,11,24,90,-12,0,6
467,Portland Trail Blazers,38,70,54.3,10,21,47.6,16,21,76.2,5,39,44,19,6,8,17,22,102,12,1,6
468,Washington Wizards,34,81,42,11,19,57.9,12,21,57.1,8,35,43,20,5,3,14,12,91,-9,0,0
469,Toronto Raptors,40,90,44.4,10,39,25.6,10,14,71.4,11,37,48,20,8,7,7,19,100,9,1,0
