,GAMEID,Visitor,VisitorScore,Home,HomeScore,Date
2547,2547,Lakers,83,Bulls,95,2013-01-21
2548,2548,Wizards,98,Trail Blazers,95,2013-01-21
2549,2549,Thunder,109,Clippers,97,2013-01-22
2550,2550,Celtics,90,Cavaliers,95,2013-01-22
2551,2551,76ers,102,Bucks,110,2013-01-22
2552,2552,Magic,90,Pistons,105,2013-01-22
2553,2553,Pistons,82,Bulls,85,2013-01-23
2554,2554,Hawks,104,Bobcats,92,2013-01-23
2555,2555,Suns,106,Kings,96,2013-01-23
2556,2556,Raptors,116,Heat,123,2013-01-23
2557,2557,Pacers,80,Trail Blazers,100,2013-01-23
2558,2558,Lakers,93,Grizzlies,106,2013-01-23
2559,2559,Nuggets,105,Rockets,95,2013-01-23
2560,2560,Thunder,99,Warriors,104,2013-01-23
2561,2561,Nets,91,Timberwolves,83,2013-01-23
2562,2562,Pelicans,102,Spurs,106,2013-01-23
2563,2563,Wizards,88,Jazz,92,2013-01-23
2564,2564,Raptors,97,Magic,95,2013-01-24
2565,2565,Knicks,89,Celtics,86,2013-01-24
2566,2566,Clippers,88,Suns,93,2013-01-24
2567,2567,Timberwolves,101,Wizards,114,2013-01-25
2568,2568,Celtics,111,Hawks,123,2013-01-25
2569,2569,Pistons,88,Heat,110,2013-01-25
2570,2570,Bucks,108,Cavaliers,113,2013-01-25
2571,2571,Warriors,87,Bulls,103,2013-01-25
2572,2572,Nets,77,Grizzlies,101,2013-01-25
2573,2573,Rockets,100,Hornets,82,2013-01-25
2574,2574,Spurs,113,Mavericks,107,2013-01-25
2575,2575,Thunder,105,Kings,95,2013-01-25
2576,2576,Jazz,84,Lakers,102,2013-01-25
2577,2577,Cavaliers,99,Raptors,98,2013-01-26
2578,2578,Knicks,80,76ers,97,2013-01-26
2579,2579,Bulls,73,Wizards,86,2013-01-26
2580,2580,Timberwolves,101,Bobcats,102,2013-01-26
2581,2581,Nets,106,Rockets,119,2013-01-26
2582,2582,Warriors,102,Bucks,109,2013-01-26
2583,2583,Suns,99,Spurs,108,2013-01-26
2584,2584,Kings,93,Nuggets,121,2013-01-26
2585,2585,Pacers,110,Jazz,114,2013-01-26
2586,2586,Clippers,100,Trail Blazers,101,2013-01-26
2587,2587,Heat,98,Celtics,100,2013-01-27
2588,2588,Thunder,96,Lakers,105,2013-01-27
2589,2589,Pistons,104,Magic,102,2013-01-27
2590,2590,Pelicans,91,Grizzlies,83,2013-01-27
2591,2591,Hawks,104,Knicks,106,2013-01-27
2592,2592,Suns,95,Mavericks,110,2013-01-27
2593,2593,Trail Blazers,83,Clippers,96,2013-01-27
2594,2594,Warriors,114,Raptors,102,2013-01-28
2595,2595,Grizzlies,103,76ers,100,2013-01-28
2596,2596,Kings,96,Wizards,94,2013-01-28
2597,2597,Magic,77,Nets,97,2013-01-28
2598,2598,Hornets,85,Bulls,93,2013-01-28
2599,2599,Pacers,101,Nuggets,102,2013-01-28
2600,2600,Rockets,125,Jazz,80,2013-01-28
2601,2601,Warriors,108,Cavaliers,95,2013-01-29
2602,2602,Bucks,117,Pistons,90,2013-01-29
2603,2603,Mavericks,104,Trail Blazers,106,2013-01-29
2604,2604,Pelicans,106,Lakers,111,2013-01-29
2605,2605,Wizards,84,76ers,92,2013-01-30
2606,2606,Pistons,79,Pacers,98,2013-01-30
2607,2607,Kings,81,Celtics,99,2013-01-30
2608,2608,Magic,97,Knicks,113,2013-01-30
2609,2609,Raptors,92,Hawks,93,2013-01-30
2610,2610,Heat,105,Nets,85,2013-01-30
2611,2611,Bulls,104,Bucks,88,2013-01-30
2612,2612,Clippers,96,Timberwolves,90,2013-01-30
2613,2613,Hornets,78,Spurs,102,2013-01-30
2614,2614,Rockets,110,Nuggets,118,2013-01-30
2615,2615,Pelicans,99,Jazz,104,2013-01-30
2616,2616,Lakers,86,Suns,92,2013-01-30
2617,2617,Grizzlies,89,Thunder,106,2013-01-31
2618,2618,Mavericks,97,Warriors,100,2013-01-31
2619,2619,Clippers,73,Raptors,98,2013-02-01
2620,2620,Heat,89,Pacers,102,2013-02-01
2621,2621,Magic,84,Celtics,97,2013-02-01
2622,2622,Bulls,89,Nets,93,2013-02-01
2623,2623,Bucks,86,Knicks,96,2013-02-01
2624,2624,Kings,80,76ers,89,2013-02-01
2625,2625,Cavaliers,99,Pistons,117,2013-02-01
2626,2626,Wizards,76,Grizzlies,85,2013-02-01
2627,2627,Pelicans,98,Nuggets,113,2013-02-01
2628,2628,Trail Blazers,77,Jazz,86,2013-02-01
2629,2629,Mavericks,109,Suns,99,2013-02-01
2630,2630,Lakers,111,Timberwolves,100,2013-02-01
2631,2631,Bulls,93,Hawks,76,2013-02-02
2632,2632,Kings,81,Knicks,120,2013-02-02
2633,2633,Thunder,110,Cavaliers,115,2013-02-02
2634,2634,Hornets,95,Rockets,109,2013-02-02
2635,2635,Pelicans,86,Timberwolves,115,2013-02-02
2636,2636,Magic,98,Bucks,107,2013-02-02
2637,2637,Wizards,86,Spurs,96,2013-02-02
2638,2638,Jazz,99,Trail Blazers,105,2013-02-02
2639,2639,Suns,93,Warriors,113,2013-02-02
2640,2640,Clippers,104,Celtics,106,2013-02-03
2641,2641,Lakers,98,Pistons,97,2013-02-03
2642,2642,Heat,100,Raptors,85,2013-02-03
2643,2643,Bulls,101,Pacers,111,2013-02-04
2644,2644,Magic,61,76ers,78,2013-02-04
2645,2645,Clippers,90,Wizards,98,2013-02-04
2646,2646,Pistons,85,Knicks,99,2013-02-04
2647,2647,Hornets,94,Heat,99,2013-02-04
2648,2648,Mavericks,91,Thunder,112,2013-02-04
2649,2649,Trail Blazers,100,Timberwolves,98,2013-02-04
2650,2650,Kings,91,Jazz,98,2013-02-04
2651,2651,Hawks,103,Pacers,114,2013-02-05
2652,2652,Lakers,92,Nets,83,2013-02-05
2653,2653,Suns,96,Grizzlies,90,2013-02-05
2654,2654,Warriors,109,Rockets,140,2013-02-05
2655,2655,Bucks,104,Nuggets,112,2013-02-05
2656,2656,Celtics,99,Raptors,95,2013-02-06
2657,2657,Pacers,88,76ers,69,2013-02-06
2658,2658,Knicks,96,Wizards,106,2013-02-06
2659,2659,Clippers,86,Magic,76,2013-02-06
2660,2660,Hornets,95,Cavaliers,122,2013-02-06
2661,2661,Grizzlies,92,Hawks,103,2013-02-06
2662,2662,Rockets,108,Heat,114,2013-02-06
2663,2663,Nets,93,Pistons,90,2013-02-06
2664,2664,Suns,84,Hornets,93,2013-02-06
2665,2665,Warriors,98,Thunder,119,2013-02-06
2666,2666,Trail Blazers,99,Mavericks,105,2013-02-06
2667,2667,Spurs,104,Timberwolves,94,2013-02-06
2668,2668,Bucks,86,Jazz,100,2013-02-06
2669,2669,Lakers,95,Celtics,116,2013-02-07
2670,2670,Bulls,96,Nuggets,128,2013-02-07
2671,2671,Nets,74,Wizards,89,2013-02-08
2672,2672,Lakers,100,Bobcats,93,2013-02-08
2673,2673,Raptors,100,Pacers,98,2013-02-08
2674,2674,Pelicans,111,Hawks,100,2013-02-08
2675,2675,Spurs,109,Pistons,119,2013-02-08
2676,2676,Magic,108,Cavaliers,119,2013-02-08
2677,2677,Clippers,89,Heat,111,2013-02-08
2678,2678,Warriors,93,Grizzlies,99,2013-02-08
2679,2679,Trail Blazers,103,Rockets,118,2013-02-08
2680,2680,Suns,96,Thunder,127,2013-02-08
2681,2681,Knicks,100,Timberwolves,94,2013-02-08
2682,2682,Bulls,93,Jazz,89,2013-02-08
2683,2683,Nuggets,111,Cavaliers,103,2013-02-09
2684,2684,Hornets,76,76ers,87,2013-02-09
2685,2685,Pistons,105,Bucks,100,2013-02-09
2686,2686,Warriors,91,Mavericks,116,2013-02-09
2687,2687,Jazz,109,Kings,120,2013-02-09
2688,2688,Clippers,102,Knicks,88,2013-02-10
2689,2689,Lakers,97,Heat,107,2013-02-10
2690,2690,Nuggets,114,Celtics,118,2013-02-10
2691,2691,Pelicans,89,Raptors,102,2013-02-10
2692,2692,Trail Blazers,104,Magic,110,2013-02-10
2693,2693,Timberwolves,88,Grizzlies,105,2013-02-10
2694,2694,Spurs,111,Nets,86,2013-02-10
2695,2695,Thunder,97,Suns,69,2013-02-10
2696,2696,Rockets,111,Kings,117,2013-02-10
2697,2697,Clippers,107,76ers,90,2013-02-11
2698,2698,Celtics,91,Bobcats,94,2013-02-11
2699,2699,Timberwolves,100,Cavaliers,92,2013-02-11
2700,2700,Nets,89,Pacers,84,2013-02-11
2701,2701,Pelicans,105,Pistons,86,2013-02-11
2702,2702,Spurs,103,Bulls,89,2013-02-11
2703,2703,Wizards,102,Bucks,90,2013-02-11
2704,2704,Hawks,105,Mavericks,101,2013-02-11
2705,2705,Nuggets,108,Raptors,109,2013-02-12
2706,2706,Trail Blazers,104,Heat,117,2013-02-12
2707,2707,Kings,101,Grizzlies,108,2013-02-12
2708,2708,Thunder,94,Jazz,109,2013-02-12
2709,2709,Suns,85,Lakers,91,2013-02-12
2710,2710,Rockets,116,Warriors,107,2013-02-12
2711,2711,Hawks,108,Magic,76,2013-02-13
2712,2712,Spurs,96,Cavaliers,95,2013-02-13
2713,2713,Hornets,77,Pacers,101,2013-02-13
2714,2714,Bulls,69,Celtics,71,2013-02-13
2715,2715,Nuggets,108,Nets,119,2013-02-13
2716,2716,Raptors,92,Knicks,88,2013-02-13
2717,2717,Wizards,85,Pistons,96,2013-02-13
2718,2718,76ers,92,Bucks,94,2013-02-13
2719,2719,Trail Blazers,63,Hornets,99,2013-02-13
2720,2720,Jazz,97,Timberwolves,93,2013-02-13
2721,2721,Kings,100,Mavericks,123,2013-02-13
2722,2722,Rockets,96,Clippers,106,2013-02-13
2723,2723,Heat,110,Thunder,100,2013-02-14
2724,2724,Clippers,125,Lakers,101,2013-02-14
2728,2728,Raptors,96,Wizards,88,2013-02-19
2729,2729,Hornets,105,Magic,92,2013-02-19
2730,2730,Bucks,111,Nets,113,2013-02-19
2731,2731,Grizzlies,105,Pistons,91,2013-02-19
2732,2732,Bulls,96,Hornets,87,2013-02-19
2733,2733,Celtics,90,Nuggets,97,2013-02-19
2734,2734,Warriors,101,Jazz,115,2013-02-19
2735,2735,Spurs,108,Kings,102,2013-02-19
2736,2736,Suns,102,Trail Blazers,98,2013-02-19
2737,2737,Grizzlies,88,Raptors,82,2013-02-20
2738,2738,Pistons,105,Bobcats,99,2013-02-20
2739,2739,Knicks,91,Pacers,125,2013-02-20
2740,2740,Pelicans,100,Cavaliers,105,2013-02-20
2741,2741,Heat,103,Hawks,90,2013-02-20
2742,2742,Nets,97,Bucks,94,2013-02-20
2743,2743,Thunder,119,Rockets,122,2013-02-20
2744,2744,76ers,87,Timberwolves,94,2013-02-20
2745,2745,Magic,96,Mavericks,111,2013-02-20
2746,2746,Celtics,99,Lakers,113,2013-02-20
2747,2747,Suns,98,Warriors,108,2013-02-20
2748,2748,Heat,86,Bulls,67,2013-02-21
2749,2749,Spurs,116,Clippers,90,2013-02-21
2750,2750,Knicks,98,Raptors,100,2013-02-22
2751,2751,Nuggets,113,Wizards,119,2013-02-22
2752,2752,Bulls,105,Bobcats,75,2013-02-22
2753,2753,Pistons,82,Pacers,114,2013-02-22
2754,2754,Rockets,106,Nets,96,2013-02-22
2755,2755,Kings,108,Hawks,122,2013-02-22
2756,2756,Magic,82,Grizzlies,88,2013-02-22
2757,2757,Mavericks,104,Hornets,100,2013-02-22
2758,2758,Timberwolves,111,Thunder,127,2013-02-22
2759,2759,Celtics,113,Suns,88,2013-02-22
2760,2760,Trail Blazers,107,Lakers,111,2013-02-22
2761,2761,Spurs,101,Warriors,107,2013-02-22
2762,2762,Rockets,103,Wizards,105,2013-02-23
2763,2763,Nuggets,113,Bobcats,99,2013-02-23
2764,2764,Cavaliers,118,Magic,94,2013-02-23
2765,2765,Heat,114,76ers,90,2013-02-23
2766,2766,Pacers,90,Pistons,72,2013-02-23
2767,2767,Hawks,103,Bucks,102,2013-02-23
2768,2768,Jazz,94,Clippers,107,2013-02-23
2769,2769,Lakers,103,Mavericks,99,2013-02-24
2770,2770,Warriors,100,Timberwolves,99,2013-02-24
2771,2771,Cavaliers,105,Heat,109,2013-02-24
2772,2772,Kings,95,Hornets,110,2013-02-24
2773,2773,Grizzlies,76,Nets,72,2013-02-24
2774,2774,76ers,93,Knicks,99,2013-02-24
2775,2775,Spurs,97,Suns,87,2013-02-24
2776,2776,Celtics,86,Trail Blazers,92,2013-02-24
2777,2777,Bulls,72,Thunder,102,2013-02-24
2778,2778,Wizards,90,Raptors,84,2013-02-25
2779,2779,Hawks,114,Pistons,103,2013-02-25
2780,2780,Lakers,108,Nuggets,119,2013-02-25
2781,2781,Celtics,110,Jazz,107,2013-02-25
2782,2782,Magic,98,76ers,84,2013-02-26
2783,2783,Warriors,97,Pacers,108,2013-02-26
2784,2784,Kings,129,Heat,141,2013-02-26
2785,2785,Cavaliers,101,Bulls,98,2013-02-26
2786,2786,Nets,101,Hornets,97,2013-02-26
2787,2787,Bucks,95,Mavericks,90,2013-02-26
2788,2788,Timberwolves,83,Suns,84,2013-02-26
2789,2789,Hornets,84,Clippers,106,2013-02-26
2790,2790,Kings,125,Magic,101,2013-02-27
2791,2791,Raptors,92,Cavaliers,103,2013-02-27
2792,2792,Pistons,96,Wizards,95,2013-02-27
2793,2793,Warriors,105,Knicks,109,2013-02-27
2794,2794,Mavericks,84,Grizzlies,90,2013-02-27
2795,2795,Bucks,110,Rockets,107,2013-02-27
2796,2796,Pelicans,74,Thunder,119,2013-02-27
2797,2797,Suns,105,Spurs,101,2013-02-27
2798,2798,Hawks,102,Jazz,91,2013-02-27
2799,2799,Nuggets,111,Trail Blazers,109,2013-02-27
2800,2800,Clippers,99,Pacers,91,2013-02-28
2801,2801,76ers,82,Bulls,93,2013-02-28
2802,2802,Timberwolves,94,Lakers,116,2013-02-28
2803,2803,Pacers,93,Raptors,81,2013-03-01
2804,2804,Knicks,96,Wizards,88,2013-03-01
2805,2805,Rockets,118,Magic,110,2013-03-01
2806,2806,Warriors,86,Celtics,94,2013-03-01
2807,2807,Clippers,105,Cavaliers,89,2013-03-01
2808,2808,Grizzlies,91,Heat,98,2013-03-01
2809,2809,Mavericks,98,Nets,90,2013-03-01
2810,2810,Pistons,95,Hornets,100,2013-03-01
2811,2811,Kings,102,Spurs,130,2013-03-01
2812,2812,Hornets,68,Jazz,98,2013-03-01
2813,2813,Hawks,87,Suns,92,2013-03-01
2814,2814,Thunder,103,Nuggets,105,2013-03-01
2815,2815,Warriors,97,76ers,104,2013-03-02
2816,2816,Nets,85,Bulls,96,2013-03-02
2817,2817,Raptors,114,Bucks,122,2013-03-02
2818,2818,Timberwolves,94,Trail Blazers,109,2013-03-02
2819,2819,Heat,99,Knicks,93,2013-03-03
2820,2820,Thunder,108,Clippers,104,2013-03-03
2821,2821,76ers,87,Wizards,90,2013-03-03
2822,2822,Grizzlies,108,Magic,82,2013-03-03
2823,2823,Hornets,83,Kings,119,2013-03-03
2824,2824,Mavericks,103,Rockets,136,2013-03-03
2825,2825,Pistons,75,Spurs,114,2013-03-03
2826,2826,Bulls,92,Pacers,97,2013-03-03
2827,2827,Hawks,98,Lakers,99,2013-03-03
2828,2828,Knicks,102,Cavaliers,97,2013-03-04
2829,2829,Jazz,108,Bucks,109,2013-03-04
2830,2830,Magic,105,Hornets,102,2013-03-04
2831,2831,Heat,97,Timberwolves,81,2013-03-04
2832,2832,Hawks,88,Nuggets,104,2013-03-04
2833,2833,Hornets,105,Trail Blazers,122,2013-03-04
2834,2834,Raptors,118,Warriors,125,2013-03-04
2835,2835,Celtics,109,76ers,101,2013-03-05
2836,2836,Lakers,105,Thunder,122,2013-03-05
2837,2837,Nuggets,120,Kings,113,2013-03-05
2838,2838,Nets,99,Bobcats,78,2013-03-06
2839,2839,Jazz,101,Cavaliers,104,2013-03-06
2840,2840,Celtics,83,Pacers,81,2013-03-06
2841,2841,76ers,96,Hawks,107,2013-03-06
2842,2842,Magic,96,Heat,97,2013-03-06
2843,2843,Knicks,87,Pistons,77,2013-03-06
2844,2844,Trail Blazers,85,Grizzlies,91,2013-03-06
2845,2845,Lakers,108,Hornets,102,2013-03-06
2846,2846,Wizards,82,Timberwolves,87,2013-03-06
2847,2847,Rockets,108,Mavericks,112,2013-03-06
2848,2848,Bulls,83,Spurs,101,2013-03-06
2849,2849,Raptors,98,Suns,71,2013-03-06
2850,2850,Bucks,101,Clippers,117,2013-03-06
2851,2851,Kings,83,Warriors,87,2013-03-06
2852,2852,Thunder,95,Knicks,94,2013-03-07
2853,2853,Clippers,92,Nuggets,107,2013-03-07
2854,2854,Thunder,116,Bobcats,94,2013-03-08
2855,2855,Pacers,115,Magic,86,2013-03-08
2856,2856,Wizards,78,Nets,95,2013-03-08
2857,2857,Mavericks,102,Pistons,99,2013-03-08
2858,2858,Grizzlies,103,Cavaliers,92,2013-03-08
2859,2859,Hawks,102,Celtics,107,2013-03-08
2860,2860,76ers,93,Heat,102,2013-03-08
2861,2861,Jazz,88,Bulls,89,2013-03-08
2862,2862,Trail Blazers,136,Spurs,106,2013-03-08
2863,2863,Suns,112,Kings,121,2013-03-08
2864,2864,Raptors,116,Lakers,118,2013-03-08
2865,2865,Rockets,94,Warriors,88,2013-03-08
2866,2866,Nets,93,Hawks,80,2013-03-09
2867,2867,Jazz,84,Knicks,113,2013-03-09
2868,2868,Hornets,87,Wizards,104,2013-03-09
2869,2869,Pelicans,85,Grizzlies,96,2013-03-09
2870,2870,Timberwolves,88,Nuggets,111,2013-03-09
2871,2871,Rockets,105,Suns,107,2013-03-09
2872,2872,Bucks,103,Warriors,93,2013-03-09
2873,2873,Celtics,79,Thunder,91,2013-03-10
2874,2874,Bulls,81,Lakers,90,2013-03-10
2875,2875,Cavaliers,96,Raptors,100,2013-03-10
2876,2876,76ers,91,Magic,99,2013-03-10
2877,2877,Pacers,91,Heat,105,2013-03-10
2878,2878,Trail Blazers,96,Hornets,98,2013-03-10
2879,2879,Mavericks,100,Timberwolves,77,2013-03-10
2880,2880,Bucks,115,Kings,113,2013-03-10
2881,2881,Pistons,97,Clippers,129,2013-03-10
2882,2882,Nets,97,76ers,106,2013-03-11
2883,2883,Thunder,93,Spurs,105,2013-03-11
2884,2884,Pistons,90,Jazz,103,2013-03-11
2885,2885,Nuggets,108,Suns,93,2013-03-11
2886,2886,Knicks,63,Warriors,92,2013-03-11
2887,2887,Celtics,74,Bobcats,100,2013-03-12
2888,2888,Lakers,106,Magic,97,2013-03-12
2889,2889,Wizards,90,Cavaliers,95,2013-03-12
2890,2890,Pelicans,98,Nets,108,2013-03-12
2891,2891,Hawks,81,Heat,98,2013-03-12
2892,2892,Mavericks,115,Bucks,108,2013-03-12
2893,2893,Spurs,83,Timberwolves,107,2013-03-12
2894,2894,Grizzlies,102,Trail Blazers,97,2013-03-12
2895,2895,Heat,98,76ers,94,2013-03-13
2896,2896,Bucks,93,Wizards,106,2013-03-13
2897,2897,Timberwolves,91,Pacers,107,2013-03-13
2898,2898,Raptors,88,Celtics,112,2013-03-13
2899,2899,Lakers,92,Hawks,96,2013-03-13
2900,2900,Suns,81,Rockets,111,2013-03-13
2901,2901,Jazz,87,Thunder,110,2013-03-13
2902,2902,Bulls,79,Kings,121,2013-03-13
2903,2903,Knicks,94,Nuggets,117,2013-03-13
2904,2904,Grizzlies,96,Clippers,85,2013-03-13
2905,2905,Pistons,97,Warriors,105,2013-03-13
2906,2906,Mavericks,91,Spurs,92,2013-03-14
2907,2907,Knicks,90,Trail Blazers,105,2013-03-14
2908,2908,Hornets,78,Raptors,92,2013-03-15
2909,2909,Pelicans,87,Wizards,96,2013-03-15
2910,2910,Lakers,99,Pacers,93,2013-03-15
2911,2911,Suns,94,Hawks,107,2013-03-15
2912,2912,Timberwolves,100,Rockets,108,2013-03-15
2913,2913,Magic,104,Thunder,117,2013-03-15
2914,2914,Heat,107,Bucks,94,2013-03-15
2915,2915,Cavaliers,86,Mavericks,96,2013-03-15
2916,2916,Grizzlies,80,Nuggets,87,2013-03-15
2917,2917,Bulls,113,Warriors,95,2013-03-15
2918,2918,Suns,105,Wizards,127,2013-03-16
2919,2919,Hornets,88,Celtics,105,2013-03-16
2920,2920,Pacers,91,76ers,98,2013-03-16
2921,2921,Cavaliers,113,Spurs,119,2013-03-16
2922,2922,Grizzlies,84,Jazz,90,2013-03-16
2923,2923,Pistons,101,Trail Blazers,112,2013-03-16
2924,2924,Heat,108,Raptors,91,2013-03-17
2925,2925,Magic,109,Bucks,115,2013-03-17
2926,2926,Knicks,80,Clippers,93,2013-03-17
2927,2927,Warriors,108,Rockets,78,2013-03-17
2928,2928,Pelicans,95,Timberwolves,97,2013-03-17
2929,2929,Thunder,107,Mavericks,101,2013-03-17
2930,2930,Hawks,105,Nets,93,2013-03-17
2931,2931,Kings,102,Lakers,113,2013-03-17
2932,2932,Trail Blazers,100,76ers,101,2013-03-18
2933,2933,Wizards,114,Bobcats,119,2013-03-18
2934,2934,Pacers,111,Cavaliers,90,2013-03-18
2935,2935,Mavericks,127,Hawks,113,2013-03-18
2936,2936,Nets,119,Pistons,82,2013-03-18
2937,2937,Heat,105,Celtics,103,2013-03-18
2938,2938,Nuggets,119,Bulls,118,2013-03-18
2939,2939,Timberwolves,77,Grizzlies,92,2013-03-18
2940,2940,Warriors,93,Hornets,72,2013-03-18
2941,2941,Lakers,76,Suns,99,2013-03-18
2942,2942,Knicks,90,Jazz,83,2013-03-18
2943,2943,Magic,73,Pacers,95,2013-03-19
2944,2944,Trail Blazers,95,Bucks,102,2013-03-19
2945,2945,Nuggets,114,Thunder,104,2013-03-19
2946,2946,Clippers,101,Kings,116,2013-03-19
2947,2947,Raptors,101,Bobcats,107,2013-03-20
2948,2948,Heat,98,Cavaliers,95,2013-03-20
2949,2949,Magic,94,Knicks,106,2013-03-20
2950,2950,Bucks,90,Hawks,98,2013-03-20
2951,2951,Thunder,89,Grizzlies,90,2013-03-20
2952,2952,Celtics,86,Hornets,87,2013-03-20
2953,2953,Jazz,93,Rockets,100,2013-03-20
2954,2954,Nets,113,Mavericks,96,2013-03-20
2955,2955,Warriors,93,Spurs,104,2013-03-20
2956,2956,Wizards,88,Suns,79,2013-03-20
2957,2957,76ers,72,Clippers,101,2013-03-20
2958,2958,Trail Blazers,99,Bulls,89,2013-03-21
2959,2959,76ers,100,Nuggets,101,2013-03-21
2960,2960,Timberwolves,98,Kings,101,2013-03-21
2961,2961,Knicks,99,Raptors,94,2013-03-22
2962,2962,Thunder,97,Magic,89,2013-03-22
2963,2963,Bucks,78,Pacers,102,2013-03-22
2964,2964,Trail Blazers,104,Hawks,93,2013-03-22
2965,2965,Pistons,89,Heat,103,2013-03-22
2966,2966,Grizzlies,83,Hornets,90,2013-03-22
2967,2967,Cavaliers,78,Rockets,116,2013-03-22
2968,2968,Celtics,94,Mavericks,104,2013-03-22
2969,2969,Jazz,97,Spurs,104,2013-03-22
2970,2970,Timberwolves,117,Suns,86,2013-03-22
2971,2971,Wizards,103,Lakers,100,2013-03-22
2972,2972,Pistons,92,Bobcats,91,2013-03-23
2973,2973,Raptors,84,Knicks,110,2013-03-23
2974,2974,Pacers,84,Bulls,87,2013-03-23
2975,2975,Celtics,106,Grizzlies,110,2013-03-23
2976,2976,Kings,95,Nuggets,101,2013-03-23
2977,2977,Nets,95,Clippers,101,2013-03-23
2978,2978,Wizards,92,Warriors,101,2013-03-23
2979,2979,Hawks,104,Bucks,99,2013-03-24
2980,2980,Hornets,77,Heat,109,2013-03-24
2981,2981,Spurs,95,Rockets,96,2013-03-24
2982,2982,Trail Blazers,83,Thunder,103,2013-03-24
2983,2983,Bulls,104,Timberwolves,97,2013-03-24
2984,2984,Jazz,108,Mavericks,113,2013-03-24
2985,2985,Nets,102,Suns,100,2013-03-24
2986,2986,76ers,117,Kings,103,2013-03-24
2987,2987,Grizzlies,94,Wizards,107,2013-03-25
2988,2988,Heat,108,Magic,94,2013-03-25
2989,2989,Hawks,94,Pacers,100,2013-03-25
2990,2990,Nuggets,86,Hornets,110,2013-03-25
2991,2991,76ers,91,Jazz,107,2013-03-25
2992,2992,Lakers,103,Warriors,109,2013-03-25
2993,2993,Knicks,100,Celtics,85,2013-03-26
2994,2994,Timberwolves,105,Pistons,82,2013-03-26
2995,2995,Clippers,102,Mavericks,109,2013-03-26
2996,2996,Hawks,107,Raptors,88,2013-03-27
2997,2997,Bucks,92,76ers,100,2013-03-27
2998,2998,Magic,108,Bobcats,114,2013-03-27
2999,2999,Celtics,93,Cavaliers,92,2013-03-27
3000,3000,Grizzlies,101,Knicks,108,2013-03-27
3001,3001,Heat,97,Bulls,101,2013-03-27
3002,3002,Clippers,105,Hornets,91,2013-03-27
3003,3003,Pacers,100,Rockets,91,2013-03-27
3004,3004,Wizards,80,Thunder,103,2013-03-27
3005,3005,Lakers,120,Timberwolves,117,2013-03-27
3006,3006,Nuggets,99,Spurs,100,2013-03-27
3007,3007,Suns,88,Jazz,103,2013-03-27
3008,3008,Kings,105,Warriors,98,2013-03-27
3009,3009,Nets,111,Trail Blazers,93,2013-03-27
3010,3010,Lakers,103,Bucks,113,2013-03-28
3011,3011,Pacers,103,Mavericks,78,2013-03-28
3012,3012,Kings,117,Suns,103,2013-03-28
3013,3013,Wizards,92,Magic,97,2013-03-29
3014,3014,Hawks,107,Celtics,118,2013-03-29
3015,3015,Hornets,102,Knicks,111,2013-03-29
3016,3016,Raptors,99,Pistons,82,2013-03-29
3017,3017,76ers,97,Cavaliers,87,2013-03-29
3018,3018,Rockets,94,Grizzlies,103,2013-03-29
3019,3019,Heat,108,Hornets,89,2013-03-29
3020,3020,Thunder,93,Timberwolves,101,2013-03-29
3021,3021,Clippers,102,Spurs,104,2013-03-29
3022,3022,Nets,87,Nuggets,109,2013-03-29
3023,3023,Jazz,105,Trail Blazers,95,2013-03-29
3024,3024,Bulls,98,Mavericks,100,2013-03-30
3025,3025,Magic,88,Hawks,97,2013-03-30
3026,3026,Hornets,92,76ers,100,2013-03-30
3027,3027,Clippers,81,Rockets,98,2013-03-30
3028,3028,Grizzlies,99,Timberwolves,86,2013-03-30
3029,3029,Thunder,109,Bucks,99,2013-03-30
3030,3030,Nets,107,Jazz,116,2013-03-30
3031,3031,Pacers,112,Suns,104,2013-03-30
3032,3032,Lakers,103,Kings,98,2013-03-30
3033,3033,Trail Blazers,98,Warriors,125,2013-03-30
3034,3034,Raptors,92,Wizards,109,2013-03-31
3035,3035,Cavaliers,92,Hornets,112,2013-03-31
3036,3036,Pistons,94,Bulls,95,2013-03-31
3037,3037,Heat,88,Spurs,86,2013-03-31
3038,3038,Celtics,89,Knicks,108,2013-03-31
3039,3039,Pistons,108,Raptors,98,2013-04-01
3040,3040,Cavaliers,94,Hawks,102,2013-04-01
3041,3041,Hornets,102,Bucks,131,2013-04-01
3042,3042,Spurs,90,Grizzlies,92,2013-04-01
3043,3043,Magic,103,Rockets,111,2013-04-01
3044,3044,Celtics,100,Timberwolves,110,2013-04-01
3045,3045,Trail Blazers,102,Jazz,112,2013-04-01
3046,3046,Pacers,109,Clippers,106,2013-04-01
3047,3047,Bulls,86,Wizards,90,2013-04-02
3048,3048,Knicks,102,Heat,90,2013-04-02
3049,3049,Mavericks,81,Lakers,101,2013-04-02
3050,3050,Wizards,78,Raptors,88,2013-04-03
3051,3051,76ers,83,Bobcats,88,2013-04-03
3052,3052,Knicks,95,Hawks,82,2013-04-03
3053,3053,Nets,113,Cavaliers,95,2013-04-03
3054,3054,Pistons,93,Celtics,98,2013-04-03
3055,3055,Timberwolves,107,Bucks,98,2013-04-03
3056,3056,Magic,84,Spurs,98,2013-04-03
3057,3057,Nuggets,113,Jazz,96,2013-04-03
3058,3058,Rockets,112,Kings,102,2013-04-03
