,Visitor,VisitorScore,Home,HomeScore,Date,GAMEID
549,Mavericks,100,Clippers,120,2015-01-10,549
550,Nets,93,Pistons,98,2015-01-10,550
551,Pacers,92,76ers,93,2015-01-10,551
552,Celtics,96,Raptors,109,2015-01-10,552
553,Bucks,87,Bulls,95,2015-01-10,553
554,Jazz,82,Rockets,97,2015-01-10,554
555,Spurs,108,Timberwolves,93,2015-01-10,555
556,Magic,92,Trail Blazers,103,2015-01-10,556
557,Wizards,89,Hawks,120,2015-01-11,557
558,Heat,104,Clippers,90,2015-01-11,558
559,Suns,110,Grizzlies,122,2015-01-11,559
560,Cavaliers,84,Kings,103,2015-01-11,560
561,Trail Blazers,106,Lakers,94,2015-01-11,561
562,Pelicans,100,Celtics,108,2015-01-12,562
563,Rockets,113,Nets,99,2015-01-12,563
564,Pistons,114,Raptors,111,2015-01-12,564
565,Magic,121,Bulls,114,2015-01-12,565
566,Timberwolves,110,Pacers,101,2015-01-13,566
567,Hawks,105,76ers,87,2015-01-13,567
568,Spurs,93,Wizards,101,2015-01-13,568
569,Cavaliers,100,Suns,107,2015-01-13,569
570,Warriors,116,Jazz,105,2015-01-13,570
571,Mavericks,108,Kings,104,2015-01-13,571
572,Heat,78,Lakers,75,2015-01-13,572
573,Spurs,98,Hornets,93,2015-01-14,573
574,Rockets,113,Magic,120,2015-01-14,574
575,Grizzlies,103,Nets,92,2015-01-14,575
576,Pelicans,105,Pistons,94,2015-01-14,576
577,76ers,84,Raptors,100,2015-01-14,577
578,Wizards,105,Bulls,99,2015-01-14,578
579,Hawks,105,Celtics,91,2015-01-14,579
580,Mavericks,107,Nuggets,114,2015-01-14,580
581,Heat,89,Warriors,104,2015-01-14,581
582,Clippers,100,Trail Blazers,94,2015-01-14,582
583,Knicks,79,Bucks,95,2015-01-15,583
584,Thunder,101,Rockets,112,2015-01-15,584
585,Cavaliers,109,Lakers,102,2015-01-15,585
586,Pistons,98,Pacers,96,2015-01-16,586
587,Grizzlies,106,Magic,96,2015-01-16,587
588,Pelicans,81,76ers,96,2015-01-16,588
589,Nets,102,Wizards,80,2015-01-16,589
590,Bulls,119,Celtics,103,2015-01-16,590
591,Hawks,110,Raptors,89,2015-01-16,591
592,Warriors,115,Thunder,127,2015-01-16,592
593,Nuggets,89,Mavericks,97,2015-01-16,593
594,Trail Blazers,96,Spurs,110,2015-01-16,594
595,Timberwolves,99,Suns,110,2015-01-16,595
596,Lakers,85,Jazz,94,2015-01-16,596
597,Heat,95,Kings,83,2015-01-16,597
598,Cavaliers,126,Clippers,121,2015-01-16,598
599,Pacers,71,Hornets,80,2015-01-17,599
600,76ers,89,Pistons,107,2015-01-17,600
601,Hawks,107,Bulls,99,2015-01-17,601
602,Warriors,131,Rockets,106,2015-01-17,602
603,Wizards,99,Nets,90,2015-01-17,603
604,Trail Blazers,98,Grizzlies,102,2015-01-17,604
605,Timberwolves,113,Nuggets,105,2015-01-17,605
606,Clippers,117,Kings,108,2015-01-17,606
607,Pelicans,95,Raptors,93,2015-01-18,607
608,Thunder,127,Magic,99,2015-01-18,608
609,Jazz,69,Spurs,89,2015-01-18,609
610,Timberwolves,80,Hornets,105,2015-01-19,610
611,76ers,76,Wizards,111,2015-01-19,611
612,Pistons,82,Hawks,93,2015-01-19,612
613,Celtics,93,Clippers,102,2015-01-19,613
614,Nuggets,79,Warriors,122,2015-01-19,614
615,Mavericks,103,Grizzlies,95,2015-01-19,615
616,Pacers,98,Rockets,110,2015-01-19,616
617,Pelicans,92,Knicks,99,2015-01-19,617
618,Bulls,94,Cavaliers,108,2015-01-19,618
619,Raptors,92,Bucks,89,2015-01-19,619
620,Kings,94,Trail Blazers,98,2015-01-19,620
621,Lakers,100,Suns,115,2015-01-19,621
622,Thunder,94,Heat,86,2015-01-20,622
623,Spurs,109,Nuggets,99,2015-01-20,623
624,Heat,76,Hornets,78,2015-01-21,624
625,Jazz,92,Cavaliers,106,2015-01-21,625
626,Knicks,98,76ers,91,2015-01-21,626
627,Pacers,91,Hawks,110,2015-01-21,627
628,Magic,118,Pistons,128,2015-01-21,628
629,Raptors,86,Grizzlies,92,2015-01-21,629
630,Mavericks,98,Timberwolves,75,2015-01-21,630
631,Lakers,80,Pelicans,96,2015-01-21,631
632,Thunder,105,Wizards,103,2015-01-21,632
633,Trail Blazers,113,Suns,118,2015-01-21,633
634,Nets,103,Kings,100,2015-01-21,634
635,Rockets,113,Warriors,126,2015-01-21,635
636,Spurs,81,Bulls,104,2015-01-22,636
637,Jazz,101,Bucks,99,2015-01-22,637
638,Celtics,90,Trail Blazers,89,2015-01-22,638
639,Nets,84,Clippers,123,2015-01-22,639
640,Raptors,91,76ers,86,2015-01-23,640
641,Thunder,93,Hawks,103,2015-01-23,641
642,Hornets,90,Cavaliers,129,2015-01-23,642
643,Pacers,87,Heat,89,2015-01-23,643
644,Magic,106,Knicks,113,2015-01-23,644
645,Bulls,102,Mavericks,98,2015-01-23,645
646,Pelicans,92,Timberwolves,84,2015-01-23,646
647,Lakers,85,Spurs,99,2015-01-23,647
648,Celtics,100,Nuggets,99,2015-01-23,648
649,Rockets,113,Suns,111,2015-01-23,649
650,Kings,101,Warriors,126,2015-01-23,650
651,Knicks,71,Hornets,76,2015-01-24,651
652,Pistons,86,Bucks,101,2015-01-24,652
653,76ers,83,Grizzlies,101,2015-01-24,653
654,Nets,73,Jazz,108,2015-01-24,654
655,Wizards,96,Trail Blazers,103,2015-01-24,655
656,Heat,96,Bulls,84,2015-01-25,656
657,Thunder,98,Cavaliers,108,2015-01-25,657
658,Clippers,120,Suns,100,2015-01-25,658
659,Mavericks,106,Pelicans,109,2015-01-25,659
660,Timberwolves,100,Hawks,112,2015-01-25,660
661,Pacers,106,Magic,99,2015-01-25,661
662,Bucks,95,Spurs,101,2015-01-25,662
663,Pistons,110,Raptors,114,2015-01-25,663
664,Celtics,111,Warriors,114,2015-01-25,664
665,Wizards,117,Nuggets,115,2015-01-25,665
666,Rockets,99,Lakers,87,2015-01-25,666
667,Magic,94,Grizzlies,103,2015-01-26,667
668,76ers,74,Pelicans,99,2015-01-26,668
669,Timberwolves,84,Thunder,92,2015-01-26,669
670,Celtics,99,Jazz,90,2015-01-26,670
671,Nuggets,98,Clippers,102,2015-01-26,671
672,Raptors,104,Pacers,91,2015-01-27,672
673,Cavaliers,103,Pistons,95,2015-01-27,673
674,Bucks,109,Heat,102,2015-01-27,674
675,Grizzlies,109,Mavericks,90,2015-01-27,675
676,Bulls,113,Warriors,111,2015-01-27,676
677,Wizards,98,Lakers,92,2015-01-27,677
678,Trail Blazers,94,Cavaliers,99,2015-01-28,678
679,Pistons,69,76ers,89,2015-01-28,679
680,Kings,102,Raptors,119,2015-01-28,680
681,Nets,102,Hawks,113,2015-01-28,681
682,Mavericks,94,Rockets,99,2015-01-28,682
683,Celtics,98,Timberwolves,110,2015-01-28,683
684,Nuggets,93,Pelicans,85,2015-01-28,684
685,Thunder,92,Knicks,100,2015-01-28,685
686,Hornets,86,Spurs,95,2015-01-28,686
687,Clippers,94,Jazz,89,2015-01-28,687
688,Wizards,98,Suns,106,2015-01-28,688
689,Bucks,115,Magic,100,2015-01-29,689
690,Knicks,82,Pacers,103,2015-01-29,690
691,Nuggets,69,Grizzlies,99,2015-01-29,691
692,Bulls,118,Lakers,123,2015-01-29,692
693,Timberwolves,94,76ers,103,2015-01-30,693
694,Trail Blazers,99,Hawks,105,2015-01-30,694
695,Rockets,93,Celtics,87,2015-01-30,695
696,Raptors,127,Nets,122,2015-01-30,696
697,Kings,90,Cavaliers,101,2015-01-30,697
698,Clippers,103,Pelicans,108,2015-01-30,698
699,Mavericks,93,Heat,72,2015-01-30,699
700,Warriors,100,Jazz,110,2015-01-30,700
701,Bulls,93,Suns,99,2015-01-30,701
702,Kings,99,Pacers,94,2015-01-31,702
703,Mavericks,108,Magic,93,2015-01-31,703
704,Raptors,120,Wizards,116,2015-01-31,704
705,76ers,85,Hawks,91,2015-01-31,705
706,Rockets,101,Pistons,114,2015-01-31,706
707,Thunder,74,Grizzlies,85,2015-01-31,707
708,Cavaliers,106,Timberwolves,90,2015-01-31,708
709,Trail Blazers,88,Bucks,95,2015-01-31,709
710,Hornets,104,Nuggets,86,2015-01-31,710
711,Clippers,105,Spurs,85,2015-01-31,711
712,Suns,87,Warriors,106,2015-01-31,712
713,Heat,83,Celtics,75,2015-02-01,713
714,Lakers,80,Knicks,92,2015-02-01,714
715,76ers,84,Cavaliers,97,2015-02-02,715
716,Hornets,92,Wizards,88,2015-02-02,716
717,Clippers,100,Nets,102,2015-02-02,717
718,Bucks,82,Raptors,75,2015-02-02,718
719,Hawks,100,Pelicans,115,2015-02-02,719
720,Magic,97,Thunder,104,2015-02-02,720
721,Timberwolves,94,Mavericks,100,2015-02-02,721
722,Grizzlies,102,Suns,101,2015-02-02,722
723,Nuggets,98,76ers,105,2015-02-03,723
724,Heat,91,Pistons,108,2015-02-03,724
725,Celtics,108,Knicks,97,2015-02-03,725
726,Jazz,102,Trail Blazers,103,2015-02-03,726
727,Warriors,121,Kings,96,2015-02-03,727
728,Pistons,109,Pacers,114,2015-02-04,728
729,Wizards,96,Hawks,105,2015-02-04,729
730,Nuggets,100,Celtics,104,2015-02-04,730
731,Nets,109,Raptors,93,2015-02-04,731
732,Bulls,90,Rockets,101,2015-02-04,732
733,Lakers,105,Bucks,113,2015-02-04,733
734,Heat,101,Timberwolves,102,2015-02-04,734
735,Thunder,102,Pelicans,91,2015-02-04,735
736,Magic,103,Spurs,110,2015-02-04,736
737,Grizzlies,100,Jazz,90,2015-02-04,737
738,Mavericks,114,Warriors,128,2015-02-04,738
739,Wizards,87,Hornets,94,2015-02-05,739
740,Clippers,94,Cavaliers,105,2015-02-05,740
741,Mavericks,101,Kings,78,2015-02-05,741
742,Suns,87,Trail Blazers,108,2015-02-05,742
743,Knicks,88,Nets,92,2015-02-06,743
744,Cavaliers,99,Pacers,103,2015-02-06,744
745,Lakers,97,Magic,103,2015-02-06,745
746,Clippers,107,Raptors,123,2015-02-06,746
747,Warriors,116,Hawks,124,2015-02-06,747
748,76ers,96,Celtics,107,2015-02-06,748
749,Nuggets,88,Pistons,98,2015-02-06,749
750,Bucks,111,Rockets,117,2015-02-06,750
751,Grizzlies,89,Timberwolves,90,2015-02-06,751
752,Pelicans,116,Thunder,113,2015-02-06,752
753,Jazz,93,Suns,100,2015-02-06,753
754,Heat,85,Spurs,98,2015-02-06,754
755,Bulls,107,Pelicans,72,2015-02-07,755
756,Nets,77,Wizards,114,2015-02-07,756
757,Warriors,106,Knicks,92,2015-02-07,757
758,Hornets,81,76ers,89,2015-02-07,758
759,Trail Blazers,101,Mavericks,111,2015-02-07,759
760,Celtics,93,Bucks,96,2015-02-07,760
761,Kings,90,Jazz,102,2015-02-07,761
762,Clippers,108,Thunder,131,2015-02-08,762
763,Lakers,105,Cavaliers,120,2015-02-08,763
764,Hawks,88,Grizzlies,94,2015-02-08,764
765,Pacers,103,Hornets,102,2015-02-08,765
766,Timberwolves,112,Pistons,101,2015-02-08,766
767,Bulls,98,Magic,97,2015-02-08,767
768,Trail Blazers,109,Rockets,98,2015-02-08,768
769,Spurs,82,Raptors,87,2015-02-08,769
770,Suns,83,Kings,85,2015-02-08,770
771,Spurs,95,Pacers,93,2015-02-09,771
772,Warriors,89,76ers,84,2015-02-09,772
773,Magic,80,Wizards,96,2015-02-09,773
774,Knicks,95,Heat,109,2015-02-09,774
775,Nets,97,Bucks,103,2015-02-09,775
776,Hawks,117,Timberwolves,105,2015-02-09,776
777,Jazz,100,Pelicans,96,2015-02-09,777
778,Clippers,115,Mavericks,98,2015-02-09,778
779,Thunder,124,Nuggets,114,2015-02-09,779
780,Pistons,106,Hornets,78,2015-02-10,780
781,Rockets,127,Suns,118,2015-02-10,781
782,Kings,86,Bulls,104,2015-02-10,782
783,Nets,86,Grizzlies,95,2015-02-10,783
784,Nuggets,106,Lakers,96,2015-02-10,784
785,Knicks,83,Magic,89,2015-02-11,785
786,Hawks,88,Celtics,89,2015-02-11,786
787,Spurs,104,Pistons,87,2015-02-11,787
788,Wizards,93,Raptors,95,2015-02-11,788
789,Kings,103,Bucks,111,2015-02-11,789
790,Warriors,94,Timberwolves,91,2015-02-11,790
791,Pacers,106,Pelicans,93,2015-02-11,791
792,Grizzlies,89,Thunder,105,2015-02-11,792
793,Heat,93,Cavaliers,113,2015-02-11,793
794,Jazz,82,Mavericks,87,2015-02-11,794
795,Lakers,86,Trail Blazers,102,2015-02-11,795
796,Rockets,95,Clippers,110,2015-02-11,796
797,Cavaliers,98,Bulls,113,2015-02-12,797
798,West,59,East,51,2015-02-13,798
799,World,121,USA,112,2015-02-13,799
800,West,163,East,158,2015-02-15,800
801,Mavericks,89,Thunder,104,2015-02-19,801
802,Spurs,115,Clippers,119,2015-02-19,802
803,Pelicans,84,Magic,95,2015-02-20,803
804,Pacers,106,76ers,95,2015-02-20,804
805,Raptors,105,Hawks,80,2015-02-20,805
806,Bulls,91,Pistons,100,2015-02-20,806
807,Heat,111,Knicks,87,2015-02-20,807
808,Suns,109,Timberwolves,111,2015-02-20,808
809,Cavaliers,127,Wizards,89,2015-02-20,809
810,Rockets,100,Mavericks,111,2015-02-20,810
811,Nuggets,81,Bucks,89,2015-02-20,811
812,Trail Blazers,76,Jazz,92,2015-02-20,812
813,Celtics,101,Kings,109,2015-02-20,813
814,Spurs,99,Warriors,110,2015-02-20,814
815,Nets,114,Lakers,105,2015-02-20,815
816,Thunder,110,Hornets,103,2015-02-21,816
817,Pelicans,105,Heat,91,2015-02-21,817
818,Suns,107,Bulls,112,2015-02-21,818
819,Raptors,76,Rockets,98,2015-02-21,819
820,Kings,99,Clippers,126,2015-02-21,820
821,Cavaliers,101,Knicks,83,2015-02-22,821
822,Hawks,97,Bucks,86,2015-02-22,822
823,Wizards,89,Pistons,106,2015-02-22,823
824,Warriors,98,Pacers,104,2015-02-22,824
825,76ers,98,Magic,103,2015-02-22,825
826,Nuggets,94,Thunder,119,2015-02-22,826
827,Hornets,81,Mavericks,92,2015-02-22,827
828,Grizzlies,98,Trail Blazers,92,2015-02-22,828
829,Celtics,111,Lakers,118,2015-02-22,829
830,76ers,108,Heat,119,2015-02-23,830
831,Bucks,71,Bulls,87,2015-02-23,831
832,Timberwolves,102,Rockets,113,2015-02-23,832
833,Raptors,97,Pelicans,100,2015-02-23,833
834,Nets,110,Nuggets,82,2015-02-23,834
835,Celtics,115,Suns,110,2015-02-23,835
836,Spurs,81,Jazz,90,2015-02-23,836
837,Grizzlies,90,Clippers,87,2015-02-23,837
838,Warriors,114,Wizards,107,2015-02-24,838
839,Cavaliers,102,Pistons,93,2015-02-24,839
840,Pacers,92,Thunder,105,2015-02-24,840
841,Raptors,92,Mavericks,99,2015-02-24,841
842,Heat,93,Magic,90,2015-02-25,842
843,Mavericks,87,Hawks,104,2015-02-25,843
844,Knicks,94,Celtics,115,2015-02-25,844
845,Hornets,98,Bulls,86,2015-02-25,845
846,Clippers,105,Rockets,110,2015-02-25,846
847,76ers,88,Bucks,104,2015-02-25,847
848,Wizards,77,Timberwolves,97,2015-02-25,848
849,Nets,96,Pelicans,102,2015-02-25,849
850,Suns,110,Nuggets,96,2015-02-25,850
851,Lakers,100,Jazz,97,2015-02-25,851
852,Grizzlies,90,Kings,102,2015-02-25,852
853,Spurs,95,Trail Blazers,111,2015-02-25,853
854,Warriors,99,Cavaliers,110,2015-02-26,854
855,Thunder,113,Suns,117,2015-02-26,855
856,Cavaliers,86,Pacers,93,2015-02-27,856
857,Wizards,81,76ers,89,2015-02-27,857
858,Magic,88,Hawks,95,2015-02-27,858
859,Hornets,98,Celtics,106,2015-02-27,859
860,Knicks,121,Pistons,115,2015-02-27,860
861,Warriors,113,Raptors,89,2015-02-27,861
862,Timberwolves,89,Bulls,96,2015-02-27,862
863,Nets,98,Rockets,102,2015-02-27,863
864,Clippers,97,Grizzlies,79,2015-02-27,864
865,Heat,102,Pelicans,104,2015-02-27,865
866,Jazz,104,Nuggets,82,2015-02-27,866
867,Spurs,107,Kings,96,2015-02-27,867
868,Bucks,93,Lakers,101,2015-02-27,868
869,Thunder,112,Trail Blazers,115,2015-02-27,869
870,Pistons,95,Wizards,99,2015-02-28,870
871,Hawks,93,Heat,91,2015-02-28,871
872,Raptors,98,Knicks,103,2015-02-28,872
873,Grizzlies,101,Timberwolves,97,2015-02-28,873
874,Nets,104,Mavericks,94,2015-02-28,874
875,Spurs,101,Suns,74,2015-02-28,875
876,Bucks,75,Jazz,82,2015-02-28,876
877,Clippers,96,Bulls,86,2015-03-01,877
878,Cavaliers,103,Rockets,105,2015-03-01,878
879,Trail Blazers,110,Kings,99,2015-03-01,879
880,Warriors,106,Celtics,101,2015-03-01,880
881,76ers,74,Pacers,94,2015-03-01,881
882,Hornets,98,Magic,83,2015-03-01,882
883,Thunder,108,Lakers,101,2015-03-01,883
884,Pelicans,99,Nuggets,92,2015-03-01,884
885,Raptors,114,76ers,103,2015-03-02,885
886,Warriors,108,Nets,110,2015-03-02,886
887,Suns,98,Heat,115,2015-03-02,887
888,Clippers,110,Timberwolves,105,2015-03-02,888
889,Pelicans,93,Mavericks,102,2015-03-02,889
890,Kings,124,Knicks,86,2015-03-03,890
891,Lakers,103,Hornets,104,2015-03-03,891
892,Celtics,79,Cavaliers,110,2015-03-03,892
893,Rockets,96,Hawks,104,2015-03-03,893
894,Wizards,92,Bulls,97,2015-03-03,894
895,Jazz,93,Grizzlies,82,2015-03-03,895
896,Bucks,95,Nuggets,106,2015-03-03,896
897,Knicks,82,Pacers,105,2015-03-04,897
898,Suns,105,Magic,100,2015-03-04,898
899,Jazz,84,Celtics,85,2015-03-04,899
900,Hornets,115,Nets,91,2015-03-04,900
901,Cavaliers,120,Raptors,112,2015-03-04,901
902,Grizzlies,102,Rockets,100,2015-03-04,902
903,Nuggets,100,Timberwolves,85,2015-03-04,903
904,Pistons,85,Pelicans,88,2015-03-04,904
905,76ers,118,Thunder,123,2015-03-04,905
906,Lakers,94,Heat,100,2015-03-04,906
907,Kings,85,Spurs,112,2015-03-04,907
908,Bucks,93,Warriors,102,2015-03-04,908
909,Trail Blazers,98,Clippers,93,2015-03-04,909
910,Thunder,105,Bulls,108,2015-03-05,910
911,Mavericks,75,Trail Blazers,94,2015-03-05,911
912,Raptors,94,Hornets,103,2015-03-06,912
913,Bulls,84,Pacers,98,2015-03-06,913
914,Kings,114,Magic,119,2015-03-06,914
915,Jazz,89,76ers,83,2015-03-06,915
916,Heat,97,Wizards,99,2015-03-06,916
917,Cavaliers,97,Hawks,106,2015-03-06,917
918,Suns,108,Nets,100,2015-03-06,918
919,Pistons,93,Rockets,103,2015-03-06,919
920,Lakers,90,Grizzlies,97,2015-03-06,920
921,Celtics,104,Pelicans,98,2015-03-06,921
922,Nuggets,111,Spurs,120,2015-03-06,922
923,Mavericks,89,Warriors,104,2015-03-06,923
924,Grizzlies,89,Pelicans,95,2015-03-07,924
925,Suns,79,Cavaliers,89,2015-03-07,925
926,Kings,109,Heat,114,2015-03-07,926
927,Pacers,92,Knicks,86,2015-03-07,927
928,Hawks,84,76ers,92,2015-03-07,928
929,Trail Blazers,113,Timberwolves,121,2015-03-07,929
930,Wizards,85,Bucks,91,2015-03-07,930
931,Rockets,114,Nuggets,100,2015-03-07,931
932,Bulls,105,Spurs,116,2015-03-08,932
933,Clippers,98,Warriors,106,2015-03-08,933
934,Jazz,95,Nets,88,2015-03-08,934
935,Hornets,108,Pistons,101,2015-03-08,935
936,Celtics,98,Magic,103,2015-03-08,936
937,Raptors,104,Thunder,108,2015-03-08,937
938,Mavericks,100,Lakers,93,2015-03-08,938
939,Wizards,95,Hornets,69,2015-03-09,939
940,Kings,105,Hawks,130,2015-03-09,940
941,Celtics,100,Heat,90,2015-03-09,941
942,Grizzlies,101,Bulls,91,2015-03-09,942
943,Pelicans,114,Bucks,103,2015-03-09,943
944,Knicks,78,Nuggets,106,2015-03-09,944
945,Warriors,98,Suns,80,2015-03-09,945
946,Timberwolves,76,Clippers,89,2015-03-09,946
947,Magic,86,Pacers,118,2015-03-10,947
948,Pelicans,111,Nets,91,2015-03-10,948
949,Cavaliers,127,Mavericks,94,2015-03-10,949
950,Raptors,107,Spurs,117,2015-03-10,950
951,Knicks,82,Jazz,87,2015-03-10,951
952,Pistons,85,Lakers,93,2015-03-10,952
953,Kings,113,Hornets,106,2015-03-11,953
954,Bulls,104,76ers,95,2015-03-11,954
955,Grizzlies,92,Celtics,95,2015-03-11,955
956,Nets,98,Heat,104,2015-03-11,956
957,Magic,91,Bucks,97,2015-03-11,957
958,Clippers,120,Thunder,108,2015-03-11,958
959,Hawks,102,Nuggets,115,2015-03-11,959
960,Timberwolves,97,Suns,106,2015-03-11,960
961,Pistons,98,Warriors,105,2015-03-11,961
962,Rockets,100,Trail Blazers,105,2015-03-11,962
963,Bucks,103,Pacers,109,2015-03-12,963
964,Grizzlies,87,Wizards,107,2015-03-12,964
965,Rockets,91,Jazz,109,2015-03-12,965
966,Cavaliers,128,Spurs,125,2015-03-12,966
967,Knicks,101,Lakers,94,2015-03-12,967
968,Bulls,91,Hornets,101,2015-03-13,968
969,Kings,107,76ers,114,2015-03-13,969
970,Magic,88,Celtics,95,2015-03-13,970
971,Heat,92,Raptors,102,2015-03-13,971
972,Timberwolves,99,Thunder,113,2015-03-13,972
973,Clippers,99,Mavericks,129,2015-03-13,973
974,Warriors,103,Nuggets,114,2015-03-13,974
975,Hawks,96,Suns,87,2015-03-13,975
976,Pistons,99,Trail Blazers,118,2015-03-13,976
977,Celtics,93,Pacers,89,2015-03-14,977
978,Kings,97,Wizards,113,2015-03-14,978
979,Nets,94,76ers,87,2015-03-14,979
980,Bucks,83,Grizzlies,96,2015-03-14,980
981,Pistons,85,Jazz,88,2015-03-14,981
982,Knicks,94,Warriors,125,2015-03-14,982
983,Bulls,100,Thunder,109,2015-03-15,983
984,Rockets,100,Clippers,98,2015-03-15,984
985,Nuggets,118,Pelicans,111,2015-03-15,985
986,Cavaliers,123,Magic,108,2015-03-15,986
987,Timberwolves,97,Spurs,123,2015-03-15,987
988,Trail Blazers,113,Raptors,97,2015-03-15,988
989,Knicks,89,Suns,102,2015-03-15,989
990,Hawks,91,Lakers,86,2015-03-15,990
991,Raptors,117,Pacers,98,2015-03-16,991
992,Trail Blazers,97,Wizards,105,2015-03-16,992
993,76ers,89,Celtics,108,2015-03-16,993
994,Nuggets,81,Grizzlies,92,2015-03-16,994
995,Nets,122,Timberwolves,106,2015-03-16,995
996,Cavaliers,92,Heat,106,2015-03-16,996
997,Thunder,115,Mavericks,119,2015-03-16,997
998,Hornets,66,Jazz,94,2015-03-16,998
999,Hawks,110,Kings,103,2015-03-16,999
1000,Lakers,105,Warriors,108,2015-03-16,1000
1001,Grizzlies,95,Pistons,105,2015-03-17,1001
1002,Spurs,100,Knicks,104,2015-03-17,1002
1003,Magic,94,Rockets,107,2015-03-17,1003
1004,Bucks,84,Pelicans,85,2015-03-17,1004
1005,Hornets,92,Clippers,99,2015-03-17,1005
1006,Nets,92,Cavaliers,117,2015-03-18,1006
1007,Pistons,83,76ers,94,2015-03-18,1007
1008,Trail Blazers,104,Heat,108,2015-03-18,1008
1009,Timberwolves,100,Raptors,105,2015-03-18,1009
1010,Pacers,86,Bulls,103,2015-03-18,1010
1011,Spurs,114,Bucks,103,2015-03-18,1011
1012,Celtics,118,Thunder,122,2015-03-18,1012
1013,Magic,102,Mavericks,107,2015-03-18,1013
1014,Clippers,116,Kings,105,2015-03-18,1014
1015,Hawks,95,Warriors,114,2015-03-18,1015
1016,Wizards,88,Jazz,84,2015-03-18,1016
1017,Timberwolves,95,Knicks,92,2015-03-19,1017
1018,Nuggets,108,Rockets,118,2015-03-19,1018
1019,Pelicans,72,Suns,74,2015-03-19,1019
1020,Jazz,80,Lakers,73,2015-03-19,1020
1021,Trail Blazers,104,Magic,111,2015-03-20,1021
1022,Knicks,81,76ers,97,2015-03-20,1022
1023,Bucks,127,Nets,129,2015-03-20,1023
1024,Pacers,92,Cavaliers,95,2015-03-20,1024
1025,Nuggets,91,Heat,108,2015-03-20,1025
1026,Raptors,92,Bulls,108,2015-03-20,1026
1027,Hawks,115,Thunder,123,2015-03-20,1027
1028,Grizzlies,112,Mavericks,101,2015-03-20,1028
1029,Celtics,89,Spurs,101,2015-03-20,1029
1030,Hornets,91,Kings,101,2015-03-20,1030
1031,Pelicans,96,Warriors,112,2015-03-20,1031
1032,Wizards,99,Clippers,113,2015-03-20,1032
1033,Nets,123,Pacers,111,2015-03-21,1033
1034,Bulls,91,Pistons,107,2015-03-21,1034
1035,Suns,117,Rockets,102,2015-03-21,1035
1036,Trail Blazers,86,Grizzlies,97,2015-03-21,1036
1037,Jazz,91,Warriors,106,2015-03-21,1037
1038,Cavaliers,108,Bucks,90,2015-03-22,1038
1039,Heat,75,Thunder,93,2015-03-22,1039
1040,Spurs,114,Hawks,95,2015-03-22,1040
1041,Pelicans,100,Clippers,107,2015-03-22,1041
1042,Knicks,89,Raptors,106,2015-03-22,1042
1043,Wizards,86,Kings,109,2015-03-22,1043
1044,Pistons,105,Celtics,97,2015-03-22,1044
1045,Nuggets,119,Magic,100,2015-03-22,1045
1046,Hornets,109,Timberwolves,98,2015-03-22,1046
1047,Mavericks,92,Suns,98,2015-03-22,1047
1048,76ers,87,Lakers,101,2015-03-22,1048
1049,Rockets,110,Pacers,100,2015-03-23,1049
1050,Celtics,110,Nets,91,2015-03-23,1050
1051,Grizzlies,103,Knicks,82,2015-03-23,1051
1052,Hornets,86,Bulls,98,2015-03-23,1052
1053,Timberwolves,106,Jazz,104,2015-03-23,1053
1054,Wizards,76,Warriors,107,2015-03-23,1054
1055,Raptors,104,Pistons,108,2015-03-24,1055
1056,Heat,88,Bucks,89,2015-03-24,1056
1057,Lakers,117,Thunder,127,2015-03-24,1057
1058,Spurs,94,Mavericks,101,2015-03-24,1058
1059,76ers,106,Kings,107,2015-03-24,1059
1060,Warriors,122,Trail Blazers,108,2015-03-24,1060
1061,Nets,91,Hornets,88,2015-03-25,1061
1062,Clippers,111,Knicks,80,2015-03-25,1062
1063,Hawks,95,Magic,83,2015-03-25,1063
1064,Pacers,103,Wizards,101,2015-03-25,1064
1065,Bulls,116,Raptors,103,2015-03-25,1065
1066,Heat,93,Celtics,86,2015-03-25,1066
1067,Cavaliers,111,Grizzlies,89,2015-03-25,1067
1068,Lakers,101,Timberwolves,99,2015-03-25,1068
1069,Rockets,95,Pelicans,93,2015-03-25,1069
1070,76ers,99,Nuggets,85,2015-03-25,1070
1071,Trail Blazers,92,Jazz,89,2015-03-25,1071
1072,Thunder,91,Spurs,130,2015-03-25,1072
1073,Kings,108,Suns,99,2015-03-25,1073
1074,Pacers,107,Bucks,111,2015-03-26,1074
1075,Pistons,111,Magic,97,2015-03-27,1075
1076,Clippers,119,76ers,98,2015-03-27,1076
1077,Hornets,107,Wizards,110,2015-03-27,1077
1078,Heat,86,Hawks,99,2015-03-27,1078
1079,Cavaliers,98,Nets,106,2015-03-27,1079
1080,Celtics,96,Knicks,92,2015-03-27,1080
1081,Lakers,83,Raptors,94,2015-03-27,1081
1082,Timberwolves,110,Rockets,120,2015-03-27,1082
1083,Warriors,107,Grizzlies,84,2015-03-27,1083
1084,Kings,88,Pelicans,102,2015-03-27,1084
1085,Mavericks,76,Spurs,94,2015-03-27,1085
1086,Jazz,91,Nuggets,107,2015-03-27,1086
1087,Trail Blazers,87,Suns,81,2015-03-27,1087
1088,Hawks,100,Hornets,115,2015-03-28,1088
1089,Knicks,80,Bulls,111,2015-03-28,1089
1090,Warriors,108,Bucks,95,2015-03-28,1090
1091,Thunder,89,Jazz,94,2015-03-28,1091
