,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
637,George Hill,San Antonio Spurs,30:18,3,5,60.0,3,5,60.0,5,6,83.3,0,2,2,4,2,0,5,4,14,14,229
638,Robin Lopez,Phoenix Suns,16:37,6,11,54.5,0,0,0.0,0,0,0.0,0,2,2,1,1,2,0,3,12,9,230
639,Goran Dragic,Phoenix Suns,14:42,3,6,50.0,0,1,0.0,1,2,50.0,1,0,1,1,0,0,0,1,7,-13,230
640,Danilo Gallinari,New York Knicks,30:43,4,7,57.1,1,3,33.3,8,9,88.9,1,3,4,1,2,1,1,2,17,-13,230
641,Paul Millsap,Utah Jazz,33:49,4,13,30.8,0,0,0.0,3,4,75.0,2,4,6,3,1,1,3,4,11,-7,231
642,JaVale McGee,Washington Wizards,23:36,3,6,50.0,0,0,0.0,1,1,100.0,3,8,11,2,0,1,2,3,7,15,231
643,John Wall,Washington Wizards,40:25,7,12,58.3,0,0,0.0,5,7,71.4,1,4,5,15,1,0,7,2,19,12,231
644,Taj Gibson,Chicago Bulls,43:08,5,11,45.5,0,0,0.0,0,0,0.0,2,5,7,1,1,6,2,5,10,16,232
645,Derrick Rose,Chicago Bulls,39:45,7,20,35.0,1,3,33.3,7,9,77.8,2,8,10,12,1,1,1,2,22,13,232
646,Rudy Gay,Memphis Grizzlies,35:49,1,10,10.0,0,0,0.0,7,10,70.0,1,5,6,0,0,1,1,4,9,-17,232
647,Mike Conley,Memphis Grizzlies,28:43,2,6,33.3,0,0,0.0,1,1,100.0,0,2,2,6,2,0,1,2,5,-10,232
648,D.J. Augustin,Charlotte Bobcats,41:37,4,16,25.0,0,6,0.0,1,1,100.0,1,3,4,8,1,0,2,2,9,5,233
649,Andre Iguodala,Philadelphia 76ers,41:32,6,10,60.0,2,5,40.0,2,2,100.0,0,10,10,6,2,0,1,3,16,5,233
650,Jrue Holiday,Philadelphia 76ers,35:43,3,14,21.4,2,4,50.0,2,2,100.0,0,2,2,6,3,0,2,2,10,5,233
651,Thaddeus Young,Philadelphia 76ers,34:06,4,16,25.0,0,0,0.0,1,6,16.7,5,4,9,2,3,0,0,2,9,0,233
652,Lou Williams,Philadelphia 76ers,28:01,8,15,53.3,1,3,33.3,6,7,85.7,0,2,2,2,0,0,1,1,23,4,233
653,Kyle Lowry,Houston Rockets,34:16,2,9,22.2,0,1,0.0,0,0,0.0,1,4,5,6,2,0,0,1,4,12,234
654,DeMar DeRozan,Toronto Raptors,38:35,8,18,44.4,0,0,0.0,7,9,77.8,0,3,3,0,0,0,2,3,23,-15,235
655,Ed Davis,Toronto Raptors,30:03,5,8,62.5,0,0,0.0,1,1,100.0,5,7,12,0,0,2,0,3,11,-8,235
656,Trevor Ariza,New Orleans Hornets,34:24,2,8,25.0,1,3,33.3,0,0,0.0,0,7,7,3,0,0,1,3,5,10,235
657,Chris Paul,New Orleans Hornets,30:54,1,8,12.5,0,2,0.0,4,4,100.0,1,2,3,11,3,0,0,1,6,9,235
658,Paul George,Indiana Pacers,11:14,3,5,60.0,0,1,0.0,0,0,0.0,0,1,1,0,1,1,0,2,6,-1,237
659,Blake Griffin,Los Angeles Clippers,36:56,19,24,79.2,0,0,0.0,9,11,81.8,3,11,14,3,0,1,4,3,47,17,237
660,DeAndre Jordan,Los Angeles Clippers,30:47,2,3,66.7,0,0,0.0,3,6,50.0,0,6,6,1,1,0,1,5,7,17,237
661,Eric Gordon,Los Angeles Clippers,40:23,8,15,53.3,3,6,50.0,4,4,100.0,1,0,1,7,1,0,3,2,23,7,237
662,Eric Bledsoe,Los Angeles Clippers,15:37,1,1,100.0,0,0,0.0,0,0,0.0,0,3,3,2,0,1,2,0,2,-11,237
663,Al Horford,Atlanta Hawks,46:15,10,16,62.5,0,0,0.0,3,4,75.0,1,8,9,6,0,7,2,4,23,9,238
664,Derrick Favors,New Jersey Nets,19:22,0,3,0.0,0,0,0.0,0,0,0.0,3,4,7,2,0,1,2,2,0,-7,239
665,Brook Lopez,New Jersey Nets,35:39,9,15,60.0,0,1,0.0,2,3,66.7,3,4,7,1,1,2,3,4,20,-14,239
666,Stephen Curry,Golden State Warriors,23:04,4,10,40.0,2,5,40.0,3,4,75.0,0,2,2,6,0,1,2,4,13,11,239
667,Dwight Howard,Orlando Magic,43:08,10,19,52.6,0,0,0.0,13,18,72.2,5,8,13,2,1,0,3,1,33,-6,240
668,Rajon Rondo,Boston Celtics,37:20,5,6,83.3,0,0,0.0,0,0,0.0,1,3,4,12,3,0,1,1,10,10,240
669,Kevin Love,Minnesota Timberwolves,39:14,8,20,40.0,0,0,0.0,6,7,85.7,7,10,17,4,1,0,3,3,22,-13,241
670,Wayne Ellington,Minnesota Timberwolves,23:35,3,9,33.3,0,2,0.0,1,1,100.0,0,1,1,1,0,0,1,2,7,-9,241
671,Nicolas Batum,Portland Trail Blazers,33:49,1,11,9.1,0,2,0.0,3,4,75.0,3,6,9,3,0,1,0,3,5,14,241
672,LaMarcus Aldridge,Portland Trail Blazers,41:27,15,24,62.5,0,0,0.0,7,9,77.8,4,8,12,1,2,2,2,4,37,17,241
673,Patty Mills,Portland Trail Blazers,12:05,2,5,40.0,1,3,33.3,0,0,0.0,2,1,3,1,0,0,2,0,5,-6,241
674,Kevin Durant,Oklahoma City Thunder,42:22,8,24,33.3,1,8,12.5,7,7,100.0,0,8,8,1,0,1,2,4,24,-6,242
675,Jeff Green,Oklahoma City Thunder,29:57,3,11,27.3,0,5,0.0,0,0,0.0,0,2,2,2,3,1,1,5,6,-19,242
676,Russell Westbrook,Oklahoma City Thunder,41:56,12,23,52.2,0,2,0.0,8,11,72.7,1,4,5,12,2,1,4,1,32,-9,242
677,Serge Ibaka,Oklahoma City Thunder,33:24,4,7,57.1,0,0,0.0,3,4,75.0,2,8,10,0,0,1,1,4,11,8,242
678,James Harden,Oklahoma City Thunder,28:52,4,11,36.4,1,6,16.7,0,0,0.0,1,2,3,0,1,0,0,3,9,9,242
679,Al Horford,Atlanta Hawks,20:54,3,8,37.5,0,0,0.0,0,0,0.0,4,5,9,3,1,0,1,2,6,0,243
680,LeBron James,Miami Heat,44:17,11,30,36.7,2,10,20.0,10,11,90.9,2,8,10,7,2,0,6,3,34,-5,243
681,D.J. Augustin,Charlotte Bobcats,34:05,6,13,46.2,0,3,0.0,3,4,75.0,0,3,3,5,2,0,1,1,15,1,244
682,Taj Gibson,Chicago Bulls,46:40,2,7,28.6,0,0,0.0,5,6,83.3,4,5,9,0,0,6,0,1,9,-3,244
683,Derrick Rose,Chicago Bulls,38:29,14,28,50.0,2,4,50.0,3,4,75.0,2,3,5,4,0,1,3,3,33,-3,244
684,Robin Lopez,Phoenix Suns,10:57,4,9,44.4,0,0,0.0,1,1,100.0,0,0,0,0,0,0,1,4,9,-5,245
685,Goran Dragic,Phoenix Suns,11:00,4,5,80.0,0,0,0.0,1,2,50.0,0,0,0,2,0,0,0,1,9,-1,245
686,Paul Millsap,Utah Jazz,26:56,3,8,37.5,0,0,0.0,0,2,0.0,0,5,5,0,0,0,0,4,6,9,246
687,Gordon Hayward,Utah Jazz,0:13,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,246
688,Derrick Favors,New Jersey Nets,29:50,5,6,83.3,0,0,0.0,2,3,66.7,2,4,6,1,0,3,1,1,12,2,246
689,Brook Lopez,New Jersey Nets,31:55,6,17,35.3,0,0,0.0,8,11,72.7,2,2,4,0,0,1,2,4,20,10,246
690,Andre Iguodala,Philadelphia 76ers,35:47,4,11,36.4,0,2,0.0,7,10,70.0,2,5,7,6,3,1,3,3,15,-5,247
691,Jrue Holiday,Philadelphia 76ers,39:34,6,14,42.9,1,3,33.3,3,3,100.0,1,7,8,6,3,0,2,2,16,-6,247
692,Lou Williams,Philadelphia 76ers,38:01,6,17,35.3,0,4,0.0,7,8,87.5,2,5,7,4,1,1,4,1,19,13,247
693,Thaddeus Young,Philadelphia 76ers,34:17,8,10,80.0,0,0,0.0,1,2,50.0,0,5,5,0,0,0,0,1,17,-6,247
694,Dwight Howard,Orlando Magic,30:60,4,5,80.0,0,0,0.0,10,22,45.5,1,6,7,1,0,2,4,6,18,5,247
695,Rajon Rondo,Boston Celtics,40:14,3,9,33.3,0,1,0.0,0,0,0.0,4,4,8,8,1,1,3,2,6,2,248
696,JaVale McGee,Washington Wizards,26:19,3,6,50.0,0,0,0.0,1,3,33.3,2,3,5,0,1,3,2,3,7,-20,249
697,John Wall,Washington Wizards,38:11,3,11,27.3,0,0,0.0,4,4,100.0,0,6,6,13,1,0,4,3,10,-1,249
698,Rudy Gay,Memphis Grizzlies,49:33,8,23,34.8,2,4,50.0,4,6,66.7,2,6,8,5,1,1,1,2,22,-8,250
699,Mike Conley,Memphis Grizzlies,39:20,9,11,81.8,1,2,50.0,3,4,75.0,0,2,2,5,0,0,4,3,22,3,250
700,Trevor Ariza,New Orleans Hornets,47:38,2,12,16.7,0,3,0.0,7,9,77.8,1,7,8,2,2,2,0,1,11,7,250
701,Chris Paul,New Orleans Hornets,41:55,6,14,42.9,2,2,100.0,6,6,100.0,0,3,3,12,0,1,2,4,20,-2,250
702,Danilo Gallinari,New York Knicks,33:48,4,11,36.4,1,4,25.0,2,2,100.0,3,3,6,0,0,1,3,5,11,-15,251
703,Kyle Lowry,Houston Rockets,34:29,8,14,57.1,2,6,33.3,0,0,0.0,1,0,1,4,0,0,1,1,18,19,251
704,DeMar DeRozan,Toronto Raptors,41:37,10,19,52.6,0,0,0.0,8,9,88.9,1,2,3,1,4,0,5,3,28,-1,252
705,Ed Davis,Toronto Raptors,26:32,2,2,100.0,0,0,0.0,2,2,100.0,3,8,11,2,0,0,0,2,6,-1,252
706,George Hill,San Antonio Spurs,28:21,4,9,44.4,1,4,25.0,5,6,83.3,1,5,6,1,0,0,0,3,14,4,252
707,Kevin Durant,Oklahoma City Thunder,40:18,6,18,33.3,0,3,0.0,10,10,100.0,0,4,4,2,2,2,1,3,22,4,254
708,Jeff Green,Oklahoma City Thunder,31:01,5,12,41.7,1,3,33.3,0,0,0.0,1,4,5,2,0,1,1,5,11,-4,254
709,Russell Westbrook,Oklahoma City Thunder,35:38,8,16,50.0,0,0,0.0,12,14,85.7,1,2,3,10,2,0,4,2,28,1,254
710,Serge Ibaka,Oklahoma City Thunder,28:30,7,10,70.0,0,0,0.0,2,2,100.0,5,4,9,1,0,1,1,2,16,-7,254
711,James Harden,Oklahoma City Thunder,17:18,2,5,40.0,0,3,0.0,0,2,0.0,1,5,6,1,0,0,0,2,4,-7,254
712,Carmelo Anthony,Denver Nuggets,37:54,12,25,48.0,0,2,0.0,11,14,78.6,1,6,7,1,3,1,0,3,35,7,254
713,Nicolas Batum,Portland Trail Blazers,42:55,9,16,56.3,2,5,40.0,4,4,100.0,0,6,6,3,2,1,0,2,24,15,255
714,LaMarcus Aldridge,Portland Trail Blazers,45:56,10,24,41.7,0,0,0.0,3,4,75.0,5,4,9,1,1,1,5,4,23,4,255
715,Patty Mills,Portland Trail Blazers,10:51,1,4,25.0,0,0,0.0,2,2,100.0,0,0,0,3,0,0,1,0,4,0,255
716,Paul George,Indiana Pacers,11:52,2,4,50.0,0,1,0.0,4,4,100.0,1,4,5,1,1,0,1,4,8,14,256
717,Stephen Curry,Golden State Warriors,32:36,4,10,40.0,0,3,0.0,3,3,100.0,0,4,4,8,2,0,1,1,11,17,256
718,Kevin Love,Minnesota Timberwolves,31:51,8,14,57.1,0,2,0.0,10,11,90.9,4,7,11,1,1,1,3,3,26,-12,257
719,Wayne Ellington,Minnesota Timberwolves,20:54,3,6,50.0,0,1,0.0,0,0,0.0,1,2,3,1,0,0,1,1,6,-6,257
720,Blake Griffin,Los Angeles Clippers,31:20,10,21,47.6,1,1,100.0,8,13,61.5,5,3,8,6,0,0,3,4,29,8,257
721,DeAndre Jordan,Los Angeles Clippers,30:50,4,8,50.0,0,0,0.0,3,4,75.0,7,5,12,1,1,1,2,4,11,12,257
722,Eric Gordon,Los Angeles Clippers,30:13,7,14,50.0,3,3,100.0,6,6,100.0,1,0,1,2,1,0,3,3,23,18,257
723,Eric Bledsoe,Los Angeles Clippers,21:29,3,6,50.0,2,2,100.0,2,2,100.0,1,4,5,4,1,0,5,1,10,-2,257
724,Andre Iguodala,Philadelphia 76ers,37:00,7,11,63.6,0,2,0.0,5,9,55.6,1,4,5,5,4,0,0,2,19,7,258
725,Jrue Holiday,Philadelphia 76ers,31:08,6,17,35.3,1,3,33.3,0,0,0.0,2,2,4,7,1,1,3,2,13,0,258
726,Lou Williams,Philadelphia 76ers,23:15,4,9,44.4,0,4,0.0,3,4,75.0,1,3,4,6,0,0,1,2,11,-3,258
727,Thaddeus Young,Philadelphia 76ers,28:60,9,14,64.3,0,0,0.0,3,3,100.0,2,4,6,0,0,2,2,0,21,0,258
728,D.J. Augustin,Charlotte Bobcats,36:52,11,17,64.7,3,5,60.0,6,6,100.0,0,4,4,8,1,0,3,1,31,15,258
729,Taj Gibson,Chicago Bulls,19:47,2,7,28.6,0,0,0.0,0,0,0.0,3,3,6,0,1,0,1,5,4,-5,259
730,Derrick Rose,Chicago Bulls,43:30,9,28,32.1,2,5,40.0,6,6,100.0,3,4,7,9,0,2,4,1,26,2,259
731,Blake Griffin,Los Angeles Clippers,44:37,6,17,35.3,0,0,0.0,8,13,61.5,4,14,18,4,2,0,5,3,20,-13,260
732,DeAndre Jordan,Los Angeles Clippers,24:19,2,3,66.7,0,0,0.0,2,2,100.0,2,5,7,1,0,3,3,5,6,4,260
733,Eric Gordon,Los Angeles Clippers,44:04,13,26,50.0,7,11,63.6,2,3,66.7,3,2,5,4,1,0,3,2,35,-15,260
734,Eric Bledsoe,Los Angeles Clippers,7:36,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,2,0,-7,260
735,Nicolas Batum,Portland Trail Blazers,34:51,4,8,50.0,2,4,50.0,0,0,0.0,1,3,4,1,1,2,1,3,10,13,260
736,LaMarcus Aldridge,Portland Trail Blazers,40:14,13,20,65.0,0,1,0.0,2,3,66.7,2,6,8,3,0,1,1,4,28,15,260
737,Patty Mills,Portland Trail Blazers,12:23,1,3,33.3,0,1,0.0,1,2,50.0,0,0,0,2,0,0,2,1,3,6,260
738,Derrick Favors,New Jersey Nets,29:49,3,4,75.0,0,0,0.0,2,3,66.7,2,4,6,1,0,0,2,3,8,13,261
739,Brook Lopez,New Jersey Nets,29:26,5,9,55.6,0,0,0.0,5,5,100.0,1,3,4,4,0,3,3,4,15,1,261
740,DeMar DeRozan,Toronto Raptors,30:53,6,16,37.5,0,0,0.0,4,4,100.0,1,2,3,1,1,0,1,2,16,-24,262
741,Ed Davis,Toronto Raptors,23:21,1,2,50.0,0,0,0.0,0,0,0.0,1,6,7,0,0,0,0,5,2,-20,262
742,Dwight Howard,Orlando Magic,30:20,12,21,57.1,0,0,0.0,7,13,53.8,9,10,19,1,0,1,1,1,31,19,262
743,Robin Lopez,Phoenix Suns,14:26,3,7,42.9,0,0,0.0,2,2,100.0,1,1,2,1,0,0,1,1,8,-4,263
744,Goran Dragic,Phoenix Suns,16:11,4,7,57.1,0,1,0.0,3,5,60.0,0,1,1,5,1,0,2,1,11,12,263
745,JaVale McGee,Washington Wizards,21:29,2,4,50.0,0,0,0.0,0,0,0.0,1,2,3,0,1,2,0,1,4,-3,263
746,John Wall,Washington Wizards,39:51,4,13,30.8,0,1,0.0,3,5,60.0,0,4,4,14,4,0,5,0,11,-20,263
747,Chris Paul,New Orleans Hornets,29:43,4,10,40.0,1,2,50.0,7,8,87.5,0,3,3,8,3,0,1,2,16,26,264
748,Paul Millsap,Utah Jazz,22:15,4,9,44.4,0,0,0.0,3,4,75.0,2,2,4,1,2,0,4,4,11,-17,265
749,Gordon Hayward,Utah Jazz,22:04,4,6,66.7,1,1,100.0,2,2,100.0,1,4,5,3,0,1,0,2,11,-6,265
750,Rajon Rondo,Boston Celtics,31:27,2,6,33.3,0,0,0.0,0,0,0.0,1,4,5,12,3,0,5,2,4,29,265
751,Kyle Lowry,Houston Rockets,25:18,2,8,25.0,1,6,16.7,0,0,0.0,1,1,2,8,0,0,1,2,5,3,267
752,Rudy Gay,Memphis Grizzlies,39:17,9,17,52.9,0,0,0.0,4,4,100.0,1,3,4,5,2,1,2,4,22,-1,267
753,Mike Conley,Memphis Grizzlies,34:54,7,11,63.6,0,0,0.0,3,5,60.0,0,2,2,5,2,0,3,1,17,2,267
754,Danilo Gallinari,New York Knicks,33:06,5,13,38.5,0,3,0.0,6,6,100.0,0,2,2,1,2,0,0,3,16,-12,268
755,Carmelo Anthony,Denver Nuggets,37:16,10,24,41.7,0,3,0.0,3,3,100.0,1,5,6,5,2,0,0,3,23,2,269
756,Stephen Curry,Golden State Warriors,44:10,12,21,57.1,3,7,42.9,7,7,100.0,1,2,3,3,4,0,4,2,34,7,270
757,D.J. Augustin,Charlotte Bobcats,34:33,8,17,47.1,3,4,75.0,1,1,100.0,1,0,1,7,0,0,0,1,20,-13,271
758,Derrick Favors,New Jersey Nets,14:57,3,5,60.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,1,4,6,-2,272
759,Brook Lopez,New Jersey Nets,27:56,10,15,66.7,0,0,0.0,4,6,66.7,1,5,6,3,1,2,6,4,24,4,272
760,Rajon Rondo,Boston Celtics,34:52,6,12,50.0,0,1,0.0,1,1,100.0,0,2,2,9,2,0,4,4,13,6,273
761,JaVale McGee,Washington Wizards,38:02,6,11,54.5,0,0,0.0,4,5,80.0,3,3,6,0,0,3,0,0,16,-1,273
762,John Wall,Washington Wizards,37:57,7,12,58.3,1,1,100.0,1,3,33.3,1,5,6,4,0,0,5,5,16,-4,273
763,Robin Lopez,Phoenix Suns,14:28,2,4,50.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,0,0,4,6,274
764,Goran Dragic,Phoenix Suns,11:53,1,2,50.0,0,0,0.0,0,1,0.0,0,0,0,3,1,0,0,2,2,-2,274
765,DeMar DeRozan,Toronto Raptors,36:04,13,25,52.0,0,1,0.0,4,4,100.0,0,2,2,1,2,0,0,3,30,-6,275
766,Ed Davis,Toronto Raptors,29:07,3,4,75.0,0,0,0.0,0,1,0.0,3,7,10,0,0,0,0,4,6,-13,275
767,LeBron James,Miami Heat,38:00,14,29,48.3,1,3,33.3,9,14,64.3,1,10,11,6,2,1,1,2,38,13,275
768,Gordon Hayward,Utah Jazz,27:39,2,3,66.7,0,0,0.0,0,0,0.0,2,0,2,3,2,0,5,1,4,-10,276
769,Paul Millsap,Utah Jazz,34:16,8,16,50.0,0,0,0.0,2,4,50.0,6,6,12,3,1,0,1,2,18,0,276
770,Andre Iguodala,Philadelphia 76ers,38:21,8,10,80.0,1,3,33.3,5,8,62.5,0,2,2,5,2,1,4,1,22,8,276
771,Jrue Holiday,Philadelphia 76ers,33:59,3,12,25.0,1,4,25.0,2,2,100.0,1,4,5,2,4,0,2,5,9,6,276
772,Lou Williams,Philadelphia 76ers,26:14,5,15,33.3,2,4,50.0,8,10,80.0,2,2,4,2,1,0,1,1,20,3,276
773,Thaddeus Young,Philadelphia 76ers,23:33,1,5,20.0,0,0,0.0,0,0,0.0,3,4,7,2,2,0,2,1,2,7,276
774,Derrick Rose,Chicago Bulls,38:37,8,20,40.0,1,3,33.3,7,9,77.8,0,2,2,8,4,3,5,2,24,9,277
775,Taj Gibson,Chicago Bulls,14:45,1,6,16.7,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,4,2,2,277
776,George Hill,San Antonio Spurs,19:25,2,6,33.3,1,3,33.3,3,4,75.0,0,1,1,0,1,0,1,0,8,-11,278
777,Trevor Ariza,New Orleans Hornets,25:56,5,8,62.5,4,4,100.0,1,3,33.3,0,8,8,1,1,0,2,2,15,26,278
778,Chris Paul,New Orleans Hornets,30:36,4,11,36.4,1,1,100.0,2,4,50.0,1,5,6,6,2,0,0,1,11,20,278
779,Danilo Gallinari,New York Knicks,29:02,7,12,58.3,3,5,60.0,6,7,85.7,0,4,4,1,1,2,0,4,23,-2,279
780,Kevin Durant,Oklahoma City Thunder,41:46,10,25,40.0,3,8,37.5,7,7,100.0,1,11,12,2,0,0,3,3,30,11,279
781,Jeff Green,Oklahoma City Thunder,28:54,3,11,27.3,1,1,100.0,0,0,0.0,4,1,5,1,0,1,2,2,7,-6,279
782,Russell Westbrook,Oklahoma City Thunder,35:39,7,15,46.7,0,0,0.0,14,17,82.4,4,1,5,5,2,1,5,3,28,1,279
783,Serge Ibaka,Oklahoma City Thunder,26:49,4,9,44.4,0,0,0.0,3,3,100.0,5,10,15,0,0,2,1,3,11,-4,279
784,James Harden,Oklahoma City Thunder,26:02,3,10,30.0,1,4,25.0,0,1,0.0,0,2,2,1,1,0,0,0,7,0,279
785,Dwight Howard,Orlando Magic,29:44,7,11,63.6,0,0,0.0,8,13,61.5,1,13,14,2,0,2,3,1,22,13,280
786,Kyle Lowry,Houston Rockets,27:29,4,9,44.4,1,4,25.0,3,3,100.0,0,1,1,3,0,0,2,2,12,-13,280
787,Rudy Gay,Memphis Grizzlies,39:52,3,10,30.0,0,1,0.0,5,6,83.3,0,7,7,3,0,0,3,3,11,15,281
788,Mike Conley,Memphis Grizzlies,37:38,3,11,27.3,1,3,33.3,1,2,50.0,0,5,5,2,1,2,1,1,8,19,281
789,Paul George,Indiana Pacers,7:24,3,5,60.0,1,3,33.3,0,0,0.0,1,2,3,0,0,0,0,1,7,0,282
790,Nicolas Batum,Portland Trail Blazers,42:47,8,14,57.1,5,8,62.5,2,2,100.0,1,5,6,2,1,0,1,2,23,4,282
791,LaMarcus Aldridge,Portland Trail Blazers,46:21,8,20,40.0,0,0,0.0,9,10,90.0,4,8,12,4,1,0,2,1,25,9,282
792,Patty Mills,Portland Trail Blazers,13:39,1,6,16.7,1,4,25.0,0,0,0.0,0,0,0,4,2,0,1,0,3,8,282
793,Stephen Curry,Golden State Warriors,40:50,12,23,52.2,3,9,33.3,5,5,100.0,2,4,6,8,1,1,2,5,32,9,283
794,Blake Griffin,Los Angeles Clippers,41:26,10,16,62.5,1,1,100.0,9,10,90.0,5,13,18,8,0,0,4,4,30,7,283
795,DeAndre Jordan,Los Angeles Clippers,28:28,2,3,66.7,0,0,0.0,3,6,50.0,2,6,8,1,0,4,1,4,7,3,283
796,Eric Gordon,Los Angeles Clippers,28:51,7,17,41.2,1,6,16.7,8,8,100.0,0,0,0,4,0,0,0,2,23,7,283
797,Eric Bledsoe,Los Angeles Clippers,25:01,3,6,50.0,0,2,0.0,0,0,0.0,2,2,4,5,1,1,0,2,6,12,283
798,Paul George,Indiana Pacers,26:31,7,10,70.0,2,3,66.7,1,2,50.0,0,0,0,0,2,1,0,4,17,-2,284
799,Carmelo Anthony,Denver Nuggets,32:21,14,27,51.9,6,8,75.0,2,5,40.0,3,5,8,1,0,1,0,3,36,8,284
800,Derrick Favors,New Jersey Nets,16:36,3,5,60.0,0,0,0.0,2,2,100.0,3,6,9,2,0,3,2,0,8,0,285
801,Brook Lopez,New Jersey Nets,37:25,10,20,50.0,0,0,0.0,8,10,80.0,2,5,7,3,1,1,1,4,28,7,285
802,Dwight Howard,Orlando Magic,39:34,8,13,61.5,0,0,0.0,4,8,50.0,7,9,16,1,1,3,2,3,20,-6,286
803,Robin Lopez,Phoenix Suns,14:23,3,7,42.9,0,0,0.0,0,0,0.0,2,3,5,0,0,0,0,0,6,-2,287
804,Goran Dragic,Phoenix Suns,18:23,6,8,75.0,0,1,0.0,0,0,0.0,0,1,1,3,3,0,4,2,12,-1,287
805,Andre Iguodala,Philadelphia 76ers,31:45,3,9,33.3,0,2,0.0,2,2,100.0,0,2,2,3,2,1,2,0,8,12,287
806,Jrue Holiday,Philadelphia 76ers,31:55,4,9,44.4,0,1,0.0,0,0,0.0,0,3,3,8,6,0,4,1,8,17,287
807,Thaddeus Young,Philadelphia 76ers,32:53,11,17,64.7,0,0,0.0,2,2,100.0,3,4,7,5,2,0,0,3,24,27,287
808,Lou Williams,Philadelphia 76ers,26:09,5,9,55.6,2,4,50.0,2,2,100.0,0,2,2,6,0,1,0,0,14,2,287
809,Rudy Gay,Memphis Grizzlies,39:24,8,20,40.0,2,4,50.0,3,4,75.0,3,4,7,2,1,1,0,3,21,-3,288
810,Mike Conley,Memphis Grizzlies,35:37,5,9,55.6,0,1,0.0,3,6,50.0,2,5,7,4,1,1,2,3,13,-5,288
811,DeMar DeRozan,Toronto Raptors,40:45,9,20,45.0,0,2,0.0,7,7,100.0,2,7,9,2,1,2,1,1,25,-4,288
812,Ed Davis,Toronto Raptors,22:59,1,3,33.3,0,0,0.0,0,1,0.0,2,0,2,0,0,5,0,3,2,-12,288
813,JaVale McGee,Washington Wizards,29:43,7,9,77.8,0,0,0.0,1,2,50.0,2,8,10,0,0,1,1,3,15,0,289
814,John Wall,Washington Wizards,33:54,5,13,38.5,1,2,50.0,7,8,87.5,1,6,7,9,2,0,4,1,18,-23,289
815,Danilo Gallinari,New York Knicks,35:56,5,13,38.5,1,5,20.0,6,8,75.0,2,2,4,0,0,0,1,3,17,8,289
816,Derrick Rose,Chicago Bulls,36:35,5,16,31.3,1,3,33.3,10,10,100.0,1,1,2,10,1,1,3,0,21,0,290
817,Taj Gibson,Chicago Bulls,19:02,3,5,60.0,0,0,0.0,0,0,0.0,2,5,7,0,0,0,1,1,6,7,290
818,Kyle Lowry,Houston Rockets,23:27,3,7,42.9,2,4,50.0,6,8,75.0,2,4,6,5,0,0,3,2,14,15,291
819,Kevin Love,Minnesota Timberwolves,34:26,6,12,50.0,1,3,33.3,11,11,100.0,9,8,17,7,0,0,2,2,24,-8,291
820,Wayne Ellington,Minnesota Timberwolves,5:12,1,1,100.0,1,1,100.0,1,2,50.0,0,1,1,1,1,0,0,2,4,3,291
821,Kevin Durant,Oklahoma City Thunder,38:14,7,18,38.9,2,5,40.0,6,6,100.0,1,7,8,4,0,0,4,3,22,-1,292
822,Jeff Green,Oklahoma City Thunder,42:37,8,13,61.5,2,6,33.3,1,2,50.0,1,6,7,0,0,0,1,3,19,-3,292
823,Russell Westbrook,Oklahoma City Thunder,34:56,6,13,46.2,0,0,0.0,6,7,85.7,1,2,3,10,1,0,4,3,18,-2,292
824,James Harden,Oklahoma City Thunder,21:44,1,3,33.3,0,1,0.0,3,3,100.0,0,2,2,3,0,0,2,2,5,2,292
825,Serge Ibaka,Oklahoma City Thunder,27:29,4,6,66.7,0,0,0.0,1,2,50.0,3,7,10,0,0,2,1,2,9,-9,292
826,Trevor Ariza,New Orleans Hornets,39:39,2,7,28.6,0,2,0.0,4,4,100.0,0,2,2,1,2,0,0,1,8,-4,292
827,Chris Paul,New Orleans Hornets,34:53,7,14,50.0,2,4,50.0,8,10,80.0,0,4,4,9,3,0,2,3,24,0,292
828,Nicolas Batum,Portland Trail Blazers,40:35,6,12,50.0,2,4,50.0,2,2,100.0,3,6,9,1,0,0,2,2,16,-10,293
829,LaMarcus Aldridge,Portland Trail Blazers,42:17,4,14,28.6,0,0,0.0,1,2,50.0,3,4,7,5,1,1,4,2,9,-7,293
830,Patty Mills,Portland Trail Blazers,11:29,2,5,40.0,1,1,100.0,0,0,0.0,1,0,1,1,1,0,0,0,5,-12,293
831,George Hill,San Antonio Spurs,30:57,5,12,41.7,0,1,0.0,4,4,100.0,1,3,4,1,0,0,0,1,14,9,294
832,Stephen Curry,Golden State Warriors,36:02,6,15,40.0,2,5,40.0,0,0,0.0,1,5,6,5,0,1,4,4,14,-4,294
833,Carmelo Anthony,Denver Nuggets,34:50,8,20,40.0,1,3,33.3,6,7,85.7,0,7,7,4,0,0,4,0,23,11,295
