,Visitor,VisitorScore,Home,HomeScore,Date
677,Celtics,98,Timberwolves,110,2015-01-28
678,Nuggets,93,Pelicans,85,2015-01-28
679,Thunder,92,Knicks,100,2015-01-28
680,Hornets,86,Spurs,95,2015-01-28
681,Clippers,94,Jazz,89,2015-01-28
682,Wizards,98,Suns,106,2015-01-28
683,Bucks,115,Magic,100,2015-01-29
684,Knicks,82,Pacers,103,2015-01-29
685,Nuggets,69,Grizzlies,99,2015-01-29
686,Bulls,118,Lakers,123,2015-01-29
687,Timberwolves,94,76ers,103,2015-01-30
688,Trail Blazers,99,Hawks,105,2015-01-30
689,Rockets,93,Celtics,87,2015-01-30
690,Raptors,127,Nets,122,2015-01-30
691,Kings,90,Cavaliers,101,2015-01-30
692,Clippers,103,Pelicans,108,2015-01-30
693,Mavericks,93,Heat,72,2015-01-30
694,Warriors,100,Jazz,110,2015-01-30
695,Bulls,93,Suns,99,2015-01-30
696,Kings,99,Pacers,94,2015-01-31
697,Mavericks,108,Magic,93,2015-01-31
698,Raptors,120,Wizards,116,2015-01-31
699,76ers,85,Hawks,91,2015-01-31
700,Rockets,101,Pistons,114,2015-01-31
701,Thunder,74,Grizzlies,85,2015-01-31
702,Cavaliers,106,Timberwolves,90,2015-01-31
703,Trail Blazers,88,Bucks,95,2015-01-31
704,Hornets,104,Nuggets,86,2015-01-31
705,Clippers,105,Spurs,85,2015-01-31
706,Suns,87,Warriors,106,2015-01-31
707,Heat,83,Celtics,75,2015-02-01
708,Lakers,80,Knicks,92,2015-02-01
709,76ers,84,Cavaliers,97,2015-02-02
710,Hornets,92,Wizards,88,2015-02-02
711,Clippers,100,Nets,102,2015-02-02
712,Bucks,82,Raptors,75,2015-02-02
713,Hawks,100,Pelicans,115,2015-02-02
714,Magic,97,Thunder,104,2015-02-02
715,Timberwolves,94,Mavericks,100,2015-02-02
716,Grizzlies,102,Suns,101,2015-02-02
717,Nuggets,98,76ers,105,2015-02-03
718,Heat,91,Pistons,108,2015-02-03
719,Celtics,108,Knicks,97,2015-02-03
720,Jazz,102,Trail Blazers,103,2015-02-03
721,Warriors,121,Kings,96,2015-02-03
722,Pistons,109,Pacers,114,2015-02-04
723,Wizards,96,Hawks,105,2015-02-04
724,Nuggets,100,Celtics,104,2015-02-04
725,Nets,109,Raptors,93,2015-02-04
726,Bulls,90,Rockets,101,2015-02-04
727,Lakers,105,Bucks,113,2015-02-04
728,Heat,101,Timberwolves,102,2015-02-04
729,Thunder,102,Pelicans,91,2015-02-04
730,Magic,103,Spurs,110,2015-02-04
731,Grizzlies,100,Jazz,90,2015-02-04
732,Mavericks,114,Warriors,128,2015-02-04
733,Wizards,87,Hornets,94,2015-02-05
734,Clippers,94,Cavaliers,105,2015-02-05
735,Mavericks,101,Kings,78,2015-02-05
736,Suns,87,Trail Blazers,108,2015-02-05
737,Knicks,88,Nets,92,2015-02-06
738,Cavaliers,99,Pacers,103,2015-02-06
739,Lakers,97,Magic,103,2015-02-06
740,Clippers,107,Raptors,123,2015-02-06
741,Warriors,116,Hawks,124,2015-02-06
742,76ers,96,Celtics,107,2015-02-06
743,Nuggets,88,Pistons,98,2015-02-06
744,Bucks,111,Rockets,117,2015-02-06
745,Grizzlies,89,Timberwolves,90,2015-02-06
746,Pelicans,116,Thunder,113,2015-02-06
747,Jazz,93,Suns,100,2015-02-06
748,Heat,85,Spurs,98,2015-02-06
749,Bulls,107,Pelicans,72,2015-02-07
750,Nets,77,Wizards,114,2015-02-07
751,Warriors,106,Knicks,92,2015-02-07
752,Hornets,81,76ers,89,2015-02-07
753,Trail Blazers,101,Mavericks,111,2015-02-07
754,Celtics,93,Bucks,96,2015-02-07
755,Kings,90,Jazz,102,2015-02-07
756,Clippers,108,Thunder,131,2015-02-08
757,Lakers,105,Cavaliers,120,2015-02-08
758,Hawks,88,Grizzlies,94,2015-02-08
759,Pacers,103,Hornets,102,2015-02-08
760,Timberwolves,112,Pistons,101,2015-02-08
761,Bulls,98,Magic,97,2015-02-08
762,Trail Blazers,109,Rockets,98,2015-02-08
763,Spurs,82,Raptors,87,2015-02-08
764,Suns,83,Kings,85,2015-02-08
765,Spurs,95,Pacers,93,2015-02-09
766,Warriors,89,76ers,84,2015-02-09
767,Magic,80,Wizards,96,2015-02-09
768,Knicks,95,Heat,109,2015-02-09
769,Nets,97,Bucks,103,2015-02-09
770,Hawks,117,Timberwolves,105,2015-02-09
771,Jazz,100,Pelicans,96,2015-02-09
772,Clippers,115,Mavericks,98,2015-02-09
773,Thunder,124,Nuggets,114,2015-02-09
774,Pistons,106,Hornets,78,2015-02-10
775,Rockets,127,Suns,118,2015-02-10
776,Kings,86,Bulls,104,2015-02-10
777,Nets,86,Grizzlies,95,2015-02-10
778,Nuggets,106,Lakers,96,2015-02-10
779,Knicks,83,Magic,89,2015-02-11
780,Hawks,88,Celtics,89,2015-02-11
781,Spurs,104,Pistons,87,2015-02-11
782,Wizards,93,Raptors,95,2015-02-11
783,Kings,103,Bucks,111,2015-02-11
784,Warriors,94,Timberwolves,91,2015-02-11
785,Pacers,106,Pelicans,93,2015-02-11
786,Grizzlies,89,Thunder,105,2015-02-11
787,Heat,93,Cavaliers,113,2015-02-11
788,Jazz,82,Mavericks,87,2015-02-11
789,Lakers,86,Trail Blazers,102,2015-02-11
790,Rockets,95,Clippers,110,2015-02-11
791,Cavaliers,98,Bulls,113,2015-02-12
792,West,59,East,51,2015-02-13
793,World,121,USA,112,2015-02-13
794,West,163,East,158,2015-02-15
795,Mavericks,89,Thunder,104,2015-02-19
796,Spurs,115,Clippers,119,2015-02-19
797,Pelicans,84,Magic,95,2015-02-20
798,Pacers,106,76ers,95,2015-02-20
799,Raptors,105,Hawks,80,2015-02-20
800,Bulls,91,Pistons,100,2015-02-20
801,Heat,111,Knicks,87,2015-02-20
802,Suns,109,Timberwolves,111,2015-02-20
803,Cavaliers,127,Wizards,89,2015-02-20
804,Rockets,100,Mavericks,111,2015-02-20
805,Nuggets,81,Bucks,89,2015-02-20
806,Trail Blazers,76,Jazz,92,2015-02-20
807,Celtics,101,Kings,109,2015-02-20
808,Spurs,99,Warriors,110,2015-02-20
809,Nets,114,Lakers,105,2015-02-20
810,Thunder,110,Hornets,103,2015-02-21
811,Pelicans,105,Heat,91,2015-02-21
812,Suns,107,Bulls,112,2015-02-21
813,Raptors,76,Rockets,98,2015-02-21
814,Kings,99,Clippers,126,2015-02-21
815,Cavaliers,101,Knicks,83,2015-02-22
816,Hawks,97,Bucks,86,2015-02-22
817,Wizards,89,Pistons,106,2015-02-22
818,Warriors,98,Pacers,104,2015-02-22
819,76ers,98,Magic,103,2015-02-22
820,Nuggets,94,Thunder,119,2015-02-22
821,Hornets,81,Mavericks,92,2015-02-22
822,Grizzlies,98,Trail Blazers,92,2015-02-22
823,Celtics,111,Lakers,118,2015-02-22
824,76ers,108,Heat,119,2015-02-23
825,Bucks,71,Bulls,87,2015-02-23
826,Timberwolves,102,Rockets,113,2015-02-23
827,Raptors,97,Pelicans,100,2015-02-23
828,Nets,110,Nuggets,82,2015-02-23
829,Celtics,115,Suns,110,2015-02-23
830,Spurs,81,Jazz,90,2015-02-23
831,Grizzlies,90,Clippers,87,2015-02-23
832,Warriors,114,Wizards,107,2015-02-24
833,Cavaliers,102,Pistons,93,2015-02-24
834,Pacers,92,Thunder,105,2015-02-24
835,Raptors,92,Mavericks,99,2015-02-24
836,Heat,93,Magic,90,2015-02-25
837,Mavericks,87,Hawks,104,2015-02-25
838,Knicks,94,Celtics,115,2015-02-25
839,Hornets,98,Bulls,86,2015-02-25
840,Clippers,105,Rockets,110,2015-02-25
841,76ers,88,Bucks,104,2015-02-25
842,Wizards,77,Timberwolves,97,2015-02-25
843,Nets,96,Pelicans,102,2015-02-25
844,Suns,110,Nuggets,96,2015-02-25
845,Lakers,100,Jazz,97,2015-02-25
846,Grizzlies,90,Kings,102,2015-02-25
847,Spurs,95,Trail Blazers,111,2015-02-25
848,Warriors,99,Cavaliers,110,2015-02-26
849,Thunder,113,Suns,117,2015-02-26
850,Cavaliers,86,Pacers,93,2015-02-27
851,Wizards,81,76ers,89,2015-02-27
852,Magic,88,Hawks,95,2015-02-27
853,Hornets,98,Celtics,106,2015-02-27
854,Knicks,121,Pistons,115,2015-02-27
855,Warriors,113,Raptors,89,2015-02-27
856,Timberwolves,89,Bulls,96,2015-02-27
857,Nets,98,Rockets,102,2015-02-27
858,Clippers,97,Grizzlies,79,2015-02-27
859,Heat,102,Pelicans,104,2015-02-27
860,Jazz,104,Nuggets,82,2015-02-27
861,Spurs,107,Kings,96,2015-02-27
862,Bucks,93,Lakers,101,2015-02-27
863,Thunder,112,Trail Blazers,115,2015-02-27
864,Pistons,95,Wizards,99,2015-02-28
865,Hawks,93,Heat,91,2015-02-28
866,Raptors,98,Knicks,103,2015-02-28
867,Grizzlies,101,Timberwolves,97,2015-02-28
868,Nets,104,Mavericks,94,2015-02-28
869,Spurs,101,Suns,74,2015-02-28
870,Bucks,75,Jazz,82,2015-02-28
871,Clippers,96,Bulls,86,2015-03-01
872,Cavaliers,103,Rockets,105,2015-03-01
873,Trail Blazers,110,Kings,99,2015-03-01
874,Warriors,106,Celtics,101,2015-03-01
875,76ers,74,Pacers,94,2015-03-01
876,Hornets,98,Magic,83,2015-03-01
877,Thunder,108,Lakers,101,2015-03-01
878,Pelicans,99,Nuggets,92,2015-03-01
879,Raptors,114,76ers,103,2015-03-02
880,Warriors,108,Nets,110,2015-03-02
881,Suns,98,Heat,115,2015-03-02
882,Clippers,110,Timberwolves,105,2015-03-02
883,Pelicans,93,Mavericks,102,2015-03-02
884,Kings,124,Knicks,86,2015-03-03
885,Lakers,103,Hornets,104,2015-03-03
886,Celtics,79,Cavaliers,110,2015-03-03
887,Rockets,96,Hawks,104,2015-03-03
888,Wizards,92,Bulls,97,2015-03-03
889,Jazz,93,Grizzlies,82,2015-03-03
890,Bucks,95,Nuggets,106,2015-03-03
891,Knicks,82,Pacers,105,2015-03-04
892,Suns,105,Magic,100,2015-03-04
893,Jazz,84,Celtics,85,2015-03-04
894,Hornets,115,Nets,91,2015-03-04
895,Cavaliers,120,Raptors,112,2015-03-04
896,Grizzlies,102,Rockets,100,2015-03-04
897,Nuggets,100,Timberwolves,85,2015-03-04
898,Pistons,85,Pelicans,88,2015-03-04
899,76ers,118,Thunder,123,2015-03-04
900,Lakers,94,Heat,100,2015-03-04
901,Kings,85,Spurs,112,2015-03-04
902,Bucks,93,Warriors,102,2015-03-04
903,Trail Blazers,98,Clippers,93,2015-03-04
904,Thunder,105,Bulls,108,2015-03-05
905,Mavericks,75,Trail Blazers,94,2015-03-05
906,Raptors,94,Hornets,103,2015-03-06
907,Bulls,84,Pacers,98,2015-03-06
908,Kings,114,Magic,119,2015-03-06
909,Jazz,89,76ers,83,2015-03-06
910,Heat,97,Wizards,99,2015-03-06
911,Cavaliers,97,Hawks,106,2015-03-06
912,Suns,108,Nets,100,2015-03-06
913,Pistons,93,Rockets,103,2015-03-06
914,Lakers,90,Grizzlies,97,2015-03-06
915,Celtics,104,Pelicans,98,2015-03-06
916,Nuggets,111,Spurs,120,2015-03-06
917,Mavericks,89,Warriors,104,2015-03-06
918,Grizzlies,89,Pelicans,95,2015-03-07
919,Suns,79,Cavaliers,89,2015-03-07
920,Kings,109,Heat,114,2015-03-07
921,Pacers,92,Knicks,86,2015-03-07
922,Hawks,84,76ers,92,2015-03-07
923,Trail Blazers,113,Timberwolves,121,2015-03-07
924,Wizards,85,Bucks,91,2015-03-07
925,Rockets,114,Nuggets,100,2015-03-07
926,Bulls,105,Spurs,116,2015-03-08
927,Clippers,98,Warriors,106,2015-03-08
928,Jazz,95,Nets,88,2015-03-08
929,Hornets,108,Pistons,101,2015-03-08
930,Celtics,98,Magic,103,2015-03-08
931,Raptors,104,Thunder,108,2015-03-08
932,Mavericks,100,Lakers,93,2015-03-08
933,Wizards,95,Hornets,69,2015-03-09
934,Kings,105,Hawks,130,2015-03-09
935,Celtics,100,Heat,90,2015-03-09
936,Grizzlies,101,Bulls,91,2015-03-09
937,Pelicans,114,Bucks,103,2015-03-09
938,Knicks,78,Nuggets,106,2015-03-09
939,Warriors,98,Suns,80,2015-03-09
940,Timberwolves,76,Clippers,89,2015-03-09
941,Magic,86,Pacers,118,2015-03-10
942,Pelicans,111,Nets,91,2015-03-10
943,Cavaliers,127,Mavericks,94,2015-03-10
944,Raptors,107,Spurs,117,2015-03-10
945,Knicks,82,Jazz,87,2015-03-10
946,Pistons,85,Lakers,93,2015-03-10
947,Kings,113,Hornets,106,2015-03-11
948,Bulls,104,76ers,95,2015-03-11
949,Grizzlies,92,Celtics,95,2015-03-11
950,Nets,98,Heat,104,2015-03-11
951,Magic,91,Bucks,97,2015-03-11
952,Clippers,120,Thunder,108,2015-03-11
953,Hawks,102,Nuggets,115,2015-03-11
954,Timberwolves,97,Suns,106,2015-03-11
955,Pistons,98,Warriors,105,2015-03-11
956,Rockets,100,Trail Blazers,105,2015-03-11
957,Bucks,103,Pacers,109,2015-03-12
958,Grizzlies,87,Wizards,107,2015-03-12
959,Rockets,91,Jazz,109,2015-03-12
960,Cavaliers,128,Spurs,125,2015-03-12
961,Knicks,101,Lakers,94,2015-03-12
962,Bulls,91,Hornets,101,2015-03-13
963,Kings,107,76ers,114,2015-03-13
964,Magic,88,Celtics,95,2015-03-13
965,Heat,92,Raptors,102,2015-03-13
966,Timberwolves,99,Thunder,113,2015-03-13
967,Clippers,99,Mavericks,129,2015-03-13
968,Warriors,103,Nuggets,114,2015-03-13
969,Hawks,96,Suns,87,2015-03-13
970,Pistons,99,Trail Blazers,118,2015-03-13
971,Celtics,93,Pacers,89,2015-03-14
972,Kings,97,Wizards,113,2015-03-14
973,Nets,94,76ers,87,2015-03-14
974,Bucks,83,Grizzlies,96,2015-03-14
975,Pistons,85,Jazz,88,2015-03-14
976,Knicks,94,Warriors,125,2015-03-14
977,Bulls,100,Thunder,109,2015-03-15
978,Rockets,100,Clippers,98,2015-03-15
979,Nuggets,118,Pelicans,111,2015-03-15
980,Cavaliers,123,Magic,108,2015-03-15
981,Timberwolves,97,Spurs,123,2015-03-15
982,Trail Blazers,113,Raptors,97,2015-03-15
983,Knicks,89,Suns,102,2015-03-15
984,Hawks,91,Lakers,86,2015-03-15
985,Raptors,117,Pacers,98,2015-03-16
986,Trail Blazers,97,Wizards,105,2015-03-16
987,76ers,89,Celtics,108,2015-03-16
988,Nuggets,81,Grizzlies,92,2015-03-16
989,Nets,122,Timberwolves,106,2015-03-16
990,Cavaliers,92,Heat,106,2015-03-16
991,Thunder,115,Mavericks,119,2015-03-16
992,Hornets,66,Jazz,94,2015-03-16
993,Hawks,110,Kings,103,2015-03-16
994,Lakers,105,Warriors,108,2015-03-16
995,Grizzlies,95,Pistons,105,2015-03-17
996,Spurs,100,Knicks,104,2015-03-17
997,Magic,94,Rockets,107,2015-03-17
998,Bucks,84,Pelicans,85,2015-03-17
999,Hornets,92,Clippers,99,2015-03-17
1000,Nets,92,Cavaliers,117,2015-03-18
1001,Pistons,83,76ers,94,2015-03-18
1002,Trail Blazers,104,Heat,108,2015-03-18
1003,Timberwolves,100,Raptors,105,2015-03-18
1004,Pacers,86,Bulls,103,2015-03-18
1005,Spurs,114,Bucks,103,2015-03-18
1006,Celtics,118,Thunder,122,2015-03-18
1007,Magic,102,Mavericks,107,2015-03-18
1008,Clippers,116,Kings,105,2015-03-18
1009,Hawks,95,Warriors,114,2015-03-18
1010,Wizards,88,Jazz,84,2015-03-18
1011,Timberwolves,95,Knicks,92,2015-03-19
1012,Nuggets,108,Rockets,118,2015-03-19
1013,Pelicans,72,Suns,74,2015-03-19
1014,Jazz,80,Lakers,73,2015-03-19
1015,Trail Blazers,104,Magic,111,2015-03-20
1016,Knicks,81,76ers,97,2015-03-20
1017,Bucks,127,Nets,129,2015-03-20
1018,Pacers,92,Cavaliers,95,2015-03-20
1019,Nuggets,91,Heat,108,2015-03-20
1020,Raptors,92,Bulls,108,2015-03-20
1021,Hawks,115,Thunder,123,2015-03-20
1022,Grizzlies,112,Mavericks,101,2015-03-20
1023,Celtics,89,Spurs,101,2015-03-20
1024,Hornets,91,Kings,101,2015-03-20
1025,Pelicans,96,Warriors,112,2015-03-20
1026,Wizards,99,Clippers,113,2015-03-20
1027,Nets,123,Pacers,111,2015-03-21
1028,Bulls,91,Pistons,107,2015-03-21
1029,Suns,117,Rockets,102,2015-03-21
1030,Trail Blazers,86,Grizzlies,97,2015-03-21
1031,Jazz,91,Warriors,106,2015-03-21
1032,Cavaliers,108,Bucks,90,2015-03-22
1033,Heat,75,Thunder,93,2015-03-22
1034,Spurs,114,Hawks,95,2015-03-22
1035,Pelicans,100,Clippers,107,2015-03-22
1036,Knicks,89,Raptors,106,2015-03-22
1037,Wizards,86,Kings,109,2015-03-22
1038,Pistons,105,Celtics,97,2015-03-22
1039,Nuggets,119,Magic,100,2015-03-22
1040,Hornets,109,Timberwolves,98,2015-03-22
1041,Mavericks,92,Suns,98,2015-03-22
1042,76ers,87,Lakers,101,2015-03-22
1043,Rockets,110,Pacers,100,2015-03-23
1044,Celtics,110,Nets,91,2015-03-23
1045,Grizzlies,103,Knicks,82,2015-03-23
1046,Hornets,86,Bulls,98,2015-03-23
1047,Timberwolves,106,Jazz,104,2015-03-23
1048,Wizards,76,Warriors,107,2015-03-23
1049,Raptors,104,Pistons,108,2015-03-24
1050,Heat,88,Bucks,89,2015-03-24
1051,Lakers,117,Thunder,127,2015-03-24
1052,Spurs,94,Mavericks,101,2015-03-24
1053,76ers,106,Kings,107,2015-03-24
1054,Warriors,122,Trail Blazers,108,2015-03-24
1055,Nets,91,Hornets,88,2015-03-25
1056,Clippers,111,Knicks,80,2015-03-25
1057,Hawks,95,Magic,83,2015-03-25
1058,Pacers,103,Wizards,101,2015-03-25
1059,Bulls,116,Raptors,103,2015-03-25
1060,Heat,93,Celtics,86,2015-03-25
1061,Cavaliers,111,Grizzlies,89,2015-03-25
1062,Lakers,101,Timberwolves,99,2015-03-25
1063,Rockets,95,Pelicans,93,2015-03-25
1064,76ers,99,Nuggets,85,2015-03-25
1065,Trail Blazers,92,Jazz,89,2015-03-25
1066,Thunder,91,Spurs,130,2015-03-25
1067,Kings,108,Suns,99,2015-03-25
1068,Pacers,107,Bucks,111,2015-03-26
1069,Pistons,111,Magic,97,2015-03-27
1070,Clippers,119,76ers,98,2015-03-27
1071,Hornets,107,Wizards,110,2015-03-27
1072,Heat,86,Hawks,99,2015-03-27
1073,Cavaliers,98,Nets,106,2015-03-27
1074,Celtics,96,Knicks,92,2015-03-27
1075,Lakers,83,Raptors,94,2015-03-27
1076,Timberwolves,110,Rockets,120,2015-03-27
1077,Warriors,107,Grizzlies,84,2015-03-27
1078,Kings,88,Pelicans,102,2015-03-27
1079,Mavericks,76,Spurs,94,2015-03-27
1080,Jazz,91,Nuggets,107,2015-03-27
1081,Trail Blazers,87,Suns,81,2015-03-27
1082,Hawks,100,Hornets,115,2015-03-28
1083,Knicks,80,Bulls,111,2015-03-28
1084,Warriors,108,Bucks,95,2015-03-28
1085,Thunder,89,Jazz,94,2015-03-28
1086,Nuggets,114,Trail Blazers,120,2015-03-28
1087,Rockets,99,Wizards,91,2015-03-29
1088,Lakers,99,Nets,107,2015-03-29
1089,Timberwolves,88,Pelicans,110,2015-03-29
1090,76ers,86,Cavaliers,87,2015-03-29
1091,Clippers,119,Celtics,106,2015-03-29
1092,Pistons,102,Heat,109,2015-03-29
1093,Grizzlies,89,Spurs,103,2015-03-29
1094,Mavericks,99,Pacers,104,2015-03-29
1095,Thunder,109,Suns,97,2015-03-29
1096,Celtics,116,Hornets,104,2015-03-30
1097,Lakers,113,76ers,111,2015-03-30
1098,Bucks,88,Hawks,101,2015-03-30
1099,Rockets,96,Raptors,99,2015-03-30
1100,Kings,83,Grizzlies,97,2015-03-30
1101,Jazz,104,Timberwolves,84,2015-03-30
1102,Suns,86,Trail Blazers,109,2015-03-30
1103,Pacers,106,Nets,111,2015-03-31
1104,Hawks,95,Pistons,105,2015-03-31
1105,Spurs,95,Heat,81,2015-03-31
1106,Warriors,110,Clippers,106,2015-03-31
1107,Pistons,78,Hornets,102,2015-04-01
1108,Spurs,103,Magic,91,2015-04-01
1109,76ers,93,Wizards,106,2015-04-01
1110,Pacers,87,Celtics,100,2015-04-01
1111,Nets,100,Knicks,98,2015-04-01
1112,Kings,111,Rockets,115,2015-04-01
1113,Bulls,91,Bucks,95,2015-04-01
1114,Raptors,113,Timberwolves,99,2015-04-01
1115,Mavericks,135,Thunder,131,2015-04-01
1116,Nuggets,84,Jazz,98,2015-04-01
1117,Clippers,126,Trail Blazers,122,2015-04-01
1118,Pelicans,113,Lakers,92,2015-04-01
1119,Heat,88,Cavaliers,114,2015-04-02
1120,Rockets,108,Mavericks,101,2015-04-02
1121,Suns,106,Warriors,107,2015-04-02
1122,Hornets,74,Pacers,93,2015-04-03
1123,Knicks,87,Wizards,101,2015-04-03
1124,Bucks,110,Celtics,101,2015-04-03
1125,Raptors,109,Nets,114,2015-04-03
1126,Pistons,82,Bulls,88,2015-04-03
1127,Thunder,92,Grizzlies,100,2015-04-03
1128,Magic,97,Timberwolves,84,2015-04-03
1129,Nuggets,93,Spurs,123,2015-04-03
1130,Pelicans,101,Kings,95,2015-04-03
1131,Trail Blazers,107,Lakers,77,2015-04-03
1132,76ers,91,Hornets,92,2015-04-04
1133,Nets,99,Hawks,131,2015-04-04
1134,Heat,98,Pistons,99,2015-04-04
1135,Celtics,117,Raptors,116,2015-04-04
1136,Wizards,92,Grizzlies,83,2015-04-04
1137,Warriors,123,Mavericks,110,2015-04-04
1138,Magic,97,Bucks,90,2015-04-04
1139,Clippers,107,Nuggets,92,2015-04-04
1140,Jazz,85,Suns,87,2015-04-04
1141,Pelicans,90,Trail Blazers,99,2015-04-04
1142,Rockets,115,Thunder,112,2015-04-05
1143,Bulls,94,Cavaliers,99,2015-04-05
1144,Heat,89,Pacers,112,2015-04-05
1145,Warriors,92,Spurs,107,2015-04-05
1146,76ers,91,Knicks,101,2015-04-05
1147,Jazz,101,Kings,95,2015-04-05
1148,Clippers,106,Lakers,78,2015-04-05
1149,Trail Blazers,96,Nets,106,2015-04-06
1150,Suns,69,Hawks,96,2015-04-07
1151,Hornets,100,Heat,105,2015-04-07
1152,Warriors,100,Pelicans,103,2015-04-07
1153,Spurs,113,Thunder,88,2015-04-07
1154,Timberwolves,111,Kings,116,2015-04-07
1155,Lakers,100,Clippers,105,2015-04-07
1156,Raptors,92,Hornets,74,2015-04-08
1157,Bulls,103,Magic,105,2015-04-08
1158,Wizards,119,76ers,90,2015-04-08
1159,Celtics,113,Pistons,103,2015-04-08
1160,Hawks,114,Nets,111,2015-04-08
1161,Pacers,102,Knicks,86,2015-04-08
1162,Pelicans,74,Grizzlies,110,2015-04-08
1163,Cavaliers,104,Bucks,99,2015-04-08
1164,Rockets,98,Spurs,110,2015-04-08
1165,Lakers,101,Nuggets,119,2015-04-08
1166,Kings,91,Jazz,103,2015-04-08
1167,Suns,104,Mavericks,107,2015-04-08
1168,Timberwolves,91,Trail Blazers,116,2015-04-08
1169,Bulls,89,Heat,78,2015-04-09
1170,Trail Blazers,105,Warriors,116,2015-04-09
1171,Raptors,101,Magic,99,2015-04-10
1172,Hornets,80,Hawks,104,2015-04-10
1173,Wizards,80,Nets,117,2015-04-10
1174,Celtics,99,Cavaliers,90,2015-04-10
1175,Pacers,107,Pistons,103,2015-04-10
1176,Bucks,99,Knicks,91,2015-04-10
1177,Spurs,104,Rockets,103,2015-04-10
1178,Suns,75,Pelicans,90,2015-04-10
1179,Kings,103,Thunder,116,2015-04-10
1180,Mavericks,144,Nuggets,143,2015-04-10
1181,Grizzlies,89,Jazz,88,2015-04-10
1182,Timberwolves,98,Lakers,106,2015-04-10
1183,Knicks,80,Magic,79,2015-04-11
1184,Raptors,107,Heat,104,2015-04-11
1185,76ers,107,Bulls,114,2015-04-11
1186,Grizzlies,86,Clippers,94,2015-04-11
1187,Jazz,111,Trail Blazers,105,2015-04-11
1188,Timberwolves,101,Warriors,110,2015-04-11
1189,Nets,73,Bucks,96,2015-04-12
1190,Cavaliers,78,Celtics,117,2015-04-12
1191,Hornets,77,Pistons,116,2015-04-12
1192,Kings,111,Nuggets,122,2015-04-12
1193,Thunder,104,Pacers,116,2015-04-12
1194,Hawks,99,Wizards,108,2015-04-12
1195,Pelicans,114,Rockets,121,2015-04-12
1196,Suns,91,Spurs,107,2015-04-12
1197,Mavericks,120,Lakers,106,2015-04-12
1198,Rockets,100,Hornets,90,2015-04-13
1199,Pistons,97,Cavaliers,109,2015-04-13
1200,Bucks,107,76ers,97,2015-04-13
1201,Knicks,112,Hawks,108,2015-04-13
1202,Bulls,113,Nets,86,2015-04-13
1203,Magic,93,Heat,100,2015-04-13
1204,Pelicans,100,Timberwolves,88,2015-04-13
1205,Trail Blazers,90,Thunder,101,2015-04-13
1206,Mavericks,92,Jazz,109,2015-04-13
1207,Lakers,92,Kings,102,2015-04-13
1208,Grizzlies,107,Warriors,111,2015-04-13
1209,Nuggets,103,Clippers,110,2015-04-13
1210,Raptors,93,Celtics,95,2015-04-14
1211,Wizards,95,Pacers,99,2015-04-14
1212,Clippers,112,Suns,101,2015-04-14
1213,Hornets,87,Raptors,92,2015-04-15
1214,Hawks,85,Bulls,91,2015-04-15
1215,Trail Blazers,98,Mavericks,114,2015-04-15
1216,Jazz,91,Rockets,117,2015-04-15
1217,Celtics,105,Bucks,100,2015-04-15
1218,Thunder,138,Timberwolves,113,2015-04-15
1219,Spurs,103,Pelicans,108,2015-04-15
1220,Magic,88,Nets,101,2015-04-15
1221,Wizards,108,Cavaliers,113,2015-04-15
1222,Pistons,112,Knicks,90,2015-04-15
1223,Heat,105,76ers,101,2015-04-15
1224,Pacers,83,Grizzlies,95,2015-04-15
1225,Nuggets,126,Warriors,133,2015-04-15
1226,Kings,122,Lakers,99,2015-04-15
