,Visitor,VisitorScore,Home,HomeScore,Date
596,Timberwolves,123,Suns,119,3/18/2021
597,Pelicans,93,Trail Blazers,101,3/18/2021
598,Hornets,105,Lakers,116,3/18/2021
599,Spurs,116,Cavaliers,110,3/19/2021
600,Kings,107,Celtics,96,3/19/2021
601,Pacers,137,Heat,110,3/19/2021
602,Nets,113,Magic,121,3/19/2021
603,Jazz,115,Raptors,112,3/19/2021
604,Pistons,113,Rockets,100,3/19/2021
605,Warriors,116,Grizzlies,103,3/19/2021
606,Bulls,127,Nuggets,131,3/19/2021
607,Timberwolves,101,Suns,113,3/19/2021
608,Mavericks,119,Trail Blazers,125,3/19/2021
609,Hawks,99,Lakers,94,3/20/2021
610,Kings,105,76ers,129,3/20/2021
611,Warriors,103,Grizzlies,111,3/20/2021
612,Spurs,113,Bucks,120,3/20/2021
613,Hornets,98,Clippers,125,3/20/2021
614,Pacers,109,Heat,106,3/21/2021
615,Thunder,114,Rockets,112,3/21/2021
616,Pelicans,113,Nuggets,108,3/21/2021
617,Magic,96,Celtics,112,3/21/2021
618,Wizards,106,Nets,113,3/21/2021
619,Raptors,105,Cavaliers,116,3/21/2021
620,Bulls,100,Pistons,86,3/21/2021
621,76ers,101,Knicks,100,3/21/2021
622,Lakers,94,Suns,111,3/21/2021
623,Mavericks,132,Trail Blazers,92,3/21/2021
624,Kings,119,Cavaliers,105,3/22/2021
625,Thunder,112,Timberwolves,103,3/22/2021
626,Hornets,100,Spurs,97,3/22/2021
627,Jazz,120,Bulls,95,3/22/2021
628,Raptors,99,Rockets,117,3/22/2021
629,Celtics,126,Grizzlies,132,3/22/2021
630,Pacers,113,Bucks,140,3/22/2021
631,Hawks,110,Clippers,119,3/22/2021
632,Nuggets,110,Magic,99,3/23/2021
633,Wizards,113,Knicks,131,3/23/2021
634,Lakers,111,Pelicans,128,3/23/2021
635,Suns,110,Heat,100,3/23/2021
636,76ers,108,Warriors,98,3/23/2021
637,Nets,116,Trail Blazers,112,3/23/2021
638,Pistons,111,Pacers,116,3/24/2021
639,Nuggets,111,Raptors,135,3/24/2021
640,Celtics,119,Bucks,121,3/24/2021
641,Suns,111,Magic,112,3/24/2021
642,Cavaliers,103,Bulls,94,3/24/2021
643,Hornets,122,Rockets,97,3/24/2021
644,Mavericks,128,Timberwolves,108,3/24/2021
645,Grizzlies,116,Thunder,107,3/24/2021
646,Clippers,134,Spurs,101,3/24/2021
647,Nets,88,Jazz,118,3/24/2021
648,Hawks,108,Kings,110,3/24/2021
649,Trail Blazers,125,Heat,122,3/25/2021
650,Wizards,102,Knicks,106,3/25/2021
651,Clippers,98,Spurs,85,3/25/2021
652,76ers,109,Lakers,101,3/25/2021
653,Warriors,119,Kings,141,3/25/2021
654,Nets,113,Pistons,111,3/26/2021
655,Suns,104,Raptors,100,3/26/2021
656,Celtics,122,Bucks,114,3/26/2021
657,Heat,105,Hornets,110,3/26/2021
658,Trail Blazers,112,Magic,105,3/26/2021
659,Rockets,101,Timberwolves,107,3/26/2021
660,Nuggets,113,Pelicans,108,3/26/2021
661,Pacers,109,Mavericks,94,3/26/2021
662,Grizzlies,114,Jazz,117,3/26/2021
663,Hawks,124,Warriors,108,3/26/2021
664,Cavaliers,86,Lakers,100,3/26/2021
665,Pistons,92,Wizards,106,3/27/2021
666,Knicks,102,Bucks,96,3/27/2021
667,Rockets,129,Timberwolves,107,3/27/2021
668,Bulls,104,Spurs,120,3/27/2021
669,Mavericks,103,Pelicans,112,3/27/2021
670,Celtics,111,Thunder,94,3/27/2021
671,Grizzlies,110,Jazz,126,3/27/2021
672,76ers,112,Clippers,122,3/27/2021
673,Cavaliers,98,Kings,100,3/27/2021
674,Suns,101,Hornets,97,3/28/2021
675,Trail Blazers,122,Raptors,117,3/28/2021
676,Hawks,102,Nuggets,126,3/28/2021
677,Magic,93,Lakers,96,3/28/2021
678,Pacers,124,Wizards,132,3/29/2021
679,Pelicans,115,Celtics,109,3/29/2021
680,Timberwolves,107,Nets,112,3/29/2021
681,Heat,98,Knicks,88,3/29/2021
682,Raptors,104,Pistons,118,3/29/2021
683,Grizzlies,120,Rockets,110,3/29/2021
684,Mavericks,127,Thunder,106,3/29/2021
685,Kings,132,Spurs,115,3/29/2021
686,Cavaliers,75,Jazz,114,3/29/2021
687,Bulls,102,Warriors,116,3/29/2021
688,Bucks,105,Clippers,129,3/29/2021
689,Hornets,114,Wizards,104,3/30/2021
690,76ers,95,Nuggets,104,3/30/2021
691,Hawks,110,Suns,117,3/30/2021
692,Magic,103,Clippers,96,3/30/2021
693,Trail Blazers,124,Pistons,101,3/31/2021
694,Heat,92,Pacers,87,3/31/2021
695,Mavericks,113,Celtics,108,3/31/2021
696,Rockets,108,Nets,120,3/31/2021
697,Jazz,111,Grizzlies,107,3/31/2021
698,Knicks,101,Timberwolves,102,3/31/2021
699,Raptors,103,Thunder,113,3/31/2021
700,Kings,106,Spurs,120,3/31/2021
701,Bucks,112,Lakers,97,3/31/2021
702,Bulls,116,Suns,121,3/31/2021
703,Wizards,91,Pistons,120,4/1/2021
704,76ers,114,Cavaliers,94,4/1/2021
705,Hornets,89,Nets,111,4/1/2021
706,Warriors,109,Heat,116,4/1/2021
707,Magic,115,Pelicans,110,4/1/2021
708,Hawks,134,Spurs,129,4/1/2021
709,Nuggets,101,Clippers,94,4/1/2021
710,Warriors,77,Raptors,130,4/2/2021
711,Rockets,102,Celtics,118,4/2/2021
712,Mavericks,99,Knicks,86,4/2/2021
713,Hornets,114,Pacers,97,4/2/2021
714,Timberwolves,108,Grizzlies,120,4/2/2021
715,Hawks,126,Pelicans,103,4/2/2021
716,Bulls,106,Jazz,113,4/2/2021
717,Thunder,103,Suns,140,4/2/2021
718,Bucks,127,Trail Blazers,109,4/2/2021
719,Lakers,115,Kings,94,4/2/2021
720,Mavericks,109,Wizards,87,4/3/2021
721,Knicks,125,Pistons,81,4/3/2021
722,Cavaliers,101,Heat,115,4/3/2021
723,Timberwolves,113,76ers,122,4/3/2021
724,Pacers,139,Spurs,133,4/3/2021
725,Magic,91,Jazz,137,4/3/2021
726,Thunder,85,Trail Blazers,133,4/3/2021
727,Bucks,129,Kings,128,4/3/2021
728,Nets,107,Bulls,115,4/4/2021
729,Lakers,86,Clippers,104,4/4/2021
730,Hornets,86,Celtics,116,4/4/2021
731,Grizzlies,116,76ers,100,4/4/2021
732,Warriors,111,Hawks,117,4/4/2021
733,Pelicans,122,Rockets,115,4/4/2021
734,Magic,109,Nuggets,119,4/4/2021
735,Knicks,112,Nets,114,4/5/2021
736,Wizards,101,Raptors,103,4/5/2021
737,Jazz,103,Mavericks,111,4/5/2021
738,Kings,106,Timberwolves,116,4/5/2021
739,Pistons,132,Thunder,108,4/5/2021
740,Cavaliers,125,Spurs,101,4/5/2021
741,Suns,133,Rockets,130,4/5/2021
742,Bulls,113,Pacers,97,4/6/2021
743,Pelicans,107,Hawks,123,4/6/2021
744,76ers,106,Celtics,96,4/6/2021
745,Lakers,110,Raptors,101,4/6/2021
746,Grizzlies,124,Heat,112,4/6/2021
747,Pistons,119,Nuggets,134,4/6/2021
748,Bucks,121,Warriors,122,4/6/2021
749,Trail Blazers,116,Clippers,133,4/6/2021
750,Timberwolves,137,Pacers,141,4/7/2021
751,Wizards,131,Magic,116,4/7/2021
752,Knicks,99,Celtics,101,4/7/2021
753,Pelicans,111,Nets,139,4/7/2021
754,Mavericks,93,Rockets,102,4/7/2021
755,Grizzlies,131,Hawks,113,4/7/2021
756,Hornets,113,Thunder,102,4/7/2021
757,Spurs,96,Nuggets,106,4/7/2021
758,Jazz,113,Suns,117,4/7/2021
759,Bulls,122,Raptors,113,4/8/2021
760,Lakers,104,Heat,110,4/8/2021
761,Cavaliers,129,Thunder,102,4/8/2021
762,Bucks,101,Mavericks,116,4/8/2021
763,Trail Blazers,103,Jazz,122,4/8/2021
764,Suns,103,Clippers,113,4/8/2021
765,Pistons,113,Kings,101,4/8/2021
766,Pacers,111,Magic,106,4/9/2021
767,Timberwolves,136,Celtics,145,4/9/2021
768,Grizzlies,129,Knicks,133,4/9/2021
769,Bulls,108,Hawks,120,4/9/2021
770,76ers,94,Pelicans,101,4/9/2021
771,Hornets,127,Bucks,119,4/9/2021
772,Spurs,119,Nuggets,121,4/9/2021
773,Wizards,110,Warriors,107,4/9/2021
774,Rockets,109,Clippers,126,4/9/2021
775,Raptors,135,Cavaliers,115,4/10/2021
776,Lakers,126,Nets,101,4/10/2021
777,76ers,117,Thunder,93,4/10/2021
778,Kings,112,Jazz,128,4/10/2021
779,Rockets,109,Warriors,125,4/10/2021
780,Wizards,106,Suns,134,4/10/2021
781,Pistons,103,Trail Blazers,118,4/10/2021
782,Hawks,105,Hornets,101,4/11/2021
783,Celtics,105,Nuggets,87,4/11/2021
784,Pelicans,116,Cavaliers,109,4/11/2021
785,Bucks,124,Magic,87,4/11/2021
786,Raptors,96,Knicks,102,4/11/2021
787,Spurs,119,Mavericks,117,4/11/2021
788,Pacers,132,Grizzlies,125,4/11/2021
789,Bulls,117,Timberwolves,121,4/11/2021
790,Pistons,124,Clippers,131,4/11/2021
791,Heat,107,Trail Blazers,98,4/11/2021
792,Lakers,96,Knicks,111,4/12/2021
793,76ers,113,Mavericks,95,4/12/2021
794,Spurs,120,Magic,97,4/12/2021
795,Bulls,90,Grizzlies,101,4/12/2021
796,Kings,110,Pelicans,117,4/12/2021
797,Wizards,125,Jazz,121,4/12/2021
798,Nuggets,107,Warriors,116,4/12/2021
799,Rockets,120,Suns,126,4/12/2021
800,Nets,127,Timberwolves,97,4/13/2021
801,Clippers,126,Pacers,115,4/13/2021
802,Hawks,108,Raptors,103,4/13/2021
803,Lakers,101,Hornets,93,4/13/2021
804,Thunder,96,Jazz,106,4/13/2021
805,Heat,86,Suns,106,4/13/2021
806,Celtics,116,Trail Blazers,115,4/13/2021
807,Bucks,130,Timberwolves,105,4/14/2021
808,Cavaliers,103,Hornets,90,4/14/2021
809,Nets,117,76ers,123,4/14/2021
810,Spurs,112,Raptors,117,4/14/2021
811,Clippers,100,Pistons,98,4/14/2021
812,Magic,115,Bulls,106,4/14/2021
813,Knicks,116,Pelicans,106,4/14/2021
814,Pacers,132,Rockets,124,4/14/2021
815,Warriors,147,Thunder,109,4/14/2021
816,Mavericks,114,Grizzlies,113,4/14/2021
817,Heat,106,Nuggets,123,4/14/2021
818,Wizards,123,Kings,111,4/14/2021
819,Bucks,120,Hawks,109,4/15/2021
820,Warriors,119,Cavaliers,101,4/15/2021
821,Celtics,121,Lakers,113,4/15/2021
822,Kings,114,Suns,122,4/15/2021
823,Pacers,111,Jazz,119,4/16/2021
824,Thunder,104,Pistons,110,4/16/2021
825,Clippers,103,76ers,106,4/16/2021
826,Pelicans,115,Wizards,117,4/16/2021
827,Hornets,115,Nets,130,4/16/2021
828,Magic,102,Raptors,113,4/16/2021
829,Grizzlies,126,Bulls,115,4/16/2021
830,Nuggets,128,Rockets,99,4/16/2021
831,Heat,111,Timberwolves,119,4/16/2021
832,Trail Blazers,107,Spurs,106,4/16/2021
833,Knicks,117,Mavericks,109,4/16/2021
834,Jazz,115,Lakers,127,4/17/2021
835,Pistons,100,Wizards,121,4/17/2021
836,Cavaliers,96,Bulls,106,4/17/2021
837,Warriors,114,Celtics,119,4/17/2021
838,Grizzlies,128,Bucks,115,4/17/2021
839,Spurs,111,Suns,85,4/17/2021
840,Pacers,117,Hawks,129,4/18/2021
841,Pelicans,112,Knicks,122,4/18/2021
842,Nets,107,Heat,109,4/18/2021
843,Trail Blazers,101,Hornets,109,4/18/2021
844,Rockets,114,Magic,110,4/18/2021
845,Thunder,106,Raptors,112,4/18/2021
846,Kings,121,Mavericks,107,4/18/2021
847,Timberwolves,105,Clippers,124,4/18/2021
848,Cavaliers,105,Pistons,109,4/19/2021
849,Bulls,102,Celtics,96,4/19/2021
850,Warriors,107,76ers,96,4/19/2021
851,Spurs,109,Pacers,94,4/19/2021
852,Rockets,91,Heat,113,4/19/2021
853,Thunder,107,Wizards,119,4/19/2021
854,Suns,128,Bucks,127,4/19/2021
855,Grizzlies,137,Nuggets,139,4/19/2021
856,Jazz,111,Lakers,97,4/19/2021
857,Magic,96,Hawks,112,4/20/2021
858,Hornets,97,Knicks,109,4/20/2021
859,Nets,134,Pelicans,129,4/20/2021
860,Clippers,113,Trail Blazers,112,4/20/2021
861,Timberwolves,134,Kings,120,4/20/2021
862,Bulls,105,Cavaliers,121,4/21/2021
863,Thunder,116,Pacers,122,4/21/2021
864,Suns,116,76ers,113,4/21/2021
865,Nets,103,Raptors,114,4/21/2021
866,Warriors,114,Wizards,118,4/21/2021
867,Hawks,127,Knicks,137,4/21/2021
868,Jazz,112,Rockets,89,4/21/2021
869,Pistons,117,Mavericks,127,4/21/2021
870,Heat,107,Spurs,87,4/21/2021
871,Grizzlies,105,Clippers,117,4/21/2021
872,Nuggets,106,Trail Blazers,105,4/21/2021
873,Timberwolves,125,Kings,128,4/21/2021
874,Suns,86,Celtics,99,4/22/2021
875,Pelicans,135,Magic,100,4/22/2021
876,76ers,117,Bucks,124,4/22/2021
877,Pistons,91,Spurs,106,4/22/2021
878,Hornets,91,Bulls,108,4/22/2021
879,Lakers,110,Mavericks,115,4/22/2021
880,Heat,103,Hawks,118,4/23/2021
881,Celtics,104,Nets,109,4/23/2021
882,Cavaliers,102,Hornets,108,4/23/2021
883,Clippers,109,Rockets,104,4/23/2021
884,Wizards,129,Thunder,109,4/23/2021
885,Grizzlies,130,Trail Blazers,128,4/23/2021
886,Nuggets,97,Warriors,118,4/23/2021
887,Raptors,103,Knicks,120,4/24/2021
888,76ers,94,Bucks,132,4/24/2021
889,Pistons,109,Pacers,115,4/24/2021
890,Spurs,110,Pelicans,108,4/24/2021
891,Bulls,101,Heat,106,4/24/2021
892,Lakers,93,Mavericks,108,4/24/2021
893,Timberwolves,101,Jazz,96,4/24/2021
894,Rockets,116,Nuggets,129,4/24/2021
895,Celtics,104,Hornets,125,4/25/2021
896,Suns,119,Nets,128,4/25/2021
897,Grizzlies,120,Trail Blazers,113,4/25/2021
898,Cavaliers,110,Wizards,119,4/25/2021
899,Bucks,104,Hawks,111,4/25/2021
900,Pacers,131,Magic,112,4/25/2021
901,Kings,113,Warriors,117,4/25/2021
902,Hawks,86,Pistons,100,4/26/2021
903,Lakers,114,Magic,103,4/26/2021
904,Thunder,90,76ers,121,4/26/2021
905,Spurs,146,Wizards,143,4/26/2021
906,Suns,118,Knicks,110,4/26/2021
907,Cavaliers,96,Raptors,112,4/26/2021
908,Bulls,110,Heat,102,4/26/2021
909,Jazz,104,Timberwolves,105,4/26/2021
910,Clippers,103,Pelicans,120,4/26/2021
911,Grizzlies,96,Nuggets,120,4/26/2021
912,Mavericks,106,Kings,113,4/26/2021
913,Thunder,119,Celtics,115,4/27/2021
914,Bucks,114,Hornets,104,4/27/2021
915,Trail Blazers,133,Pacers,112,4/27/2021
916,Nets,116,Raptors,103,4/27/2021
917,Timberwolves,114,Rockets,107,4/27/2021
918,Mavericks,133,Warriors,103,4/27/2021
919,Magic,109,Cavaliers,104,4/28/2021
920,Hawks,83,76ers,127,4/28/2021
921,Lakers,107,Wizards,116,4/28/2021
922,Hornets,111,Celtics,120,4/28/2021
923,Bulls,94,Knicks,113,4/28/2021
924,Spurs,111,Heat,116,4/28/2021
925,Trail Blazers,130,Grizzlies,109,4/28/2021
926,Pelicans,112,Nuggets,114,4/28/2021
927,Clippers,101,Suns,109,4/28/2021
928,Jazz,154,Kings,105,4/28/2021
929,Mavericks,115,Pistons,105,4/29/2021
930,Nets,130,Pacers,113,4/29/2021
931,Bucks,136,Rockets,143,4/29/2021
932,Warriors,114,Timberwolves,126,4/29/2021
933,Pelicans,109,Thunder,95,4/29/2021
934,Raptors,111,Nuggets,121,4/29/2021
935,Hawks,104,76ers,126,4/30/2021
936,Spurs,140,Celtics,143,4/30/2021
937,Wizards,122,Cavaliers,93,4/30/2021
938,Trail Blazers,128,Nets,109,4/30/2021
939,Magic,75,Grizzlies,92,4/30/2021
940,Bucks,108,Bulls,98,4/30/2021
941,Jazz,100,Suns,121,4/30/2021
942,Kings,110,Lakers,106,4/30/2021
943,Pistons,94,Hornets,107,5/1/2021
944,Warriors,113,Rockets,87,5/1/2021
945,Bulls,97,Hawks,108,5/1/2021
946,Heat,124,Cavaliers,107,5/1/2021
947,Grizzlies,111,Magic,112,5/1/2021
948,Pelicans,140,Timberwolves,136,5/1/2021
949,Pacers,152,Thunder,95,5/1/2021
950,Wizards,124,Mavericks,125,5/1/2021
951,Raptors,102,Jazz,106,5/1/2021
952,Nuggets,110,Clippers,104,5/1/2021
953,Nets,114,Bucks,117,5/2/2021
954,Trail Blazers,129,Celtics,119,5/2/2021
955,Heat,121,Hornets,111,5/2/2021
956,Kings,111,Mavericks,99,5/2/2021
957,Knicks,122,Rockets,97,5/2/2021
958,Suns,123,Thunder,120,5/2/2021
959,76ers,113,Spurs,111,5/2/2021
960,Raptors,121,Lakers,114,5/2/2021
961,Magic,119,Pistons,112,5/3/2021
962,Pacers,141,Wizards,154,5/3/2021
963,Warriors,123,Pelicans,108,5/3/2021
964,Trail Blazers,114,Hawks,123,5/3/2021
965,76ers,106,Bulls,94,5/3/2021
966,Knicks,118,Grizzlies,104,5/3/2021
967,Spurs,99,Jazz,110,5/3/2021
968,Nuggets,89,Lakers,93,5/3/2021
969,Suns,134,Cavaliers,118,5/4/2021
970,Hornets,102,Pistons,99,5/4/2021
971,Nets,118,Bucks,124,5/4/2021
972,Mavericks,127,Heat,113,5/4/2021
973,Warriors,103,Pelicans,108,5/4/2021
974,Kings,103,Thunder,99,5/4/2021
975,Raptors,100,Clippers,105,5/4/2021
976,Celtics,132,Magic,96,5/5/2021
977,Trail Blazers,141,Cavaliers,105,5/5/2021
978,Grizzlies,139,Timberwolves,135,5/5/2021
979,Wizards,134,Bucks,135,5/5/2021
980,Suns,103,Hawks,135,5/5/2021
981,Kings,104,Pacers,93,5/5/2021
982,76ers,135,Rockets,115,5/5/2021
983,Knicks,97,Nuggets,113,5/5/2021
984,Spurs,94,Jazz,126,5/5/2021
985,Bulls,120,Hornets,99,5/6/2021
986,Wizards,131,Raptors,129,5/6/2021
987,Nets,109,Mavericks,113,5/6/2021
988,Grizzlies,97,Pistons,111,5/6/2021
989,Hawks,126,Pacers,133,5/6/2021
990,Thunder,97,Warriors,118,5/6/2021
991,Lakers,94,Clippers,118,5/6/2021
992,Pelicans,107,76ers,109,5/7/2021
993,Celtics,99,Bulls,121,5/7/2021
994,Magic,112,Hornets,122,5/7/2021
995,Timberwolves,112,Heat,121,5/7/2021
996,Rockets,133,Bucks,141,5/7/2021
997,Cavaliers,90,Mavericks,110,5/7/2021
998,Nuggets,120,Jazz,127,5/7/2021
999,Knicks,105,Suns,128,5/7/2021
1000,Lakers,101,Trail Blazers,106,5/7/2021
1001,Spurs,113,Kings,104,5/7/2021
1002,Wizards,133,Pacers,132,5/8/2021
1003,Pistons,104,76ers,118,5/8/2021
1004,Grizzlies,109,Raptors,99,5/8/2021
1005,Nets,125,Nuggets,119,5/8/2021
1006,Rockets,116,Jazz,124,5/8/2021
1007,Thunder,97,Warriors,136,5/8/2021
1008,Spurs,102,Trail Blazers,124,5/8/2021
1009,Heat,130,Celtics,124,5/9/2021
1010,Knicks,106,Clippers,100,5/9/2021
1011,Pelicans,112,Hornets,110,5/9/2021
1012,Mavericks,124,Cavaliers,97,5/9/2021
1013,Timberwolves,128,Magic,96,5/9/2021
1014,Bulls,108,Pistons,96,5/9/2021
1015,Suns,110,Lakers,123,5/9/2021
1016,Thunder,98,Kings,126,5/9/2021
1017,Wizards,124,Hawks,125,5/10/2021
1018,Pacers,111,Cavaliers,102,5/10/2021
1019,Pelicans,110,Grizzlies,115,5/10/2021
1020,Bucks,125,Spurs,146,5/10/2021
1021,Jazz,116,Warriors,119,5/10/2021
1022,Rockets,129,Trail Blazers,140,5/10/2021
1023,Nuggets,117,Hornets,112,5/11/2021
1024,Timberwolves,119,Pistons,100,5/11/2021
1025,Heat,129,Celtics,121,5/11/2021
1026,Clippers,115,Raptors,96,5/11/2021
1027,76ers,94,Pacers,103,5/11/2021
1028,Nets,115,Bulls,107,5/11/2021
1029,Mavericks,104,Grizzlies,133,5/11/2021
1030,Magic,102,Bucks,114,5/11/2021
1031,Suns,116,Warriors,122,5/11/2021
1032,Thunder,106,Kings,122,5/11/2021
1033,Knicks,99,Lakers,101,5/11/2021
1034,Wizards,116,Hawks,120,5/12/2021
1035,Spurs,116,Nets,128,5/12/2021
1036,Celtics,94,Cavaliers,102,5/12/2021
1037,Pelicans,107,Mavericks,125,5/12/2021
1038,Trail Blazers,105,Jazz,98,5/12/2021
1039,Rockets,122,Lakers,124,5/12/2021
1040,Clippers,113,Hornets,90,5/13/2021
1041,Bucks,142,Pacers,133,5/13/2021
1042,Spurs,98,Knicks,102,5/13/2021
1043,Magic,93,Hawks,116,5/13/2021
1044,76ers,94,Heat,106,5/13/2021
1045,Kings,110,Grizzlies,116,5/13/2021
1046,Raptors,102,Bulls,114,5/13/2021
1047,Nuggets,114,Timberwolves,103,5/13/2021
1048,Trail Blazers,117,Suns,118,5/13/2021
1049,Cavaliers,105,Wizards,120,5/14/2021
1050,Nuggets,104,Pistons,91,5/14/2021
1051,Magic,97,76ers,122,5/14/2021
1052,Jazz,109,Thunder,93,5/14/2021
1053,Kings,106,Grizzlies,107,5/14/2021
1054,Raptors,110,Mavericks,114,5/14/2021
1055,Clippers,115,Rockets,122,5/14/2021
1056,Pelicans,122,Warriors,125,5/14/2021
1057,Bulls,91,Nets,105,5/15/2021
1058,Lakers,122,Pacers,115,5/15/2021
1059,Hornets,109,Knicks,118,5/15/2021
1060,Celtics,124,Timberwolves,108,5/15/2021
1061,Suns,140,Spurs,103,5/15/2021
1062,Heat,108,Bucks,122,5/15/2021
1063,Celtics,92,Knicks,96,5/16/2021
1064,Pacers,125,Raptors,113,5/16/2021
1065,Hornets,110,Wizards,115,5/16/2021
1066,Suns,123,Spurs,121,5/16/2021
1067,Grizzlies,101,Warriors,113,5/16/2021
1068,Rockets,95,Hawks,124,5/16/2021
1069,Cavaliers,109,Nets,123,5/16/2021
1070,Magic,117,76ers,128,5/16/2021
1071,Heat,120,Pistons,107,5/16/2021
1072,Bucks,112,Bulls,118,5/16/2021
1073,Mavericks,121,Timberwolves,136,5/16/2021
1074,Lakers,110,Pelicans,98,5/16/2021
1075,Clippers,112,Thunder,117,5/16/2021
1076,Nuggets,116,Trail Blazers,132,5/16/2021
1077,Jazz,121,Kings,99,5/16/2021
