,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
1717,Wayne Ellington,Minnesota Timberwolves,36:03,1,11,9.1,1,3,33.3,2,2,100,0,5,5,3,1,0,0,1,5,24,595
1718,Trevor Ariza,New Orleans Hornets,40:32,0,10,0.0,0,3,0.0,6,8,75.0,2,7,9,0,2,1,2,2,6,-3,596
1719,George Hill,San Antonio Spurs,23:43,2,6,33.3,0,3,0.0,1,2,50.0,0,2,2,2,0,0,1,2,5,-2,597
1720,Dwight Howard,Orlando Magic,39:45,4,8,50.0,0,0,0.0,8,14,57.1,2,13,15,2,0,3,5,6,16,4,598
1721,LeBron James,Miami Heat,42:16,7,17,41.2,0,3,0.0,5,7,71.4,1,7,8,9,1,0,1,1,19,8,599
1722,Carmelo Anthony,New York Knicks,36:02,5,15,33.3,1,3,33.3,7,7,100,2,8,10,5,0,1,2,4,18,-11,600
1723,Robin Lopez,Phoenix Suns,18:31,3,6,50.0,0,0,0.0,0,0,0.0,0,5,5,0,1,2,0,2,6,-24,601
1724,Nicolas Batum,Portland Trail Blazers,20:02,6,11,54.5,1,3,33.3,0,0,0.0,3,4,7,0,1,0,1,4,13,-2,602
1725,LaMarcus Aldridge,Portland Trail Blazers,42:43,6,17,35.3,0,1,0.0,3,5,60.0,5,5,10,2,1,3,3,4,15,-7,602
1726,Patty Mills,Portland Trail Blazers,13:43,2,4,50.0,1,2,50.0,0,2,0.0,0,0,0,2,0,0,0,1,5,-8,602
1727,D.J. Augustin,Charlotte Bobcats,37:21,4,12,33.3,1,2,50.0,7,8,87.5,0,2,2,5,1,0,3,2,16,-3,602
1728,Blake Griffin,Los Angeles Clippers,43:05,9,18,50.0,0,0,0.0,5,8,62.5,2,7,9,0,1,1,2,3,23,-13,603
1729,DeAndre Jordan,Los Angeles Clippers,22:10,4,6,66.7,0,0,0.0,0,0,0.0,2,3,5,0,2,0,1,5,8,-18,603
1730,Eric Bledsoe,Los Angeles Clippers,13:42,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,1,2,0,1,0,0,5,603
1731,Brook Lopez,New Jersey Nets,45:18,10,21,47.6,0,0,0.0,4,7,57.1,3,4,7,2,0,3,3,3,24,11,603
1732,Rajon Rondo,Boston Celtics,34:59,6,12,50.0,0,0,0.0,0,0,0.0,0,4,4,5,1,0,2,0,12,-2,604
1733,Jeff Green,Boston Celtics,24:15,7,14,50.0,2,4,50.0,2,2,100,2,2,4,1,0,2,0,4,18,9,604
1734,Avery Bradley,Boston Celtics,1:59,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,604
1735,Andre Iguodala,Philadelphia 76ers,35:55,5,11,45.5,2,3,66.7,1,2,50.0,1,8,9,8,1,1,2,2,13,6,604
1736,Jrue Holiday,Philadelphia 76ers,37:48,4,13,30.8,0,3,0.0,1,2,50.0,0,4,4,7,1,0,2,2,9,5,604
1737,Thaddeus Young,Philadelphia 76ers,19:56,4,10,40.0,0,0,0.0,3,4,75.0,2,2,4,0,0,0,0,1,11,-7,604
1738,Lou Williams,Philadelphia 76ers,20:30,3,8,37.5,0,1,0.0,2,3,66.7,0,2,2,3,0,0,1,1,8,-2,604
1739,Paul George,Indiana Pacers,31:29,4,10,40.0,1,3,33.3,1,1,100,3,4,7,1,1,0,3,2,10,-7,605
1740,James Johnson,Toronto Raptors,25:26,6,6,100,0,0,0.0,1,2,50.0,0,4,4,3,1,2,1,1,13,4,605
1741,Ed Davis,Toronto Raptors,34:19,5,6,83.3,0,0,0.0,2,3,66.7,4,9,13,2,0,2,2,4,12,0,605
1742,DeMar DeRozan,Toronto Raptors,30:19,7,13,53.8,0,1,0.0,2,4,50.0,1,1,2,2,1,1,4,3,16,4,605
1743,Al Horford,Atlanta Hawks,40:13,3,8,37.5,0,0,0.0,0,0,0.0,0,7,7,5,0,4,0,2,6,-14,606
1744,Derrick Rose,Chicago Bulls,34:03,9,24,37.5,2,9,22.2,14,15,93.3,2,4,6,5,1,0,3,2,34,25,606
1745,Taj Gibson,Chicago Bulls,20:07,4,6,66.7,0,0,0.0,0,0,0.0,1,4,5,1,0,0,1,1,8,5,606
1746,Derrick Favors,Utah Jazz,20:07,3,5,60.0,0,0,0.0,3,4,75.0,3,5,8,0,0,1,2,5,9,-12,607
1747,Gordon Hayward,Utah Jazz,27:02,6,8,75.0,5,5,100,1,2,50.0,0,3,3,1,1,0,2,1,18,-2,607
1748,Kevin Love,Minnesota Timberwolves,30:12,9,12,75.0,2,2,100,4,4,100,2,10,12,2,0,1,1,1,24,20,607
1749,Wayne Ellington,Minnesota Timberwolves,17:40,5,7,71.4,1,2,50.0,2,2,100,1,1,2,1,1,0,0,1,13,25,607
1750,Kevin Durant,Oklahoma City Thunder,39:23,6,13,46.2,1,3,33.3,11,11,100,2,7,9,5,3,0,0,2,24,13,608
1751,Serge Ibaka,Oklahoma City Thunder,29:38,6,9,66.7,0,0,0.0,4,6,66.7,3,5,8,1,2,2,1,4,16,0,608
1752,Russell Westbrook,Oklahoma City Thunder,33:19,5,14,35.7,1,2,50.0,2,4,50.0,1,3,4,11,1,0,3,2,13,11,608
1753,James Harden,Oklahoma City Thunder,31:22,7,11,63.6,4,6,66.7,4,4,100,0,0,0,3,3,1,2,3,22,11,608
1754,George Hill,San Antonio Spurs,37:12,6,12,50.0,2,4,50.0,0,0,0.0,0,3,3,1,1,1,0,1,14,10,609
1755,Dwight Howard,Orlando Magic,46:17,4,9,44.4,0,0,0.0,5,10,50.0,4,17,21,4,1,2,2,2,13,-5,610
1756,Stephen Curry,Golden State Warriors,39:49,8,19,42.1,4,10,40.0,2,2,100,0,4,4,12,3,0,5,4,22,1,610
1757,Mike Conley,Memphis Grizzlies,35:03,1,11,9.1,0,2,0.0,0,0,0.0,2,2,4,10,2,0,4,2,2,-29,611
1758,Ish Smith,Memphis Grizzlies,11:41,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,1,611
1759,LeBron James,Miami Heat,31:55,10,16,62.5,2,4,50.0,5,6,83.3,1,4,5,5,1,2,3,1,27,17,611
1760,Nicolas Batum,Portland Trail Blazers,17:26,2,8,25.0,0,2,0.0,1,1,100,0,2,2,0,0,1,1,2,5,-4,612
1761,LaMarcus Aldridge,Portland Trail Blazers,41:28,7,16,43.8,0,1,0.0,8,8,100,3,3,6,7,0,0,1,0,22,-4,612
1762,Patty Mills,Portland Trail Blazers,9:18,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,-7,612
1763,Blake Griffin,Los Angeles Clippers,29:52,8,17,47.1,0,1,0.0,10,11,90.9,1,4,5,2,0,2,2,1,26,18,613
1764,DeAndre Jordan,Los Angeles Clippers,35:36,3,5,60.0,0,0,0.0,4,10,40.0,5,12,17,1,0,1,0,0,10,14,613
1765,Eric Bledsoe,Los Angeles Clippers,21:35,9,14,64.3,0,1,0.0,5,9,55.6,3,5,8,6,0,0,2,1,23,8,613
1766,JaVale McGee,Washington Wizards,34:27,6,7,85.7,0,0,0.0,0,0,0.0,2,6,8,1,1,1,2,2,12,-11,613
1767,John Wall,Washington Wizards,42:06,9,23,39.1,0,1,0.0,7,10,70.0,1,6,7,8,1,1,4,2,25,-18,613
1768,Derrick Favors,Utah Jazz,10:33,0,1,0.0,0,0,0.0,1,2,50.0,0,2,2,0,0,0,2,1,1,-17,614
1769,Gordon Hayward,Utah Jazz,7:25,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,0,0,-12,614
1770,Derrick Rose,Chicago Bulls,37:47,7,17,41.2,5,11,45.5,7,8,87.5,0,1,1,4,1,0,4,1,26,11,614
1771,Taj Gibson,Chicago Bulls,17:55,2,2,100,0,0,0.0,2,4,50.0,0,3,3,0,0,1,1,6,6,12,614
1772,Andre Iguodala,Philadelphia 76ers,25:36,4,6,66.7,2,3,66.7,0,0,0.0,0,1,1,5,1,0,3,2,10,-18,615
1773,Jrue Holiday,Philadelphia 76ers,20:20,3,4,75.0,0,0,0.0,0,0,0.0,1,0,1,2,1,0,6,3,6,-4,615
1774,Lou Williams,Philadelphia 76ers,26:36,6,12,50.0,1,3,33.3,3,3,100,0,1,1,3,0,0,3,1,16,-20,615
1775,Thaddeus Young,Philadelphia 76ers,20:16,0,4,0.0,0,0,0.0,0,0,0.0,3,1,4,1,0,0,1,1,0,-19,615
1776,Trevor Ariza,New Orleans Hornets,32:26,2,8,25.0,1,3,33.3,1,2,50.0,2,4,6,1,1,0,0,1,6,3,616
1777,Chris Paul,New Orleans Hornets,42:30,13,21,61.9,1,4,25.0,6,7,85.7,0,7,7,15,5,0,2,1,33,15,616
1778,George Hill,San Antonio Spurs,27:31,6,9,66.7,0,1,0.0,2,3,66.7,0,2,2,2,2,0,2,5,14,7,617
1779,Kyle Lowry,Houston Rockets,35:24,4,10,40.0,2,6,33.3,3,3,100,0,3,3,9,0,0,6,3,13,-4,617
1780,Goran Dragic,Houston Rockets,17:09,5,6,83.3,0,1,0.0,0,1,0.0,0,1,1,2,2,0,4,2,10,-5,617
1781,Kevin Durant,Oklahoma City Thunder,29:03,6,12,50.0,1,4,25.0,6,6,100,0,3,3,2,1,1,2,1,19,16,620
1782,Serge Ibaka,Oklahoma City Thunder,29:05,3,12,25.0,0,0,0.0,2,2,100,4,10,14,0,2,7,1,5,8,15,620
1783,Russell Westbrook,Oklahoma City Thunder,23:39,10,16,62.5,0,0,0.0,0,0,0.0,0,1,1,5,3,1,2,0,20,2,620
1784,James Harden,Oklahoma City Thunder,26:26,5,10,50.0,3,7,42.9,3,4,75.0,0,5,5,3,4,0,2,0,16,18,620
1785,D.J. Augustin,Charlotte Bobcats,33:47,8,14,57.1,3,5,60.0,4,4,100,0,4,4,3,2,0,1,2,23,4,621
1786,James Johnson,Toronto Raptors,25:30,2,6,33.3,0,0,0.0,3,4,75.0,1,4,5,1,0,1,3,1,7,-11,621
1787,Ed Davis,Toronto Raptors,24:57,3,7,42.9,0,0,0.0,2,6,33.3,2,4,6,1,3,0,2,5,8,-13,621
1788,DeMar DeRozan,Toronto Raptors,30:24,4,13,30.8,0,2,0.0,3,4,75.0,0,3,3,0,1,0,2,3,11,-3,621
1789,Dwight Howard,Orlando Magic,34:02,9,17,52.9,0,0,0.0,8,13,61.5,5,10,15,0,1,5,5,2,26,29,622
1790,Robin Lopez,Phoenix Suns,16:56,1,3,33.3,0,0,0.0,0,0,0.0,0,4,4,0,0,1,0,4,2,-15,622
1791,Rajon Rondo,Boston Celtics,23:14,1,6,16.7,0,0,0.0,0,0,0.0,2,1,3,3,3,0,1,0,2,15,623
1792,Jeff Green,Boston Celtics,23:09,4,10,40.0,0,1,0.0,3,4,75.0,1,2,3,1,0,0,1,4,11,13,623
1793,Avery Bradley,Boston Celtics,7:49,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,1,623
1794,Paul George,Indiana Pacers,12:44,3,4,75.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,1,4,6,7,624
1795,Carmelo Anthony,New York Knicks,35:53,9,22,40.9,1,5,20.0,6,6,100,0,5,5,0,1,0,5,5,25,-19,624
1796,Kevin Love,Minnesota Timberwolves,32:37,1,6,16.7,0,1,0.0,4,6,66.7,2,10,12,5,1,0,3,2,6,-5,625
1797,Wayne Ellington,Minnesota Timberwolves,17:36,2,4,50.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,1,4,-9,625
1798,Stephen Curry,Golden State Warriors,37:55,8,15,53.3,4,6,66.7,4,4,100,1,8,9,6,2,0,1,2,24,18,625
1799,Rajon Rondo,Boston Celtics,32:09,1,10,10.0,0,1,0.0,0,0,0.0,1,3,4,9,1,1,4,5,2,-13,626
1800,Jeff Green,Boston Celtics,24:57,3,11,27.3,0,1,0.0,1,2,50.0,0,3,3,0,1,0,0,0,7,-7,626
1801,Brook Lopez,New Jersey Nets,40:03,9,16,56.3,0,0,0.0,2,3,66.7,3,2,5,0,1,3,3,0,20,-4,626
1802,Kevin Durant,Oklahoma City Thunder,28:51,9,16,56.3,5,6,83.3,9,9,100,1,2,3,2,1,1,1,1,32,20,627
1803,Serge Ibaka,Oklahoma City Thunder,23:36,5,10,50.0,0,0,0.0,0,0,0.0,1,3,4,0,0,8,0,3,10,18,627
1804,Russell Westbrook,Oklahoma City Thunder,26:29,7,15,46.7,0,1,0.0,4,4,100,1,3,4,12,4,0,5,1,18,20,627
1805,James Harden,Oklahoma City Thunder,23:04,6,11,54.5,1,4,25.0,3,4,75.0,0,2,2,2,1,0,3,1,16,10,627
1806,JaVale McGee,Washington Wizards,25:16,6,10,60.0,0,0,0.0,2,2,100,5,4,9,1,0,5,2,3,14,-28,627
1807,John Wall,Washington Wizards,37:24,6,15,40.0,0,1,0.0,2,2,100,2,5,7,5,4,1,6,2,14,-21,627
1808,George Hill,San Antonio Spurs,29:46,1,6,16.7,0,3,0.0,0,0,0.0,0,0,0,3,1,0,1,1,2,-30,628
1809,LeBron James,Miami Heat,41:31,8,19,42.1,0,1,0.0,5,5,100,0,6,6,8,0,2,2,3,21,22,628
1810,Blake Griffin,Los Angeles Clippers,31:37,4,10,40.0,0,0,0.0,0,3,0.0,2,7,9,1,0,0,3,3,8,-12,629
1811,DeAndre Jordan,Los Angeles Clippers,22:34,3,5,60.0,0,0,0.0,1,2,50.0,2,1,3,0,0,2,0,0,7,-23,629
1812,Eric Bledsoe,Los Angeles Clippers,26:32,6,11,54.5,0,2,0.0,7,7,100,2,0,2,4,1,1,4,2,19,-6,629
1813,Mike Conley,Memphis Grizzlies,28:21,5,12,41.7,2,3,66.7,1,2,50.0,1,3,4,5,2,0,2,4,13,7,629
1814,Ish Smith,Memphis Grizzlies,5:04,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,2,2,629
1815,Trevor Ariza,New Orleans Hornets,22:15,4,9,44.4,0,1,0.0,2,3,66.7,1,1,2,2,1,0,3,2,10,-15,630
1816,Chris Paul,New Orleans Hornets,41:58,9,16,56.3,2,5,40.0,7,9,77.8,0,5,5,10,7,0,2,2,27,-6,630
1817,Robin Lopez,Phoenix Suns,13:23,3,4,75.0,0,0,0.0,0,0,0.0,1,4,5,0,0,0,0,2,6,-3,631
1818,Kyle Lowry,Houston Rockets,39:50,7,18,38.9,1,5,20.0,3,3,100,2,4,6,5,1,0,6,3,18,9,631
1819,Goran Dragic,Houston Rockets,8:10,0,1,0.0,0,0,0.0,0,0,0.0,1,3,4,1,0,0,3,0,0,-7,631
1820,Andre Iguodala,Philadelphia 76ers,38:34,8,16,50.0,3,6,50.0,4,4,100,1,5,6,6,0,1,0,1,23,-12,632
1821,Jrue Holiday,Philadelphia 76ers,33:57,2,11,18.2,0,2,0.0,0,0,0.0,0,5,5,3,0,0,4,1,4,-6,632
1822,Thaddeus Young,Philadelphia 76ers,22:50,5,11,45.5,0,0,0.0,0,0,0.0,4,2,6,0,1,0,0,4,10,-7,632
1823,Lou Williams,Philadelphia 76ers,30:43,8,15,53.3,1,4,25.0,5,6,83.3,0,2,2,4,1,0,0,0,22,16,632
1824,Derrick Favors,Utah Jazz,24:35,3,4,75.0,0,0,0.0,5,6,83.3,1,5,6,2,1,0,0,3,11,2,632
1825,Stephen Curry,Golden State Warriors,23:56,7,14,50.0,5,8,62.5,0,0,0.0,0,3,3,1,1,1,3,1,19,-12,633
1826,Dwight Howard,Orlando Magic,42:56,8,14,57.1,0,0,0.0,6,11,54.5,4,11,15,2,1,2,9,4,22,-6,634
1827,Al Horford,Atlanta Hawks,31:40,7,12,58.3,0,0,0.0,1,2,50.0,1,4,5,3,0,1,2,3,15,15,635
1828,Carmelo Anthony,New York Knicks,36:05,10,20,50.0,3,5,60.0,6,7,85.7,2,7,9,2,0,0,4,4,29,-9,636
1829,Paul George,Indiana Pacers,27:31,2,5,40.0,0,1,0.0,1,2,50.0,0,4,4,3,3,0,2,3,5,18,636
1830,JaVale McGee,Washington Wizards,39:22,5,14,35.7,0,0,0.0,1,3,33.3,3,9,12,1,0,12,2,4,11,-15,637
1831,John Wall,Washington Wizards,45:40,7,14,50.0,1,1,100,2,3,66.7,2,9,11,7,4,1,7,3,17,-23,637
1832,Taj Gibson,Chicago Bulls,27:03,4,11,36.4,0,0,0.0,1,2,50.0,5,8,13,1,0,0,0,4,9,20,637
1833,Derrick Rose,Chicago Bulls,37:44,8,21,38.1,2,7,28.6,5,5,100,2,2,4,7,2,0,3,1,23,22,637
1834,Nicolas Batum,Portland Trail Blazers,20:44,2,8,25.0,0,2,0.0,1,2,50.0,3,1,4,5,1,0,0,3,5,-3,638
1835,LaMarcus Aldridge,Portland Trail Blazers,40:48,13,25,52.0,0,0,0.0,4,7,57.1,5,3,8,1,1,1,0,2,30,4,638
1836,Patty Mills,Portland Trail Blazers,5:24,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,1,1,0,-6,638
1837,Al Horford,Atlanta Hawks,33:47,3,5,60.0,0,0,0.0,1,1,100,0,6,6,6,0,0,0,3,7,-20,639
1838,Paul George,Indiana Pacers,33:03,6,13,46.2,3,5,60.0,0,0,0.0,1,6,7,1,3,1,3,3,15,1,640
1839,Rajon Rondo,Boston Celtics,29:47,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,8,2,1,2,0,0,8,640
1840,Jeff Green,Boston Celtics,26:54,6,9,66.7,1,1,100,6,8,75.0,1,2,3,0,0,3,3,3,19,14,640
1841,Avery Bradley,Boston Celtics,2:16,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-5,640
1842,James Johnson,Toronto Raptors,20:54,4,6,66.7,0,0,0.0,1,1,100,0,5,5,4,2,0,4,5,9,-11,641
1843,Ed Davis,Toronto Raptors,20:51,1,2,50.0,0,0,0.0,0,2,0.0,0,5,5,0,0,0,0,2,2,-9,641
1844,DeMar DeRozan,Toronto Raptors,34:50,8,11,72.7,0,0,0.0,0,0,0.0,1,2,3,1,2,1,2,1,16,-10,641
1845,Kevin Durant,Oklahoma City Thunder,39:48,12,21,57.1,2,3,66.7,3,4,75.0,1,6,7,6,1,1,1,4,29,5,642
1846,Serge Ibaka,Oklahoma City Thunder,30:38,3,9,33.3,0,0,0.0,0,1,0.0,6,6,12,1,2,3,0,3,6,3,642
1847,Russell Westbrook,Oklahoma City Thunder,33:12,5,16,31.3,1,1,100,7,8,87.5,0,1,1,5,2,0,6,3,18,11,642
1848,James Harden,Oklahoma City Thunder,28:06,4,12,33.3,2,8,25.0,2,3,66.7,1,2,3,2,0,0,2,3,12,9,642
1849,LeBron James,Miami Heat,39:30,8,21,38.1,0,3,0.0,3,3,100,0,8,8,3,1,1,1,0,19,-6,642
1850,Dwight Howard,Orlando Magic,46:08,9,12,75.0,0,1,0.0,13,24,54.2,7,14,21,2,2,3,5,4,31,3,643
1851,Robin Lopez,Phoenix Suns,12:08,0,2,0.0,0,0,0.0,1,1,100,0,3,3,0,1,2,2,1,1,-5,644
1852,Trevor Ariza,New Orleans Hornets,40:04,4,12,33.3,0,2,0.0,0,0,0.0,0,5,5,2,1,1,0,2,8,10,644
1853,Chris Paul,New Orleans Hornets,36:14,9,16,56.3,2,4,50.0,6,7,85.7,0,5,5,9,3,0,1,2,26,8,644
1854,D.J. Augustin,Charlotte Bobcats,32:10,7,16,43.8,1,2,50.0,7,7,100,0,5,5,4,1,0,2,3,22,-7,645
1855,Garrett Temple,Charlotte Bobcats,2:09,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-3,645
1856,Kyle Lowry,Houston Rockets,38:28,3,10,30.0,1,4,25.0,4,4,100,2,7,9,6,0,0,2,2,11,18,645
1857,Goran Dragic,Houston Rockets,9:32,1,4,25.0,1,1,100,0,0,0.0,0,0,0,0,1,0,1,1,3,-2,645
1858,Kevin Love,Minnesota Timberwolves,32:03,8,18,44.4,0,2,0.0,6,7,85.7,4,7,11,3,2,0,1,3,22,0,646
1859,Wayne Ellington,Minnesota Timberwolves,21:24,3,7,42.9,0,1,0.0,3,3,100,1,1,2,2,0,0,0,2,9,-10,646
1860,Derrick Favors,Utah Jazz,24:02,5,8,62.5,0,0,0.0,3,4,75.0,2,3,5,1,0,3,1,4,13,2,646
1861,Gordon Hayward,Utah Jazz,15:36,0,2,0.0,0,1,0.0,1,4,25.0,0,1,1,2,2,0,1,2,1,-1,646
1862,Stephen Curry,Golden State Warriors,32:14,4,10,40.0,2,4,50.0,0,1,0.0,0,0,0,5,1,0,3,2,10,-10,648
1863,Andre Iguodala,Philadelphia 76ers,33:39,4,13,30.8,0,2,0.0,1,2,50.0,0,5,5,8,1,0,2,0,9,20,649
1864,Jrue Holiday,Philadelphia 76ers,31:48,8,12,66.7,2,3,66.7,2,2,100,1,3,4,9,0,0,3,3,20,21,649
1865,Lou Williams,Philadelphia 76ers,22:55,4,13,30.8,1,4,25.0,5,6,83.3,0,4,4,2,2,0,1,2,14,-16,649
1866,Thaddeus Young,Philadelphia 76ers,12:43,3,8,37.5,0,0,0.0,0,0,0.0,1,4,5,0,0,0,1,3,6,-10,649
1867,Blake Griffin,Los Angeles Clippers,36:17,3,12,25.0,0,0,0.0,8,15,53.3,0,8,8,2,0,2,3,6,14,-23,649
1868,DeAndre Jordan,Los Angeles Clippers,33:21,6,6,100,0,0,0.0,4,10,40.0,7,8,15,1,1,1,2,0,16,-13,649
1869,Eric Bledsoe,Los Angeles Clippers,20:18,4,8,50.0,1,2,50.0,0,1,0.0,0,1,1,5,0,0,3,3,9,9,649
1870,Derrick Rose,Chicago Bulls,37:23,8,23,34.8,0,5,0.0,5,6,83.3,2,2,4,2,2,2,1,0,21,14,650
1871,Taj Gibson,Chicago Bulls,19:33,3,4,75.0,0,0,0.0,1,2,50.0,0,4,4,0,0,1,1,1,7,3,650
1872,Brook Lopez,New Jersey Nets,38:26,8,15,53.3,0,0,0.0,6,7,85.7,3,5,8,2,0,0,1,2,22,-13,650
1873,Mike Conley,Memphis Grizzlies,33:07,6,12,50.0,2,3,66.7,2,2,100,1,3,4,6,0,0,2,3,16,-2,651
1874,Ish Smith,Memphis Grizzlies,2:18,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-7,651
1875,Carmelo Anthony,New York Knicks,33:38,10,19,52.6,3,7,42.9,5,5,100,2,1,3,2,0,0,2,1,28,18,651
1876,Nicolas Batum,Portland Trail Blazers,32:44,5,12,41.7,2,5,40.0,2,2,100,1,3,4,5,1,0,0,2,14,25,652
1877,LaMarcus Aldridge,Portland Trail Blazers,28:34,9,10,90.0,0,0,0.0,2,3,66.7,5,6,11,0,0,0,2,1,20,37,652
1878,Patty Mills,Portland Trail Blazers,17:33,4,9,44.4,3,6,50.0,0,0,0.0,0,0,0,0,0,0,2,1,11,-2,652
1879,Derrick Rose,Chicago Bulls,39:08,11,27,40.7,2,8,25.0,18,21,85.7,2,2,4,2,0,1,4,6,42,-9,653
1880,Taj Gibson,Chicago Bulls,31:47,2,7,28.6,0,0,0.0,4,6,66.7,7,9,16,1,2,1,1,2,8,8,653
1881,Paul George,Indiana Pacers,27:00,2,6,33.3,0,1,0.0,2,2,100,0,7,7,2,2,0,1,2,6,16,653
1882,Danilo Gallinari,Denver Nuggets,26:15,3,7,42.9,1,3,33.3,10,11,90.9,3,3,6,1,1,1,2,5,17,-6,654
1883,Dwight Howard,Orlando Magic,37:17,5,9,55.6,0,0,0.0,6,13,46.2,6,12,18,3,4,5,5,3,16,1,654
1884,JaVale McGee,Washington Wizards,28:49,4,10,40.0,0,0,0.0,3,6,50.0,7,5,12,2,1,4,1,5,11,-8,655
1885,John Wall,Washington Wizards,42:19,5,14,35.7,1,1,100,10,12,83.3,0,2,2,7,0,0,2,4,21,-7,655
1886,James Johnson,Toronto Raptors,29:17,3,7,42.9,0,2,0.0,0,0,0.0,0,5,5,5,1,3,2,2,6,19,655
1887,DeMar DeRozan,Toronto Raptors,36:44,11,15,73.3,0,1,0.0,8,9,88.9,1,2,3,1,2,0,1,3,30,24,655
1888,Ed Davis,Toronto Raptors,12:31,1,5,20.0,0,0,0.0,0,0,0.0,3,1,4,0,0,0,0,2,2,-16,655
1889,LeBron James,Miami Heat,30:54,16,21,76.2,5,7,71.4,6,7,85.7,0,2,2,3,0,0,4,2,43,23,656
1890,Al Horford,Atlanta Hawks,28:50,5,9,55.6,0,0,0.0,1,2,50.0,1,2,3,1,0,0,0,1,11,-27,656
1891,Carmelo Anthony,New York Knicks,37:06,2,12,16.7,0,2,0.0,2,2,100,1,3,4,2,2,1,1,4,6,-4,657
1892,D.J. Augustin,Charlotte Bobcats,40:16,4,12,33.3,0,3,0.0,0,0,0.0,0,2,2,8,1,0,3,1,8,-19,658
1893,Kevin Durant,Oklahoma City Thunder,38:31,9,18,50.0,2,5,40.0,5,5,100,0,2,2,4,4,0,2,3,25,22,658
1894,Serge Ibaka,Oklahoma City Thunder,33:57,5,8,62.5,0,0,0.0,2,4,50.0,2,11,13,1,0,5,0,2,12,15,658
1895,Russell Westbrook,Oklahoma City Thunder,32:59,6,16,37.5,0,0,0.0,6,6,100,0,0,0,7,3,0,3,1,18,12,658
1896,James Harden,Oklahoma City Thunder,29:26,8,13,61.5,3,7,42.9,2,3,66.7,1,2,3,3,0,0,3,3,21,15,658
1897,George Hill,San Antonio Spurs,27:06,2,9,22.2,0,2,0.0,0,0,0.0,0,4,4,3,1,0,1,3,4,6,659
1898,Rajon Rondo,Boston Celtics,27:13,2,11,18.2,0,1,0.0,0,0,0.0,1,1,2,6,0,0,1,0,4,-22,660
1899,Jeff Green,Boston Celtics,27:40,7,10,70.0,1,1,100,2,4,50.0,0,2,2,0,1,2,0,5,17,-6,660
1900,Avery Bradley,Boston Celtics,7:16,2,4,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,4,5,660
1901,Kyle Lowry,Houston Rockets,41:34,7,15,46.7,4,7,57.1,2,2,100,2,1,3,9,1,0,2,4,20,23,660
1902,Goran Dragic,Houston Rockets,12:01,1,3,33.3,1,2,50.0,1,2,50.0,0,0,0,2,0,0,1,0,4,-4,660
1903,Brook Lopez,New Jersey Nets,36:49,11,21,52.4,0,0,0.0,3,4,75.0,1,3,4,1,0,1,0,0,25,-9,661
1904,Stephen Curry,Golden State Warriors,34:40,6,13,46.2,2,5,40.0,1,1,100,1,1,2,5,0,0,2,3,15,-18,662
1905,Robin Lopez,Phoenix Suns,7:38,3,5,60.0,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,0,6,10,662
1906,Andre Iguodala,Philadelphia 76ers,29:12,6,11,54.5,0,0,0.0,1,5,20.0,1,6,7,9,3,0,5,1,13,21,663
1907,Jrue Holiday,Philadelphia 76ers,31:07,6,13,46.2,2,3,66.7,1,1,100,1,8,9,5,4,1,0,1,15,18,663
1908,Lou Williams,Philadelphia 76ers,20:14,4,10,40.0,3,4,75.0,3,4,75.0,0,2,2,4,2,0,2,1,14,10,663
1909,Thaddeus Young,Philadelphia 76ers,22:35,4,12,33.3,0,0,0.0,1,1,100,5,5,10,1,2,0,2,1,9,16,663
1910,Kevin Love,Minnesota Timberwolves,33:27,6,13,46.2,1,2,50.0,2,2,100,5,8,13,2,2,0,3,2,15,-5,664
1911,Wayne Ellington,Minnesota Timberwolves,5:32,1,1,100,0,0,0.0,0,0,0.0,1,2,3,1,0,0,1,0,2,-1,664
1912,Blake Griffin,Los Angeles Clippers,37:44,12,21,57.1,0,1,0.0,6,6,100,1,7,8,8,0,0,3,2,30,4,665
