,Visitor,VisitorScore,Home,HomeScore,Date
648,Nets,116,Cavaliers,124,2017-01-27
649,Magic,98,Celtics,128,2017-01-27
650,Bucks,86,Raptors,102,2017-01-27
651,Hornets,107,Knicks,110,2017-01-27
652,Rockets,123,76ers,118,2017-01-27
653,Heat,100,Bulls,88,2017-01-27
654,Spurs,103,Pelicans,119,2017-01-27
655,Wizards,112,Hawks,86,2017-01-27
656,Grizzlies,109,Trail Blazers,112,2017-01-27
657,Kings,109,Hornets,106,2017-01-28
658,Pistons,103,Heat,116,2017-01-28
659,Celtics,112,Bucks,108,2017-01-28
660,Clippers,98,Warriors,144,2017-01-28
661,Grizzlies,102,Jazz,95,2017-01-28
662,Nuggets,123,Suns,112,2017-01-28
663,Nets,109,Timberwolves,129,2017-01-28
664,Knicks,139,Hawks,142,2017-01-29
665,Thunder,91,Cavaliers,107,2017-01-29
666,Rockets,101,Pacers,120,2017-01-29
667,Wizards,107,Pelicans,94,2017-01-29
668,Magic,114,Raptors,113,2017-01-29
669,76ers,108,Bulls,121,2017-01-29
670,Mavericks,105,Spurs,101,2017-01-29
671,Warriors,113,Trail Blazers,111,2017-01-29
672,Kings,119,76ers,122,2017-01-30
673,Nets,96,Heat,104,2017-01-30
674,Magic,105,Timberwolves,111,2017-01-30
675,Pistons,109,Celtics,113,2017-01-30
676,Cavaliers,97,Mavericks,104,2017-01-30
677,Grizzlies,115,Suns,96,2017-01-30
678,Knicks,101,Wizards,117,2017-01-31
679,Pelicans,106,Raptors,108,2017-01-31
680,Kings,83,Rockets,105,2017-01-31
681,Thunder,94,Spurs,108,2017-01-31
682,Hornets,98,Trail Blazers,115,2017-01-31
683,Nuggets,116,Lakers,120,2017-01-31
684,Pacers,98,Magic,88,2017-02-01
685,Timberwolves,97,Cavaliers,125,2017-02-01
686,Raptors,104,Celtics,109,2017-02-01
687,Knicks,95,Nets,90,2017-02-01
688,Hawks,93,Heat,116,2017-02-01
689,Pelicans,98,Pistons,118,2017-02-01
690,76ers,95,Mavericks,113,2017-02-01
691,Grizzlies,119,Nuggets,99,2017-02-01
692,Bucks,88,Jazz,104,2017-02-01
693,Clippers,124,Suns,114,2017-02-01
694,Bulls,128,Thunder,100,2017-02-01
695,Hornets,111,Warriors,126,2017-02-01
696,Lakers,108,Wizards,116,2017-02-02
697,Hawks,113,Rockets,108,2017-02-02
698,76ers,86,Spurs,102,2017-02-02
699,Warriors,133,Clippers,120,2017-02-02
700,Raptors,94,Magic,102,2017-02-03
701,Pacers,106,Nets,97,2017-02-03
702,Timberwolves,108,Pistons,116,2017-02-03
703,Bulls,117,Rockets,121,2017-02-03
704,Grizzlies,102,Thunder,114,2017-02-03
705,Lakers,107,Celtics,113,2017-02-03
706,Bucks,117,Nuggets,121,2017-02-03
707,Suns,105,Kings,103,2017-02-03
708,Mavericks,108,Trail Blazers,104,2017-02-03
709,Pelicans,91,Wizards,105,2017-02-04
710,Magic,86,Hawks,113,2017-02-04
711,Pistons,84,Pacers,105,2017-02-04
712,76ers,102,Heat,125,2017-02-04
713,Cavaliers,111,Knicks,104,2017-02-04
714,Hornets,98,Jazz,105,2017-02-04
715,Bucks,137,Suns,112,2017-02-04
716,Nuggets,97,Spurs,121,2017-02-04
717,Grizzlies,107,Timberwolves,99,2017-02-04
718,Warriors,106,Kings,109,2017-02-04
719,Raptors,103,Nets,95,2017-02-05
720,Clippers,102,Celtics,107,2017-02-05
721,Trail Blazers,99,Thunder,105,2017-02-05
722,Lakers,121,Knicks,107,2017-02-06
723,Cavaliers,140,Wizards,135,2017-02-06
724,Thunder,90,Pacers,93,2017-02-06
725,Clippers,109,Raptors,118,2017-02-06
726,Jazz,120,Hawks,95,2017-02-06
727,76ers,96,Pistons,113,2017-02-06
728,Suns,106,Pelicans,111,2017-02-06
729,Heat,115,Timberwolves,113,2017-02-06
730,Mavericks,87,Nuggets,110,2017-02-06
731,Spurs,74,Grizzlies,89,2017-02-06
732,Bulls,112,Kings,107,2017-02-06
733,Nets,107,Hornets,111,2017-02-07
734,Magic,104,Rockets,128,2017-02-07
735,Trail Blazers,114,Mavericks,113,2017-02-07
736,Spurs,111,76ers,103,2017-02-08
737,Cavaliers,132,Pacers,117,2017-02-08
738,Wizards,114,Nets,110,2017-02-08
739,Nuggets,106,Hawks,117,2017-02-08
740,Lakers,102,Pistons,121,2017-02-08
741,Heat,106,Bucks,88,2017-02-08
742,Suns,91,Grizzlies,110,2017-02-08
743,Jazz,127,Pelicans,94,2017-02-08
744,Raptors,109,Timberwolves,112,2017-02-08
745,Clippers,119,Knicks,115,2017-02-08
746,Bulls,92,Warriors,123,2017-02-08
747,Celtics,92,Kings,108,2017-02-08
748,Rockets,107,Hornets,95,2017-02-09
749,76ers,112,Magic,111,2017-02-09
750,Cavaliers,109,Thunder,118,2017-02-09
751,Jazz,105,Mavericks,112,2017-02-09
752,Celtics,120,Trail Blazers,111,2017-02-09
753,Heat,108,Nets,99,2017-02-10
754,Nuggets,131,Knicks,123,2017-02-10
755,Spurs,103,Pistons,92,2017-02-10
756,Lakers,122,Bucks,114,2017-02-10
757,Warriors,122,Grizzlies,107,2017-02-10
758,Pelicans,122,Timberwolves,106,2017-02-10
759,Pacers,107,Wizards,112,2017-02-10
760,Hawks,107,Kings,108,2017-02-10
761,Bulls,97,Suns,115,2017-02-10
762,Clippers,107,Hornets,102,2017-02-11
763,Bucks,116,Pacers,100,2017-02-11
764,Heat,109,76ers,117,2017-02-11
765,Nuggets,109,Cavaliers,125,2017-02-11
766,Warriors,130,Thunder,114,2017-02-11
767,Suns,102,Rockets,133,2017-02-11
768,Magic,80,Mavericks,112,2017-02-11
769,Celtics,112,Jazz,104,2017-02-11
770,Bulls,89,Timberwolves,117,2017-02-12
771,Spurs,90,Knicks,94,2017-02-12
772,Pistons,102,Raptors,101,2017-02-12
773,Pelicans,99,Kings,105,2017-02-12
774,76ers,105,Hornets,99,2017-02-13
775,Spurs,110,Pacers,106,2017-02-13
776,Grizzlies,112,Nets,103,2017-02-13
777,Magic,116,Heat,107,2017-02-13
778,Thunder,98,Wizards,120,2017-02-13
779,Pistons,89,Bucks,102,2017-02-13
780,Celtics,111,Mavericks,98,2017-02-13
781,Warriors,110,Nuggets,132,2017-02-13
782,Clippers,88,Jazz,72,2017-02-13
783,Pelicans,110,Suns,108,2017-02-13
784,Hawks,109,Trail Blazers,104,2017-02-13
785,Raptors,94,Bulls,105,2017-02-14
786,Cavaliers,116,Timberwolves,108,2017-02-14
787,Kings,97,Lakers,96,2017-02-14
788,Spurs,107,Magic,79,2017-02-15
789,Pacers,104,Cavaliers,113,2017-02-15
790,76ers,108,Celtics,116,2017-02-15
791,Hornets,85,Raptors,90,2017-02-15
792,Bucks,129,Nets,125,2017-02-15
793,Mavericks,91,Pistons,98,2017-02-15
794,Pelicans,95,Grizzlies,91,2017-02-15
795,Heat,117,Rockets,109,2017-02-15
796,Timberwolves,112,Nuggets,99,2017-02-15
797,Trail Blazers,88,Jazz,111,2017-02-15
798,Lakers,101,Suns,137,2017-02-15
799,Knicks,105,Thunder,116,2017-02-15
800,Hawks,84,Clippers,99,2017-02-15
801,Kings,86,Warriors,109,2017-02-15
802,Wizards,111,Pacers,98,2017-02-16
803,Celtics,103,Bulls,104,2017-02-16
804,East,88,West,59,2017-02-17
805,World,150,USA,141,2017-02-17
806,East,182,West,192,2017-02-19
807,Trail Blazers,112,Magic,103,2017-02-23
808,Hornets,108,Pistons,114,2017-02-23
809,Rockets,129,Pelicans,99,2017-02-23
810,Knicks,104,Cavaliers,119,2017-02-23
811,Clippers,113,Warriors,123,2017-02-23
812,Nuggets,100,Kings,116,2017-02-23
813,Wizards,112,76ers,120,2017-02-24
814,Grizzlies,92,Pacers,102,2017-02-24
815,Celtics,97,Raptors,107,2017-02-24
816,Suns,121,Bulls,128,2017-02-24
817,Jazz,109,Bucks,95,2017-02-24
818,Lakers,93,Thunder,110,2017-02-24
819,Mavericks,84,Timberwolves,97,2017-02-24
820,Heat,108,Hawks,90,2017-02-24
821,Nets,109,Nuggets,129,2017-02-24
822,Spurs,105,Clippers,97,2017-02-24
823,Hornets,99,Kings,85,2017-02-25
824,Hawks,86,Magic,105,2017-02-25
825,76ers,109,Knicks,110,2017-02-25
826,Pacers,95,Heat,113,2017-02-25
827,Pelicans,83,Mavericks,96,2017-02-25
828,Bulls,117,Cavaliers,99,2017-02-25
829,Timberwolves,130,Rockets,142,2017-02-25
830,Nets,95,Warriors,112,2017-02-25
831,Spurs,119,Lakers,98,2017-02-26
832,Suns,96,Bucks,100,2017-02-26
833,Grizzlies,105,Nuggets,98,2017-02-26
834,Jazz,102,Wizards,92,2017-02-26
835,Trail Blazers,106,Raptors,112,2017-02-26
836,Celtics,104,Pistons,98,2017-02-26
837,Pelicans,110,Thunder,118,2017-02-26
838,Hornets,121,Clippers,124,2017-02-26
839,Raptors,92,Knicks,91,2017-02-27
840,Warriors,119,76ers,108,2017-02-27
841,Bucks,95,Cavaliers,102,2017-02-27
842,Hawks,114,Celtics,98,2017-02-27
843,Heat,89,Mavericks,96,2017-02-27
844,Pacers,117,Rockets,108,2017-02-27
845,Timberwolves,102,Kings,88,2017-02-27
846,Warriors,108,Wizards,112,2017-02-28
847,Trail Blazers,113,Pistons,120,2017-02-28
848,Nuggets,125,Bulls,107,2017-02-28
849,Suns,112,Grizzlies,130,2017-02-28
850,Jazz,106,Thunder,109,2017-02-28
851,Hornets,109,Lakers,104,2017-02-28
852,Jazz,83,Cavaliers,91,2017-03-16
853,Thunder,123,Raptors,102,2017-03-16
854,Nets,121,Knicks,110,2017-03-16
855,Grizzlies,103,Hawks,91,2017-03-16
856,Clippers,114,Nuggets,129,2017-03-16
857,Magic,92,Warriors,122,2017-03-16
858,Mavericks,74,76ers,116,2017-03-17
859,Bulls,107,Wizards,112,2017-03-17
860,Celtics,98,Nets,95,2017-03-17
861,Raptors,87,Pistons,75,2017-03-17
862,Rockets,112,Pelicans,128,2017-03-17
863,Timberwolves,105,Heat,123,2017-03-17
864,Magic,109,Suns,103,2017-03-17
865,Bucks,107,Lakers,103,2017-03-17
866,Kings,94,Thunder,110,2017-03-18
867,Trail Blazers,113,Hawks,97,2017-03-18
868,Wizards,93,Hornets,98,2017-03-18
869,Cavaliers,78,Clippers,108,2017-03-18
870,Jazz,86,Bulls,95,2017-03-18
871,Spurs,96,Grizzlies,104,2017-03-18
872,Rockets,109,Nuggets,105,2017-03-18
873,Bucks,92,Warriors,117,2017-03-18
874,Mavericks,111,Nets,104,2017-03-19
875,Celtics,99,76ers,105,2017-03-19
876,Suns,95,Pistons,112,2017-03-19
877,Timberwolves,109,Pelicans,123,2017-03-19
878,Pacers,91,Raptors,116,2017-03-19
879,Trail Blazers,115,Heat,104,2017-03-19
880,Kings,102,Spurs,118,2017-03-19
881,Cavaliers,125,Lakers,120,2017-03-19
882,Hawks,90,Hornets,105,2017-03-20
883,76ers,109,Magic,112,2017-03-20
884,Jazz,100,Pacers,107,2017-03-20
885,Wizards,102,Celtics,110,2017-03-20
886,Nuggets,124,Rockets,125,2017-03-20
887,Warriors,111,Thunder,95,2017-03-20
888,Knicks,105,Clippers,114,2017-03-20
889,Bulls,120,Raptors,122,2017-03-21
890,Pistons,96,Nets,98,2017-03-21
891,Suns,97,Heat,112,2017-03-21
892,Grizzlies,82,Pelicans,95,2017-03-21
893,Warriors,112,Mavericks,87,2017-03-21
894,Spurs,100,Timberwolves,93,2017-03-21
895,Bucks,93,Trail Blazers,90,2017-03-21
896,Clippers,133,Lakers,109,2017-03-21
897,Hornets,109,Magic,102,2017-03-22
898,Pacers,100,Celtics,109,2017-03-22
899,Pistons,95,Bulls,117,2017-03-22
900,76ers,97,Thunder,122,2017-03-22
901,Hawks,100,Wizards,104,2017-03-22
902,Cavaliers,113,Nuggets,126,2017-03-22
903,Bucks,116,Kings,98,2017-03-22
904,Knicks,101,Jazz,108,2017-03-22
905,Suns,98,Nets,126,2017-03-23
906,Raptors,101,Heat,84,2017-03-23
907,Clippers,95,Mavericks,97,2017-03-23
908,Grizzlies,90,Spurs,97,2017-03-23
909,Knicks,95,Trail Blazers,110,2017-03-23
910,Nets,108,Wizards,129,2017-03-24
911,Cavaliers,112,Hornets,105,2017-03-24
912,Pistons,87,Magic,115,2017-03-24
913,Nuggets,125,Pacers,117,2017-03-24
914,Suns,120,Celtics,130,2017-03-24
915,76ers,117,Bulls,107,2017-03-24
916,Hawks,97,Bucks,100,2017-03-24
917,Pelicans,107,Rockets,117,2017-03-24
918,Timberwolves,119,Lakers,130,2017-03-24
919,Kings,100,Warriors,114,2017-03-24
920,Jazz,95,Clippers,108,2017-03-25
921,Wizards,127,Cavaliers,115,2017-03-25
922,Raptors,94,Mavericks,86,2017-03-25
923,Knicks,98,Spurs,106,2017-03-25
924,Timberwolves,100,Trail Blazers,112,2017-03-25
925,Suns,106,Hornets,120,2017-03-26
926,Nets,107,Hawks,92,2017-03-26
927,Kings,98,Clippers,97,2017-03-26
928,Bulls,109,Bucks,94,2017-03-26
929,Thunder,125,Rockets,137,2017-03-26
930,76ers,94,Pacers,107,2017-03-26
931,Heat,108,Celtics,112,2017-03-26
932,Grizzlies,94,Warriors,106,2017-03-26
933,Pelicans,115,Nuggets,90,2017-03-26
934,Trail Blazers,97,Lakers,81,2017-03-26
935,Magic,112,Raptors,131,2017-03-27
936,Pistons,95,Knicks,109,2017-03-27
937,Cavaliers,74,Spurs,103,2017-03-27
938,Thunder,92,Mavericks,91,2017-03-27
939,Grizzlies,90,Kings,91,2017-03-27
940,Pelicans,100,Jazz,108,2017-03-27
941,Bucks,118,Hornets,108,2017-03-28
942,Timberwolves,115,Pacers,114,2017-03-28
943,76ers,106,Nets,101,2017-03-28
944,Suns,91,Hawks,95,2017-03-28
945,Heat,97,Pistons,96,2017-03-28
946,Warriors,113,Rockets,106,2017-03-28
947,Nuggets,113,Trail Blazers,122,2017-03-28
948,Wizards,119,Lakers,108,2017-03-28
949,Hawks,99,76ers,92,2017-03-29
950,Thunder,114,Magic,106,2017-03-29
951,Bucks,103,Celtics,100,2017-03-29
952,Hornets,110,Raptors,106,2017-03-29
953,Heat,105,Knicks,88,2017-03-29
954,Pacers,97,Grizzlies,110,2017-03-29
955,Mavericks,118,Pelicans,121,2017-03-29
956,Warriors,110,Spurs,98,2017-03-29
957,Wizards,124,Clippers,133,2017-03-29
958,Jazz,112,Kings,82,2017-03-29
959,Pacers,100,Raptors,111,2017-03-31
960,Nuggets,114,Hornets,122,2017-03-31
961,76ers,105,Cavaliers,122,2017-03-31
962,Magic,116,Celtics,117,2017-03-31
963,Pistons,105,Bucks,108,2017-03-31
964,Mavericks,90,Grizzlies,99,2017-03-31
965,Kings,89,Pelicans,117,2017-03-31
966,Knicks,98,Heat,94,2017-03-31
967,Spurs,100,Thunder,95,2017-03-31
968,Wizards,88,Jazz,95,2017-03-31
969,Rockets,98,Warriors,107,2017-03-31
970,Knicks,101,Magic,90,2017-03-01
971,Wizards,105,Raptors,96,2017-03-01
972,Mavericks,95,Hawks,100,2017-03-01
973,76ers,98,Heat,125,2017-03-01
974,Nuggets,110,Bucks,98,2017-03-01
975,Pistons,86,Pelicans,109,2017-03-01
976,Cavaliers,99,Celtics,103,2017-03-01
977,Pacers,99,Spurs,100,2017-03-01
978,Timberwolves,107,Jazz,80,2017-03-01
979,Rockets,122,Clippers,103,2017-03-01
980,Nets,109,Kings,100,2017-03-01
981,Warriors,87,Bulls,94,2017-03-02
982,Hornets,103,Suns,120,2017-03-02
983,Thunder,109,Trail Blazers,114,2017-03-02
984,Knicks,102,76ers,105,2017-03-03
985,Raptors,114,Wizards,106,2017-03-03
986,Heat,99,Magic,110,2017-03-03
987,Cavaliers,135,Hawks,130,2017-03-03
988,Clippers,101,Bucks,112,2017-03-03
989,Grizzlies,100,Mavericks,104,2017-03-03
990,Nets,97,Jazz,112,2017-03-03
991,Thunder,111,Suns,118,2017-03-03
992,Spurs,101,Pelicans,98,2017-03-03
993,Celtics,115,Lakers,95,2017-03-03
994,Pistons,136,76ers,106,2017-03-04
995,Raptors,94,Bucks,101,2017-03-04
996,Cavaliers,92,Heat,120,2017-03-04
997,Clippers,101,Bulls,91,2017-03-04
998,Hornets,112,Nuggets,102,2017-03-04
999,Grizzlies,108,Rockets,123,2017-03-04
1000,Timberwolves,90,Spurs,97,2017-03-04
1001,Nets,116,Trail Blazers,130,2017-03-04
1002,Pacers,97,Hawks,96,2017-03-05
1003,Warriors,112,Knicks,105,2017-03-05
1004,Celtics,106,Suns,109,2017-03-05
1005,Magic,114,Wizards,115,2017-03-05
1006,Jazz,110,Kings,109,2017-03-05
1007,Thunder,89,Mavericks,104,2017-03-05
1008,Pelicans,105,Lakers,97,2017-03-05
1009,Bucks,112,76ers,98,2017-03-06
1010,Knicks,113,Magic,105,2017-03-06
1011,Heat,106,Cavaliers,98,2017-03-06
1012,Warriors,119,Hawks,111,2017-03-06
1013,Bulls,95,Pistons,109,2017-03-06
1014,Nets,122,Grizzlies,109,2017-03-06
1015,Pacers,88,Hornets,100,2017-03-06
1016,Rockets,110,Spurs,112,2017-03-06
1017,Kings,96,Nuggets,108,2017-03-06
1018,Pelicans,83,Jazz,88,2017-03-06
1019,Celtics,102,Clippers,116,2017-03-06
1020,Trail Blazers,126,Thunder,121,2017-03-07
1021,Lakers,111,Mavericks,122,2017-03-07
1022,Wizards,131,Suns,127,2017-03-07
1023,Bulls,91,Magic,98,2017-03-08
1024,Nets,105,Hawks,110,2017-03-08
1025,Hornets,101,Heat,108,2017-03-08
1026,Knicks,93,Bucks,104,2017-03-08
1027,Raptors,94,Pelicans,87,2017-03-08
1028,Jazz,115,Rockets,108,2017-03-08
1029,Clippers,91,Timberwolves,107,2017-03-08
1030,Pistons,98,Pacers,115,2017-03-08
1031,Kings,104,Spurs,114,2017-03-08
1032,Wizards,123,Nuggets,113,2017-03-08
1033,Celtics,99,Warriors,86,2017-03-08
1034,Cavaliers,101,Pistons,106,2017-03-09
1035,Clippers,114,Grizzlies,98,2017-03-09
1036,Spurs,92,Thunder,102,2017-03-09
1037,76ers,108,Trail Blazers,114,2017-03-09
1038,Lakers,122,Suns,110,2017-03-09
1039,Magic,81,Hornets,121,2017-03-10
1040,Rockets,115,Bulls,94,2017-03-10
1041,Pacers,85,Bucks,99,2017-03-10
1042,Warriors,102,Timberwolves,103,2017-03-10
1043,Raptors,99,Hawks,105,2017-03-10
1044,Celtics,99,Nuggets,119,2017-03-10
1045,Nets,96,Mavericks,105,2017-03-10
1046,Wizards,130,Kings,122,2017-03-10
1047,Jazz,104,Thunder,112,2017-03-11
1048,76ers,100,Clippers,112,2017-03-11
1049,Knicks,92,Pistons,112,2017-03-11
1050,Pelicans,125,Hornets,122,2017-03-11
1051,Cavaliers,116,Magic,104,2017-03-11
1052,Timberwolves,95,Bucks,102,2017-03-11
1053,Raptors,89,Heat,104,2017-03-11
1054,Warriors,85,Spurs,107,2017-03-11
1055,Hawks,107,Grizzlies,90,2017-03-11
1056,Suns,100,Mavericks,98,2017-03-11
1057,Wizards,125,Trail Blazers,124,2017-03-11
1058,Nuggets,105,Kings,92,2017-03-11
1059,Bulls,80,Celtics,100,2017-03-12
1060,Knicks,112,Nets,120,2017-03-12
1061,Heat,98,Pacers,102,2017-03-12
1062,Trail Blazers,110,Suns,101,2017-03-12
1063,Cavaliers,112,Rockets,117,2017-03-12
1064,76ers,118,Lakers,116,2017-03-12
1065,Bulls,115,Hornets,109,2017-03-13
1066,Mavericks,78,Raptors,100,2017-03-13
1067,Bucks,93,Grizzlies,113,2017-03-13
1068,Hawks,99,Spurs,107,2017-03-13
1069,Wizards,104,Timberwolves,119,2017-03-13
1070,Clippers,108,Jazz,114,2017-03-13
1071,Magic,115,Kings,120,2017-03-13
1072,Lakers,101,Nuggets,129,2017-03-13
1073,Pistons,96,Cavaliers,128,2017-03-14
1074,Thunder,122,Nets,104,2017-03-14
1075,Pacers,81,Knicks,87,2017-03-14
1076,Trail Blazers,77,Pelicans,100,2017-03-14
1077,76ers,104,Warriors,106,2017-03-14
1078,Mavericks,112,Wizards,107,2017-03-15
1079,Hornets,77,Pacers,98,2017-03-15
1080,Timberwolves,104,Celtics,117,2017-03-15
1081,Pelicans,112,Heat,120,2017-03-15
1082,Jazz,97,Pistons,83,2017-03-15
1083,Grizzlies,98,Bulls,91,2017-03-15
1084,Lakers,100,Rockets,139,2017-03-15
1085,Trail Blazers,110,Spurs,106,2017-03-15
1086,Kings,107,Suns,101,2017-03-15
1087,Bucks,97,Clippers,96,2017-03-15
1088,Jazz,83,Cavaliers,91,2017-03-16
1089,Thunder,123,Raptors,102,2017-03-16
1090,Nets,121,Knicks,110,2017-03-16
1091,Grizzlies,103,Hawks,91,2017-03-16
1092,Clippers,114,Nuggets,129,2017-03-16
1093,Magic,92,Warriors,122,2017-03-16
1094,Mavericks,74,76ers,116,2017-03-17
1095,Bulls,107,Wizards,112,2017-03-17
1096,Celtics,98,Nets,95,2017-03-17
1097,Raptors,87,Pistons,75,2017-03-17
1098,Rockets,112,Pelicans,128,2017-03-17
1099,Timberwolves,105,Heat,123,2017-03-17
1100,Magic,109,Suns,103,2017-03-17
1101,Bucks,107,Lakers,103,2017-03-17
1102,Kings,94,Thunder,110,2017-03-18
1103,Trail Blazers,113,Hawks,97,2017-03-18
1104,Wizards,93,Hornets,98,2017-03-18
1105,Cavaliers,78,Clippers,108,2017-03-18
1106,Jazz,86,Bulls,95,2017-03-18
1107,Spurs,96,Grizzlies,104,2017-03-18
1108,Rockets,109,Nuggets,105,2017-03-18
1109,Bucks,92,Warriors,117,2017-03-18
1110,Mavericks,111,Nets,104,2017-03-19
1111,Celtics,99,76ers,105,2017-03-19
1112,Suns,95,Pistons,112,2017-03-19
1113,Timberwolves,109,Pelicans,123,2017-03-19
1114,Pacers,91,Raptors,116,2017-03-19
1115,Trail Blazers,115,Heat,104,2017-03-19
1116,Kings,102,Spurs,118,2017-03-19
1117,Cavaliers,125,Lakers,120,2017-03-19
1118,Hawks,90,Hornets,105,2017-03-20
1119,76ers,109,Magic,112,2017-03-20
1120,Jazz,100,Pacers,107,2017-03-20
1121,Wizards,102,Celtics,110,2017-03-20
1122,Nuggets,124,Rockets,125,2017-03-20
1123,Warriors,111,Thunder,95,2017-03-20
1124,Knicks,105,Clippers,114,2017-03-20
1125,Bulls,120,Raptors,122,2017-03-21
1126,Pistons,96,Nets,98,2017-03-21
1127,Suns,97,Heat,112,2017-03-21
1128,Grizzlies,82,Pelicans,95,2017-03-21
1129,Warriors,112,Mavericks,87,2017-03-21
1130,Spurs,100,Timberwolves,93,2017-03-21
1131,Bucks,93,Trail Blazers,90,2017-03-21
1132,Clippers,133,Lakers,109,2017-03-21
1133,Hornets,109,Magic,102,2017-03-22
1134,Pacers,100,Celtics,109,2017-03-22
1135,Pistons,95,Bulls,117,2017-03-22
1136,76ers,97,Thunder,122,2017-03-22
1137,Hawks,100,Wizards,104,2017-03-22
1138,Cavaliers,113,Nuggets,126,2017-03-22
1139,Bucks,116,Kings,98,2017-03-22
1140,Knicks,101,Jazz,108,2017-03-22
1141,Suns,98,Nets,126,2017-03-23
1142,Raptors,101,Heat,84,2017-03-23
1143,Clippers,95,Mavericks,97,2017-03-23
1144,Grizzlies,90,Spurs,97,2017-03-23
1145,Knicks,95,Trail Blazers,110,2017-03-23
1146,Nets,108,Wizards,129,2017-03-24
1147,Cavaliers,112,Hornets,105,2017-03-24
1148,Pistons,87,Magic,115,2017-03-24
1149,Nuggets,125,Pacers,117,2017-03-24
1150,Suns,120,Celtics,130,2017-03-24
1151,76ers,117,Bulls,107,2017-03-24
1152,Hawks,97,Bucks,100,2017-03-24
1153,Pelicans,107,Rockets,117,2017-03-24
1154,Timberwolves,119,Lakers,130,2017-03-24
1155,Kings,100,Warriors,114,2017-03-24
1156,Jazz,95,Clippers,108,2017-03-25
1157,Wizards,127,Cavaliers,115,2017-03-25
1158,Raptors,94,Mavericks,86,2017-03-25
1159,Knicks,98,Spurs,106,2017-03-25
1160,Timberwolves,100,Trail Blazers,112,2017-03-25
1161,Suns,106,Hornets,120,2017-03-26
1162,Nets,107,Hawks,92,2017-03-26
1163,Kings,98,Clippers,97,2017-03-26
1164,Bulls,109,Bucks,94,2017-03-26
1165,Thunder,125,Rockets,137,2017-03-26
1166,76ers,94,Pacers,107,2017-03-26
1167,Heat,108,Celtics,112,2017-03-26
1168,Grizzlies,94,Warriors,106,2017-03-26
1169,Pelicans,115,Nuggets,90,2017-03-26
1170,Trail Blazers,97,Lakers,81,2017-03-26
1171,Magic,112,Raptors,131,2017-03-27
1172,Pistons,95,Knicks,109,2017-03-27
1173,Cavaliers,74,Spurs,103,2017-03-27
1174,Thunder,92,Mavericks,91,2017-03-27
1175,Grizzlies,90,Kings,91,2017-03-27
1176,Pelicans,100,Jazz,108,2017-03-27
1177,Bucks,118,Hornets,108,2017-03-28
1178,Timberwolves,115,Pacers,114,2017-03-28
1179,76ers,106,Nets,101,2017-03-28
1180,Suns,91,Hawks,95,2017-03-28
1181,Heat,97,Pistons,96,2017-03-28
1182,Warriors,113,Rockets,106,2017-03-28
1183,Nuggets,113,Trail Blazers,122,2017-03-28
1184,Wizards,119,Lakers,108,2017-03-28
1185,Hawks,99,76ers,92,2017-03-29
1186,Thunder,114,Magic,106,2017-03-29
1187,Bucks,103,Celtics,100,2017-03-29
1188,Hornets,110,Raptors,106,2017-03-29
1189,Heat,105,Knicks,88,2017-03-29
1190,Pacers,97,Grizzlies,110,2017-03-29
1191,Mavericks,118,Pelicans,121,2017-03-29
1192,Warriors,110,Spurs,98,2017-03-29
1193,Wizards,124,Clippers,133,2017-03-29
1194,Jazz,112,Kings,82,2017-03-29
1195,Nets,89,Pistons,90,2017-03-30
1196,Cavaliers,93,Bulls,99,2017-03-30
1197,Lakers,104,Timberwolves,119,2017-03-30
1198,Clippers,124,Suns,118,2017-03-30
1199,Rockets,107,Trail Blazers,117,2017-03-30
1200,Pacers,100,Raptors,111,2017-03-31
1201,Nuggets,114,Hornets,122,2017-03-31
1202,76ers,105,Cavaliers,122,2017-03-31
1203,Magic,116,Celtics,117,2017-03-31
1204,Pistons,105,Bucks,108,2017-03-31
1205,Mavericks,90,Grizzlies,99,2017-03-31
1206,Kings,89,Pelicans,117,2017-03-31
1207,Knicks,98,Heat,94,2017-03-31
1208,Spurs,100,Thunder,95,2017-03-31
1209,Wizards,88,Jazz,95,2017-03-31
1210,Rockets,98,Warriors,107,2017-03-31
1211,Lakers,104,Clippers,115,2017-04-01
1212,Hawks,104,Bulls,106,2017-04-01
1213,Magic,111,Nets,121,2017-04-01
1214,Kings,123,Timberwolves,117,2017-04-01
1215,Suns,117,Trail Blazers,130,2017-04-01
1216,Celtics,110,Knicks,94,2017-04-02
1217,Hornets,113,Thunder,101,2017-04-02
1218,Grizzlies,103,Lakers,108,2017-04-02
1219,Mavericks,109,Bucks,105,2017-04-02
1220,Jazz,103,Spurs,109,2017-04-02
1221,Bulls,117,Pelicans,110,2017-04-02
1222,76ers,105,Raptors,113,2017-04-02
1223,Hawks,82,Nets,91,2017-04-02
1224,Nuggets,116,Heat,113,2017-04-02
1225,Pacers,130,Cavaliers,135,2017-04-02
1226,Wizards,115,Warriors,139,2017-04-02
1227,Rockets,123,Suns,116,2017-04-02
1228,Trail Blazers,109,Timberwolves,110,2017-04-03
1229,Nets,141,76ers,118,2017-04-04
1230,Hornets,111,Wizards,118,2017-04-04
1231,Magic,102,Cavaliers,122,2017-04-04
1232,Raptors,90,Pacers,108,2017-04-04
1233,Nuggets,134,Pelicans,131,2017-04-04
1234,Bucks,79,Thunder,110,2017-04-04
1235,Bulls,91,Knicks,100,2017-04-04
