,GAMEID,Visitor,VisitorScore,Home,HomeScore,Date
3060,3060,Wizards,101,Nets,106,2013-04-15
3061,3061,76ers,101,Pistons,109,2013-04-15
3062,3062,Nuggets,112,Bucks,111,2013-04-15
3063,3063,Grizzlies,103,Mavericks,97,2013-04-15
3064,3064,Kings,95,Thunder,104,2013-04-15
3065,3065,Jazz,96,Timberwolves,80,2013-04-15
3066,3066,Rockets,112,Suns,119,2013-04-15
3067,3067,Spurs,106,Warriors,116,2013-04-15
3068,3068,Raptors,113,Hawks,96,2013-04-16
3069,3069,Trail Blazers,77,Clippers,93,2013-04-16
3070,3070,Celtics,90,Raptors,114,2013-04-17
3071,3071,Pistons,99,Nets,103,2013-04-17
3072,3072,Hawks,92,Knicks,98,2013-04-17
3073,3073,Cavaliers,98,Hornets,105,2013-04-17
3074,3074,Magic,93,Heat,105,2013-04-17
3075,3075,76ers,105,Pacers,95,2013-04-17
3076,3076,Wizards,92,Bulls,95,2013-04-17
3077,3077,Jazz,70,Grizzlies,86,2013-04-17
3078,3078,Pelicans,87,Mavericks,99,2013-04-17
3079,3079,Timberwolves,108,Spurs,95,2013-04-17
3080,3080,Bucks,95,Thunder,89,2013-04-17
3081,3081,Suns,98,Nuggets,118,2013-04-17
3082,3082,Rockets,95,Lakers,99,2013-04-17
3083,3083,Clippers,112,Kings,108,2013-04-17
3084,3084,Warriors,99,Trail Blazers,88,2013-04-17
3085,3085,Magic,87,Pacers,97,2013-10-29
3086,3086,Bulls,95,Heat,107,2013-10-29
3087,3087,Clippers,103,Lakers,116,2013-10-29
3088,3088,Nets,94,Cavaliers,98,2013-10-30
3089,3089,Heat,110,76ers,114,2013-10-30
3090,3090,Celtics,87,Raptors,93,2013-10-30
3091,3091,Wizards,102,Pistons,113,2013-10-30
3092,3092,Bucks,83,Knicks,90,2013-10-30
3093,3093,Hornets,83,Rockets,96,2013-10-30
3094,3094,Magic,115,Timberwolves,120,2013-10-30
3095,3095,Pacers,95,Pelicans,90,2013-10-30
3096,3096,Hawks,109,Mavericks,118,2013-10-30
3097,3097,Grizzlies,94,Spurs,101,2013-10-30
3098,3098,Thunder,101,Jazz,98,2013-10-30
3099,3099,Trail Blazers,91,Suns,104,2013-10-30
3100,3100,Nuggets,88,Kings,90,2013-10-30
3101,3101,Lakers,94,Warriors,125,2013-10-30
3102,3102,Knicks,81,Bulls,82,2013-10-31
3103,3103,Warriors,115,Clippers,126,2013-10-31
3104,3104,Cavaliers,84,Hornets,90,2013-11-01
3105,3105,Pelicans,90,Magic,110,2013-11-01
3106,3106,76ers,109,Wizards,102,2013-11-01
3107,3107,Raptors,95,Hawks,102,2013-11-01
3108,3108,Bucks,105,Celtics,98,2013-11-01
3109,3109,Mavericks,105,Rockets,113,2013-11-01
3110,3110,Pistons,108,Grizzlies,111,2013-11-01
3111,3111,Thunder,81,Timberwolves,100,2013-11-01
3112,3112,Heat,100,Nets,101,2013-11-01
3113,3113,Trail Blazers,113,Nuggets,98,2013-11-01
3114,3114,Jazz,84,Suns,87,2013-11-01
3115,3115,Clippers,110,Kings,101,2013-11-01
3116,3116,Spurs,91,Lakers,85,2013-11-01
3117,3117,Cavaliers,74,Pacers,89,2013-11-02
3118,3118,Bulls,104,76ers,107,2013-11-02
3119,3119,Hornets,84,Pelicans,105,2013-11-02
3120,3120,Grizzlies,99,Mavericks,111,2013-11-02
3121,3121,Raptors,97,Bucks,90,2013-11-02
3122,3122,Rockets,104,Jazz,93,2013-11-02
3123,3123,Spurs,105,Trail Blazers,115,2013-11-02
3124,3124,Kings,87,Warriors,98,2013-11-02
3125,3125,Celtics,77,Pistons,87,2013-11-03
3126,3126,Wizards,93,Heat,103,2013-11-03
3127,3127,Nets,86,Magic,107,2013-11-03
3128,3128,Suns,96,Thunder,103,2013-11-03
3129,3129,Timberwolves,109,Knicks,100,2013-11-03
3130,3130,Hawks,103,Lakers,105,2013-11-03
3131,3131,Timberwolves,92,Cavaliers,93,2013-11-04
3132,3132,Warriors,110,76ers,90,2013-11-04
3133,3133,Celtics,88,Grizzlies,95,2013-11-04
3134,3134,Rockets,118,Clippers,137,2013-11-04
3135,3135,Heat,104,Raptors,95,2013-11-05
3136,3136,Jazz,88,Nets,104,2013-11-05
3137,3137,Pacers,99,Pistons,91,2013-11-05
3138,3138,Hornets,102,Knicks,97,2013-11-05
3139,3139,Suns,104,Pelicans,98,2013-11-05
3140,3140,Lakers,104,Mavericks,123,2013-11-05
3141,3141,Spurs,102,Nuggets,94,2013-11-05
3142,3142,Rockets,116,Trail Blazers,101,2013-11-05
3143,3143,Hawks,105,Kings,100,2013-11-05
3144,3144,Raptors,90,Hornets,92,2013-11-06
3145,3145,Bulls,80,Pacers,97,2013-11-06
3146,3146,Clippers,90,Magic,98,2013-11-06
3147,3147,Wizards,116,76ers,102,2013-11-06
3148,3148,Jazz,87,Celtics,97,2013-11-06
3149,3149,Pelicans,99,Grizzlies,84,2013-11-06
3150,3150,Cavaliers,104,Bucks,109,2013-11-06
3151,3151,Warriors,106,Timberwolves,93,2013-11-06
3152,3152,Suns,96,Spurs,99,2013-11-06
3153,3153,Mavericks,93,Thunder,107,2013-11-06
3154,3154,Clippers,97,Heat,102,2013-11-07
3155,3155,Hawks,107,Nuggets,109,2013-11-07
3156,3156,Lakers,99,Rockets,98,2013-11-07
3157,3157,Knicks,101,Hornets,91,2013-11-08
3158,3158,Raptors,84,Pacers,91,2013-11-08
3159,3159,Celtics,91,Magic,89,2013-11-08
3160,3160,Cavaliers,79,76ers,94,2013-11-08
3161,3161,Nets,108,Wizards,112,2013-11-08
3162,3162,Thunder,119,Pistons,110,2013-11-08
3163,3163,Jazz,73,Bulls,97,2013-11-08
3164,3164,Mavericks,108,Timberwolves,116,2013-11-08
3165,3165,Lakers,85,Pelicans,96,2013-11-08
3166,3166,Warriors,74,Spurs,76,2013-11-08
3167,3167,Nuggets,103,Suns,114,2013-11-08
3168,3168,Kings,91,Trail Blazers,104,2013-11-08
3169,3169,Jazz,91,Raptors,115,2013-11-09
3170,3170,Magic,94,Hawks,104,2013-11-09
3171,3171,Pacers,96,Nets,91,2013-11-09
3172,3172,76ers,125,Cavaliers,127,2013-11-09
3173,3173,Celtics,111,Heat,110,2013-11-09
3174,3174,Clippers,107,Rockets,94,2013-11-09
3175,3175,Warriors,90,Grizzlies,108,2013-11-09
3176,3176,Mavericks,91,Bucks,83,2013-11-09
3177,3177,Trail Blazers,96,Kings,85,2013-11-09
3178,3178,Spurs,120,Knicks,89,2013-11-10
3179,3179,Wizards,105,Thunder,106,2013-11-10
3180,3180,Pelicans,94,Suns,101,2013-11-10
3181,3181,Timberwolves,113,Lakers,90,2013-11-10
3182,3182,Hawks,103,Hornets,94,2013-11-11
3183,3183,Grizzlies,79,Pacers,95,2013-11-11
3184,3184,Spurs,109,76ers,85,2013-11-11
3185,3185,Magic,105,Celtics,120,2013-11-11
3186,3186,Cavaliers,81,Bulls,96,2013-11-11
3187,3187,Raptors,104,Rockets,110,2013-11-11
3188,3188,Nuggets,100,Jazz,81,2013-11-11
3189,3189,Pistons,103,Trail Blazers,109,2013-11-11
3190,3190,Timberwolves,107,Clippers,109,2013-11-11
3191,3191,Bucks,95,Heat,118,2013-11-12
3192,3192,Wizards,95,Mavericks,105,2013-11-12
3193,3193,Pistons,95,Warriors,113,2013-11-12
3194,3194,Pelicans,95,Lakers,116,2013-11-12
3195,3195,Bucks,91,Magic,94,2013-11-13
3196,3196,Rockets,117,76ers,123,2013-11-13
3197,3197,Hornets,89,Celtics,83,2013-11-13
3198,3198,Raptors,103,Grizzlies,87,2013-11-13
3199,3199,Cavaliers,95,Timberwolves,124,2013-11-13
3200,3200,Knicks,95,Hawks,91,2013-11-13
3201,3201,Wizards,79,Spurs,92,2013-11-13
3202,3202,Lakers,99,Nuggets,111,2013-11-13
3203,3203,Pelicans,105,Jazz,111,2013-11-13
3204,3204,Suns,89,Trail Blazers,90,2013-11-13
3205,3205,Nets,86,Kings,107,2013-11-13
3206,3206,Thunder,103,Clippers,111,2013-11-13
3207,3207,Rockets,109,Knicks,106,2013-11-14
3208,3208,Thunder,115,Warriors,116,2013-11-14
3209,3209,Bucks,77,Pacers,104,2013-11-15
3210,3210,Bulls,96,Raptors,80,2013-11-15
3211,3211,76ers,103,Hawks,113,2013-11-15
3212,3212,Trail Blazers,109,Celtics,96,2013-11-15
3213,3213,Hornets,86,Cavaliers,80,2013-11-15
3214,3214,Mavericks,104,Heat,110,2013-11-15
3215,3215,Timberwolves,113,Nuggets,117,2013-11-15
3216,3216,Nets,100,Suns,98,2013-11-15
3217,3217,Spurs,91,Jazz,82,2013-11-15
3218,3218,Grizzlies,89,Lakers,86,2013-11-15
3219,3219,Pistons,97,Kings,90,2013-11-15
3220,3220,Heat,97,Hornets,81,2013-11-16
3221,3221,Mavericks,108,Magic,100,2013-11-16
3222,3222,Cavaliers,103,Wizards,96,2013-11-16
3223,3223,Hawks,110,Knicks,90,2013-11-16
3224,3224,Pacers,94,Bulls,110,2013-11-16
3225,3225,Nuggets,111,Rockets,122,2013-11-16
3226,3226,Celtics,88,Timberwolves,106,2013-11-16
3227,3227,76ers,98,Pelicans,135,2013-11-16
3228,3228,Thunder,92,Bucks,79,2013-11-16
3229,3229,Jazz,88,Warriors,102,2013-11-16
3230,3230,Nets,103,Clippers,110,2013-11-16
3231,3231,Trail Blazers,118,Raptors,110,2013-11-17
3232,3232,Grizzlies,97,Kings,86,2013-11-17
3233,3233,Pistons,99,Lakers,114,2013-11-17
3234,3234,Trail Blazers,108,Nets,98,2013-11-18
3235,3235,Hornets,81,Bulls,86,2013-11-18
3236,3236,Nuggets,113,Thunder,115,2013-11-18
3237,3237,76ers,94,Mavericks,97,2013-11-18
3238,3238,Warriors,98,Jazz,87,2013-11-18
3239,3239,Grizzlies,106,Clippers,102,2013-11-18
3240,3240,Timberwolves,100,Wizards,104,2013-11-19
3241,3241,Knicks,86,Pistons,92,2013-11-19
3242,3242,Hawks,88,Heat,104,2013-11-19
3243,3243,Celtics,85,Rockets,109,2013-11-19
3244,3244,Suns,104,Kings,107,2013-11-19
3245,3245,Nets,91,Hornets,95,2013-11-20
3246,3246,Wizards,98,Cavaliers,91,2013-11-20
3247,3247,Pacers,103,Knicks,96,2013-11-20
3248,3248,Heat,120,Magic,92,2013-11-20
3249,3249,Raptors,108,76ers,98,2013-11-20
3250,3250,Pistons,85,Hawks,93,2013-11-20
3251,3251,Trail Blazers,91,Bucks,82,2013-11-20
3252,3252,Clippers,102,Timberwolves,98,2013-11-20
3253,3253,Jazz,98,Pelicans,105,2013-11-20
3254,3254,Celtics,93,Spurs,104,2013-11-20
3255,3255,Kings,113,Suns,106,2013-11-20
3256,3256,Rockets,120,Mavericks,123,2013-11-20
3257,3257,Grizzlies,88,Warriors,81,2013-11-20
3258,3258,Clippers,91,Thunder,105,2013-11-21
3259,3259,Bulls,87,Nuggets,97,2013-11-21
3260,3260,Suns,98,Hornets,91,2013-11-22
3261,3261,Bucks,107,76ers,115,2013-11-22
3262,3262,Wizards,88,Raptors,96,2013-11-22
3263,3263,Pacers,97,Celtics,82,2013-11-22
3264,3264,Hawks,96,Pistons,89,2013-11-22
3265,3265,Spurs,102,Grizzlies,86,2013-11-22
3266,3266,Nets,81,Timberwolves,111,2013-11-22
3267,3267,Cavaliers,100,Pelicans,104,2013-11-22
3268,3268,Jazz,93,Mavericks,103,2013-11-22
3269,3269,Bulls,95,Trail Blazers,98,2013-11-22
3270,3270,Warriors,95,Lakers,102,2013-11-22
3271,3271,Kings,102,Clippers,103,2013-11-23
3272,3272,76ers,98,Pacers,106,2013-11-23
3273,3273,Knicks,89,Wizards,98,2013-11-23
3274,3274,Celtics,94,Hawks,87,2013-11-23
3275,3275,Magic,99,Heat,101,2013-11-23
3276,3276,Timberwolves,101,Rockets,112,2013-11-23
3277,3277,Hornets,96,Bucks,72,2013-11-23
3278,3278,Cavaliers,96,Spurs,126,2013-11-23
3279,3279,Mavericks,100,Nuggets,102,2013-11-23
3280,3280,Trail Blazers,113,Warriors,101,2013-11-23
3281,3281,Pistons,109,Nets,97,2013-11-24
3282,3282,Bulls,82,Clippers,121,2013-11-24
3283,3283,Suns,104,Magic,96,2013-11-24
3284,3284,Jazz,73,Thunder,95,2013-11-24
3285,3285,Kings,86,Lakers,100,2013-11-24
3286,3286,Celtics,96,Hornets,86,2013-11-25
3287,3287,Timberwolves,84,Pacers,98,2013-11-25
3288,3288,Bucks,94,Pistons,113,2013-11-25
3289,3289,Suns,92,Heat,107,2013-11-25
3290,3290,Rockets,93,Grizzlies,86,2013-11-25
3291,3291,Nuggets,110,Mavericks,96,2013-11-25
3292,3292,Pelicans,93,Spurs,112,2013-11-25
3293,3293,Bulls,83,Jazz,89,2013-11-25
3294,3294,Knicks,91,Trail Blazers,102,2013-11-25
3295,3295,Nets,102,Raptors,100,2013-11-26
3296,3296,Lakers,111,Wizards,116,2013-11-26
3297,3297,Magic,109,Hawks,92,2013-11-26
3298,3298,Warriors,102,Pelicans,101,2013-11-26
3299,3299,Pacers,99,Hornets,74,2013-11-27
3300,3300,76ers,94,Magic,105,2013-11-27
3301,3301,Grizzlies,100,Celtics,93,2013-11-27
3302,3302,Lakers,99,Nets,94,2013-11-27
3303,3303,Heat,95,Cavaliers,84,2013-11-27
3304,3304,Bulls,99,Pistons,79,2013-11-27
3305,3305,Hawks,84,Rockets,113,2013-11-27
3306,3306,Wizards,100,Bucks,92,2013-11-27
3307,3307,Nuggets,117,Timberwolves,110,2013-11-27
3308,3308,Spurs,88,Thunder,94,2013-11-27
3309,3309,Warriors,99,Mavericks,103,2013-11-27
3310,3310,Trail Blazers,106,Suns,120,2013-11-27
3311,3311,Knicks,80,Clippers,93,2013-11-27
3312,3312,Bucks,76,Hornets,92,2013-11-29
3313,3313,Spurs,109,Magic,91,2013-11-29
3314,3314,Heat,90,Raptors,83,2013-11-29
3315,3315,Mavericks,87,Hawks,88,2013-11-29
3316,3316,Cavaliers,86,Celtics,103,2013-11-29
3317,3317,Lakers,106,Pistons,102,2013-11-29
3318,3318,Nets,95,Rockets,114,2013-11-29
3319,3319,Warriors,112,Thunder,113,2013-11-29
3320,3320,Wizards,73,Pacers,93,2013-11-29
3321,3321,Pelicans,121,76ers,105,2013-11-29
3322,3322,Knicks,95,Nuggets,97,2013-11-29
3323,3323,Suns,112,Jazz,101,2013-11-29
3324,3324,Clippers,104,Kings,98,2013-11-29
3325,3325,Hawks,101,Wizards,108,2013-11-30
3326,3326,Bulls,93,Cavaliers,97,2013-11-30
3327,3327,Nets,97,Grizzlies,88,2013-11-30
3328,3328,Timberwolves,112,Mavericks,106,2013-11-30
3329,3329,Rockets,112,Spurs,106,2013-11-30
3330,3330,Jazz,112,Suns,104,2013-11-30
3331,3331,Celtics,85,Bucks,92,2013-11-30
3332,3332,Nuggets,112,Raptors,98,2013-12-01
3333,3333,Pacers,105,Clippers,100,2013-12-01
3334,3334,76ers,100,Pistons,115,2013-12-01
3335,3335,Warriors,115,Kings,113,2013-12-01
3336,3336,Hornets,98,Heat,99,2013-12-01
3337,3337,Timberwolves,103,Thunder,113,2013-12-01
3338,3338,Pelicans,103,Knicks,99,2013-12-01
3339,3339,Trail Blazers,114,Lakers,108,2013-12-01
3340,3340,Magic,80,Wizards,98,2013-12-02
3341,3341,Pelicans,131,Bulls,128,2013-12-02
3342,3342,Hawks,100,Spurs,102,2013-12-02
3343,3343,Rockets,103,Jazz,109,2013-12-02
3344,3344,Pacers,102,Trail Blazers,106,2013-12-02
3345,3345,Magic,125,76ers,126,2013-12-03
3346,3346,Bucks,100,Celtics,108,2013-12-03
3347,3347,Nuggets,111,Nets,87,2013-12-03
3348,3348,Pistons,107,Heat,97,2013-12-03
3349,3349,Suns,91,Grizzlies,110,2013-12-03
3350,3350,Hornets,82,Mavericks,89,2013-12-03
3351,3351,Thunder,97,Kings,95,2013-12-03
3352,3352,Raptors,103,Warriors,112,2013-12-03
3353,3353,Nuggets,88,Cavaliers,98,2013-12-04
3354,3354,Clippers,97,Hawks,107,2013-12-04
3355,3355,Suns,97,Rockets,88,2013-12-04
3356,3356,Pistons,105,Bucks,98,2013-12-04
3357,3357,Mavericks,100,Pelicans,97,2013-12-04
3358,3358,Pacers,95,Jazz,86,2013-12-04
3359,3359,Thunder,104,Trail Blazers,111,2013-12-04
3360,3360,Knicks,113,Nets,83,2013-12-05
3361,3361,Clippers,101,Grizzlies,81,2013-12-05
3362,3362,Heat,87,Bulls,107,2013-12-05
3363,3363,76ers,88,Hornets,105,2013-12-06
3364,3364,Bucks,109,Wizards,105,2013-12-06
3365,3365,Cavaliers,89,Hawks,108,2013-12-06
3366,3366,Nuggets,98,Celtics,106,2013-12-06
3367,3367,Magic,83,Knicks,121,2013-12-06
3368,3368,Warriors,83,Rockets,105,2013-12-06
3369,3369,Thunder,109,Pelicans,95,2013-12-06
3370,3370,Raptors,97,Suns,106,2013-12-06
3371,3371,Jazz,98,Trail Blazers,130,2013-12-06
3372,3372,Lakers,106,Kings,100,2013-12-06
3373,3373,Nuggets,103,76ers,92,2013-12-07
3374,3374,Clippers,82,Cavaliers,88,2013-12-07
3375,3375,Pistons,92,Bulls,75,2013-12-07
3376,3376,Warriors,108,Grizzlies,82,2013-12-07
3377,3377,Heat,103,Timberwolves,82,2013-12-07
3378,3378,Nets,90,Bucks,82,2013-12-07
3379,3379,Pacers,111,Spurs,100,2013-12-07
3380,3380,Kings,112,Jazz,102,2013-12-07
3381,3381,Mavericks,108,Trail Blazers,106,2013-12-07
3382,3382,Celtics,114,Knicks,73,2013-12-08
3383,3383,Heat,110,Pistons,95,2013-12-08
3384,3384,Magic,88,Rockets,98,2013-12-08
3385,3385,Pacers,94,Thunder,118,2013-12-08
3386,3386,Raptors,106,Lakers,94,2013-12-08
3387,3387,Warriors,111,Hornets,115,2013-12-09
3388,3388,Clippers,94,76ers,83,2013-12-09
3389,3389,Nuggets,75,Wizards,74,2013-12-09
3390,3390,Magic,85,Grizzlies,94,2013-12-09
3391,3391,Trail Blazers,105,Jazz,94,2013-12-09
3392,3392,Mavericks,97,Kings,112,2013-12-09
3393,3393,Knicks,94,Cavaliers,109,2013-12-10
3394,3394,Heat,84,Pacers,90,2013-12-10
3395,3395,Spurs,116,Raptors,103,2013-12-10
3396,3396,Thunder,101,Hawks,92,2013-12-10
3397,3397,Celtics,96,Nets,104,2013-12-10
3398,3398,Timberwolves,121,Pistons,94,2013-12-10
3399,3399,Bucks,78,Bulls,74,2013-12-10
3400,3400,Suns,114,Lakers,108,2013-12-10
3401,3401,Magic,92,Hornets,83,2013-12-11
3402,3402,Clippers,96,Celtics,88,2013-12-11
3403,3403,Thunder,116,Grizzlies,100,2013-12-11
3404,3404,Spurs,109,Bucks,77,2013-12-11
3405,3405,76ers,99,Timberwolves,106,2013-12-11
3406,3406,Pistons,106,Pelicans,111,2013-12-11
3407,3407,Bulls,78,Knicks,83,2013-12-11
3408,3408,Jazz,122,Kings,101,2013-12-11
3409,3409,Mavericks,93,Warriors,95,2013-12-11
3410,3410,Clippers,93,Nets,102,2013-12-12
3411,3411,Rockets,104,Trail Blazers,111,2013-12-12
3412,3412,Hornets,94,Pacers,99,2013-12-13
3413,3413,Cavaliers,109,Magic,100,2013-12-13
3414,3414,76ers,100,Raptors,108,2013-12-13
3415,3415,Wizards,99,Hawks,101,2013-12-13
3416,3416,Knicks,86,Celtics,90,2013-12-13
3417,3417,Nets,99,Pistons,103,2013-12-13
3418,3418,Grizzlies,98,Pelicans,104,2013-12-13
3419,3419,Lakers,97,Thunder,122,2013-12-13
3420,3420,Bulls,91,Bucks,90,2013-12-13
3421,3421,Timberwolves,110,Spurs,117,2013-12-13
3422,3422,Jazz,103,Nuggets,93,2013-12-13
3423,3423,Kings,107,Suns,116,2013-12-13
3424,3424,Rockets,116,Warriors,112,2013-12-13
3425,3425,Lakers,88,Hornets,85,2013-12-14
3426,3426,Clippers,113,Wizards,97,2013-12-14
3427,3427,Cavaliers,107,Heat,114,2013-12-14
3428,3428,Hawks,106,Knicks,111,2013-12-14
3429,3429,Raptors,99,Bulls,77,2013-12-14
3430,3430,Trail Blazers,139,76ers,105,2013-12-14
3431,3431,Bucks,93,Mavericks,106,2013-12-14
3432,3432,Spurs,100,Jazz,84,2013-12-14
3433,3433,Rockets,91,Kings,106,2013-12-15
3434,3434,Timberwolves,101,Grizzlies,93,2013-12-15
3435,3435,Trail Blazers,111,Pistons,109,2013-12-15
3436,3436,Magic,98,Thunder,101,2013-12-15
3437,3437,Pelicans,93,Nuggets,102,2013-12-15
3438,3438,Warriors,102,Suns,106,2013-12-15
3439,3439,Pistons,101,Pacers,96,2013-12-16
3440,3440,Lakers,100,Hawks,114,2013-12-16
3441,3441,Timberwolves,97,Celtics,101,2013-12-16
3442,3442,76ers,94,Nets,130,2013-12-16
3443,3443,Jazz,94,Heat,117,2013-12-16
3444,3444,Wizards,102,Knicks,101,2013-12-16
3445,3445,Magic,83,Bulls,82,2013-12-16
3446,3446,Spurs,92,Clippers,115,2013-12-16
3447,3447,Kings,87,Hornets,95,2013-12-17
3448,3448,Trail Blazers,119,Cavaliers,116,2013-12-17
3449,3449,Lakers,96,Grizzlies,92,2013-12-17
3450,3450,Thunder,105,Nuggets,93,2013-12-17
3451,3451,Pelicans,93,Warriors,104,2013-12-17
3452,3452,Pacers,94,Heat,97,2013-12-18
3453,3453,Jazz,86,Magic,82,2013-12-18
3454,3454,Hornets,104,Raptors,102,2013-12-18
3455,3455,Kings,107,Hawks,124,2013-12-18
3456,3456,Pistons,107,Celtics,106,2013-12-18
3457,3457,Wizards,113,Nets,107,2013-12-18
3458,3458,Knicks,107,Bucks,101,2013-12-18
3459,3459,Trail Blazers,109,Timberwolves,120,2013-12-18
3460,3460,Grizzlies,91,Mavericks,105,2013-12-18
3461,3461,Spurs,108,Suns,101,2013-12-18
3462,3462,Bulls,94,Rockets,109,2013-12-18
3463,3463,Pelicans,95,Clippers,108,2013-12-18
3464,3464,Bulls,95,Thunder,107,2013-12-19
3465,3465,Spurs,104,Warriors,102,2013-12-19
3466,3466,Nets,120,76ers,121,2013-12-20
3467,3467,Jazz,85,Hawks,118,2013-12-20
3468,3468,Bucks,111,Cavaliers,114,2013-12-20
3469,3469,Hornets,116,Pistons,106,2013-12-20
3470,3470,Kings,103,Heat,122,2013-12-20
3471,3471,Rockets,81,Pacers,114,2013-12-20
3472,3472,Raptors,109,Mavericks,108,2013-12-20
3473,3473,Suns,103,Nuggets,99,2013-12-20
3474,3474,Timberwolves,91,Lakers,104,2013-12-20
3475,3475,Grizzlies,95,Knicks,87,2013-12-21
3476,3476,Wizards,106,Celtics,99,2013-12-21
3477,3477,Kings,105,Magic,100,2013-12-21
3478,3478,Jazz,88,Hornets,85,2013-12-21
3479,3479,Rockets,114,Pistons,97,2013-12-21
3480,3480,Cavaliers,84,Bulls,100,2013-12-21
3481,3481,76ers,106,Bucks,116,2013-12-21
3482,3482,Thunder,113,Spurs,100,2013-12-21
3483,3483,Mavericks,108,Suns,123,2013-12-21
3484,3484,Pelicans,107,Trail Blazers,110,2013-12-21
3485,3485,Lakers,83,Warriors,102,2013-12-21
3486,3486,Nuggets,91,Clippers,112,2013-12-21
3487,3487,Celtics,79,Pacers,106,2013-12-22
3488,3488,Raptors,104,Thunder,98,2013-12-22
3489,3489,Timberwolves,116,Clippers,120,2013-12-22
3490,3490,Bucks,110,Hornets,111,2013-12-23
3491,3491,Pistons,115,Cavaliers,92,2013-12-23
3492,3492,Knicks,103,Magic,98,2013-12-23
3493,3493,Pacers,103,Nets,86,2013-12-23
3494,3494,Hawks,119,Heat,121,2013-12-23
3495,3495,Mavericks,111,Rockets,104,2013-12-23
3496,3496,Jazz,94,Grizzlies,104,2013-12-23
3497,3497,Raptors,99,Spurs,112,2013-12-23
3498,3498,Warriors,89,Nuggets,81,2013-12-23
3499,3499,Lakers,90,Suns,117,2013-12-23
3500,3500,Pelicans,113,Kings,100,2013-12-23
3501,3501,Bulls,95,Nets,78,2013-12-25
3502,3502,Thunder,123,Knicks,94,2013-12-25
3503,3503,Heat,101,Lakers,95,2013-12-25
3504,3504,Rockets,111,Spurs,98,2013-12-25
3505,3505,Clippers,103,Warriors,105,2013-12-25
3506,3506,Hawks,127,Cavaliers,125,2013-12-26
3507,3507,Grizzlies,92,Rockets,100,2013-12-26
3508,3508,Spurs,116,Mavericks,107,2013-12-26
3509,3509,Clippers,112,Trail Blazers,116,2013-12-26
3510,3510,Thunder,89,Hornets,85,2013-12-27
3511,3511,Pistons,92,Magic,109,2013-12-27
3512,3512,Bucks,93,Nets,104,2013-12-27
3513,3513,Raptors,95,Knicks,83,2013-12-27
3514,3514,Wizards,98,Timberwolves,120,2013-12-27
3515,3515,Nuggets,89,Pelicans,105,2013-12-27
3516,3516,Lakers,103,Jazz,105,2013-12-27
3517,3517,Heat,103,Kings,108,2013-12-27
3518,3518,Suns,86,Warriors,115,2013-12-27
3519,3519,Cavaliers,100,Celtics,103,2013-12-28
3520,3520,Nets,91,Pacers,105,2013-12-28
3521,3521,Knicks,100,Raptors,115,2013-12-28
3522,3522,Pistons,82,Wizards,106,2013-12-28
3523,3523,Hornets,116,Hawks,118,2013-12-28
3524,3524,Mavericks,105,Bulls,83,2013-12-28
3525,3525,Pelicans,98,Rockets,107,2013-12-28
3526,3526,Nuggets,99,Grizzlies,120,2013-12-28
3527,3527,Timberwolves,117,Bucks,95,2013-12-28
3528,3528,76ers,101,Suns,115,2013-12-28
3529,3529,Heat,108,Trail Blazers,107,2013-12-28
3530,3530,Jazz,90,Clippers,98,2013-12-28
3531,3531,Warriors,108,Cavaliers,104,2013-12-29
3532,3532,Hawks,102,Magic,109,2013-12-29
3533,3533,Rockets,86,Thunder,117,2013-12-29
3534,3534,Kings,104,Spurs,112,2013-12-29
3535,3535,76ers,111,Lakers,104,2013-12-29
3536,3536,Wizards,106,Pistons,99,2013-12-30
3537,3537,Bulls,95,Grizzlies,91,2013-12-30
3538,3538,Mavericks,100,Timberwolves,98,2013-12-30
3539,3539,Trail Blazers,108,Pelicans,110,2013-12-30
3540,3540,Heat,97,Nuggets,94,2013-12-30
3541,3541,Hornets,80,Jazz,83,2013-12-30
3542,3542,Suns,107,Clippers,88,2013-12-30
3543,3543,Hawks,92,Celtics,91,2013-12-31
3544,3544,Cavaliers,76,Pacers,91,2013-12-31
3545,3545,Warriors,94,Magic,81,2013-12-31
3546,3546,Kings,110,Rockets,106,2013-12-31
3547,3547,Nets,92,Spurs,113,2013-12-31
3548,3548,Raptors,85,Bulls,79,2013-12-31
3549,3549,Trail Blazers,98,Thunder,94,2013-12-31
3550,3550,Bucks,94,Lakers,79,2013-12-31
3551,3551,Mavericks,87,Wizards,78,2014-01-01
3552,3552,Pacers,82,Raptors,95,2014-01-01
3553,3553,Pelicans,112,Timberwolves,124,2014-01-01
3554,3554,76ers,114,Nuggets,102,2014-01-01
3555,3555,Hornets,85,Clippers,112,2014-01-01
3556,3556,Magic,81,Cavaliers,87,2014-01-02
3557,3557,Warriors,123,Heat,114,2014-01-02
3558,3558,Celtics,82,Bulls,94,2014-01-02
3559,3559,Nets,95,Thunder,93,2014-01-02
3560,3560,Knicks,105,Spurs,101,2014-01-02
3561,3561,Grizzlies,99,Suns,91,2014-01-02
3562,3562,Bucks,87,Jazz,96,2014-01-02
3563,3563,Hornets,104,Trail Blazers,134,2014-01-02
3564,3564,76ers,113,Kings,104,2014-01-02
3565,3565,Raptors,101,Wizards,88,2014-01-03
3566,3566,Warriors,101,Hawks,100,2014-01-03
3567,3567,Pelicans,95,Celtics,92,2014-01-03
3568,3568,Knicks,100,Rockets,102,2014-01-03
