,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
2580,Willie Cauley-Stein,Sacramento Kings,23:12,4,7,57.1,0,0,0.0,1,3,33.3,3,1,4,0,1,0,0,4,9,13,255
2581,Carmelo Anthony,New York Knicks,36:12,8,20,40.0,3,8,37.5,1,2,50.0,0,4,4,1,0,0,0,3,20,15,255
2582,Kristaps Porzingis,New York Knicks,35:09,6,18,33.3,1,6,16.7,2,2,100,3,11,14,2,0,5,3,4,15,11,255
2583,Justin Holiday,New York Knicks,22:30,2,7,28.6,1,4,25.0,0,0,0.0,3,5,8,2,3,0,2,2,5,-2,255
2584,Derrick Rose,New York Knicks,33:37,9,14,64.3,0,0,0.0,2,3,66.7,2,4,6,6,0,0,4,1,20,-2,255
2585,Willy Hernangomez,New York Knicks,11:58,1,1,100,0,0,0.0,2,2,100,0,4,4,3,0,1,0,1,4,12,255
2586,Paul George,Indiana Pacers,33:55,6,13,46.2,3,6,50.0,1,1,100,0,7,7,5,3,0,2,5,16,-6,256
2587,Thaddeus Young,Indiana Pacers,29:54,7,13,53.8,0,0,0.0,3,4,75.0,2,5,7,2,0,1,0,4,17,-7,256
2588,Myles Turner,Indiana Pacers,29:38,3,7,42.9,0,2,0.0,6,10,60.0,0,3,3,3,1,1,2,1,12,8,256
2589,Blake Griffin,LA Clippers,34:22,10,21,47.6,0,0,0.0,4,7,57.1,4,12,16,5,1,2,3,3,24,9,256
2590,DeAndre Jordan,LA Clippers,35:12,3,3,100,0,0,0.0,3,5,60.0,4,11,15,0,2,2,3,1,9,6,256
2591,Chris Paul,LA Clippers,35:12,5,9,55.6,2,5,40.0,6,7,85.7,0,2,2,11,1,0,5,3,18,8,256
2592,Austin Rivers,LA Clippers,14:33,2,4,50.0,0,1,0.0,1,2,50.0,1,2,3,0,0,0,1,0,5,-21,256
2593,Danilo Gallinari,Denver Nuggets,37:47,5,12,41.7,3,7,42.9,11,12,91.7,1,3,4,3,2,1,2,1,24,0,257
2594,Jusuf Nurkic,Denver Nuggets,24:12,4,8,50.0,0,0,0.0,0,2,0.0,6,4,10,1,2,3,2,4,8,-5,257
2595,Will Barton,Denver Nuggets,35:48,9,17,52.9,1,3,33.3,3,7,42.9,1,7,8,3,2,2,4,3,22,5,257
2596,Jamal Murray,Denver Nuggets,23:32,8,12,66.7,3,7,42.9,3,3,100,0,3,3,2,0,0,1,0,22,12,257
2597,Juancho Hernangomez,Denver Nuggets,4:53,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,257
2598,Joel Embiid,Philadelphia 76ers,25:32,5,15,33.3,1,3,33.3,5,6,83.3,1,3,4,1,0,5,3,3,16,-9,257
2599,Richaun Holmes,Philadelphia 76ers,18:20,5,8,62.5,0,1,0.0,1,2,50.0,5,3,8,1,0,2,1,4,11,5,257
2600,Dario Saric,Philadelphia 76ers,24:39,6,12,50.0,3,6,50.0,2,3,66.7,1,7,8,0,1,0,2,2,17,-15,257
2601,T.J. McConnell,Philadelphia 76ers,15:29,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,2,1,1,2,2,0,-13,257
2602,Timothe Luwawu-Cabarrot,Philadelphia 76ers,10:25,0,2,0.0,0,0,0.0,2,2,100,0,0,0,0,1,1,0,2,2,-3,257
2603,LeBron James,Cleveland Cavaliers,42:01,12,26,46.2,2,7,28.6,8,9,88.9,3,5,8,7,2,0,1,2,34,9,258
2604,Kevin Love,Cleveland Cavaliers,37:32,8,18,44.4,6,11,54.5,6,6,100,2,12,14,0,0,0,2,2,28,2,258
2605,Tristan Thompson,Cleveland Cavaliers,28:56,3,5,60.0,0,0,0.0,0,2,0.0,4,10,14,1,0,2,1,1,6,7,258
2606,Kyrie Irving,Cleveland Cavaliers,36:53,9,18,50.0,2,6,33.3,4,4,100,1,1,2,7,0,0,6,4,24,1,258
2607,Pascal Siakam,Toronto Raptors,18:13,3,6,50.0,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,1,6,-21,258
2608,Jonas Valanciunas,Toronto Raptors,25:21,1,8,12.5,0,0,0.0,2,2,100,3,7,10,1,0,0,0,1,4,-16,258
2609,DeMar DeRozan,Toronto Raptors,38:32,12,23,52.2,0,2,0.0,7,7,100,0,4,4,5,3,0,1,3,31,-5,258
2610,Kyle Lowry,Toronto Raptors,40:16,7,14,50.0,4,9,44.4,6,7,85.7,1,2,3,9,1,0,2,2,24,-5,258
2611,Cory Joseph,Toronto Raptors,12:42,3,4,75.0,1,1,100,0,0,0.0,0,0,0,2,1,0,0,3,7,1,258
2612,Terrence Ross,Toronto Raptors,22:29,4,9,44.4,4,7,57.1,2,2,100,1,0,1,1,0,4,0,4,14,11,258
2613,Norman Powell,Toronto Raptors,4:30,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,1,258
2614,Markieff Morris,Washington Wizards,32:52,5,9,55.6,0,1,0.0,6,6,100,1,4,5,1,4,0,2,4,16,16,259
2615,Bradley Beal,Washington Wizards,36:01,7,18,38.9,3,8,37.5,1,4,25.0,1,3,4,4,3,0,1,3,18,17,259
2616,John Wall,Washington Wizards,35:46,10,19,52.6,1,5,20.0,4,4,100,0,1,1,13,3,0,4,0,25,6,259
2617,Trey Burke,Washington Wizards,12:14,3,5,60.0,2,4,50.0,0,0,0.0,0,0,0,2,0,0,0,1,8,-1,259
2618,Tomas Satoransky,Washington Wizards,3:33,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,259
2619,Bojan Bogdanovic,Brooklyn Nets,28:44,5,14,35.7,2,7,28.6,6,8,75.0,0,3,3,2,0,0,1,3,18,-21,259
2620,Brook Lopez,Brooklyn Nets,30:42,8,15,53.3,2,4,50.0,7,9,77.8,4,2,6,5,0,2,1,3,25,3,259
2621,Joe Harris,Brooklyn Nets,27:53,2,5,40.0,1,2,50.0,3,4,75.0,0,5,5,1,1,0,2,3,8,16,259
2622,Domantas Sabonis,Oklahoma City Thunder,19:17,2,5,40.0,0,3,0.0,0,0,0.0,0,1,1,2,1,1,1,4,4,12,260
2623,Steven Adams,Oklahoma City Thunder,27:53,5,10,50.0,0,0,0.0,2,5,40.0,6,4,10,0,1,0,2,4,12,6,260
2624,Victor Oladipo,Oklahoma City Thunder,36:24,6,15,40.0,2,8,25.0,0,0,0.0,0,6,6,2,1,0,2,4,14,-5,260
2625,Russell Westbrook,Oklahoma City Thunder,33:52,10,22,45.5,3,8,37.5,9,14,64.3,1,12,13,12,1,1,4,1,32,-4,260
2626,Enes Kanter,Oklahoma City Thunder,15:07,3,6,50.0,1,2,50.0,3,4,75.0,0,3,3,1,0,1,3,3,10,-3,260
2627,Jerami Grant,Oklahoma City Thunder,24:39,3,6,50.0,0,1,0.0,0,0,0.0,0,2,2,3,2,0,1,3,6,-12,260
2628,Paul Millsap,Atlanta Hawks,38:58,8,14,57.1,1,4,25.0,7,11,63.6,0,5,5,4,3,0,2,3,24,-3,260
2629,Dwight Howard,Atlanta Hawks,19:10,2,6,33.3,0,0,0.0,2,4,50.0,3,3,6,1,2,0,4,3,6,1,260
2630,Kent Bazemore,Atlanta Hawks,17:52,0,7,0.0,0,3,0.0,0,0,0.0,2,3,5,3,0,0,3,2,0,-4,260
2631,Dennis Schroder,Atlanta Hawks,33:33,6,15,40.0,1,2,50.0,4,4,100,1,5,6,8,2,0,2,1,17,-3,260
2632,Mike Muscala,Atlanta Hawks,21:44,3,3,100,1,1,100,4,4,100,0,5,5,2,0,1,2,4,11,-6,260
2633,Maurice Harkless,Portland Trail Blazers,31:21,4,11,36.4,1,4,25.0,2,3,66.7,4,5,9,2,1,1,2,4,11,0,261
2634,Ed Davis,Portland Trail Blazers,30:12,2,3,66.7,0,0,0.0,1,2,50.0,2,5,7,0,1,1,0,5,5,2,261
2635,Mason Plumlee,Portland Trail Blazers,23:07,4,9,44.4,0,0,0.0,2,2,100,1,4,5,2,2,2,1,1,10,-10,261
2636,CJ McCollum,Portland Trail Blazers,30:10,10,19,52.6,4,7,57.1,0,0,0.0,1,1,2,5,0,0,2,2,24,-9,261
2637,Damian Lillard,Portland Trail Blazers,34:26,11,24,45.8,3,6,50.0,5,5,100,0,3,3,7,2,3,0,2,30,1,261
2638,Jimmy Butler,Chicago Bulls,36:45,8,16,50.0,2,4,50.0,8,8,100,2,5,7,5,1,2,2,1,26,2,261
2639,Taj Gibson,Chicago Bulls,26:53,4,6,66.7,0,0,0.0,0,1,0.0,1,5,6,1,0,2,2,2,8,-5,261
2640,Robin Lopez,Chicago Bulls,33:23,2,6,33.3,0,0,0.0,3,4,75.0,7,7,14,2,0,2,1,0,7,6,261
2641,Denzel Valentine,Chicago Bulls,21:52,1,6,16.7,0,5,0.0,0,0,0.0,0,4,4,0,0,0,1,2,2,-10,261
2642,Bobby Portis,Chicago Bulls,6:25,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,1,1,0,0,0,-5,261
2643,Kawhi Leonard,San Antonio Spurs,30:45,9,22,40.9,1,5,20.0,2,2,100,2,7,9,0,0,2,2,1,21,4,262
2644,LaMarcus Aldridge,San Antonio Spurs,36:15,7,14,50.0,1,1,100,3,4,75.0,3,6,9,5,1,1,0,3,18,13,262
2645,Danny Green,San Antonio Spurs,18:48,2,6,33.3,2,5,40.0,0,0,0.0,0,1,1,1,0,0,2,0,6,-5,262
2646,Patty Mills,San Antonio Spurs,20:43,0,8,0.0,0,5,0.0,1,2,50.0,0,1,1,5,0,0,0,0,1,-2,262
2647,Kyle Anderson,San Antonio Spurs,3:31,1,2,50.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-5,262
2648,Davis Bertans,San Antonio Spurs,8:03,0,3,0.0,0,3,0.0,1,2,50.0,0,1,1,1,0,0,1,4,1,-2,262
2649,Dewayne Dedmon,San Antonio Spurs,14:13,5,5,100,0,0,0.0,0,1,0.0,4,2,6,0,0,1,1,2,10,6,262
2650,Giannis Antetokounmpo,Milwaukee Bucks,29:00,6,12,50.0,1,1,100,9,10,90.0,2,9,11,2,2,1,2,5,22,-3,262
2651,Jabari Parker,Milwaukee Bucks,34:10,6,14,42.9,1,3,33.3,10,10,100,3,5,8,3,1,1,2,0,23,-5,262
2652,Tony Snell,Milwaukee Bucks,35:05,1,6,16.7,0,5,0.0,2,2,100,0,2,2,0,0,0,0,1,4,-2,262
2653,Malcolm Brogdon,Milwaukee Bucks,16:24,1,6,16.7,0,2,0.0,0,0,0.0,0,0,0,5,0,0,0,1,2,-6,262
2654,JaMychal Green,Memphis Grizzlies,43:29,2,9,22.2,0,3,0.0,1,3,33.3,3,14,17,1,1,0,1,4,5,15,263
2655,Solomon Hill,New Orleans Pelicans,46:36,2,6,33.3,0,2,0.0,5,5,100,2,5,7,5,1,0,3,3,9,-7,263
2656,Anthony Davis,New Orleans Pelicans,48:29,10,27,37.0,1,4,25.0,7,7,100,0,16,16,1,1,4,1,1,28,-5,263
2657,Buddy Hield,New Orleans Pelicans,24:24,3,8,37.5,2,5,40.0,0,0,0.0,0,3,3,1,1,0,0,2,8,-13,263
2658,Jae Crowder,Boston Celtics,35:31,4,9,44.4,2,5,40.0,2,2,100,0,3,3,5,0,0,1,0,12,-6,264
2659,Al Horford,Boston Celtics,34:49,9,22,40.9,1,5,20.0,2,2,100,1,5,6,9,1,2,4,3,21,-7,264
2660,Avery Bradley,Boston Celtics,35:03,8,16,50.0,0,2,0.0,0,0,0.0,2,8,10,1,1,0,1,5,16,1,264
2661,Marcus Smart,Boston Celtics,27:26,4,9,44.4,1,4,25.0,4,5,80.0,2,3,5,2,0,1,0,3,13,1,264
2662,Kelly Olynyk,Boston Celtics,15:21,3,6,50.0,1,2,50.0,0,0,0.0,1,4,5,2,1,0,1,2,7,6,264
2663,Jaylen Brown,Boston Celtics,18:52,3,6,50.0,1,2,50.0,0,0,0.0,0,1,1,0,0,0,0,2,7,4,264
2664,Terry Rozier,Boston Celtics,13:54,2,6,33.3,0,2,0.0,0,0,0.0,0,3,3,5,1,0,0,0,4,3,264
2665,Trevor Ariza,Houston Rockets,33:27,6,15,40.0,3,10,30.0,0,0,0.0,1,7,8,1,0,2,0,2,15,7,264
2666,Clint Capela,Houston Rockets,21:36,5,7,71.4,0,0,0.0,1,2,50.0,2,7,9,1,1,1,1,1,11,-10,264
2667,Patrick Beverley,Houston Rockets,32:26,4,8,50.0,1,3,33.3,0,0,0.0,1,4,5,4,1,0,1,1,9,-3,264
2668,James Harden,Houston Rockets,35:19,8,14,57.1,3,5,60.0,18,18,100,1,7,8,7,3,0,10,2,37,3,264
2669,Eric Gordon,Houston Rockets,30:43,6,11,54.5,4,9,44.4,3,4,75.0,0,1,1,3,0,2,1,1,19,1,264
2670,Sam Dekker,Houston Rockets,18:29,2,5,40.0,1,2,50.0,0,0,0.0,1,3,4,0,1,0,2,1,5,-10,264
2671,Montrezl Harrell,Houston Rockets,18:39,3,5,60.0,0,0,0.0,1,1,100,1,1,2,0,0,1,1,2,7,13,264
2672,Frank Kaminsky,Charlotte Hornets,22:39,3,7,42.9,0,1,0.0,0,0,0.0,0,3,3,0,1,0,0,0,6,-2,265
2673,Cody Zeller,Charlotte Hornets,23:45,5,5,100,0,0,0.0,2,2,100,1,1,2,1,0,1,3,4,12,4,265
2674,Nicolas Batum,Charlotte Hornets,37:04,5,14,35.7,0,6,0.0,4,4,100,0,14,14,7,0,0,2,3,14,2,265
2675,Kemba Walker,Charlotte Hornets,34:46,8,15,53.3,0,2,0.0,3,4,75.0,0,3,3,4,1,1,2,1,19,2,265
2676,Jeremy Lamb,Charlotte Hornets,20:60,5,10,50.0,1,3,33.3,3,3,100,1,4,5,3,0,1,1,2,14,11,265
2677,Dorian Finney-Smith,Dallas Mavericks,25:47,0,5,0.0,0,4,0.0,1,2,50.0,0,2,2,0,0,0,0,1,1,-13,265
2678,Harrison Barnes,Dallas Mavericks,38:15,10,21,47.6,2,4,50.0,7,7,100,4,3,7,2,1,0,0,4,29,4,265
2679,Dwight Powell,Dallas Mavericks,31:54,7,11,63.6,0,0,0.0,1,3,33.3,4,3,7,0,0,1,0,2,15,-7,265
2680,Gordon Hayward,Utah Jazz,35:58,7,16,43.8,3,6,50.0,6,9,66.7,1,5,6,5,2,0,2,1,23,18,266
2681,Rudy Gobert,Utah Jazz,38:52,4,7,57.1,0,0,0.0,6,11,54.5,8,9,17,1,1,5,1,4,14,10,266
2682,Rodney Hood,Utah Jazz,30:58,5,17,29.4,2,8,25.0,4,4,100,1,4,5,5,0,0,1,0,16,15,266
2683,Trey Lyles,Utah Jazz,24:34,4,10,40.0,1,3,33.3,0,0,0.0,1,1,2,1,1,2,1,2,9,-13,266
2684,Joe Ingles,Utah Jazz,11:57,2,3,66.7,1,1,100,2,3,66.7,0,2,2,1,1,0,1,0,7,-9,266
2685,Julius Randle,Los Angeles Lakers,36:47,5,12,41.7,0,0,0.0,1,2,50.0,4,7,11,1,2,0,0,4,11,-8,266
2686,Brandon Ingram,Los Angeles Lakers,25:12,1,6,16.7,0,1,0.0,2,2,100,0,2,2,2,0,1,1,3,4,-8,266
2687,Jordan Clarkson,Los Angeles Lakers,38:12,7,13,53.8,1,2,50.0,2,2,100,1,4,5,0,0,0,3,1,17,12,266
2688,Lou Williams,Los Angeles Lakers,34:22,13,27,48.1,4,9,44.4,8,9,88.9,0,6,6,7,1,0,3,1,38,22,266
2689,Paul George,Indiana Pacers,31:20,4,12,33.3,0,2,0.0,13,13,100,1,9,10,3,1,0,2,2,21,-33,267
2690,Thaddeus Young,Indiana Pacers,22:33,5,10,50.0,0,2,0.0,0,0,0.0,1,1,2,0,0,0,2,1,10,-23,267
2691,Myles Turner,Indiana Pacers,23:38,3,8,37.5,0,1,0.0,0,0,0.0,1,4,5,0,0,2,0,3,6,-28,267
2692,Kevin Durant,Golden State Warriors,22:22,9,14,64.3,0,2,0.0,2,3,66.7,1,7,8,4,0,2,2,3,20,15,267
2693,Draymond Green,Golden State Warriors,26:55,1,6,16.7,0,2,0.0,0,0,0.0,1,4,5,10,4,1,1,3,2,24,267
2694,Klay Thompson,Golden State Warriors,29:03,21,33,63.6,8,14,57.1,10,11,90.9,0,2,2,1,0,0,0,0,60,37,267
2695,Stephen Curry,Golden State Warriors,29:09,4,10,40.0,2,7,28.6,3,4,75.0,0,4,4,11,2,1,0,4,13,24,267
2696,Andre Iguodala,Golden State Warriors,19:29,1,2,50.0,0,0,0.0,1,1,100,0,2,2,2,0,1,0,2,3,18,267
2697,JaVale McGee,Golden State Warriors,14:59,4,8,50.0,0,1,0.0,1,2,50.0,5,3,8,1,0,2,0,1,9,3,267
2698,Kevon Looney,Golden State Warriors,14:29,1,4,25.0,0,1,0.0,0,0,0.0,2,3,5,0,0,1,0,2,2,7,267
2699,Aaron Gordon,Orlando Magic,28:07,4,9,44.4,1,1,100,0,0,0.0,0,5,5,2,1,2,0,0,9,-2,268
2700,Serge Ibaka,Orlando Magic,31:20,5,15,33.3,0,4,0.0,0,0,0.0,0,5,5,1,0,4,1,0,10,5,268
2701,Evan Fournier,Orlando Magic,28:07,4,10,40.0,2,6,33.3,0,0,0.0,0,3,3,1,0,0,5,5,10,7,268
2702,D.J. Augustin,Orlando Magic,20:10,2,5,40.0,1,3,33.3,3,5,60.0,0,1,1,2,1,0,0,0,8,3,268
2703,Nikola Vucevic,Orlando Magic,25:09,4,9,44.4,0,2,0.0,2,2,100,3,7,10,6,1,0,0,3,10,4,268
2704,Elfrid Payton,Orlando Magic,34:51,9,12,75.0,3,3,100,4,4,100,1,0,1,9,3,3,2,4,25,2,268
2705,Jeff Green,Orlando Magic,25:09,6,9,66.7,1,2,50.0,7,8,87.5,0,3,3,0,1,0,1,2,20,6,268
2706,Markieff Morris,Washington Wizards,33:06,3,10,30.0,0,2,0.0,4,5,80.0,2,5,7,1,0,1,0,3,10,-5,268
2707,Bradley Beal,Washington Wizards,37:13,7,18,38.9,3,6,50.0,2,4,50.0,1,2,3,4,0,0,3,3,19,-9,268
2708,John Wall,Washington Wizards,42:18,18,31,58.1,5,8,62.5,11,14,78.6,1,3,4,8,3,0,4,3,52,-1,268
2709,Trey Burke,Washington Wizards,5:42,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,0,1,2,-7,268
2710,Carmelo Anthony,New York Knicks,36:19,13,27,48.1,3,9,33.3,6,7,85.7,1,2,3,2,0,1,1,2,35,25,269
2711,Kristaps Porzingis,New York Knicks,30:26,6,16,37.5,0,4,0.0,2,4,50.0,2,10,12,0,0,1,0,4,14,7,269
2712,Derrick Rose,New York Knicks,24:55,4,12,33.3,0,1,0.0,2,2,100,1,1,2,3,2,0,1,0,10,7,269
2713,Justin Holiday,New York Knicks,18:16,2,3,66.7,1,2,50.0,0,0,0.0,0,3,3,1,2,0,0,2,5,-5,269
2714,Willy Hernangomez,New York Knicks,3:23,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,0,-1,269
2715,Wayne Ellington,Miami Heat,32:57,5,14,35.7,4,11,36.4,0,0,0.0,0,2,2,3,1,0,0,1,14,5,269
2716,Hassan Whiteside,Miami Heat,37:35,10,20,50.0,0,0,0.0,3,9,33.3,5,9,14,1,1,3,0,3,23,-24,269
2717,Rodney McGruder,Miami Heat,35:03,2,11,18.2,1,4,25.0,0,0,0.0,3,3,6,4,1,1,1,2,5,-12,269
2718,Goran Dragic,Miami Heat,39:55,11,17,64.7,4,4,100,3,4,75.0,1,3,4,7,2,0,5,1,29,-15,269
2719,Udonis Haslem,Miami Heat,3:33,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,0,0,0,0,0,1,-12,269
2720,Jimmy Butler,Chicago Bulls,42:55,11,21,52.4,0,4,0.0,10,10,100,0,6,6,4,0,1,3,1,32,-3,270
2721,Taj Gibson,Chicago Bulls,29:01,5,10,50.0,0,1,0.0,1,2,50.0,1,9,10,0,2,0,2,4,11,-7,270
2722,Robin Lopez,Chicago Bulls,32:54,3,5,60.0,0,0,0.0,2,6,33.3,3,5,8,1,0,3,3,1,8,8,270
2723,Rajon Rondo,Chicago Bulls,37:09,4,10,40.0,1,2,50.0,1,3,33.3,1,2,3,1,0,1,3,4,10,-10,270
2724,Tobias Harris,Detroit Pistons,40:12,9,16,56.3,2,4,50.0,2,2,100,0,7,7,2,1,1,0,1,22,8,270
2725,Andre Drummond,Detroit Pistons,24:42,7,13,53.8,0,0,0.0,1,4,25.0,3,7,10,0,1,3,0,3,15,-5,270
2726,Kentavious Caldwell-Pope,Detroit Pistons,31:18,5,10,50.0,1,5,20.0,1,2,50.0,1,2,3,3,1,0,2,3,12,-6,270
2727,Reggie Jackson,Detroit Pistons,18:17,2,9,22.2,1,1,100,2,3,66.7,0,3,3,7,2,0,2,3,7,-3,270
2728,Ish Smith,Detroit Pistons,29:43,2,11,18.2,0,2,0.0,3,4,75.0,1,4,5,10,0,0,0,3,7,14,270
2729,Richaun Holmes,Philadelphia 76ers,34:02,5,13,38.5,0,2,0.0,0,1,0.0,3,3,6,2,1,3,2,4,10,-7,271
2730,T.J. McConnell,Philadelphia 76ers,24:40,2,5,40.0,1,1,100,0,0,0.0,1,1,2,9,2,0,3,2,5,-4,271
2731,Dario Saric,Philadelphia 76ers,25:05,6,12,50.0,3,6,50.0,2,3,66.7,2,5,7,0,1,0,2,4,17,-11,271
2732,Timothe Luwawu-Cabarrot,Philadelphia 76ers,16:14,3,6,50.0,1,2,50.0,0,2,0.0,0,2,2,0,0,0,2,4,7,0,271
2733,JaMychal Green,Memphis Grizzlies,34:34,2,7,28.6,0,0,0.0,9,10,90.0,3,7,10,3,2,1,3,4,13,8,271
2734,Kawhi Leonard,San Antonio Spurs,35:36,11,15,73.3,2,3,66.7,7,8,87.5,0,1,1,4,2,0,1,1,31,16,272
2735,LaMarcus Aldridge,San Antonio Spurs,30:21,3,8,37.5,0,1,0.0,0,0,0.0,0,2,2,0,3,0,3,3,6,8,272
2736,Danny Green,San Antonio Spurs,20:14,2,4,50.0,1,3,33.3,0,0,0.0,0,3,3,2,0,0,0,1,5,2,272
2737,Kyle Anderson,San Antonio Spurs,21:48,2,4,50.0,1,2,50.0,6,6,100,0,6,6,4,0,1,0,2,11,7,272
2738,Dewayne Dedmon,San Antonio Spurs,23:56,2,2,100,0,0,0.0,1,2,50.0,1,7,8,0,0,0,0,2,5,17,272
2739,Patty Mills,San Antonio Spurs,26:55,6,13,46.2,2,7,28.6,1,1,100,1,3,4,5,2,0,2,1,15,29,272
2740,Bryn Forbes,San Antonio Spurs,1:58,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4,272
2741,Davis Bertans,San Antonio Spurs,1:58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-4,272
2742,Andrew Wiggins,Minnesota Timberwolves,38:21,5,12,41.7,0,2,0.0,1,3,33.3,2,5,7,2,0,0,4,4,11,-14,272
2743,Gorgui Dieng,Minnesota Timberwolves,33:05,7,9,77.8,0,0,0.0,2,5,40.0,3,5,8,1,1,0,2,3,16,-7,272
2744,Karl-Anthony Towns,Minnesota Timberwolves,37:16,3,16,18.8,1,3,33.3,4,4,100,3,11,14,4,1,1,2,3,11,-12,272
2745,Zach LaVine,Minnesota Timberwolves,37:58,9,16,56.3,4,8,50.0,3,4,75.0,0,2,2,1,0,0,3,1,25,-4,272
2746,Ricky Rubio,Minnesota Timberwolves,31:23,2,9,22.2,0,3,0.0,0,0,0.0,0,5,5,7,1,1,1,3,4,-5,272
2747,Nemanja Bjelica,Minnesota Timberwolves,10:44,2,4,50.0,1,2,50.0,0,0,0.0,0,0,0,1,0,0,0,2,5,-2,272
2748,P.J. Tucker,Phoenix Suns,20:50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,2,2,0,-17,273
2749,Devin Booker,Phoenix Suns,26:08,9,13,69.2,1,3,33.3,2,3,66.7,0,2,2,1,1,0,4,1,21,-25,273
2750,Eric Bledsoe,Phoenix Suns,24:52,5,10,50.0,0,0,0.0,4,4,100,1,5,6,2,1,0,3,1,14,-18,273
2751,Alex Len,Phoenix Suns,20:54,4,9,44.4,0,0,0.0,6,6,100,1,3,4,0,0,0,0,6,14,0,273
2752,Gordon Hayward,Utah Jazz,35:40,8,16,50.0,2,3,66.7,10,13,76.9,0,6,6,4,3,0,1,1,28,7,273
2753,Rudy Gobert,Utah Jazz,38:16,6,8,75.0,0,0,0.0,10,11,90.9,3,7,10,0,0,4,3,2,22,20,273
2754,Rodney Hood,Utah Jazz,11:31,3,6,50.0,2,2,100,0,0,0.0,0,0,0,2,1,0,0,2,8,16,273
2755,Trey Lyles,Utah Jazz,13:18,0,3,0.0,0,2,0.0,0,0,0.0,1,2,3,3,0,0,0,1,0,5,273
2756,Joe Ingles,Utah Jazz,20:55,2,4,50.0,1,3,33.3,2,2,100,0,3,3,1,0,0,1,1,7,-4,273
2757,Raul Neto,Utah Jazz,1:59,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,273
2758,Tobias Harris,Detroit Pistons,38:35,7,19,36.8,0,7,0.0,0,0,0.0,1,6,7,2,0,1,2,3,14,-1,274
2759,Andre Drummond,Detroit Pistons,34:04,11,14,78.6,0,0,0.0,4,7,57.1,2,18,20,1,0,2,1,5,26,4,274
2760,Kentavious Caldwell-Pope,Detroit Pistons,37:09,3,9,33.3,1,4,25.0,0,0,0.0,1,3,4,6,1,0,0,3,7,-3,274
2761,Reggie Jackson,Detroit Pistons,25:38,4,12,33.3,2,8,25.0,0,0,0.0,0,3,3,2,0,1,4,2,10,2,274
2762,Ish Smith,Detroit Pistons,22:22,1,7,14.3,0,0,0.0,0,0,0.0,0,3,3,2,0,2,2,1,2,-12,274
2763,Cody Zeller,Charlotte Hornets,32:11,2,9,22.2,0,0,0.0,5,7,71.4,1,5,6,0,0,1,0,3,9,4,274
2764,Nicolas Batum,Charlotte Hornets,35:34,4,10,40.0,1,1,100,5,6,83.3,0,15,15,3,0,0,1,1,14,6,274
2765,Kemba Walker,Charlotte Hornets,33:51,9,22,40.9,2,5,40.0,5,6,83.3,0,3,3,4,2,0,2,1,25,8,274
2766,Frank Kaminsky,Charlotte Hornets,22:03,2,7,28.6,0,2,0.0,1,4,25.0,1,4,5,2,1,0,0,0,5,8,274
2767,Jeremy Lamb,Charlotte Hornets,12:26,1,4,25.0,0,2,0.0,1,2,50.0,0,0,0,0,0,0,2,1,3,4,274
2768,Jae Crowder,Boston Celtics,30:22,6,10,60.0,1,3,33.3,4,5,80.0,1,9,10,2,0,0,1,3,17,26,275
2769,Al Horford,Boston Celtics,29:23,3,9,33.3,0,3,0.0,4,4,100,1,5,6,8,0,2,0,2,10,31,275
2770,Avery Bradley,Boston Celtics,32:46,7,14,50.0,3,5,60.0,6,7,85.7,0,4,4,3,1,1,1,1,23,24,275
2771,Marcus Smart,Boston Celtics,23:01,5,7,71.4,1,2,50.0,2,2,100,0,3,3,3,2,0,2,4,13,19,275
2772,Kelly Olynyk,Boston Celtics,20:26,4,8,50.0,0,3,0.0,1,1,100,1,3,4,2,1,0,0,1,9,15,275
2773,Jaylen Brown,Boston Celtics,21:48,5,8,62.5,1,3,33.3,2,3,66.7,1,1,2,1,0,0,3,3,13,7,275
2774,Terry Rozier,Boston Celtics,26:00,6,13,46.2,1,4,25.0,3,4,75.0,1,4,5,2,1,0,0,1,16,13,275
2775,Aaron Gordon,Orlando Magic,25:39,2,9,22.2,1,3,33.3,0,2,0.0,0,3,3,4,1,0,2,4,5,-19,275
