,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
2321,Jakob Poeltl,Toronto Raptors,13:36,3,4,75.0,0,0,0.0,1,1,100,1,1,2,1,1,1,1,3,7,5,201
2322,Fred VanVleet,Toronto Raptors,15:53,2,6,33.3,2,4,50.0,2,2,100,1,2,3,4,2,0,1,3,8,7,201
2323,Trevor Ariza,Houston Rockets,37:48,6,11,54.5,5,8,62.5,3,3,100,0,8,8,2,1,0,1,4,20,0,201
2324,Clint Capela,Houston Rockets,28:50,5,7,71.4,0,0,0.0,1,2,50.0,5,6,11,1,2,0,0,3,11,-17,201
2325,Eric Gordon,Houston Rockets,33:01,3,12,25.0,0,7,0.0,6,7,85.7,0,1,1,3,1,0,3,4,12,-8,201
2326,James Harden,Houston Rockets,39:22,8,25,32.0,3,11,27.3,19,19,100,1,5,6,11,0,1,9,5,38,-2,201
2327,P.J. Tucker,Houston Rockets,16:01,0,1,0.0,0,1,0.0,0,0,0.0,1,4,5,1,0,0,1,2,0,-13,201
2328,Kyle Anderson,San Antonio Spurs,33:54,1,4,25.0,0,0,0.0,5,6,83.3,2,6,8,3,1,2,0,2,7,9,202
2329,LaMarcus Aldridge,San Antonio Spurs,35:51,12,21,57.1,0,2,0.0,8,10,80.0,1,4,5,4,1,2,3,1,32,12,202
2330,Danny Green,San Antonio Spurs,26:49,2,6,33.3,0,3,0.0,0,0,0.0,0,3,3,1,2,1,1,0,4,1,202
2331,Patty Mills,San Antonio Spurs,29:43,7,13,53.8,4,9,44.4,1,2,50.0,0,3,3,2,4,1,1,1,19,-7,202
2332,Bryn Forbes,San Antonio Spurs,17:58,2,5,40.0,0,2,0.0,0,1,0.0,1,2,3,0,0,0,0,2,4,-3,202
2333,Rudy Gay,San Antonio Spurs,16:06,1,7,14.3,0,1,0.0,2,2,100,2,4,6,2,0,1,3,3,4,-1,202
2334,Dejounte Murray,San Antonio Spurs,19:56,4,7,57.1,1,2,50.0,1,2,50.0,1,6,7,0,0,0,0,3,10,11,202
2335,Davis Bertans,San Antonio Spurs,5:09,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,5,202
2336,Harrison Barnes,Dallas Mavericks,37:37,5,16,31.3,0,2,0.0,6,6,100,2,6,8,2,3,0,2,4,16,-2,202
2337,Nerlens Noel,Dallas Mavericks,4:57,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,-5,202
2338,Maxi Kleber,Dallas Mavericks,20:51,2,5,40.0,0,2,0.0,1,1,100,0,1,1,0,0,1,0,1,5,1,202
2339,Bogdan Bogdanovic,Sacramento Kings,22:49,3,8,37.5,1,4,25.0,0,0,0.0,0,2,2,0,0,0,1,3,7,-17,203
2340,Willie Cauley-Stein,Sacramento Kings,20:43,2,6,33.3,0,0,0.0,2,2,100,1,2,3,3,0,0,2,2,6,-14,203
2341,Garrett Temple,Sacramento Kings,17:54,1,7,14.3,1,3,33.3,0,0,0.0,1,1,2,3,1,0,1,2,3,-6,203
2342,George Hill,Sacramento Kings,24:21,4,11,36.4,1,5,20.0,3,3,100,0,1,1,2,3,0,0,1,12,-16,203
2343,Buddy Hield,Sacramento Kings,20:35,2,8,25.0,1,4,25.0,1,2,50.0,1,1,2,2,2,1,1,4,6,-28,203
2344,De'Aaron Fox,Sacramento Kings,18:55,1,4,25.0,0,0,0.0,0,0,0.0,0,1,1,2,2,0,2,1,2,-32,203
2345,Taurean Prince,Atlanta Hawks,31:43,5,8,62.5,3,5,60.0,1,2,50.0,0,5,5,8,4,1,4,4,14,38,203
2346,Dewayne Dedmon,Atlanta Hawks,23:53,9,10,90.0,1,1,100,1,3,33.3,5,9,14,5,2,2,0,3,20,21,203
2347,Kent Bazemore,Atlanta Hawks,23:16,3,6,50.0,0,3,0.0,2,2,100,0,5,5,3,0,1,1,3,8,22,203
2348,Dennis Schroder,Atlanta Hawks,25:12,8,12,66.7,2,4,50.0,3,4,75.0,0,0,0,8,0,0,5,2,21,18,203
2349,John Collins,Atlanta Hawks,22:23,7,9,77.8,0,0,0.0,0,0,0.0,2,6,8,0,0,0,3,5,14,22,203
2350,Markieff Morris,Washington Wizards,22:03,6,12,50.0,2,4,50.0,1,1,100,1,1,2,0,0,0,2,6,15,10,204
2351,Bradley Beal,Washington Wizards,39:21,6,19,31.6,1,6,16.7,13,14,92.9,3,4,7,1,2,0,2,1,26,8,204
2352,John Wall,Washington Wizards,37:40,9,21,42.9,2,3,66.7,7,8,87.5,1,3,4,6,1,2,1,2,27,18,204
2353,Josh Richardson,Miami Heat,33:40,2,7,28.6,0,3,0.0,0,0,0.0,1,2,3,2,1,0,0,2,4,-14,204
2354,Justise Winslow,Miami Heat,22:04,2,5,40.0,1,2,50.0,2,2,100,2,3,5,2,0,1,3,2,7,-12,204
2355,Hassan Whiteside,Miami Heat,33:44,4,8,50.0,0,0,0.0,6,8,75.0,4,17,21,0,0,1,3,1,14,-1,204
2356,Goran Dragic,Miami Heat,37:05,9,17,52.9,3,6,50.0,0,0,0.0,1,3,4,2,1,0,3,1,21,-7,204
2357,James Johnson,Miami Heat,26:45,1,5,20.0,1,1,100,2,3,66.7,1,1,2,2,0,0,2,2,5,-6,204
2358,Wayne Ellington,Miami Heat,8:02,1,3,33.3,1,1,100,0,0,0.0,0,0,0,0,0,0,1,1,3,1,204
2359,Kelly Olynyk,Miami Heat,11:52,2,4,50.0,1,2,50.0,0,0,0.0,1,2,3,0,1,0,0,2,5,0,204
2360,Joe Ingles,Utah Jazz,31:15,4,4,100,3,3,100,2,2,100,0,4,4,2,0,0,1,2,13,-12,205
2361,Derrick Favors,Utah Jazz,34:11,3,11,27.3,0,0,0.0,0,0,0.0,4,6,10,5,1,3,3,2,6,-4,205
2362,Donovan Mitchell,Utah Jazz,36:25,8,17,47.1,3,6,50.0,0,0,0.0,0,4,4,3,0,0,4,4,19,-9,205
2363,Ricky Rubio,Utah Jazz,30:48,4,10,40.0,1,4,25.0,4,4,100,0,2,2,4,1,0,0,3,13,-11,205
2364,Rodney Hood,Utah Jazz,32:29,10,20,50.0,6,12,50.0,4,5,80.0,1,2,3,3,0,2,1,4,30,7,205
2365,Alec Burks,Utah Jazz,22:53,1,4,25.0,0,1,0.0,4,4,100,0,6,6,1,1,2,1,2,6,1,205
2366,Kristaps Porzingis,New York Knicks,36:04,8,19,42.1,1,4,25.0,5,6,83.3,2,6,8,2,0,2,2,1,22,3,205
2367,Enes Kanter,New York Knicks,24:29,6,7,85.7,0,0,0.0,1,1,100,1,3,4,1,0,0,1,2,13,-6,205
2368,Doug McDermott,New York Knicks,25:34,2,6,33.3,1,4,25.0,0,0,0.0,1,6,7,0,0,1,0,0,5,3,205
2369,Frank Ntilikina,New York Knicks,19:59,3,8,37.5,0,1,0.0,1,2,50.0,1,3,4,0,2,0,1,4,7,9,205
2370,LeBron James,Cleveland Cavaliers,36:38,12,24,50.0,4,7,57.1,3,3,100,2,4,6,8,2,1,3,4,31,1,206
2371,Jae Crowder,Cleveland Cavaliers,26:48,1,6,16.7,1,3,33.3,2,2,100,2,1,3,3,0,0,1,3,5,3,206
2372,Kevin Love,Cleveland Cavaliers,27:17,9,16,56.3,1,3,33.3,3,3,100,2,8,10,0,1,1,2,3,22,-6,206
2373,Jeff Green,Cleveland Cavaliers,21:40,5,8,62.5,0,0,0.0,3,4,75.0,4,3,7,1,0,0,1,3,13,3,206
2374,Dwight Howard,Charlotte Hornets,23:10,3,5,60.0,0,0,0.0,2,6,33.3,3,2,5,2,0,0,4,6,8,1,206
2375,Nicolas Batum,Charlotte Hornets,32:04,7,15,46.7,1,6,16.7,1,2,50.0,1,4,5,6,2,0,4,0,16,4,206
2376,Kemba Walker,Charlotte Hornets,39:06,7,17,41.2,3,9,33.3,3,6,50.0,0,5,5,7,0,0,1,1,20,-5,206
2377,Jeremy Lamb,Charlotte Hornets,21:44,4,9,44.4,0,3,0.0,5,5,100,0,5,5,3,1,0,2,0,13,-7,206
2378,Cody Zeller,Charlotte Hornets,22:59,2,5,40.0,0,0,0.0,3,4,75.0,1,2,3,1,0,1,1,5,7,-8,206
2379,Frank Kaminsky,Charlotte Hornets,23:14,3,7,42.9,0,1,0.0,1,1,100,2,4,6,0,2,1,0,1,7,-8,206
2380,Malik Monk,Charlotte Hornets,8:54,2,5,40.0,1,3,33.3,0,0,0.0,0,2,2,0,0,0,0,0,5,-3,206
2381,Bojan Bogdanovic,Indiana Pacers,28:47,6,9,66.7,4,6,66.7,0,0,0.0,0,3,3,1,0,0,1,0,16,3,207
2382,Thaddeus Young,Indiana Pacers,32:56,2,8,25.0,0,1,0.0,1,2,50.0,2,4,6,0,3,0,3,5,5,7,207
2383,Myles Turner,Indiana Pacers,32:54,4,8,50.0,0,2,0.0,2,2,100,0,5,5,4,0,3,1,3,10,1,207
2384,Victor Oladipo,Indiana Pacers,33:43,8,20,40.0,3,7,42.9,2,2,100,0,6,6,3,1,2,1,1,21,-2,207
2385,Domantas Sabonis,Indiana Pacers,24:04,6,10,60.0,0,0,0.0,1,1,100,0,6,6,4,0,0,3,5,13,0,207
2386,Cory Joseph,Indiana Pacers,21:35,4,10,40.0,2,3,66.7,0,0,0.0,0,1,1,4,2,1,0,1,10,-5,207
2387,JaMychal Green,Memphis Grizzlies,17:25,3,4,75.0,1,2,50.0,1,1,100,0,3,3,0,0,0,2,3,8,-8,207
2388,Dillon Brooks,Memphis Grizzlies,24:25,5,10,50.0,0,3,0.0,1,2,50.0,2,3,5,2,1,1,2,3,11,-11,207
2389,Wayne Selden,Memphis Grizzlies,14:50,0,1,0.0,0,1,0.0,2,2,100,0,1,1,3,1,0,2,0,2,-4,207
2390,Ben McLemore,Memphis Grizzlies,18:23,5,10,50.0,0,4,0.0,0,0,0.0,2,1,3,0,0,0,1,3,10,5,207
2391,Tobias Harris,Detroit Pistons,34:29,4,11,36.4,2,4,50.0,3,3,100,0,3,3,2,0,0,1,0,13,-13,208
2392,Andre Drummond,Detroit Pistons,29:18,4,9,44.4,0,0,0.0,5,8,62.5,8,9,17,4,1,0,4,4,13,-7,208
2393,Avery Bradley,Detroit Pistons,33:25,8,18,44.4,6,10,60.0,6,6,100,1,1,2,5,1,0,5,1,28,-20,208
2394,Reggie Jackson,Detroit Pistons,22:14,2,7,28.6,0,2,0.0,2,2,100,0,1,1,2,0,0,2,1,6,-17,208
2395,Ish Smith,Detroit Pistons,25:35,2,11,18.2,0,2,0.0,0,0,0.0,0,4,4,4,0,0,2,4,4,13,208
2396,Luke Kennard,Detroit Pistons,13:07,4,7,57.1,3,4,75.0,0,0,0.0,0,2,2,0,1,0,0,1,11,6,208
2397,Khris Middleton,Milwaukee Bucks,40:05,12,21,57.1,3,7,42.9,0,0,0.0,1,5,6,8,2,0,2,2,27,8,208
2398,Giannis Antetokounmpo,Milwaukee Bucks,34:55,8,16,50.0,0,1,0.0,5,6,83.3,2,4,6,1,3,4,3,5,21,16,208
2399,Tony Snell,Milwaukee Bucks,38:38,4,7,57.1,2,4,50.0,3,3,100,0,4,4,2,0,2,1,3,13,-5,208
2400,Eric Bledsoe,Milwaukee Bucks,30:24,4,12,33.3,1,4,25.0,5,5,100,2,4,6,8,3,2,1,3,14,5,208
2401,Malcolm Brogdon,Milwaukee Bucks,26:25,4,9,44.4,2,3,66.7,2,2,100,0,6,6,3,1,1,4,0,12,-9,208
2402,Kyle Anderson,San Antonio Spurs,25:29,4,7,57.1,0,0,0.0,0,0,0.0,1,4,5,0,0,1,2,2,8,-11,209
2403,LaMarcus Aldridge,San Antonio Spurs,27:48,5,14,35.7,0,1,0.0,5,5,100,5,5,10,3,0,0,3,4,15,-1,209
2404,Danny Green,San Antonio Spurs,30:47,4,8,50.0,3,6,50.0,0,0,0.0,0,2,2,2,1,0,1,3,11,-6,209
2405,Patty Mills,San Antonio Spurs,28:14,4,10,40.0,2,6,33.3,3,3,100,0,1,1,5,1,0,0,1,13,-3,209
2406,Rudy Gay,San Antonio Spurs,22:02,3,8,37.5,0,2,0.0,1,2,50.0,1,4,5,1,1,0,2,3,7,1,209
2407,Dejounte Murray,San Antonio Spurs,19:46,1,5,20.0,0,1,0.0,0,0,0.0,2,2,4,1,0,1,2,0,2,-9,209
2408,Bryn Forbes,San Antonio Spurs,20:47,3,5,60.0,2,2,100,0,0,0.0,0,2,2,1,1,0,0,2,8,-12,209
2409,Davis Bertans,San Antonio Spurs,1:38,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,209
2410,Andrew Wiggins,Minnesota Timberwolves,35:40,4,11,36.4,1,2,50.0,2,4,50.0,0,2,2,3,0,0,0,1,11,5,209
2411,Taj Gibson,Minnesota Timberwolves,30:05,3,8,37.5,1,2,50.0,3,4,75.0,2,6,8,1,0,0,0,3,10,7,209
2412,Karl-Anthony Towns,Minnesota Timberwolves,40:24,10,18,55.6,2,2,100,4,6,66.7,6,10,16,2,1,2,2,4,26,0,209
2413,Jimmy Butler,Minnesota Timberwolves,32:59,2,13,15.4,0,1,0.0,2,2,100,1,4,5,5,3,1,1,0,6,6,209
2414,Nemanja Bjelica,Minnesota Timberwolves,22:07,5,9,55.6,1,2,50.0,0,0,0.0,1,3,4,2,1,1,0,4,11,15,209
2415,Tyus Jones,Minnesota Timberwolves,14:37,2,5,40.0,0,1,0.0,0,0,0.0,0,2,2,4,1,0,1,0,4,5,209
2416,OG Anunoby,Toronto Raptors,13:59,2,3,66.7,1,2,50.0,0,0,0.0,0,0,0,0,1,0,1,3,5,-9,210
2417,Serge Ibaka,Toronto Raptors,29:38,4,7,57.1,2,4,50.0,2,2,100,0,4,4,0,1,1,2,5,12,-1,210
2418,Jonas Valanciunas,Toronto Raptors,28:53,6,8,75.0,0,0,0.0,9,9,100,1,5,6,2,0,1,5,4,21,1,210
2419,DeMar DeRozan,Toronto Raptors,33:30,11,18,61.1,2,4,50.0,1,1,100,1,8,9,6,2,0,3,0,25,12,210
2420,Kyle Lowry,Toronto Raptors,35:47,6,12,50.0,4,10,40.0,6,6,100,2,9,11,9,0,0,5,2,22,-8,210
2421,Jakob Poeltl,Toronto Raptors,16:05,1,2,50.0,0,0,0.0,1,2,50.0,1,0,1,0,0,3,0,2,3,5,210
2422,Pascal Siakam,Toronto Raptors,24:55,5,9,55.6,0,3,0.0,0,0,0.0,0,1,1,2,0,1,2,1,10,14,210
2423,Delon Wright,Toronto Raptors,9:54,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,4,3,0,2,1,0,8,210
2424,Fred VanVleet,Toronto Raptors,22:16,4,6,66.7,2,2,100,0,0,0.0,0,1,1,3,1,0,0,2,10,10,210
2425,Anthony Davis,New Orleans Pelicans,34:08,8,15,53.3,1,1,100,2,2,100,2,3,5,1,3,1,2,5,19,-6,210
2426,Jrue Holiday,New Orleans Pelicans,36:00,8,15,53.3,0,3,0.0,2,2,100,2,2,4,5,2,0,0,2,18,1,210
2427,Rajon Rondo,New Orleans Pelicans,14:14,2,4,50.0,0,0,0.0,0,0,0.0,1,1,2,8,1,0,1,1,4,9,210
2428,E'Twaun Moore,New Orleans Pelicans,31:54,4,12,33.3,2,6,33.3,0,0,0.0,1,2,3,1,0,1,2,2,10,-17,210
2429,Lauri Markkanen,Chicago Bulls,32:02,6,13,46.2,3,6,50.0,1,1,100,0,6,6,2,2,1,0,4,16,-8,211
2430,Robin Lopez,Chicago Bulls,22:14,2,6,33.3,0,1,0.0,2,2,100,1,1,2,1,0,0,0,3,6,-5,211
2431,Denzel Valentine,Chicago Bulls,27:06,5,9,55.6,3,6,50.0,0,0,0.0,0,3,3,2,1,0,0,3,13,-16,211
2432,Bobby Portis,Chicago Bulls,20:26,2,8,25.0,1,3,33.3,0,0,0.0,2,7,9,2,0,1,3,2,5,-9,211
2433,Paul George,Oklahoma City Thunder,36:32,4,15,26.7,2,8,25.0,3,4,75.0,0,5,5,0,0,1,5,4,13,7,211
2434,Carmelo Anthony,Oklahoma City Thunder,28:07,3,10,30.0,1,2,50.0,11,12,91.7,0,11,11,0,0,0,0,1,18,15,211
2435,Russell Westbrook,Oklahoma City Thunder,31:53,6,13,46.2,2,5,40.0,7,7,100,0,5,5,7,4,0,4,3,21,18,211
2436,Jerami Grant,Oklahoma City Thunder,34:34,5,9,55.6,0,2,0.0,5,6,83.3,5,6,11,1,1,1,2,3,15,11,211
2437,Evan Fournier,Orlando Magic,35:54,8,17,47.1,2,6,33.3,4,4,100,0,3,3,2,0,1,3,3,22,-9,212
2438,Aaron Gordon,Orlando Magic,31:33,4,10,40.0,2,6,33.3,2,2,100,1,4,5,1,2,0,2,1,12,-9,212
2439,Nikola Vucevic,Orlando Magic,31:07,5,11,45.5,1,4,25.0,0,0,0.0,0,10,10,4,0,0,3,1,11,-9,212
2440,Terrence Ross,Orlando Magic,27:22,2,5,40.0,1,3,33.3,0,0,0.0,1,3,4,2,3,0,0,2,5,-12,212
2441,Elfrid Payton,Orlando Magic,30:45,6,11,54.5,2,3,66.7,0,0,0.0,3,0,3,5,0,0,3,3,14,-14,212
2442,Maurice Harkless,Portland Trail Blazers,27:37,3,4,75.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,6,13,212
2443,Jusuf Nurkic,Portland Trail Blazers,31:51,5,15,33.3,0,1,0.0,1,1,100,4,4,8,5,0,0,2,2,11,9,212
2444,CJ McCollum,Portland Trail Blazers,38:11,8,16,50.0,4,7,57.1,4,4,100,1,3,4,3,3,0,3,2,24,11,212
2445,Damian Lillard,Portland Trail Blazers,37:22,9,21,42.9,5,10,50.0,3,4,75.0,1,10,11,7,0,0,2,1,26,8,212
2446,Ed Davis,Portland Trail Blazers,16:05,1,1,100,0,0,0.0,0,0,0.0,2,4,6,0,1,1,2,0,2,-2,212
2447,Pat Connaughton,Portland Trail Blazers,12:03,1,3,33.3,0,2,0.0,0,0,0.0,0,1,1,2,0,0,1,0,2,1,212
2448,Dario Saric,Philadelphia 76ers,33:20,3,10,30.0,1,7,14.3,0,0,0.0,1,5,6,0,0,3,0,1,7,1,213
2449,Robert Covington,Philadelphia 76ers,29:45,5,9,55.6,2,5,40.0,0,0,0.0,0,6,6,1,0,1,2,4,12,16,213
2450,Joel Embiid,Philadelphia 76ers,34:29,14,20,70.0,2,3,66.7,16,19,84.2,2,13,15,7,0,7,2,4,46,19,213
2451,Ben Simmons,Philadelphia 76ers,39:06,8,13,61.5,0,0,0.0,2,4,50.0,3,6,9,10,5,1,1,1,18,19,213
2452,T.J. McConnell,Philadelphia 76ers,22:30,3,5,60.0,1,1,100,0,0,0.0,1,3,4,4,1,0,5,0,7,-8,213
2453,Timothe Luwawu-Cabarrot,Philadelphia 76ers,24:42,4,10,40.0,1,6,16.7,0,0,0.0,1,2,3,0,0,1,2,2,9,1,213
2454,Richaun Holmes,Philadelphia 76ers,4:31,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,0,-3,213
2455,Brandon Ingram,Los Angeles Lakers,39:46,11,18,61.1,0,0,0.0,4,5,80.0,4,7,11,3,0,2,2,4,26,-2,213
2456,Kyle Kuzma,Los Angeles Lakers,30:47,9,18,50.0,1,4,25.0,5,6,83.3,4,3,7,1,0,0,2,2,24,-4,213
2457,Brook Lopez,Los Angeles Lakers,15:55,3,12,25.0,0,5,0.0,2,2,100,1,1,2,2,0,0,0,3,8,-11,213
2458,Kentavious Caldwell-Pope,Los Angeles Lakers,41:15,4,11,36.4,2,8,25.0,2,2,100,0,7,7,2,1,2,0,1,12,0,213
2459,Lonzo Ball,Los Angeles Lakers,21:25,1,9,11.1,0,6,0.0,0,0,0.0,3,2,5,2,1,0,2,3,2,-18,213
2460,Julius Randle,Los Angeles Lakers,29:39,2,12,16.7,0,1,0.0,4,6,66.7,3,5,8,1,1,0,3,6,8,5,213
2461,Jordan Clarkson,Los Angeles Lakers,31:40,8,21,38.1,0,2,0.0,4,4,100,3,3,6,5,2,0,0,1,20,3,213
2462,Kevin Durant,Golden State Warriors,34:58,9,18,50.0,2,5,40.0,4,4,100,1,2,3,3,1,2,3,2,24,-6,214
2463,Draymond Green,Golden State Warriors,38:17,3,11,27.3,1,4,25.0,4,6,66.7,2,6,8,5,1,3,4,2,11,7,214
2464,Klay Thompson,Golden State Warriors,34:03,5,18,27.8,3,11,27.3,0,0,0.0,1,6,7,3,0,1,1,5,13,4,214
2465,Stephen Curry,Golden State Warriors,31:04,3,14,21.4,2,9,22.2,1,2,50.0,2,4,6,5,4,0,4,5,9,-14,214
2466,Andre Iguodala,Golden State Warriors,29:39,3,5,60.0,0,0,0.0,2,2,100,0,4,4,1,0,1,1,2,8,-18,214
2467,JaVale McGee,Golden State Warriors,3:47,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,0,0,-8,214
2468,Kevon Looney,Golden State Warriors,4:42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-6,214
2469,Jayson Tatum,Boston Celtics,27:04,2,5,40.0,0,0,0.0,8,9,88.9,1,3,4,0,1,0,1,3,12,-18,214
2470,Al Horford,Boston Celtics,35:08,7,11,63.6,0,4,0.0,4,4,100,1,10,11,2,0,0,5,1,18,16,214
2471,Jaylen Brown,Boston Celtics,34:06,7,18,38.9,3,8,37.5,5,6,83.3,3,4,7,0,2,2,0,3,22,8,214
2472,Kyrie Irving,Boston Celtics,33:47,4,16,25.0,1,5,20.0,7,8,87.5,0,5,5,6,1,1,1,2,16,-4,214
2473,Marcus Smart,Boston Celtics,30:35,0,7,0.0,0,3,0.0,1,2,50.0,0,7,7,3,2,1,3,3,1,15,214
2474,Semi Ojeleye,Boston Celtics,16:33,0,3,0.0,0,3,0.0,2,2,100,1,4,5,0,0,0,0,1,2,0,214
2475,Daniel Theis,Boston Celtics,2:58,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-2,214
2476,Terry Rozier,Boston Celtics,21:18,1,5,20.0,1,4,25.0,2,3,66.7,1,1,2,2,0,0,2,1,5,6,214
2477,Trevor Ariza,Houston Rockets,35:19,4,8,50.0,3,5,60.0,0,0,0.0,1,5,6,2,1,0,2,0,11,22,215
2478,Clint Capela,Houston Rockets,21:19,6,11,54.5,0,0,0.0,0,3,0.0,3,7,10,2,0,2,0,1,12,14,215
2479,Chris Paul,Houston Rockets,20:45,3,7,42.9,2,4,50.0,3,3,100,0,4,4,10,2,0,1,4,11,12,215
2480,James Harden,Houston Rockets,34:37,12,22,54.5,6,11,54.5,18,18,100,0,2,2,7,2,1,5,3,48,15,215
2481,Eric Gordon,Houston Rockets,25:32,4,10,40.0,1,7,14.3,4,4,100,0,2,2,3,0,2,2,1,13,22,215
2482,P.J. Tucker,Houston Rockets,32:59,2,4,50.0,2,4,50.0,2,2,100,2,7,9,0,3,0,2,2,8,12,215
2483,T.J. Warren,Phoenix Suns,26:32,7,11,63.6,0,1,0.0,0,0,0.0,1,2,3,3,1,0,1,1,14,-23,215
2484,Devin Booker,Phoenix Suns,30:18,7,16,43.8,2,5,40.0,2,4,50.0,0,2,2,10,0,0,5,4,18,-23,215
2485,Alex Len,Phoenix Suns,21:39,3,8,37.5,0,0,0.0,3,5,60.0,6,7,13,0,0,0,0,1,9,-24,215
2486,Josh Jackson,Phoenix Suns,28:35,6,11,54.5,1,3,33.3,3,4,75.0,2,1,3,3,2,1,3,3,16,-9,215
2487,Tobias Harris,Detroit Pistons,29:36,6,16,37.5,1,5,20.0,2,2,100,1,4,5,2,1,1,0,3,15,-3,216
2488,Andre Drummond,Detroit Pistons,35:25,5,10,50.0,0,0,0.0,1,2,50.0,7,8,15,5,1,3,5,4,11,-12,216
2489,Avery Bradley,Detroit Pistons,33:07,6,13,46.2,3,5,60.0,1,2,50.0,0,6,6,0,0,0,0,3,16,-13,216
2490,Reggie Jackson,Detroit Pistons,28:34,7,14,50.0,2,5,40.0,0,0,0.0,0,2,2,7,0,0,3,2,16,-1,216
2491,Luke Kennard,Detroit Pistons,24:52,5,8,62.5,3,4,75.0,0,0,0.0,1,2,3,0,2,0,2,2,13,0,216
2492,Ish Smith,Detroit Pistons,19:49,5,10,50.0,1,1,100,4,4,100,0,2,2,2,0,0,1,2,15,-8,216
2493,Bojan Bogdanovic,Indiana Pacers,34:58,6,12,50.0,3,6,50.0,0,0,0.0,0,1,1,3,0,0,1,3,15,1,216
2494,Thaddeus Young,Indiana Pacers,39:08,8,14,57.1,1,4,25.0,1,4,25.0,2,3,5,4,1,0,0,1,18,-1,216
2495,Myles Turner,Indiana Pacers,23:40,3,13,23.1,1,1,100,0,0,0.0,1,4,5,1,0,3,0,1,7,-10,216
2496,Victor Oladipo,Indiana Pacers,39:08,6,19,31.6,5,10,50.0,4,7,57.1,2,13,15,4,1,1,4,1,21,12,216
2497,Cory Joseph,Indiana Pacers,26:29,1,3,33.3,1,1,100,2,2,100,0,6,6,2,0,0,0,2,5,11,216
2498,Domantas Sabonis,Indiana Pacers,24:20,4,11,36.4,0,1,0.0,4,4,100,4,6,10,0,1,0,1,2,12,17,216
2499,Josh Richardson,Miami Heat,35:49,1,10,10.0,1,7,14.3,0,0,0.0,1,1,2,2,0,1,2,4,3,-9,217
2500,Justise Winslow,Miami Heat,17:42,4,9,44.4,1,3,33.3,1,2,50.0,1,6,7,1,2,1,0,2,10,6,217
2501,Hassan Whiteside,Miami Heat,31:09,10,12,83.3,0,0,0.0,2,3,66.7,2,14,16,1,0,2,2,3,22,-1,217
2502,Goran Dragic,Miami Heat,35:02,3,11,27.3,0,4,0.0,0,0,0.0,0,5,5,7,2,0,4,1,6,5,217
2503,James Johnson,Miami Heat,31:13,7,14,50.0,2,4,50.0,4,6,66.7,2,3,5,4,0,0,1,2,20,-4,217
2504,Kelly Olynyk,Miami Heat,11:50,2,3,66.7,1,1,100,0,0,0.0,3,1,4,0,1,1,1,4,5,12,217
2505,Wayne Ellington,Miami Heat,21:10,1,4,25.0,1,4,25.0,1,1,100,0,3,3,0,0,0,0,2,4,2,217
2506,Bam Adebayo,Miami Heat,4:08,0,0,0.0,0,0,0.0,1,2,50.0,0,1,1,0,0,0,1,0,1,-7,217
2507,Markieff Morris,Washington Wizards,23:52,3,7,42.9,1,4,25.0,0,0,0.0,0,5,5,4,3,1,2,1,7,-5,217
2508,Bradley Beal,Washington Wizards,39:32,9,22,40.9,5,12,41.7,3,4,75.0,0,10,10,4,1,0,1,4,26,6,217
2509,John Wall,Washington Wizards,35:15,3,12,25.0,2,7,28.6,0,0,0.0,0,3,3,8,0,0,3,1,8,-5,217
2510,Joe Ingles,Utah Jazz,31:53,5,5,100,5,5,100,0,0,0.0,0,4,4,4,0,1,3,4,15,-10,218
2511,Derrick Favors,Utah Jazz,29:25,5,11,45.5,0,0,0.0,5,6,83.3,2,5,7,1,0,1,3,3,15,-2,218
2512,Rodney Hood,Utah Jazz,35:47,7,14,50.0,2,5,40.0,1,2,50.0,1,0,1,2,0,0,2,2,17,-9,218
2513,Donovan Mitchell,Utah Jazz,35:16,5,15,33.3,1,4,25.0,4,4,100,2,5,7,8,1,1,3,1,15,-7,218
2514,Alec Burks,Utah Jazz,27:37,4,12,33.3,0,3,0.0,2,2,100,1,5,6,2,1,1,1,1,10,-10,218
2515,Royce O'Neale,Utah Jazz,21:05,2,4,50.0,0,1,0.0,0,2,0.0,1,6,7,0,2,0,1,1,4,-7,218
2516,Raul Neto,Utah Jazz,19:55,9,14,64.3,3,6,50.0,1,4,25.0,1,2,3,1,1,1,1,0,22,-9,218
2517,Tony Bradley,Utah Jazz,3:07,0,0,0.0,0,0,0.0,2,2,100,1,1,2,0,0,0,0,0,2,5,218
