,Visitor,VisitorScore,Home,HomeScore,Date
63,Kings,119,Rockets,122,2020-12-31
64,Knicks,83,Raptors,100,2020-12-31
65,Pelicans,113,Thunder,80,2020-12-31
66,Suns,106,Jazz,95,2020-12-31
67,Magic,116,Hawks,112,2020-12-11
68,Knicks,90,Pistons,84,2020-12-11
69,Rockets,125,Bulls,104,2020-12-11
70,Clippers,81,Lakers,87,2020-12-11
71,Kings,102,Trail Blazers,127,2020-12-11
72,Raptors,111,Hornets,100,2020-12-12
73,Pacers,104,Cavaliers,107,2020-12-12
74,Thunder,121,Spurs,108,2020-12-12
75,Mavericks,112,Bucks,102,2020-12-12
76,Grizzlies,107,Timberwolves,105,2020-12-12
77,Nuggets,105,Warriors,107,2020-12-12
78,Suns,105,Jazz,119,2020-12-12
79,Magic,107,Hawks,116,2020-12-13
80,Wizards,114,Nets,119,2020-12-13
81,Knicks,91,Pistons,99,2020-12-13
82,Rockets,91,Bulls,104,2020-12-13
83,Clippers,106,Lakers,131,2020-12-13
84,Kings,121,Trail Blazers,106,2020-12-13
85,Pacers,106,Cavaliers,116,2020-12-14
86,Raptors,112,Hornets,109,2020-12-14
87,Pelicans,114,Heat,92,2020-12-14
88,Mavericks,128,Bucks,112,2020-12-14
89,Grizzlies,123,Timberwolves,104,2020-12-14
90,Suns,92,Jazz,111,2020-12-14
91,Celtics,99,76ers,108,2020-12-15
92,Spurs,98,Rockets,112,2020-12-15
93,Warriors,113,Kings,114,2020-12-15
94,Cavaliers,93,Knicks,100,2020-12-16
95,Bulls,124,Thunder,103,2020-12-16
96,Trail Blazers,95,Nuggets,126,2020-12-16
97,Lakers,112,Suns,107,2020-12-16
98,Hornets,123,Magic,115,2020-12-17
99,Pistons,97,Wizards,86,2020-12-17
100,Spurs,106,Rockets,128,2020-12-17
101,Hawks,106,Grizzlies,128,2020-12-17
102,Timberwolves,129,Mavericks,127,2020-12-17
103,Warriors,113,Kings,105,2020-12-17
104,Jazz,125,Clippers,105,2020-12-17
105,76ers,113,Pacers,107,2020-12-18
106,Heat,117,Raptors,105,2020-12-18
107,Cavaliers,83,Knicks,119,2020-12-18
108,Nets,113,Celtics,89,2020-12-18
109,Bucks,113,Pelicans,127,2020-12-18
110,Bulls,105,Thunder,103,2020-12-18
111,Trail Blazers,96,Nuggets,129,2020-12-18
112,Lakers,114,Suns,113,2020-12-18
113,Hornets,117,Magic,120,2020-12-19
114,Pistons,96,Wizards,99,2020-12-19
115,Hawks,117,Grizzlies,116,2020-12-19
116,Warriors,99,Nets,125,2020-12-22
117,Clippers,116,Lakers,109,2020-12-22
118,Hornets,114,Cavaliers,121,2020-12-23
119,Knicks,107,Pacers,121,2020-12-23
120,Heat,107,Magic,113,2020-12-23
121,Wizards,107,76ers,113,2020-12-23
122,Bucks,121,Celtics,122,2020-12-23
123,Pelicans,113,Raptors,99,2020-12-23
124,Hawks,124,Bulls,104,2020-12-23
125,Spurs,131,Grizzlies,119,2020-12-23
126,Pistons,101,Timberwolves,111,2020-12-23
127,Kings,124,Nuggets,122,2020-12-23
128,Jazz,120,Trail Blazers,100,2020-12-23
129,Mavericks,102,Suns,106,2020-12-23
130,Pelicans,98,Heat,111,2020-12-25
131,Warriors,99,Bucks,138,2020-12-25
132,Nets,123,Celtics,95,2020-12-25
133,Mavericks,115,Lakers,138,2020-12-25
134,Clippers,121,Nuggets,108,2020-12-25
135,Hawks,122,Grizzlies,112,2020-12-26
136,Thunder,109,Hornets,107,2020-12-26
137,Cavaliers,128,Pistons,119,2020-12-26
138,Magic,130,Wizards,120,2020-12-26
139,76ers,109,Knicks,89,2020-12-26
140,Pacers,125,Bulls,106,2020-12-26
141,Raptors,114,Spurs,119,2020-12-26
142,Timberwolves,116,Jazz,111,2020-12-26
143,Rockets,126,Trail Blazers,128,2020-12-26
144,Suns,103,Kings,106,2020-12-26
145,Mavericks,124,Clippers,73,2020-12-27
146,Nets,104,Hornets,106,2020-12-27
147,Magic,120,Wizards,113,2020-12-27
148,Spurs,95,Pelicans,98,2020-12-27
149,76ers,94,Cavaliers,118,2020-12-27
150,Bucks,110,Knicks,130,2020-12-27
151,Celtics,107,Pacers,108,2020-12-27
152,Warriors,129,Bulls,128,2020-12-27
153,Suns,116,Kings,100,2020-12-27
154,Timberwolves,91,Lakers,127,2020-12-27
155,Pistons,120,Hawks,128,2020-12-28
156,Grizzlies,116,Nets,111,2020-12-28
157,Jazz,110,Thunder,109,2020-12-28
158,Rockets,111,Nuggets,124,2020-12-28
159,Trail Blazers,115,Lakers,107,2020-12-28
160,Knicks,95,Cavaliers,86,2020-12-29
161,Warriors,116,Pistons,106,2020-12-29
162,Celtics,116,Pacers,111,2020-12-29
163,Raptors,93,76ers,100,2020-12-29
164,Bulls,115,Wizards,107,2020-12-29
165,Bucks,144,Heat,97,2020-12-29
166,Magic,118,Thunder,107,2020-12-29
167,Pelicans,86,Suns,111,2020-12-29
168,Timberwolves,101,Clippers,124,2020-12-29
169,Nuggets,115,Kings,125,2020-12-29
170,Grizzlies,107,Celtics,126,2020-12-30
171,Hawks,141,Nets,145,2020-12-30
172,Bucks,108,Heat,119,2020-12-30
173,Hornets,118,Mavericks,99,2020-12-30
174,Lakers,121,Spurs,107,2020-12-30
175,Trail Blazers,105,Clippers,128,2020-12-30
176,Cavaliers,99,Pacers,119,2020-12-31
177,Bulls,133,Wizards,130,2020-12-31
178,76ers,116,Magic,92,2020-12-31
179,Kings,119,Rockets,122,2020-12-31
180,Knicks,83,Raptors,100,2020-12-31
181,Pelicans,113,Thunder,80,2020-12-31
182,Suns,106,Jazz,95,2020-12-31
183,Grizzlies,108,Hornets,93,2021-01-01
184,Celtics,93,Pistons,96,2021-01-01
185,Heat,83,Mavericks,93,2021-01-01
186,Hawks,114,Nets,96,2021-01-01
187,Bulls,96,Bucks,126,2021-01-01
188,Wizards,130,Timberwolves,109,2021-01-01
189,Lakers,109,Spurs,103,2021-01-01
190,Suns,106,Nuggets,103,2021-01-01
191,Clippers,100,Jazz,106,2021-01-01
192,Trail Blazers,123,Warriors,98,2021-01-01
193,Kings,94,Rockets,102,2021-01-02
194,Knicks,106,Pacers,102,2021-01-02
195,Thunder,108,Magic,99,2021-01-02
196,Hornets,112,76ers,127,2021-01-02
197,Cavaliers,96,Hawks,91,2021-01-02
198,Raptors,116,Pelicans,120,2021-01-02
199,Celtics,122,Pistons,120,2021-01-03
200,Wizards,123,Nets,122,2021-01-03
201,Lakers,108,Grizzlies,94,2021-01-03
202,Nuggets,124,Timberwolves,109,2021-01-03
203,Jazz,130,Spurs,109,2021-01-03
204,Mavericks,108,Bulls,118,2021-01-03
205,Clippers,112,Suns,107,2021-01-03
206,Trail Blazers,122,Warriors,137,2021-01-03
207,Cavaliers,83,Magic,103,2021-01-04
208,Hornets,101,76ers,118,2021-01-04
209,Knicks,113,Hawks,108,2021-01-04
210,Thunder,90,Heat,118,2021-01-04
211,Celtics,126,Raptors,114,2021-01-04
212,Mavericks,113,Rockets,100,2021-01-04
213,Pistons,115,Bucks,125,2021-01-04
214,Pacers,118,Pelicans,116,2021-01-04
215,Kings,106,Warriors,137,2021-01-04
216,Jazz,96,Nets,130,2021-01-05
217,Lakers,94,Grizzlies,92,2021-01-05
218,Timberwolves,116,Nuggets,123,2021-01-05
219,Spurs,116,Clippers,113,2021-01-05
220,Bulls,111,Trail Blazers,108,2021-01-05
221,Rockets,107,Pacers,114,2021-01-06
222,Cavaliers,94,Magic,105,2021-01-06
223,Wizards,136,76ers,141,2021-01-06
224,Hornets,102,Hawks,94,2021-01-06
225,Celtics,107,Heat,105,2021-01-06
226,Jazz,100,Knicks,112,2021-01-06
227,Pistons,115,Bucks,130,2021-01-06
228,Thunder,111,Pelicans,110,2021-01-06
229,Raptors,115,Suns,123,2021-01-06
230,Clippers,108,Warriors,101,2021-01-06
231,Bulls,124,Kings,128,2021-01-06
232,76ers,109,Nets,122,2021-01-07
233,Cavaliers,94,Grizzlies,90,2021-01-07
234,Mavericks,124,Nuggets,117,2021-01-07
235,Spurs,118,Lakers,109,2021-01-07
236,Timberwolves,117,Trail Blazers,135,2021-01-07
237,Suns,105,Pistons,110,2021-01-08
238,Wizards,107,Celtics,116,2021-01-08
239,Thunder,101,Knicks,89,2021-01-08
240,Hornets,118,Pelicans,110,2021-01-08
241,Magic,90,Rockets,132,2021-01-08
242,Nets,110,Grizzlies,115,2021-01-08
243,Jazz,131,Bucks,118,2021-01-08
244,Clippers,105,Warriors,115,2021-01-08
245,Bulls,115,Lakers,117,2021-01-08
246,Raptors,144,Kings,123,2021-01-08
247,Nuggets,115,76ers,103,2021-01-09
248,Hawks,105,Hornets,113,2021-01-09
249,Suns,125,Pacers,117,2021-01-09
250,Heat,128,Wizards,124,2021-01-09
251,Cavaliers,90,Bucks,100,2021-01-09
252,Spurs,125,Timberwolves,122,2021-01-09
253,Magic,98,Mavericks,112,2021-01-09
254,Trail Blazers,125,Kings,99,2021-01-09
255,Jazz,96,Pistons,86,2021-01-10
256,Bulls,127,Clippers,130,2021-01-10
257,Thunder,129,Nets,116,2021-01-10
258,Nuggets,114,Knicks,89,2021-01-10
259,Lakers,120,Rockets,102,2021-01-10
260,Spurs,88,Timberwolves,96,2021-01-10
261,Raptors,105,Warriors,106,2021-01-10
262,Knicks,88,Hornets,109,2021-01-11
263,Grizzlies,101,Cavaliers,91,2021-01-11
264,Bucks,121,Magic,99,2021-01-11
265,Suns,107,Wizards,128,2021-01-11
266,76ers,94,Hawks,112,2021-01-11
267,Raptors,111,Trail Blazers,112,2021-01-11
268,Pacers,122,Kings,127,2021-01-11
269,Heat,134,76ers,137,2021-01-12
270,Nuggets,116,Nets,122,2021-01-12
271,Jazz,117,Cavaliers,87,2021-01-12
272,Lakers,117,Rockets,100,2021-01-12
273,Spurs,112,Thunder,102,2021-01-12
274,Pacers,104,Warriors,95,2021-01-12
275,Mavericks,104,Hornets,93,2021-01-13
276,Bucks,110,Pistons,101,2021-01-13
277,Nets,116,Knicks,109,2021-01-13
278,Grizzlies,118,Timberwolves,107,2021-01-13
279,Lakers,128,Thunder,99,2021-01-13
280,Pelicans,106,Clippers,111,2021-01-13
281,Trail Blazers,132,Kings,126,2021-01-13
282,Heat,108,76ers,125,2021-01-14
283,Hornets,108,Raptors,111,2021-01-14
284,Rockets,109,Spurs,105,2021-01-14
285,Warriors,104,Nuggets,114,2021-01-14
286,Pacers,111,Trail Blazers,87,2021-01-14
287,Magic,97,Celtics,124,2021-01-15
288,Knicks,103,Cavaliers,106,2021-01-15
289,Mavericks,109,Bucks,112,2021-01-15
290,Bulls,125,Thunder,127,2021-01-15
291,Hawks,92,Jazz,116,2021-01-15
292,Pelicans,95,Lakers,112,2021-01-15
293,Clippers,138,Kings,100,2021-01-15
294,Rockets,91,Spurs,103,2021-01-16
295,Magic,115,Nets,122,2021-01-16
296,Hornets,113,Raptors,116,2021-01-16
297,Pistons,120,Heat,100,2021-01-16
298,76ers,104,Grizzlies,106,2021-01-16
299,Hawks,106,Trail Blazers,112,2021-01-16
300,Knicks,105,Celtics,75,2021-01-17
301,Bulls,117,Mavericks,101,2021-01-17
302,Jazz,109,Nuggets,105,2021-01-17
303,Pelicans,128,Kings,123,2021-01-17
304,Pacers,96,Clippers,129,2021-01-17
305,Magic,84,Knicks,91,2021-01-18
306,Timberwolves,97,Hawks,108,2021-01-18
307,Spurs,125,Trail Blazers,104,2021-01-18
308,Suns,104,Grizzlies,108,2021-01-18
309,Bucks,123,Nets,125,2021-01-18
310,Mavericks,93,Raptors,116,2021-01-18
311,Pistons,107,Heat,113,2021-01-18
312,Rockets,120,Bulls,125,2021-01-18
313,Warriors,115,Lakers,113,2021-01-18
314,Thunder,101,Nuggets,119,2021-01-19
315,Pelicans,102,Jazz,118,2021-01-19
316,Nets,135,Cavaliers,147,2021-01-20
317,Mavericks,124,Pacers,112,2021-01-20
318,Celtics,109,76ers,117,2021-01-20
319,Pistons,115,Hawks,123,2021-01-20
320,Heat,111,Raptors,102,2021-01-20
321,Magic,97,Timberwolves,96,2021-01-20
322,Suns,109,Rockets,103,2021-01-20
323,Spurs,99,Warriors,121,2021-01-20
324,Kings,96,Clippers,115,2021-01-20
325,Lakers,113,Bucks,106,2021-01-21
326,Pelicans,118,Jazz,129,2021-01-21
327,Knicks,119,Warriors,104,2021-01-21
328,Bulls,123,Hornets,110,2021-01-22
329,Rockets,103,Pistons,102,2021-01-22
330,Magic,118,Pacers,120,2021-01-22
331,Nets,113,Cavaliers,125,2021-01-22
332,Celtics,110,76ers,122,2021-01-22
333,Heat,81,Raptors,101,2021-01-22
334,Hawks,116,Timberwolves,98,2021-01-22
335,Mavericks,122,Spurs,117,2021-01-22
336,Nuggets,130,Suns,126,2021-01-22
337,Thunder,106,Clippers,120,2021-01-22
338,Knicks,94,Kings,103,2021-01-22
339,76ers,114,Pistons,110,2021-01-23
340,Heat,124,Nets,128,2021-01-23
341,Pelicans,110,Timberwolves,120,2021-01-23
342,Warriors,108,Jazz,127,2021-01-23
343,Lakers,101,Bulls,90,2021-01-23
344,Rockets,133,Mavericks,108,2021-01-23
345,Nuggets,120,Suns,112,2021-01-23
346,Raptors,107,Pacers,102,2021-01-24
347,Thunder,100,Clippers,108,2021-01-24
348,Cavaliers,103,Celtics,141,2021-01-24
349,Hornets,107,Magic,104,2021-01-24
350,Wizards,101,Spurs,121,2021-01-24
351,Hawks,115,Bucks,129,2021-01-24
352,Knicks,113,Trail Blazers,116,2021-01-24
353,76ers,104,Pistons,119,2021-01-25
354,Raptors,114,Pacers,129,2021-01-25
355,Hornets,108,Magic,117,2021-01-25
356,Heat,85,Nets,98,2021-01-25
357,Lakers,115,Cavaliers,108,2021-01-25
358,Nuggets,117,Mavericks,113,2021-01-25
359,Celtics,119,Bulls,103,2021-01-25
360,Timberwolves,108,Warriors,130,2021-01-25
361,Thunder,125,Trail Blazers,122,2021-01-25
362,Clippers,99,Hawks,108,2021-01-26
363,Wizards,88,Rockets,107,2021-01-26
364,Knicks,94,Jazz,108,2021-01-26
365,Pacers,116,Hornets,106,2021-01-27
366,Pistons,107,Cavaliers,122,2021-01-27
367,Kings,121,Magic,107,2021-01-27
368,Nets,132,Hawks,128,2021-01-27
369,Nuggets,109,Heat,82,2021-01-27
370,Lakers,106,76ers,107,2021-01-27
371,Bucks,115,Raptors,108,2021-01-27
372,Celtics,106,Spurs,110,2021-01-27
373,Wizards,106,Pelicans,124,2021-01-27
374,Thunder,102,Suns,97,2021-01-27
375,Mavericks,104,Jazz,116,2021-01-27
376,Timberwolves,111,Warriors,123,2021-01-27
377,Trail Blazers,101,Rockets,104,2021-01-28
378,Lakers,92,Pistons,107,2021-01-28
379,Clippers,109,Heat,105,2021-01-28
380,Warriors,93,Suns,114,2021-01-28
381,Pacers,105,Hornets,108,2021-01-29
382,Hawks,116,Wizards,100,2021-01-29
383,Cavaliers,81,Knicks,102,2021-01-29
384,Kings,126,Raptors,124,2021-01-29
385,Bucks,126,Pelicans,131,2021-01-29
386,Clippers,116,Magic,90,2021-01-29
387,76ers,118,Timberwolves,94,2021-01-29
388,Nets,147,Thunder,125,2021-01-29
389,Nuggets,109,Spurs,119,2021-01-29
390,Mavericks,101,Jazz,120,2021-01-29
391,Trail Blazers,123,Bulls,122,2021-01-30
392,Bucks,114,Hornets,126,2021-01-30
393,Rockets,126,Pelicans,112,2021-01-30
394,Kings,104,Heat,105,2021-01-30
395,Lakers,96,Celtics,95,2021-01-30
396,Grizzlies,129,Spurs,112,2021-01-30
397,Suns,111,Mavericks,105,2021-01-30
398,Pistons,91,Warriors,118,2021-01-30
399,Clippers,129,Knicks,115,2021-01-31
400,Jazz,117,Nuggets,128,2021-01-31
401,76ers,119,Pacers,110,2021-01-31
402,Magic,102,Raptors,115,2021-01-31
403,Nets,146,Wizards,149,2021-01-31
404,Cavaliers,104,Timberwolves,109,2021-01-31
405,Lakers,107,Hawks,99,2021-02-01
406,Hornets,129,Heat,121,2021-02-01
407,Timberwolves,98,Cavaliers,100,2021-02-01
408,Knicks,102,Bulls,110,2021-02-01
409,Trail Blazers,106,Bucks,134,2021-02-01
410,Kings,118,Pelicans,109,2021-02-01
411,Rockets,136,Thunder,106,2021-02-01
412,Suns,109,Mavericks,108,2021-02-01
413,Grizzlies,133,Spurs,102,2021-02-01
414,Raptors,123,Magic,108,2021-02-02
415,Clippers,120,Nets,124,2021-02-02
416,Grizzlies,116,Pacers,134,2021-02-02
417,Trail Blazers,132,Wizards,121,2021-02-02
418,Pistons,105,Jazz,117,2021-02-02
419,Celtics,111,Warriors,107,2021-02-02
420,76ers,118,Hornets,111,2021-02-03
421,Pacers,110,Bucks,130,2021-02-03
422,Mavericks,122,Hawks,116,2021-02-03
423,Clippers,121,Cavaliers,99,2021-02-03
424,Wizards,103,Heat,100,2021-02-03
425,Knicks,107,Bulls,103,2021-02-03
426,Rockets,87,Thunder,104,2021-02-03
427,Timberwolves,108,Spurs,111,2021-02-03
428,Suns,101,Pelicans,123,2021-02-03
429,Celtics,111,Kings,116,2021-02-03
430,Jazz,112,Hawks,91,2021-02-04
431,Warriors,147,Mavericks,116,2021-02-04
432,Trail Blazers,121,76ers,105,2021-02-04
433,Rockets,115,Grizzlies,103,2021-02-04
434,Nuggets,93,Lakers,114,2021-02-04
435,Pelicans,114,Pacers,113,2021-02-05
436,Bulls,119,Magic,123,2021-02-05
437,Raptors,123,Nets,117,2021-02-05
438,Bucks,123,Cavaliers,105,2021-02-05
439,Jazz,138,Hornets,121,2021-02-05
440,Wizards,95,Heat,122,2021-02-05
441,Timberwolves,106,Thunder,103,2021-02-05
442,Pistons,92,Suns,109,2021-02-05
443,Celtics,119,Clippers,115,2021-02-05
444,Trail Blazers,99,Knicks,110,2021-02-06
445,Nuggets,114,Kings,119,2021-02-06
446,Bulls,118,Magic,92,2021-02-06
447,Nets,108,76ers,124,2021-02-06
448,Raptors,121,Hawks,132,2021-02-06
449,Bucks,124,Cavaliers,99,2021-02-06
450,Spurs,111,Rockets,106,2021-02-06
451,Timberwolves,118,Thunder,120,2021-02-06
452,Warriors,132,Mavericks,134,2021-02-06
453,Grizzlies,109,Pelicans,118,2021-02-06
454,Pistons,129,Lakers,135,2021-02-06
455,Wizards,97,Hornets,119,2021-02-07
456,Jazz,103,Pacers,95,2021-02-07
457,Heat,109,Knicks,103,2021-02-07
458,Celtics,91,Suns,100,2021-02-07
459,Kings,113,Clippers,110,2021-02-07
460,Rockets,94,Hornets,119,2021-02-08
461,Wizards,105,Bulls,101,2021-02-08
462,Raptors,128,Grizzlies,113,2021-02-08
463,Timberwolves,122,Mavericks,127,2021-02-08
464,Warriors,100,Spurs,105,2021-02-08
465,Cavaliers,113,Suns,119,2021-02-08
466,Bucks,125,Nuggets,112,2021-02-08
467,Thunder,112,Lakers,119,2021-02-08
468,Nets,111,Pistons,122,2021-02-09
469,Knicks,96,Heat,98,2021-02-09
470,Rockets,101,Pelicans,130,2021-02-09
471,Warriors,114,Spurs,91,2021-02-09
472,Celtics,108,Jazz,122,2021-02-09
473,Magic,97,Trail Blazers,106,2021-02-09
474,76ers,119,Kings,111,2021-02-09
475,Raptors,137,Wizards,115,2021-02-10
476,Hawks,117,Mavericks,118,2021-02-10
477,Pacers,94,Nets,104,2021-02-10
478,Hornets,114,Grizzlies,130,2021-02-10
479,Clippers,119,Timberwolves,112,2021-02-10
480,Pelicans,116,Bulls,129,2021-02-10
481,Cavaliers,95,Nuggets,133,2021-02-10
482,Bucks,124,Suns,125,2021-02-10
483,Thunder,113,Lakers,114,2021-02-10
484,Heat,101,Rockets,94,2021-02-11
485,Raptors,106,Celtics,120,2021-02-11
486,Pacers,111,Pistons,95,2021-02-11
487,Magic,105,Warriors,111,2021-02-11
488,76ers,114,Trail Blazers,118,2021-02-11
489,Timberwolves,114,Hornets,120,2021-02-12
490,Knicks,109,Wizards,91,2021-02-12
491,Spurs,125,Hawks,114,2021-02-12
492,Pelicans,130,Mavericks,143,2021-02-12
493,Clippers,125,Bulls,106,2021-02-12
494,Pistons,108,Celtics,102,2021-02-12
495,Thunder,95,Nuggets,97,2021-02-12
496,Bucks,115,Jazz,129,2021-02-12
497,Grizzlies,105,Lakers,115,2021-02-12
498,Cavaliers,110,Trail Blazers,129,2021-02-12
499,Magic,123,Kings,112,2021-02-12
500,76ers,111,Suns,120,2021-02-13
501,Pacers,125,Hawks,113,2021-02-13
502,Rockets,99,Knicks,121,2021-02-13
503,Nets,134,Warriors,117,2021-02-13
504,Heat,94,Jazz,112,2021-02-13
505,Celtics,91,Wizards,104,2021-02-14
506,Timberwolves,116,Raptors,112,2021-02-14
507,Spurs,122,Hornets,110,2021-02-14
508,Pelicans,112,Pistons,123,2021-02-14
509,Trail Blazers,121,Mavericks,118,2021-02-14
510,Bucks,109,Thunder,114,2021-02-14
511,Magic,90,Suns,109,2021-02-14
512,Lakers,105,Nuggets,122,2021-02-14
513,Grizzlies,124,Kings,110,2021-02-14
514,Cavaliers,111,Clippers,128,2021-02-14
515,Bulls,120,Pacers,112,2021-02-15
516,Rockets,119,Wizards,131,2021-02-15
517,Hawks,112,Knicks,123,2021-02-15
518,76ers,123,Jazz,134,2021-02-15
519,Cavaliers,98,Warriors,129,2021-02-15
520,Heat,118,Clippers,125,2021-02-15
521,Nets,136,Kings,125,2021-02-15
522,Nuggets,99,Celtics,112,2021-02-16
523,Pelicans,144,Grizzlies,113,2021-02-16
524,Raptors,124,Bucks,113,2021-02-16
525,Lakers,112,Timberwolves,104,2021-02-16
526,Trail Blazers,115,Thunder,104,2021-02-16
527,Nets,128,Suns,124,2021-02-16
528,Knicks,89,Magic,107,2021-02-17
529,Hawks,122,Celtics,114,2021-02-17
530,Rockets,113,76ers,118,2021-02-17
531,Nuggets,128,Wizards,130,2021-02-17
532,Pacers,134,Timberwolves,128,2021-02-17
533,Pistons,102,Bulls,105,2021-02-17
534,Trail Blazers,126,Pelicans,124,2021-02-17
535,Thunder,113,Grizzlies,122,2021-02-17
536,Heat,112,Warriors,120,2021-02-17
537,Jazz,114,Clippers,96,2021-02-17
538,Raptors,110,Bucks,96,2021-02-18
539,Nets,109,Lakers,98,2021-02-18
540,Heat,118,Kings,110,2021-02-18
541,Warriors,120,Magic,124,2021-02-19
542,Nuggets,120,Cavaliers,103,2021-02-19
543,Bulls,105,76ers,112,2021-02-19
544,Hawks,109,Celtics,121,2021-02-19
545,Pistons,95,Grizzlies,109,2021-02-19
546,Thunder,85,Bucks,98,2021-02-19
547,Suns,132,Pelicans,114,2021-02-19
548,Raptors,86,Timberwolves,81,2021-02-19
549,Jazz,112,Clippers,116,2021-02-19
550,Warriors,100,Hornets,102,2021-02-20
551,Heat,96,Lakers,94,2021-02-20
552,Kings,114,Bulls,122,2021-02-20
553,Suns,128,Grizzlies,97,2021-02-20
554,Wizards,118,Trail Blazers,111,2021-02-20
555,Celtics,115,Pelicans,120,2021-02-21
556,Thunder,117,Cavaliers,101,2021-02-21
557,Pistons,96,Magic,105,2021-02-21
558,76ers,103,Raptors,110,2021-02-21
559,Timberwolves,99,Knicks,103,2021-02-21
560,Nuggets,115,Hawks,123,2021-02-21
561,Nets,112,Clippers,108,2021-02-21
562,Kings,115,Bucks,128,2021-02-21
563,Bulls,120,Rockets,100,2021-02-22
564,Grizzlies,92,Mavericks,102,2021-02-22
565,Heat,108,Thunder,94,2021-02-22
566,Trail Blazers,100,Suns,132,2021-02-22
567,Hornets,110,Jazz,132,2021-02-22
568,Wizards,127,Lakers,124,2021-02-22
569,Hawks,111,Cavaliers,112,2021-02-23
570,Pistons,105,Magic,93,2021-02-23
571,Kings,118,Nets,127,2021-02-23
572,Warriors,114,Knicks,106,2021-02-23
573,76ers,109,Raptors,102,2021-02-23
574,Celtics,107,Mavericks,110,2021-02-23
575,Timberwolves,112,Bucks,139,2021-02-23
576,Trail Blazers,106,Nuggets,111,2021-02-23
577,Wizards,116,Clippers,135,2021-02-23
578,Warriors,111,Pacers,107,2021-02-24
579,Celtics,112,Hawks,127,2021-02-24
580,Rockets,96,Cavaliers,112,2021-02-24
581,Raptors,108,Heat,116,2021-02-24
582,Timberwolves,126,Bulls,133,2021-02-24
583,Pistons,118,Pelicans,128,2021-02-24
584,Spurs,99,Thunder,102,2021-02-24
585,Hornets,124,Suns,121,2021-02-24
586,Lakers,89,Jazz,114,2021-02-24
587,Mavericks,97,76ers,111,2021-02-25
588,Magic,92,Nets,129,2021-02-25
589,Kings,121,Knicks,140,2021-02-25
590,Clippers,94,Grizzlies,122,2021-02-25
591,Wizards,112,Nuggets,110,2021-02-25
592,Pelicans,125,Bucks,129,2021-02-25
593,Pacers,112,Celtics,118,2021-02-26
594,Rockets,111,Raptors,122,2021-02-26
595,Kings,110,Pistons,107,2021-02-26
