,Visitor,VisitorScore,Home,HomeScore,Date
724,Magic,112,Pacers,114,2018-01-27
725,Wizards,129,Hawks,104,2018-01-27
726,Hornets,91,Heat,95,2018-01-27
727,Celtics,105,Warriors,109,2018-01-27
728,Nets,97,Timberwolves,111,2018-01-27
729,Mavericks,89,Nuggets,91,2018-01-27
730,Bucks,110,Bulls,96,2018-01-28
731,Suns,103,Rockets,113,2018-01-28
732,Clippers,112,Pelicans,103,2018-01-28
733,Pistons,104,Cavaliers,121,2018-01-28
734,Lakers,111,Raptors,123,2018-01-28
735,76ers,112,Thunder,122,2018-01-28
736,Kings,98,Spurs,113,2018-01-28
737,Hornets,96,Pacers,105,2018-01-29
738,Timberwolves,100,Hawks,105,2018-01-29
739,Suns,109,Grizzlies,120,2018-01-29
740,76ers,95,Bucks,107,2018-01-29
741,Heat,95,Mavericks,88,2018-01-29
742,Celtics,111,Nuggets,110,2018-01-29
743,Thunder,96,Wizards,102,2018-01-30
744,Nets,95,Knicks,111,2018-01-30
745,Timberwolves,104,Raptors,109,2018-01-30
746,Cavaliers,114,Pistons,125,2018-01-30
747,Magic,107,Rockets,114,2018-01-30
748,Kings,114,Pelicans,103,2018-01-30
749,Nuggets,104,Spurs,106,2018-01-30
750,Warriors,99,Jazz,129,2018-01-30
751,Trail Blazers,104,Clippers,96,2018-01-30
752,Grizzlies,101,Pacers,105,2018-01-31
753,Lakers,105,Magic,127,2018-01-31
754,Hornets,123,Hawks,110,2018-01-31
755,76ers,108,Nets,116,2018-01-31
756,Heat,89,Cavaliers,91,2018-01-31
757,Knicks,73,Celtics,103,2018-01-31
758,Bulls,108,Trail Blazers,124,2018-01-31
759,Mavericks,88,Suns,102,2018-01-31
760,Grizzlies,102,Pistons,104,2018-02-01
761,Raptors,119,Wizards,122,2018-02-01
762,Bucks,89,Timberwolves,108,2018-02-01
763,Rockets,102,Spurs,91,2018-02-01
764,Thunder,124,Nuggets,127,2018-02-01
765,Pacers,126,Hornets,133,2018-02-02
766,Hawks,110,Celtics,119,2018-02-02
767,Lakers,102,Nets,99,2018-02-02
768,Trail Blazers,105,Raptors,130,2018-02-02
769,Heat,97,76ers,103,2018-02-02
770,Knicks,90,Bucks,92,2018-02-02
771,Pelicans,114,Thunder,100,2018-02-02
772,Jazz,129,Suns,97,2018-02-02
773,Warriors,119,Kings,104,2018-02-02
774,Bulls,103,Clippers,113,2018-02-03
775,Heat,107,Pistons,111,2018-02-03
776,76ers,92,Pacers,100,2018-02-03
777,Wizards,115,Magic,98,2018-02-03
778,Rockets,120,Cavaliers,88,2018-02-03
779,Pelicans,107,Timberwolves,118,2018-02-03
780,Jazz,120,Spurs,111,2018-02-03
781,Warriors,108,Nuggets,115,2018-02-03
782,Mavericks,106,Kings,99,2018-02-03
783,Trail Blazers,96,Celtics,97,2018-02-04
784,Bucks,109,Nets,94,2018-02-04
785,Hawks,99,Knicks,96,2018-02-04
786,Grizzlies,86,Raptors,101,2018-02-04
787,Lakers,108,Thunder,104,2018-02-04
788,Hornets,115,Suns,110,2018-02-04
789,Trail Blazers,91,Pistons,111,2018-02-05
790,Wizards,111,Pacers,102,2018-02-05
791,Magic,111,Heat,109,2018-02-05
792,Jazz,133,Pelicans,109,2018-02-05
793,Hornets,104,Nuggets,121,2018-02-05
794,Bulls,98,Kings,104,2018-02-05
795,Mavericks,101,Clippers,104,2018-02-05
796,Cavaliers,98,Magic,116,2018-02-06
797,Celtics,91,Raptors,111,2018-02-06
798,Grizzlies,82,Hawks,108,2018-02-06
799,Rockets,123,Nets,113,2018-02-06
800,Bucks,103,Knicks,89,2018-02-06
801,Wizards,102,76ers,115,2018-02-06
802,Thunder,125,Warriors,105,2018-02-06
803,Suns,93,Lakers,112,2018-02-06
804,Nets,106,Pistons,115,2018-02-07
805,Rockets,109,Heat,101,2018-02-07
806,Timberwolves,138,Cavaliers,140,2018-02-07
807,Jazz,92,Grizzlies,88,2018-02-07
808,Spurs,129,Suns,81,2018-02-07
809,Hawks,98,Magic,100,2018-02-08
810,Knicks,88,Raptors,113,2018-02-08
811,Celtics,110,Wizards,104,2018-02-08
812,Hornets,103,Trail Blazers,109,2018-02-08
813,Mavericks,103,Warriors,121,2018-02-08
814,Thunder,81,Lakers,106,2018-02-08
815,Clippers,108,Pistons,95,2018-02-09
816,Pelicans,82,76ers,100,2018-02-09
817,Cavaliers,123,Hawks,107,2018-02-09
818,Pacers,97,Celtics,91,2018-02-09
819,Bucks,85,Heat,91,2018-02-09
820,Nuggets,104,Rockets,130,2018-02-09
821,Hornets,94,Jazz,106,2018-02-09
822,Timberwolves,113,Bulls,114,2018-02-09
823,Trail Blazers,118,Kings,100,2018-02-09
824,Pelicans,138,Nets,128,2018-02-10
825,Bucks,111,Magic,104,2018-02-10
826,Clippers,98,76ers,112,2018-02-10
827,Wizards,101,Bulls,90,2018-02-10
828,Lakers,123,Mavericks,130,2018-02-10
829,Spurs,105,Warriors,122,2018-02-10
830,Nuggets,123,Suns,113,2018-02-10
831,Raptors,123,Hornets,103,2018-02-11
832,Pistons,115,Hawks,118,2018-02-11
833,Cavaliers,121,Celtics,99,2018-02-11
834,Knicks,113,Pacers,121,2018-02-11
835,Mavericks,97,Rockets,104,2018-02-11
836,Kings,106,Timberwolves,111,2018-02-11
837,Grizzlies,92,Thunder,110,2018-02-11
838,Jazz,115,Trail Blazers,96,2018-02-11
839,Pelicans,118,Pistons,103,2018-02-12
840,Knicks,92,76ers,108,2018-02-12
841,Clippers,114,Nets,101,2018-02-12
842,Magic,101,Bulls,105,2018-02-12
843,Spurs,99,Jazz,101,2018-02-12
844,Suns,83,Warriors,129,2018-02-12
845,Heat,112,Raptors,115,2018-02-13
846,Hawks,92,Bucks,97,2018-02-13
847,Rockets,126,Timberwolves,108,2018-02-13
848,Cavaliers,120,Thunder,112,2018-02-13
849,Kings,114,Mavericks,109,2018-02-13
850,Spurs,109,Nuggets,117,2018-02-13
851,Hawks,98,Pistons,104,2018-02-14
852,Hornets,104,Magic,102,2018-02-14
853,Heat,102,76ers,104,2018-02-14
854,Pacers,108,Nets,103,2018-02-14
855,Wizards,118,Knicks,113,2018-02-14
856,Clippers,129,Celtics,119,2018-02-14
857,Raptors,122,Bulls,98,2018-02-14
858,Kings,91,Rockets,100,2018-02-14
859,Thunder,121,Grizzlies,114,2018-02-14
860,Lakers,117,Pelicans,139,2018-02-14
861,Suns,97,Jazz,107,2018-02-14
862,Warriors,117,Trail Blazers,123,2018-02-14
863,Nuggets,134,Bucks,123,2018-02-15
864,Lakers,111,Timberwolves,119,2018-02-15
865,Lakers,66,Clippers,75,2018-02-16
866,World,155,USA,124,2018-02-16
867,LeBron,148,Stephen,145,2018-02-18
868,Nets,96,Hornets,111,2018-02-22
869,Knicks,120,Magic,113,2018-02-22
870,Wizards,110,Cavaliers,103,2018-02-22
871,76ers,116,Bulls,115,2018-02-22
872,Thunder,110,Kings,107,2018-02-22
873,Clippers,127,Warriors,134,2018-02-22
874,Celtics,110,Pistons,98,2018-02-23
875,Hawks,93,Pacers,116,2018-02-23
876,Hornets,122,Wizards,105,2018-02-23
877,Bucks,122,Raptors,119,2018-02-23
878,Timberwolves,102,Rockets,120,2018-02-23
879,Cavaliers,112,Grizzlies,89,2018-02-23
880,Heat,123,Pelicans,124,2018-02-23
881,Spurs,119,Nuggets,122,2018-02-23
882,Clippers,128,Suns,117,2018-02-23
883,Trail Blazers,100,Jazz,81,2018-02-23
884,Mavericks,102,Lakers,124,2018-02-23
885,Magic,105,76ers,116,2018-02-24
886,Grizzlies,89,Heat,115,2018-02-24
887,Celtics,121,Knicks,112,2018-02-24
888,Thunder,80,Warriors,112,2018-02-24
889,Bulls,104,Timberwolves,122,2018-02-24
890,Trail Blazers,106,Suns,104,2018-02-24
891,Mavericks,90,Jazz,97,2018-02-24
892,Lakers,113,Kings,108,2018-02-24
893,Pistons,98,Hornets,114,2018-02-25
894,Pelicans,123,Bucks,121,2018-02-25
895,Spurs,110,Cavaliers,94,2018-02-25
896,76ers,94,Wizards,109,2018-02-25
897,Rockets,119,Nuggets,114,2018-02-25
898,Lakers,123,Hawks,104,2018-02-26
899,Grizzlies,98,Celtics,109,2018-02-26
900,Bulls,87,Nets,104,2018-02-26
901,Warriors,125,Knicks,111,2018-02-26
902,Pistons,94,Raptors,123,2018-02-26
903,Suns,116,Pelicans,125,2018-02-26
904,Magic,105,Thunder,112,2018-02-26
905,Pacers,103,Mavericks,109,2018-02-26
906,Rockets,96,Jazz,85,2018-02-26
907,Timberwolves,118,Kings,100,2018-02-26
908,Bulls,103,Hornets,118,2018-02-27
909,Nets,123,Cavaliers,129,2018-02-27
910,76ers,101,Heat,102,2018-02-27
911,Wizards,107,Bucks,104,2018-02-27
912,Kings,99,Trail Blazers,116,2018-02-27
913,Clippers,122,Nuggets,120,2018-02-27
914,Bucks,87,Pistons,110,2018-02-28
915,Raptors,117,Magic,104,2018-02-28
916,Pacers,102,Hawks,107,2018-02-28
917,Hornets,106,Celtics,134,2018-02-28
918,Warriors,109,Wizards,101,2018-02-28
919,Suns,110,Grizzlies,102,2018-02-28
920,Thunder,111,Mavericks,110,2018-02-28
921,Pelicans,121,Spurs,116,2018-02-28
922,Rockets,105,Clippers,92,2018-02-28
923,Lakers,131,Heat,113,2018-03-01
924,76ers,108,Cavaliers,97,2018-03-01
925,Nets,111,Kings,116,2018-03-01
926,Timberwolves,99,Trail Blazers,108,2018-03-01
927,Pistons,106,Magic,115,2018-03-02
928,Hornets,99,76ers,110,2018-03-02
929,Warriors,114,Hawks,109,2018-03-02
930,Raptors,102,Wizards,95,2018-03-02
931,Mavericks,100,Bulls,108,2018-03-02
932,Nuggets,108,Grizzlies,102,2018-03-02
933,Pacers,103,Bucks,96,2018-03-02
934,Thunder,124,Suns,116,2018-03-02
935,Timberwolves,108,Jazz,116,2018-03-02
936,Knicks,105,Clippers,128,2018-03-02
937,Grizzlies,100,Magic,107,2018-03-03
938,Nuggets,126,Cavaliers,117,2018-03-03
939,Pistons,96,Heat,105,2018-03-03
940,Celtics,120,Rockets,123,2018-03-03
941,Lakers,116,Spurs,112,2018-03-03
942,Thunder,100,Trail Blazers,108,2018-03-03
943,Jazz,98,Kings,91,2018-03-03
944,Suns,112,Hawks,113,2018-03-04
945,Hornets,98,Raptors,103,2018-03-04
946,Pacers,98,Wizards,95,2018-03-04
947,Pelicans,126,Mavericks,109,2018-03-04
948,76ers,110,Bucks,118,2018-03-04
949,Nets,120,Clippers,123,2018-03-04
950,Knicks,99,Kings,102,2018-03-04
951,Pistons,90,Cavaliers,112,2018-03-05
952,Bucks,89,Pacers,92,2018-03-05
953,Suns,103,Heat,125,2018-03-05
954,Celtics,105,Bulls,89,2018-03-05
955,Grizzlies,98,Spurs,100,2018-03-05
956,Magic,80,Jazz,94,2018-03-05
957,Trail Blazers,108,Lakers,103,2018-03-05
958,76ers,128,Hornets,114,2018-03-06
959,Hawks,90,Raptors,106,2018-03-06
960,Heat,113,Wizards,117,2018-03-06
961,Rockets,122,Thunder,112,2018-03-06
962,Nuggets,107,Mavericks,118,2018-03-06
963,Knicks,87,Trail Blazers,111,2018-03-06
964,Nets,101,Warriors,114,2018-03-06
965,Pelicans,121,Clippers,116,2018-03-06
966,Jazz,104,Pacers,84,2018-03-07
967,Raptors,121,Pistons,119,2018-03-07
968,Grizzlies,110,Bulls,119,2018-03-07
969,Rockets,110,Bucks,99,2018-03-07
970,Pelicans,114,Kings,101,2018-03-07
971,Cavaliers,113,Nuggets,108,2018-03-07
972,Magic,107,Lakers,108,2018-03-07
973,Nets,125,Hornets,111,2018-03-08
974,76ers,99,Heat,108,2018-03-08
975,Celtics,117,Timberwolves,109,2018-03-08
976,Suns,87,Thunder,115,2018-03-08
977,Spurs,107,Warriors,110,2018-03-08
978,Bulls,83,Pistons,99,2018-03-09
979,Hawks,87,Pacers,112,2018-03-09
980,Rockets,105,Raptors,108,2018-03-09
981,Jazz,95,Grizzlies,78,2018-03-09
982,Knicks,112,Bucks,120,2018-03-09
983,Wizards,116,Pelicans,97,2018-03-09
984,Lakers,116,Nuggets,125,2018-03-09
985,Warriors,108,Trail Blazers,125,2018-03-09
986,Magic,88,Kings,94,2018-03-09
987,Cavaliers,102,Clippers,116,2018-03-09
988,Suns,115,Hornets,122,2018-03-10
989,Wizards,102,Heat,129,2018-03-10
990,Grizzlies,80,Mavericks,114,2018-03-10
991,Spurs,94,Thunder,104,2018-03-10
992,Magic,105,Clippers,113,2018-03-10
993,Raptors,132,Knicks,106,2018-03-11
994,Bulls,129,Hawks,122,2018-03-11
995,Warriors,103,Timberwolves,109,2018-03-11
996,Jazz,116,Pelicans,99,2018-03-11
997,Kings,104,Nuggets,130,2018-03-11
998,Rockets,105,Mavericks,82,2018-03-11
999,Pacers,99,Celtics,97,2018-03-11
1000,76ers,120,Nets,97,2018-03-11
1001,Cavaliers,113,Lakers,127,2018-03-11
1002,Spurs,93,Rockets,109,2018-03-12
1003,Bucks,121,Grizzlies,103,2018-03-12
1004,Kings,101,Thunder,106,2018-03-12
1005,Heat,99,Trail Blazers,115,2018-03-12
1006,Pacers,101,76ers,98,2018-03-13
1007,Timberwolves,116,Wizards,111,2018-03-13
1008,Thunder,119,Hawks,107,2018-03-13
1009,Raptors,116,Nets,102,2018-03-13
1010,Mavericks,110,Knicks,97,2018-03-13
1011,Clippers,112,Bulls,106,2018-03-13
1012,Hornets,115,Pelicans,119,2018-03-13
1013,Magic,72,Spurs,108,2018-03-13
1014,Pistons,79,Jazz,110,2018-03-13
1015,Cavaliers,129,Suns,107,2018-03-13
1016,Nuggets,103,Lakers,112,2018-03-13
1017,Bucks,117,Magic,126,2018-03-14
1018,Wizards,125,Celtics,124,2018-03-14
1019,Heat,119,Kings,123,2018-03-14
1020,Lakers,106,Warriors,117,2018-03-14
1021,Raptors,106,Pacers,99,2018-03-15
1022,Hornets,129,Hawks,117,2018-03-15
1023,76ers,118,Knicks,110,2018-03-15
1024,Clippers,96,Rockets,101,2018-03-15
1025,Bulls,111,Grizzlies,110,2018-03-15
1026,Pelicans,93,Spurs,98,2018-03-15
1027,Pistons,113,Nuggets,120,2018-03-15
1028,Suns,88,Jazz,116,2018-03-15
1029,Cavaliers,105,Trail Blazers,113,2018-03-15
1030,Celtics,92,Magic,83,2018-03-16
1031,Nets,116,76ers,120,2018-03-16
1032,Mavericks,115,Raptors,122,2018-03-16
1033,Clippers,113,Thunder,121,2018-03-16
1034,Kings,98,Warriors,93,2018-03-16
1035,Heat,92,Lakers,91,2018-03-16
1036,Hawks,117,Bucks,122,2018-03-17
1037,Pacers,102,Wizards,109,2018-03-17
1038,Rockets,107,Pelicans,101,2018-03-17
1039,Mavericks,106,Nets,114,2018-03-17
1040,Hornets,101,Knicks,124,2018-03-17
1041,Cavaliers,114,Bulls,109,2018-03-17
1042,Nuggets,94,Grizzlies,101,2018-03-17
1043,Timberwolves,101,Spurs,117,2018-03-17
1044,Kings,97,Jazz,103,2018-03-17
1045,Warriors,124,Suns,109,2018-03-17
1046,Pistons,87,Trail Blazers,100,2018-03-17
1047,Thunder,132,Raptors,125,2018-03-18
1048,Celtics,89,Pelicans,108,2018-03-18
1049,Rockets,129,Timberwolves,120,2018-03-18
1050,Trail Blazers,122,Clippers,109,2018-03-18
1051,Bucks,117,Cavaliers,124,2018-03-19
1052,Lakers,100,Pacers,110,2018-03-19
1053,Hornets,94,76ers,108,2018-03-19
1054,Grizzlies,115,Nets,118,2018-03-19
1055,Nuggets,141,Heat,149,2018-03-19
1056,Bulls,92,Knicks,110,2018-03-19
1057,Warriors,75,Spurs,89,2018-03-19
1058,Pistons,106,Kings,90,2018-03-19
1059,Raptors,93,Magic,86,2018-03-20
1060,Thunder,99,Celtics,100,2018-03-20
1061,Clippers,109,Timberwolves,123,2018-03-20
1062,Mavericks,105,Pelicans,115,2018-03-20
1063,Hawks,99,Jazz,94,2018-03-20
1064,Pistons,115,Suns,88,2018-03-20
1065,Rockets,115,Trail Blazers,111,2018-03-20
1066,Raptors,129,Cavaliers,132,2018-03-21
1067,Grizzlies,105,76ers,119,2018-03-21
1068,Hornets,111,Nets,105,2018-03-21
1069,Knicks,98,Heat,119,2018-03-21
1070,Pacers,92,Pelicans,96,2018-03-21
1071,Nuggets,135,Bulls,102,2018-03-21
1072,Clippers,127,Bucks,120,2018-03-21
1073,Wizards,90,Spurs,98,2018-03-21
1074,Grizzlies,79,Hornets,140,2018-03-22
1075,76ers,118,Magic,98,2018-03-22
1076,Pistons,96,Rockets,100,2018-03-22
1077,Lakers,125,Pelicans,128,2018-03-22
1078,Jazz,119,Mavericks,112,2018-03-22
1079,Hawks,90,Kings,105,2018-03-22
1080,Clippers,104,Pacers,109,2018-03-23
1081,Nuggets,108,Wizards,100,2018-03-23
1082,Suns,95,Cavaliers,120,2018-03-23
1083,Timberwolves,108,Knicks,104,2018-03-23
1084,Nets,112,Raptors,116,2018-03-23
1085,Bucks,118,Bulls,105,2018-03-23
1086,Heat,99,Thunder,105,2018-03-23
1087,Jazz,120,Spurs,124,2018-03-23
1088,Celtics,105,Trail Blazers,100,2018-03-23
1089,Hawks,94,Warriors,106,2018-03-23
1090,Timberwolves,108,76ers,120,2018-03-24
1091,Bulls,95,Pistons,117,2018-03-24
1092,Suns,99,Magic,105,2018-03-24
1093,Pelicans,91,Rockets,114,2018-03-24
1094,Lakers,100,Grizzlies,93,2018-03-24
1095,Hornets,102,Mavericks,98,2018-03-24
1096,Cavaliers,121,Nets,114,2018-03-25
1097,Spurs,103,Bucks,106,2018-03-25
1098,Heat,107,Pacers,113,2018-03-25
1099,Clippers,117,Raptors,106,2018-03-25
1100,Knicks,101,Wizards,97,2018-03-25
1101,Celtics,104,Kings,93,2018-03-25
1102,Trail Blazers,108,Thunder,105,2018-03-25
1103,Hawks,99,Rockets,118,2018-03-25
1104,Jazz,110,Warriors,91,2018-03-25
1105,Knicks,128,Hornets,137,2018-03-26
1106,Lakers,106,Pistons,112,2018-03-26
1107,Nuggets,104,76ers,123,2018-03-26
1108,Grizzlies,101,Timberwolves,93,2018-03-26
1109,Celtics,102,Suns,94,2018-03-26
1110,Spurs,106,Wizards,116,2018-03-27
1111,Nuggets,110,Raptors,114,2018-03-27
1112,Cavaliers,79,Heat,98,2018-03-27
1113,Bulls,86,Rockets,118,2018-03-27
1114,Trail Blazers,107,Pelicans,103,2018-03-27
1115,Mavericks,103,Kings,97,2018-03-27
1116,Pacers,92,Warriors,81,2018-03-27
1117,Bucks,98,Clippers,105,2018-03-27
1118,Cavaliers,118,Hornets,105,2018-03-28
1119,Nets,111,Magic,104,2018-03-28
1120,Knicks,101,76ers,118,2018-03-28
1121,Trail Blazers,103,Grizzlies,108,2018-03-28
1122,Hawks,114,Timberwolves,126,2018-03-28
1123,Celtics,97,Jazz,94,2018-03-28
1124,Clippers,111,Suns,99,2018-03-28
1125,Mavericks,93,Lakers,103,2018-03-28
1126,Wizards,92,Pistons,103,2018-03-29
1127,Bulls,92,Heat,103,2018-03-29
1128,Thunder,99,Spurs,103,2018-03-29
1129,Pacers,106,Kings,103,2018-03-29
1130,Bucks,116,Warriors,107,2018-03-29
1131,Bulls,90,Magic,82,2018-03-30
1132,76ers,101,Hawks,91,2018-03-30
1133,Pelicans,102,Cavaliers,107,2018-03-30
1134,Suns,103,Rockets,104,2018-03-30
1135,Nuggets,126,Thunder,125,2018-03-30
1136,Timberwolves,93,Mavericks,92,2018-03-30
1137,Grizzlies,97,Jazz,107,2018-03-30
1138,Bucks,124,Lakers,122,2018-03-30
1139,Clippers,96,Trail Blazers,105,2018-03-30
1140,Hornets,93,Wizards,107,2018-03-31
1141,Pistons,115,Knicks,109,2018-03-31
1142,Raptors,99,Celtics,110,2018-03-31
1143,Nets,110,Heat,109,2018-03-31
1144,Warriors,112,Kings,96,2018-03-31
1145,76ers,119,Hornets,102,2018-04-01
1146,Wizards,94,Bulls,113,2018-04-01
1147,Rockets,83,Spurs,100,2018-04-01
1148,Pacers,111,Clippers,104,2018-04-01
1149,Magic,88,Hawks,94,2018-04-01
1150,Pistons,108,Nets,96,2018-04-01
1151,Mavericks,87,Cavaliers,98,2018-04-01
1152,Thunder,109,Pelicans,104,2018-04-01
1153,Jazz,121,Timberwolves,97,2018-04-01
1154,Bucks,125,Nuggets,128,2018-04-01
1155,Suns,107,Warriors,117,2018-04-01
1156,Grizzlies,98,Trail Blazers,113,2018-04-01
1157,Kings,84,Lakers,83,2018-04-01
1158,Raptors,106,Cavaliers,112,2018-04-03
1159,Nets,95,76ers,121,2018-04-03
1160,Hawks,98,Heat,101,2018-04-03
1161,Magic,97,Knicks,73,2018-04-03
1162,Hornets,114,Bulls,120,2018-04-03
1163,Wizards,104,Rockets,120,2018-04-03
1164,Celtics,102,Bucks,106,2018-04-03
1165,Warriors,111,Thunder,107,2018-04-03
1166,Trail Blazers,109,Mavericks,115,2018-04-03
1167,Pacers,104,Nuggets,107,2018-04-03
1168,Lakers,110,Jazz,117,2018-04-03
1169,Kings,94,Suns,97,2018-04-03
1170,Spurs,110,Clippers,113,2018-04-03
1171,76ers,115,Pistons,108,2018-04-04
1172,Mavericks,100,Magic,105,2018-04-04
1173,Heat,115,Hawks,86,2018-04-04
1174,Celtics,78,Raptors,96,2018-04-04
1175,Grizzlies,95,Pelicans,123,2018-04-04
1176,Spurs,112,Lakers,122,2018-04-04
1177,Warriors,106,Pacers,126,2018-04-05
1178,Wizards,115,Cavaliers,119,2018-04-05
1179,Trail Blazers,94,Rockets,96,2018-04-05
1180,Nets,119,Bucks,111,2018-04-05
1181,Clippers,95,Jazz,117,2018-04-05
1182,Timberwolves,96,Nuggets,100,2018-04-05
1183,Mavericks,106,Pistons,113,2018-04-06
1184,Hornets,137,Magic,100,2018-04-06
1185,Cavaliers,130,76ers,132,2018-04-06
1186,Hawks,103,Wizards,97,2018-04-06
1187,Bulls,104,Celtics,111,2018-04-06
1188,Heat,98,Knicks,122,2018-04-06
1189,Pacers,73,Raptors,92,2018-04-06
1190,Kings,94,Grizzlies,93,2018-04-06
1191,Pelicans,122,Suns,103,2018-04-06
1192,Timberwolves,113,Lakers,96,2018-04-06
1193,Nuggets,134,Clippers,115,2018-04-07
1194,Bucks,115,Knicks,102,2018-04-07
1195,Nets,124,Bulls,96,2018-04-07
1196,Thunder,108,Rockets,102,2018-04-07
1197,Pelicans,126,Warriors,120,2018-04-07
1198,Trail Blazers,105,Spurs,116,2018-04-07
1199,Pacers,123,Hornets,117,2018-04-08
1200,Mavericks,97,76ers,109,2018-04-08
1201,Hawks,112,Celtics,106,2018-04-08
1202,Pistons,117,Grizzlies,130,2018-04-08
1203,Magic,101,Raptors,112,2018-04-08
1204,Jazz,112,Lakers,97,2018-04-08
1205,Warriors,117,Suns,100,2018-04-08
1206,Raptors,108,Pistons,98,2018-04-09
1207,Bulls,105,Nets,114,2018-04-09
1208,Thunder,115,Heat,93,2018-04-09
1209,Cavaliers,123,Knicks,109,2018-04-09
1210,Magic,86,Bucks,102,2018-04-09
1211,Grizzlies,94,Timberwolves,113,2018-04-09
1212,Kings,85,Spurs,98,2018-04-09
1213,Trail Blazers,82,Nuggets,88,2018-04-09
1214,Pelicans,113,Clippers,100,2018-04-09
1215,Hornets,119,Pacers,93,2018-04-10
1216,76ers,121,Hawks,113,2018-04-10
1217,Celtics,101,Wizards,113,2018-04-10
1218,Suns,124,Mavericks,97,2018-04-10
1219,Warriors,79,Jazz,119,2018-04-10
1220,Rockets,105,Lakers,99,2018-04-10
1221,Nets,97,Celtics,110,2018-04-11
1222,Knicks,110,Cavaliers,98,2018-04-11
1223,Raptors,109,Heat,116,2018-04-11
1224,Wizards,92,Magic,101,2018-04-11
1225,Bucks,95,76ers,130,2018-04-11
1226,Pistons,119,Bulls,87,2018-04-11
1227,Nuggets,106,Timberwolves,112,2018-04-11
1228,Spurs,98,Pelicans,122,2018-04-11
1229,Grizzlies,123,Thunder,137,2018-04-11
1230,Lakers,115,Clippers,100,2018-04-11
1231,Jazz,93,Trail Blazers,102,2018-04-11
1232,Rockets,83,Kings,96,2018-04-11
