,Visitor,VisitorScore,Home,HomeScore,Date
0,Lakers,109,Pacers,94,12/15/2010
1,Celtics,118,Knicks,116,12/15/2010
2,Clippers,91,76ers,105,12/15/2010
3,Bulls,110,Raptors,93,12/15/2010
4,Cavaliers,95,Heat,101,12/15/2010
5,Bobcats,80,Grizzlies,113,12/15/2010
6,Kings,91,Hornets,94,12/15/2010
7,Rockets,105,Thunder,117,12/15/2010
8,Bucks,90,Spurs,92,12/15/2010
9,Timberwolves,122,Suns,128,12/15/2010
10,Trail Blazers,98,Mavericks,103,12/15/2010
11,Wizards,89,Nets,97,12/16/2010
12,Hawks,90,Celtics,102,12/16/2010
13,Spurs,113,Nuggets,112,12/16/2010
14,Cavaliers,99,Pacers,108,12/17/2010
15,Heat,113,Knicks,91,12/17/2010
16,Lakers,93,76ers,81,12/17/2010
17,Nets,92,Raptors,98,12/17/2010
18,Bobcats,85,Hawks,90,12/17/2010
19,Clippers,109,Pistons,88,12/17/2010
20,Jazz,71,Hornets,100,12/17/2010
21,Kings,87,Thunder,102,12/17/2010
22,Grizzlies,87,Rockets,103,12/17/2010
23,Suns,91,Mavericks,106,12/17/2010
24,Timberwolves,102,Trail Blazers,107,12/17/2010
25,76ers,97,Magic,89,12/18/2010
26,Heat,95,Wizards,94,12/18/2010
27,Knicks,102,Cavaliers,109,12/18/2010
28,Clippers,100,Bulls,99,12/18/2010
29,Jazz,95,Bucks,86,12/18/2010
30,Grizzlies,106,Spurs,112,12/18/2010
31,Timberwolves,113,Nuggets,115,12/18/2010
32,Warriors,95,Trail Blazers,96,12/18/2010
33,Pacers,88,Celtics,99,12/19/2010
34,Hawks,82,Nets,89,12/19/2010
35,Lakers,120,Raptors,110,12/19/2010
36,Hornets,108,Pistons,111,12/19/2010
37,Rockets,102,Kings,93,12/19/2010
38,Suns,113,Thunder,110,12/19/2010
39,Magic,81,Hawks,91,12/20/2010
40,Jazz,101,Cavaliers,90,12/20/2010
41,Hornets,93,Pacers,94,12/20/2010
42,Bobcats,75,Wizards,108,12/20/2010
43,Mavericks,98,Heat,96,12/20/2010
44,Suns,110,Spurs,118,12/20/2010
45,Bucks,80,Trail Blazers,106,12/20/2010
46,Rockets,121,Warriors,112,12/20/2010
47,Timberwolves,90,Clippers,113,12/20/2010
48,Thunder,99,Bobcats,81,12/21/2010
49,Mavericks,105,Magic,99,12/21/2010
50,76ers,76,Bulls,121,12/21/2010
51,Nets,101,Grizzlies,94,12/21/2010
52,Warriors,117,Kings,109,12/21/2010
53,Bucks,98,Lakers,79,12/21/2010
54,Cavaliers,84,Hawks,98,12/22/2010
55,Pistons,115,Raptors,93,12/22/2010
56,Bulls,87,Wizards,80,12/22/2010
57,76ers,80,Celtics,84,12/22/2010
58,Thunder,98,Knicks,112,12/22/2010
59,Jazz,112,Timberwolves,107,12/22/2010
60,Nets,91,Hornets,105,12/22/2010
61,Nuggets,103,Spurs,109,12/22/2010
62,Rockets,97,Clippers,92,12/22/2010
63,Spurs,101,Magic,123,12/23/2010
64,Bucks,84,Kings,79,12/23/2010
65,Heat,95,Suns,83,12/23/2010
66,Bulls,95,Knicks,103,12/25/2010
67,Celtics,78,Magic,86,12/25/2010
68,Heat,96,Lakers,80,12/25/2010
69,Nuggets,106,Thunder,114,12/25/2010
70,Trail Blazers,102,Warriors,109,12/25/2010
71,Suns,103,Clippers,108,12/26/2010
72,Timberwolves,98,Cavaliers,97,12/26/2010
73,Bulls,95,Pistons,92,12/26/2010
74,Grizzlies,104,Pacers,90,12/26/2010
75,Hawks,86,Hornets,93,12/26/2010
76,Wizards,80,Spurs,94,12/26/2010
77,76ers,95,Nuggets,89,12/26/2010
78,Pistons,100,Bobcats,105,12/27/2010
79,Magic,104,Nets,88,12/27/2010
80,Raptors,85,Grizzlies,96,12/27/2010
81,Hawks,95,Bucks,80,12/27/2010
82,Hornets,98,Timberwolves,113,12/27/2010
83,Mavericks,103,Thunder,93,12/27/2010
84,Wizards,93,Rockets,100,12/27/2010
85,Trail Blazers,96,Jazz,91,12/27/2010
86,Clippers,100,Kings,99,12/27/2010
87,76ers,95,Warriors,110,12/27/2010
88,Magic,110,Cavaliers,95,12/28/2010
89,Celtics,95,Pacers,83,12/28/2010
90,Knicks,98,Heat,106,12/28/2010
91,Bucks,77,Bulls,90,12/28/2010
92,Raptors,84,Mavericks,76,12/28/2010
93,Lakers,82,Spurs,97,12/28/2010
94,Trail Blazers,77,Nuggets,95,12/28/2010
95,Warriors,93,Hawks,103,12/29/2010
96,Cavaliers,92,Bobcats,101,12/29/2010
97,Pacers,90,Wizards,104,12/29/2010
98,Celtics,92,Pistons,104,12/29/2010
99,Nuggets,119,Timberwolves,113,12/29/2010
100,Lakers,103,Hornets,88,12/29/2010
101,Nets,93,Thunder,114,12/29/2010
102,Heat,125,Rockets,119,12/29/2010
103,76ers,123,Suns,110,12/29/2010
104,Grizzlies,98,Kings,100,12/29/2010
105,Jazz,103,Clippers,95,12/29/2010
106,Knicks,103,Magic,112,12/30/2010
107,Spurs,99,Mavericks,93,12/30/2010
108,Jazz,89,Trail Blazers,100,12/30/2010
109,Hornets,83,Celtics,81,12/31/2010
110,Warriors,96,Bobcats,95,12/31/2010
111,Wizards,86,Pacers,95,12/31/2010
112,Nets,81,Bulls,90,12/31/2010
113,Raptors,105,Rockets,114,12/31/2010
114,Hawks,94,Thunder,103,12/31/2010
115,Pistons,75,Suns,92,12/31/2010
116,76ers,98,Lakers,102,12/31/2010
117,Hornets,92,Wizards,81,1/1/2011
118,Cavaliers,91,Bulls,100,1/1/2011
119,Warriors,107,Heat,114,1/1/2011
120,Nets,88,Timberwolves,103,1/1/2011
121,Thunder,74,Spurs,101,1/1/2011
122,Mavericks,87,Bucks,99,1/1/2011
123,Kings,86,Nuggets,104,1/1/2011
124,Grizzlies,92,Jazz,98,1/1/2011
125,Pacers,92,Knicks,98,1/2/2011
126,Hawks,107,Clippers,98,1/2/2011
127,Celtics,93,Raptors,79,1/2/2011
128,Mavericks,104,Cavaliers,95,1/2/2011
129,Rockets,85,Trail Blazers,100,1/2/2011
130,Suns,89,Kings,94,1/2/2011
131,Grizzlies,104,Lakers,85,1/2/2011
132,Heat,96,Bobcats,82,1/3/2011
133,Warriors,90,Magic,110,1/3/2011
134,Timberwolves,93,Celtics,96,1/3/2011
135,76ers,77,Hornets,84,1/3/2011
136,Rockets,106,Nuggets,113,1/3/2011
137,Pistons,97,Jazz,102,1/3/2011
138,Bucks,89,Heat,101,1/4/2011
139,Spurs,115,Knicks,128,1/4/2011
140,Raptors,91,Bulls,111,1/4/2011
141,Thunder,105,Grizzlies,110,1/4/2011
142,Trail Blazers,81,Mavericks,84,1/4/2011
143,Hawks,108,Kings,102,1/4/2011
144,Pistons,83,Lakers,108,1/4/2011
145,Raptors,120,Cavaliers,105,1/5/2011
146,Bulls,94,Nets,96,1/5/2011
147,Bucks,87,Magic,97,1/5/2011
148,Wizards,97,76ers,109,1/5/2011
149,Spurs,103,Celtics,105,1/5/2011
150,Bobcats,108,Timberwolves,105,1/5/2011
151,Warriors,110,Hornets,103,1/5/2011
152,Trail Blazers,103,Rockets,100,1/5/2011
153,Hawks,110,Jazz,87,1/5/2011
154,Lakers,99,Suns,95,1/5/2011
155,Nuggets,93,Clippers,106,1/5/2011
156,Thunder,99,Mavericks,95,1/6/2011
157,Nuggets,102,Kings,122,1/6/2011
158,Spurs,90,Pacers,87,1/7/2011
159,Bulls,99,76ers,105,1/7/2011
160,Nets,77,Wizards,97,1/7/2011
161,Raptors,102,Celtics,122,1/7/2011
162,Rockets,95,Magic,110,1/7/2011
163,Jazz,99,Grizzlies,110,1/7/2011
164,Trail Blazers,108,Timberwolves,98,1/7/2011
165,Heat,101,Bucks,95,1/7/2011
166,Knicks,121,Suns,96,1/7/2011
167,Cavaliers,98,Warriors,116,1/7/2011
168,Hornets,97,Lakers,101,1/7/2011
169,Pacers,93,Hawks,108,1/8/2011
170,Wizards,89,Bobcats,104,1/8/2011
171,Bucks,115,Nets,92,1/8/2011
172,76ers,109,Pistons,112,1/8/2011
173,Celtics,79,Bulls,90,1/8/2011
174,Grizzlies,100,Thunder,109,1/8/2011
175,Magic,117,Mavericks,107,1/8/2011
176,Jazz,103,Rockets,99,1/8/2011
177,Kings,112,Raptors,118,1/9/2011
178,Warriors,91,Clippers,105,1/9/2011
179,Timberwolves,91,Spurs,94,1/9/2011
180,Cavaliers,100,Suns,108,1/9/2011
181,Hornets,96,Nuggets,87,1/9/2011
182,Heat,107,Trail Blazers,100,1/9/2011
183,Knicks,87,Lakers,109,1/9/2011
184,Grizzlies,82,Bobcats,96,1/10/2011
185,Rockets,108,Celtics,102,1/10/2011
186,Pistons,82,Bulls,95,1/10/2011
187,Pacers,111,76ers,103,1/11/2011
188,Kings,133,Wizards,136,1/11/2011
189,Spurs,107,Timberwolves,96,1/11/2011
190,Suns,98,Nuggets,132,1/11/2011
191,Knicks,100,Trail Blazers,86,1/11/2011
192,Cavaliers,57,Lakers,112,1/11/2011
193,Bulls,91,Bobcats,96,1/12/2011
194,Mavericks,89,Pacers,102,1/12/2011
195,Hawks,104,Raptors,101,1/12/2011
196,Kings,95,Celtics,119,1/12/2011
197,Grizzlies,107,Pistons,99,1/12/2011
198,Spurs,91,Bucks,84,1/12/2011
199,Magic,89,Hornets,92,1/12/2011
200,Thunder,118,Rockets,112,1/12/2011
201,Nets,109,Suns,118,1/12/2011
202,Knicks,125,Jazz,131,1/12/2011
203,Lakers,115,Warriors,110,1/12/2011
204,Heat,105,Clippers,111,1/12/2011
205,Wizards,97,Timberwolves,109,1/13/2011
206,Magic,124,Thunder,125,1/13/2011
207,Heat,102,Nuggets,130,1/13/2011
208,Bulls,99,Pacers,86,1/14/2011
209,Bucks,94,76ers,95,1/14/2011
210,Pistons,101,Raptors,95,1/14/2011
211,Bobcats,94,Celtics,99,1/14/2011
212,Kings,93,Knicks,83,1/14/2011
213,Mavericks,89,Spurs,101,1/14/2011
214,Hornets,110,Rockets,105,1/14/2011
215,Cavaliers,99,Jazz,121,1/14/2011
216,Trail Blazers,111,Suns,115,1/14/2011
217,Clippers,112,Warriors,122,1/14/2011
218,Nets,88,Lakers,100,1/14/2011
219,Rockets,112,Hawks,106,1/15/2011
220,Hornets,88,Bobcats,81,1/15/2011
221,Raptors,95,Wizards,98,1/15/2011
222,Kings,106,Pistons,110,1/15/2011
223,Heat,96,Bulls,99,1/15/2011
224,Mavericks,70,Grizzlies,89,1/15/2011
225,Magic,108,Timberwolves,99,1/15/2011
226,Cavaliers,99,Nuggets,127,1/15/2011
227,Nets,89,Trail Blazers,96,1/15/2011
228,Lakers,92,Clippers,99,1/16/2011
229,Nuggets,97,Spurs,110,1/16/2011
230,Suns,129,Knicks,121,1/17/2011
231,Jazz,101,Wizards,108,1/17/2011
232,Bulls,96,Grizzlies,84,1/17/2011
233,Bobcats,92,76ers,96,1/17/2011
234,Bucks,84,Rockets,93,1/17/2011
235,Raptors,81,Hornets,85,1/17/2011
236,Mavericks,89,Pistons,103,1/17/2011
237,Pacers,107,Clippers,114,1/17/2011
238,Kings,98,Hawks,100,1/17/2011
239,Nets,100,Warriors,109,1/17/2011
240,Magic,106,Celtics,109,1/17/2011
241,Timberwolves,102,Trail Blazers,113,1/17/2011
242,Thunder,94,Lakers,101,1/17/2011
243,Hawks,93,Heat,89,1/18/2011
244,Bobcats,83,Bulls,82,1/18/2011
245,Suns,106,Cavaliers,98,1/19/2011
246,Jazz,95,Nets,103,1/19/2011
247,76ers,98,Magic,99,1/19/2011
248,Pistons,82,Celtics,86,1/19/2011
249,Wizards,87,Bucks,100,1/19/2011
250,Grizzlies,102,Hornets,103,1/19/2011
251,Knicks,89,Rockets,104,1/19/2011
252,Raptors,95,Spurs,104,1/19/2011
253,Lakers,100,Mavericks,109,1/19/2011
254,Thunder,107,Nuggets,112,1/19/2011
255,Trail Blazers,94,Kings,90,1/19/2011
256,Pacers,108,Warriors,110,1/19/2011
257,Timberwolves,111,Clippers,126,1/19/2011
258,76ers,97,Bobcats,100,1/20/2011
259,Mavericks,77,Bulls,82,1/20/2011
260,Clippers,93,Trail Blazers,108,1/20/2011
261,Pistons,74,Nets,89,1/21/2011
262,Raptors,72,Magic,112,1/21/2011
263,Suns,109,Wizards,91,1/21/2011
264,Hornets,100,Hawks,59,1/21/2011
265,Jazz,86,Celtics,110,1/21/2011
266,Bucks,102,Cavaliers,88,1/21/2011
267,Rockets,110,Grizzlies,115,1/21/2011
268,Knicks,92,Spurs,101,1/21/2011
269,Lakers,107,Nuggets,97,1/21/2011
270,Kings,112,Warriors,119,1/21/2011
271,Hawks,103,Bobcats,87,1/22/2011
272,Mavericks,87,Nets,86,1/22/2011
273,Celtics,83,Wizards,85,1/22/2011
274,Suns,74,Pistons,75,1/22/2011
275,Raptors,103,Heat,120,1/22/2011
276,Jazz,85,76ers,96,1/22/2011
277,Cavaliers,79,Bulls,92,1/22/2011
278,Spurs,72,Hornets,96,1/22/2011
279,Knicks,98,Thunder,101,1/22/2011
280,Magic,118,Rockets,104,1/22/2011
281,Grizzlies,94,Bucks,81,1/22/2011
282,Pacers,92,Trail Blazers,97,1/22/2011
283,Warriors,109,Clippers,113,1/22/2011
284,Pacers,107,Nuggets,121,1/23/2011
285,Cavaliers,101,Nets,103,1/24/2011
286,Pistons,103,Magic,96,1/24/2011
287,Suns,95,76ers,105,1/24/2011
288,Grizzlies,100,Raptors,98,1/24/2011
289,Wizards,106,Knicks,115,1/24/2011
290,Bucks,83,Bulls,92,1/24/2011
291,Rockets,129,Timberwolves,125,1/24/2011
292,Thunder,89,Hornets,91,1/24/2011
293,Kings,96,Trail Blazers,81,1/24/2011
294,Spurs,113,Warriors,102,1/24/2011
295,Nuggets,120,Wizards,109,1/25/2011
296,Cavaliers,95,Celtics,112,1/25/2011
297,Clippers,105,Mavericks,112,1/25/2011
298,Bobcats,94,Kings,89,1/25/2011
299,Jazz,91,Lakers,120,1/25/2011
300,Magic,111,Pacers,96,1/26/2011
301,Grizzlies,88,Nets,93,1/26/2011
302,76ers,107,Raptors,94,1/26/2011
303,Nuggets,109,Pistons,100,1/26/2011
304,Hawks,90,Bucks,98,1/26/2011
305,Thunder,118,Timberwolves,117,1/26/2011
306,Clippers,83,Rockets,96,1/26/2011
307,Bobcats,114,Suns,107,1/26/2011
308,Spurs,112,Jazz,105,1/26/2011
309,Hornets,112,Warriors,103,1/26/2011
310,Heat,88,Knicks,93,1/27/2011
311,Rockets,106,Mavericks,111,1/27/2011
312,Celtics,88,Trail Blazers,78,1/27/2011
313,Nets,92,Pacers,124,1/28/2011
314,Grizzlies,99,76ers,94,1/28/2011
315,Bucks,116,Raptors,110,1/28/2011
316,Knicks,102,Hawks,111,1/28/2011
317,Nuggets,117,Cavaliers,103,1/28/2011
318,Pistons,87,Heat,88,1/28/2011
319,Magic,90,Bulls,99,1/28/2011
320,Wizards,117,Thunder,124,1/28/2011
321,Timberwolves,100,Jazz,108,1/28/2011
322,Celtics,71,Suns,88,1/28/2011
323,Bobcats,121,Warriors,113,1/28/2011
324,Kings,100,Lakers,95,1/28/2011
325,Pacers,89,Bulls,110,1/29/2011
326,Wizards,93,Grizzlies,107,1/29/2011
327,Raptors,87,Timberwolves,103,1/29/2011
328,Hawks,91,Mavericks,102,1/29/2011
329,Nets,81,Bucks,91,1/29/2011
330,Rockets,95,Spurs,108,1/29/2011
331,Hornets,96,Kings,102,1/29/2011
332,Bobcats,88,Clippers,103,1/29/2011
333,Heat,108,Thunder,103,1/30/2011
334,Celtics,109,Lakers,96,1/30/2011
335,Cavaliers,87,Magic,103,1/30/2011
336,Nuggets,99,76ers,110,1/30/2011
337,Pistons,106,Knicks,124,1/30/2011
338,Hornets,102,Suns,104,1/30/2011
339,Jazz,81,Warriors,96,1/30/2011
340,Raptors,93,Pacers,104,1/31/2011
341,Nuggets,99,Nets,115,1/31/2011
342,Cavaliers,90,Heat,117,1/31/2011
343,Magic,97,Grizzlies,100,1/31/2011
344,Wizards,92,Mavericks,102,1/31/2011
345,Bobcats,78,Jazz,83,1/31/2011
346,Bucks,98,Clippers,105,1/31/2011
347,Wizards,89,Hornets,97,2/1/2011
348,Spurs,86,Trail Blazers,99,2/1/2011
349,Celtics,95,Kings,90,2/1/2011
350,Rockets,106,Lakers,114,2/1/2011
351,Raptors,87,Hawks,100,2/2/2011
352,Pacers,117,Cavaliers,112,2/2/2011
353,76ers,106,Nets,92,2/2/2011
354,Bobcats,97,Pistons,87,2/2/2011
355,Mavericks,113,Knicks,97,2/2/2011
356,Grizzlies,102,Timberwolves,84,2/2/2011
357,Hornets,93,Thunder,104,2/2/2011
358,Trail Blazers,90,Nuggets,109,2/2/2011
359,Bucks,77,Suns,92,2/2/2011
360,Rockets,97,Jazz,96,2/2/2011
361,Bulls,106,Clippers,88,2/2/2011
362,Heat,104,Magic,100,2/3/2011
363,Bucks,94,Warriors,100,2/3/2011
364,Spurs,89,Lakers,88,2/3/2011
365,Heat,109,Bobcats,97,2/4/2011
366,Trail Blazers,87,Pacers,100,2/4/2011
367,Knicks,98,76ers,100,2/4/2011
368,Timberwolves,100,Raptors,111,2/4/2011
369,Magic,110,Wizards,92,2/4/2011
370,Clippers,100,Hawks,101,2/4/2011
371,Nets,82,Pistons,92,2/4/2011
372,Mavericks,101,Celtics,97,2/4/2011
373,Cavaliers,105,Grizzlies,112,2/4/2011
374,Thunder,111,Suns,107,2/4/2011
375,Spurs,113,Kings,100,2/4/2011
376,Jazz,113,Nuggets,106,2/4/2011
377,Mavericks,101,Bobcats,92,2/5/2011
378,Hawks,99,Wizards,92,2/5/2011
379,Trail Blazers,111,Cavaliers,105,2/5/2011
380,Lakers,101,Hornets,95,2/5/2011
381,Grizzlies,93,Rockets,95,2/5/2011
382,Pistons,89,Bucks,78,2/5/2011
383,Nuggets,113,Timberwolves,100,2/5/2011
384,Thunder,121,Jazz,105,2/5/2011
385,Bulls,90,Warriors,101,2/5/2011
386,Clippers,79,Heat,97,2/6/2011
387,Pacers,105,Nets,86,2/6/2011
388,76ers,103,Knicks,117,2/6/2011
389,Magic,80,Celtics,91,2/6/2011
390,Celtics,89,Bobcats,94,2/7/2011
391,Lakers,93,Grizzlies,84,2/7/2011
392,Timberwolves,104,Hornets,92,2/7/2011
393,Cavaliers,96,Mavericks,99,2/7/2011
394,Rockets,108,Nuggets,103,2/7/2011
395,Bulls,103,Trail Blazers,109,2/7/2011
396,Jazz,107,Kings,104,2/7/2011
397,Suns,104,Warriors,92,2/7/2011
398,76ers,117,Hawks,83,2/8/2011
399,Clippers,85,Magic,101,2/8/2011
400,Spurs,100,Pistons,89,2/8/2011
401,Pacers,112,Heat,117,2/8/2011
402,Raptors,74,Bucks,92,2/8/2011
403,Grizzlies,105,Thunder,101,2/8/2011
404,Timberwolves,112,Rockets,108,2/8/2011
405,Pistons,103,Cavaliers,94,2/9/2011
406,Bobcats,103,Pacers,104,2/9/2011
407,Hornets,101,Nets,103,2/9/2011
408,Magic,99,76ers,95,2/9/2011
409,Spurs,111,Raptors,100,2/9/2011
410,Bucks,85,Wizards,100,2/9/2011
411,Clippers,116,Knicks,108,2/9/2011
412,Bulls,91,Jazz,86,2/9/2011
413,Mavericks,102,Kings,100,2/9/2011
414,Nuggets,114,Warriors,116,2/9/2011
415,Lakers,92,Celtics,86,2/10/2011
416,Warriors,88,Suns,112,2/10/2011
417,Mavericks,120,Nuggets,121,2/10/2011
418,Nets,94,Bobcats,89,2/11/2011
419,Timberwolves,105,Pacers,116,2/11/2011
420,Hornets,99,Magic,93,2/11/2011
421,Spurs,71,76ers,77,2/11/2011
422,Trail Blazers,102,Raptors,96,2/11/2011
423,Clippers,119,Cavaliers,126,2/11/2011
424,Heat,106,Pistons,92,2/11/2011
425,Lakers,113,Knicks,96,2/11/2011
426,Bucks,86,Grizzlies,89,2/11/2011
427,Suns,95,Jazz,83,2/11/2011
428,Bobcats,88,Hawks,86,2/12/2011
429,Knicks,105,Nets,95,2/12/2011
430,Spurs,118,Wizards,94,2/12/2011
431,76ers,107,Timberwolves,87,2/12/2011
432,Bulls,97,Hornets,88,2/12/2011
433,Mavericks,106,Rockets,102,2/12/2011
434,Pacers,103,Bucks,97,2/12/2011
435,Thunder,99,Kings,97,2/12/2011
436,Heat,82,Celtics,85,2/13/2011
437,Lakers,75,Magic,89,2/13/2011
438,Wizards,115,Cavaliers,100,2/13/2011
439,Trail Blazers,105,Pistons,100,2/13/2011
440,Clippers,93,Raptors,98,2/13/2011
441,Nuggets,108,Grizzlies,116,2/13/2011
442,Kings,113,Suns,108,2/13/2011
443,Thunder,94,Warriors,100,2/13/2011
444,Lakers,89,Bobcats,109,2/14/2011
445,Spurs,102,Nets,85,2/14/2011
446,Hawks,94,Pistons,79,2/14/2011
447,Clippers,78,Bucks,102,2/14/2011
448,Trail Blazers,95,Timberwolves,81,2/14/2011
449,Nuggets,102,Rockets,121,2/14/2011
450,Heat,110,Pacers,103,2/15/2011
451,Bobcats,94,Bulls,106,2/15/2011
452,76ers,91,Grizzlies,102,2/15/2011
453,Kings,96,Thunder,126,2/15/2011
454,Jazz,101,Suns,102,2/15/2011
455,Hornets,89,Warriors,102,2/15/2011
456,Wizards,76,Magic,101,2/16/2011
457,Heat,103,Raptors,95,2/16/2011
458,Nets,80,Celtics,94,2/16/2011
459,Lakers,99,Cavaliers,104,2/16/2011
460,Pacers,109,Pistons,115,2/16/2011
461,Hawks,90,Knicks,102,2/16/2011
462,Clippers,98,Timberwolves,90,2/16/2011
463,Kings,100,Mavericks,116,2/16/2011
464,76ers,114,Rockets,105,2/16/2011
465,Nuggets,94,Bucks,87,2/16/2011
466,Warriors,107,Jazz,100,2/16/2011
467,Hornets,96,Trail Blazers,103,2/16/2011
468,Spurs,99,Bulls,109,2/17/2011
469,Mavericks,112,Suns,106,2/17/2011
470,East,54,West,49,2/18/2011
471,Rookies,148,Sophomores,140,2/18/2011
472,East,143,West,148,2/20/2011
473,Raptors,101,Bobcats,114,2/22/2011
474,Pacers,113,Wizards,96,2/22/2011
475,Rockets,108,Pistons,100,2/22/2011
476,Kings,97,Heat,117,2/22/2011
477,Timberwolves,88,Bucks,94,2/22/2011
478,Clippers,88,Thunder,111,2/22/2011
479,Grizzlies,107,Nuggets,120,2/22/2011
480,Celtics,115,Warriors,93,2/22/2011
481,Hawks,80,Lakers,104,2/22/2011
482,Rockets,124,Cavaliers,119,2/23/2011
483,Pistons,101,Pacers,102,2/23/2011
484,Kings,111,Magic,105,2/23/2011
485,Wizards,94,76ers,117,2/23/2011
486,Bulls,113,Raptors,118,2/23/2011
487,Thunder,105,Spurs,109,2/23/2011
488,Bucks,108,Knicks,114,2/23/2011
489,Grizzlies,104,Timberwolves,95,2/23/2011
490,Jazz,99,Mavericks,118,2/23/2011
491,Hawks,97,Suns,105,2/23/2011
492,Clippers,87,Hornets,98,2/23/2011
493,Lakers,106,Trail Blazers,101,2/23/2011
494,Heat,89,Bulls,93,2/24/2011
495,Celtics,75,Nuggets,89,2/24/2011
496,Kings,98,Bobcats,110,2/25/2011
497,Jazz,95,Pacers,84,2/25/2011
498,Pistons,94,76ers,110,2/25/2011
499,Suns,110,Raptors,92,2/25/2011
500,Knicks,109,Cavaliers,115,2/25/2011
501,Wizards,113,Heat,121,2/25/2011
502,Thunder,88,Magic,111,2/25/2011
503,Hornets,95,Timberwolves,81,2/25/2011
504,Nets,96,Spurs,106,2/25/2011
505,Hawks,95,Warriors,79,2/25/2011
506,Clippers,95,Lakers,108,2/25/2011
507,Nuggets,106,Trail Blazers,107,2/25/2011
508,Jazz,116,Pistons,120,2/26/2011
509,Mavericks,105,Wizards,99,2/26/2011
510,Kings,92,Grizzlies,120,2/26/2011
511,Nets,108,Rockets,123,2/26/2011
512,Bulls,83,Bucks,75,2/26/2011
513,Celtics,99,Clippers,92,2/26/2011
514,Suns,110,Pacers,108,2/27/2011
515,Lakers,90,Thunder,87,2/27/2011
516,76ers,95,Cavaliers,91,2/27/2011
517,Warriors,123,Timberwolves,126,2/27/2011
518,Bobcats,86,Magic,100,2/27/2011
519,Mavericks,114,Raptors,96,2/27/2011
520,Rockets,91,Hornets,89,2/27/2011
521,Grizzlies,88,Spurs,95,2/27/2011
522,Knicks,91,Heat,86,2/27/2011
523,Hawks,90,Trail Blazers,83,2/27/2011
524,Suns,104,Nets,103,2/28/2011
525,Bulls,105,Wizards,77,2/28/2011
526,Hawks,90,Nuggets,100,2/28/2011
527,Celtics,107,Jazz,102,2/28/2011
528,Clippers,99,Kings,105,2/28/2011
529,Warriors,100,Pacers,109,3/1/2011
530,Knicks,110,Magic,116,3/1/2011
531,Mavericks,101,76ers,93,3/1/2011
532,Hornets,90,Raptors,96,3/1/2011
533,Spurs,93,Grizzlies,109,3/1/2011
534,Pistons,90,Bucks,92,3/1/2011
535,Lakers,90,Timberwolves,79,3/1/2011
536,Rockets,103,Trail Blazers,87,3/1/2011
537,Bulls,80,Hawks,83,3/2/2011
538,Spurs,109,Cavaliers,99,3/2/2011
539,Warriors,106,Wizards,102,3/2/2011
540,Suns,103,Celtics,115,3/2/2011
541,Timberwolves,116,Pistons,105,3/2/2011
542,Hornets,88,Knicks,107,3/2/2011
543,Pacers,89,Thunder,113,3/2/2011
544,Bobcats,80,Nuggets,120,3/2/2011
545,Trail Blazers,107,Kings,102,3/2/2011
546,Rockets,103,Clippers,106,3/2/2011
547,Magic,99,Heat,96,3/3/2011
548,Nuggets,103,Jazz,101,3/3/2011
549,Raptors,103,Nets,116,3/4/2011
550,Bulls,89,Magic,81,3/4/2011
551,Timberwolves,100,76ers,111,3/4/2011
552,Thunder,111,Hawks,104,3/4/2011
553,Warriors,103,Celtics,107,3/4/2011
554,Cavaliers,119,Knicks,115,3/4/2011
555,Hornets,98,Grizzlies,91,3/4/2011
556,Pacers,108,Mavericks,116,3/4/2011
557,Suns,102,Bucks,88,3/4/2011
558,Heat,95,Spurs,125,3/4/2011
559,Bobcats,84,Lakers,92,3/4/2011
560,Raptors,136,Nets,137,3/5/2011
561,Timberwolves,96,Wizards,103,3/5/2011
562,Pacers,95,Rockets,112,3/5/2011
563,Kings,102,Jazz,109,3/5/2011
564,Bobcats,69,Trail Blazers,93,3/5/2011
565,Nuggets,94,Clippers,100,3/5/2011
566,Bulls,87,Heat,86,3/6/2011
567,Lakers,99,Spurs,83,3/6/2011
568,Wizards,102,Pistons,113,3/6/2011
569,Warriors,117,76ers,125,3/6/2011
570,Knicks,92,Hawks,79,3/6/2011
571,Hornets,96,Cavaliers,81,3/6/2011
572,Suns,118,Thunder,122,3/6/2011
573,Grizzlies,104,Mavericks,103,3/6/2011
574,Celtics,89,Bucks,83,3/6/2011
575,Clippers,92,Bobcats,87,3/7/2011
576,Trail Blazers,89,Magic,85,3/7/2011
577,Jazz,109,Knicks,131,3/7/2011
578,Hornets,77,Bulls,85,3/7/2011
579,Thunder,101,Grizzlies,107,3/7/2011
580,Mavericks,108,Timberwolves,105,3/7/2011
581,Rockets,123,Kings,101,3/7/2011
582,Lakers,101,Hawks,87,3/8/2011
583,Warriors,95,Cavaliers,85,3/8/2011
584,76ers,110,Pacers,100,3/8/2011
585,Bucks,95,Wizards,76,3/8/2011
586,Trail Blazers,105,Heat,96,3/8/2011
587,Rockets,110,Suns,113,3/8/2011
588,Bulls,101,Bobcats,84,3/9/2011
589,Warriors,90,Nets,94,3/9/2011
590,Thunder,110,76ers,105,3/9/2011
591,Jazz,96,Raptors,94,3/9/2011
592,Clippers,108,Celtics,103,3/9/2011
593,Knicks,110,Grizzlies,108,3/9/2011
594,Cavaliers,90,Bucks,110,3/9/2011
595,Pacers,75,Timberwolves,101,3/9/2011
596,Mavericks,92,Hornets,93,3/9/2011
