,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
0,Carmelo Anthony,New York Knicks,30:05:00,8,18,44.4,1,4,25,2,2,100,1,4,5,3,1,0,4,5,19,-19,0
1,Kristaps Porzingis,New York Knicks,32:48:00,5,13,38.5,3,5,60,3,6,50,4,3,7,0,1,2,2,5,16,-21,0
2,Derrick Rose,New York Knicks,29:35:00,7,17,41.2,1,2,50,2,2,100,2,1,3,1,0,1,4,1,17,-19,0
3,Justin Holiday,New York Knicks,26:27:00,2,7,28.6,2,3,66.7,2,2,100,1,5,6,2,1,0,0,0,8,-14,0
4,Willy Hernangomez,New York Knicks,9:26,2,3,66.7,0,0,0,0,0,0,1,0,1,0,0,0,1,1,4,-3,0
5,LeBron James,Cleveland Cavaliers,32:23:00,9,14,64.3,0,3,0,1,2,50,3,8,11,14,0,1,4,3,19,26,0
6,Kevin Love,Cleveland Cavaliers,24:59:00,6,15,40,2,6,33.3,9,12,75,2,10,12,2,3,0,2,3,23,24,0
7,Tristan Thompson,Cleveland Cavaliers,22:25,0,1,0,0,0,0,0,0,0,2,4,6,0,0,0,2,4,0,17,0
8,Kyrie Irving,Cleveland Cavaliers,29:48:00,12,22,54.5,4,7,57.1,1,1,100,1,1,2,4,2,0,0,1,29,13,0
9,Rudy Gobert,Utah Jazz,40:57:00,4,7,57.1,0,0,0,4,4,100,4,10,14,2,0,2,3,3,12,7,1
10,Rodney Hood,Utah Jazz,37:39:00,9,17,52.9,3,7,42.9,5,5,100,0,2,2,1,2,1,0,3,26,5,1
11,George Hill,Utah Jazz,38:45:00,7,18,38.9,1,6,16.7,4,4,100,0,2,2,6,2,1,1,2,19,2,1
12,Joe Ingles,Utah Jazz,14:06,1,1,100,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,-9,1
13,Trey Lyles,Utah Jazz,17:55,2,6,33.3,1,2,50,0,0,0,0,2,2,2,0,0,3,0,5,-11,1
14,Maurice Harkless,Portland Trail Blazers,22:21,0,2,0,0,1,0,0,0,0,0,1,1,1,2,0,2,1,0,-13,1
15,Mason Plumlee,Portland Trail Blazers,14:34,1,4,25,0,0,0,0,0,0,0,1,1,1,0,0,0,4,2,-7,1
16,CJ McCollum,Portland Trail Blazers,34:36:00,8,16,50,2,2,100,7,7,100,1,1,2,3,1,0,3,3,25,12,1
17,Damian Lillard,Portland Trail Blazers,35:25:00,13,20,65,4,6,66.7,9,9,100,1,8,9,6,0,0,4,3,39,1,1
18,Ed Davis,Portland Trail Blazers,24:07:00,2,3,66.7,0,0,0,2,2,100,3,4,7,1,0,1,0,2,6,21,1
19,Kawhi Leonard,San Antonio Spurs,32:03:00,10,21,47.6,0,3,0,15,15,100,3,2,5,3,5,0,2,1,35,14,2
20,LaMarcus Aldridge,San Antonio Spurs,35:11:00,10,20,50,1,1,100,5,6,83.3,8,6,14,3,1,0,2,1,26,10,2
21,Kyle Anderson,San Antonio Spurs,22:24,1,1,100,1,1,100,0,0,0,2,2,4,0,1,0,0,1,3,-4,2
22,Patty Mills,San Antonio Spurs,17:51,4,9,44.4,3,5,60,0,0,0,0,1,1,5,4,0,0,1,11,35,2
23,Dewayne Dedmon,San Antonio Spurs,16:34,1,4,25,0,0,0,0,0,0,4,4,8,0,1,2,1,3,2,29,2
24,Bryn Forbes,San Antonio Spurs,3:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
25,Davis Bertans,San Antonio Spurs,3:41,2,2,100,1,1,100,0,0,0,0,1,1,0,0,0,0,0,5,6,2
26,Kevin Durant,Golden State Warriors,36:36:00,11,18,61.1,1,3,33.3,4,5,80,0,10,10,4,2,2,0,2,27,-13,2
27,Draymond Green,Golden State Warriors,32:37:00,7,14,50,2,5,40,2,2,100,5,7,12,6,5,1,2,2,18,-5,2
28,Klay Thompson,Golden State Warriors,33:21:00,5,13,38.5,1,6,16.7,0,0,0,0,1,1,2,0,0,1,4,11,-6,2
29,Stephen Curry,Golden State Warriors,34:06:00,9,18,50,3,10,30,5,6,83.3,0,3,3,4,0,0,4,1,26,-9,2
30,Andre Iguodala,Golden State Warriors,26:48:00,1,3,33.3,0,2,0,0,0,0,1,1,2,3,1,0,1,3,2,-28,2
31,JaVale McGee,Golden State Warriors,3:41,1,2,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-6,2
32,Kevon Looney,Golden State Warriors,3:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2
33,Justise Winslow,Miami Heat,33:57:00,7,15,46.7,0,2,0,1,1,100,3,5,8,4,1,2,2,4,15,15,3
34,Hassan Whiteside,Miami Heat,30:59:00,9,16,56.3,0,0,0,0,4,0,4,10,14,1,0,4,1,3,18,5,3
35,Goran Dragic,Miami Heat,28:37:00,7,15,46.7,0,1,0,2,2,100,3,3,6,6,0,0,3,4,16,-2,3
36,James Johnson,Miami Heat,25:12:00,4,8,50,2,4,50,1,1,100,0,2,2,6,0,0,1,1,11,0,3
37,Rodney McGruder,Miami Heat,23:37,1,3,33.3,0,1,0,4,5,80,1,2,3,0,2,0,1,4,6,15,3
38,Aaron Gordon,Orlando Magic,35:06:00,5,12,41.7,2,3,66.7,0,0,0,2,6,8,4,1,1,3,1,12,-11,3
39,Serge Ibaka,Orlando Magic,36:16:00,6,17,35.3,2,4,50,0,0,0,2,6,8,0,0,1,0,3,14,-16,3
40,Nikola Vucevic,Orlando Magic,35:49:00,7,14,50,0,0,0,3,4,75,5,9,14,3,2,0,1,3,17,0,3
41,Evan Fournier,Orlando Magic,39:23:00,7,19,36.8,2,6,33.3,4,7,57.1,1,3,4,4,2,0,1,3,20,-3,3
42,Elfrid Payton,Orlando Magic,37:30:00,4,12,33.3,0,2,0,8,8,100,2,2,4,5,0,2,4,1,16,-4,3
43,Jeff Green,Orlando Magic,25:14:00,2,7,28.6,0,2,0,3,4,75,1,2,3,1,0,0,1,1,7,-8,3
44,D.J. Augustin,Orlando Magic,16:32,2,3,66.7,0,1,0,3,3,100,0,1,1,1,0,0,1,2,7,-11,3
45,Harrison Barnes,Dallas Mavericks,34:41:00,8,14,57.1,3,6,50,0,0,0,3,6,9,0,0,0,2,3,19,-5,4
46,Dwight Powell,Dallas Mavericks,16:29,0,2,0,0,0,0,0,2,0,3,4,7,1,0,1,0,2,0,1,4
47,Seth Curry,Dallas Mavericks,15:45,3,4,75,1,2,50,0,0,0,0,3,3,1,3,1,0,6,7,7,4
48,Dorian Finney-Smith,Dallas Mavericks,0:27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,4
49,Paul George,Indiana Pacers,42:46:00,7,14,50,4,5,80,7,8,87.5,0,8,8,6,0,0,2,2,25,24,4
50,Thaddeus Young,Indiana Pacers,34:13:00,5,10,50,1,1,100,0,0,0,0,5,5,4,1,0,2,6,11,8,4
51,Myles Turner,Indiana Pacers,37:29:00,13,19,68.4,1,2,50,3,5,60,6,10,16,1,2,4,2,4,30,25,4
52,Brook Lopez,Brooklyn Nets,21:12,1,7,14.3,1,2,50,4,4,100,2,3,5,0,0,0,2,1,7,-10,5
53,Bojan Bogdanovic,Brooklyn Nets,23:04,9,17,52.9,3,8,37.5,0,0,0,2,3,5,0,1,0,2,2,21,2,5
54,Joe Harris,Brooklyn Nets,25:15:00,6,15,40,4,9,44.4,0,0,0,0,4,4,3,2,2,3,3,16,3,5
55,Jae Crowder,Boston Celtics,29:11:00,9,15,60,3,8,37.5,0,0,0,0,5,5,2,2,1,2,2,21,3,5
56,Al Horford,Boston Celtics,27:09:00,5,8,62.5,1,4,25,0,0,0,1,4,5,6,0,4,2,2,11,13,5
57,Avery Bradley,Boston Celtics,34:03:00,7,15,46.7,3,4,75,0,0,0,4,5,9,6,1,0,3,4,17,3,5
58,Jaylen Brown,Boston Celtics,19:27,3,4,75,0,0,0,3,4,75,0,2,2,1,1,2,1,1,9,0,5
59,Terry Rozier,Boston Celtics,27:51:00,2,5,40,1,2,50,0,0,0,0,3,3,3,2,0,1,2,5,2,5
60,Tobias Harris,Detroit Pistons,36:16:00,8,13,61.5,1,2,50,5,5,100,0,5,5,1,1,0,5,3,22,-21,6
61,Andre Drummond,Detroit Pistons,24:09:00,7,11,63.6,0,0,0,2,6,33.3,1,5,6,0,1,0,4,5,16,-8,6
62,Kentavious Caldwell-Pope,Detroit Pistons,38:49:00,2,9,22.2,0,3,0,0,0,0,0,0,0,3,2,0,1,2,4,-15,6
63,Ish Smith,Detroit Pistons,33:15:00,3,10,30,0,4,0,0,0,0,0,1,1,7,1,0,0,0,6,-19,6
64,Boban Marjanovic,Detroit Pistons,5:03,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,6
65,Pascal Siakam,Toronto Raptors,21:44,2,2,100,0,0,0,0,0,0,2,7,9,0,1,0,0,2,4,16,6
66,Jonas Valanciunas,Toronto Raptors,35:13:00,10,15,66.7,0,0,0,12,14,85.7,6,5,11,1,0,0,1,4,32,22,6
67,DeMar DeRozan,Toronto Raptors,34:28:00,17,27,63,0,2,0,6,6,100,1,3,4,1,1,0,6,1,40,21,6
68,Kyle Lowry,Toronto Raptors,37:46:00,3,13,23.1,1,5,20,3,3,100,1,4,5,8,1,0,2,2,10,2,6
69,Terrence Ross,Toronto Raptors,18:34,2,4,50,0,1,0,0,0,0,0,4,4,3,2,0,1,2,4,-3,6
70,Cory Joseph,Toronto Raptors,21:36,3,6,50,0,0,0,0,0,0,2,2,4,2,1,0,1,1,6,12,6
71,Jakob Poeltl,Toronto Raptors,12:47,1,4,25,0,0,0,0,0,0,2,0,2,0,0,0,0,5,2,-4,6
72,Norman Powell,Toronto Raptors,2:10,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6
73,Nicolas Batum,Charlotte Hornets,33:36:00,2,9,22.2,1,7,14.3,4,5,80,0,6,6,7,2,0,1,2,9,18,7
74,Kemba Walker,Charlotte Hornets,35:04:00,5,15,33.3,3,7,42.9,4,6,66.7,0,1,1,8,2,0,2,2,17,15,7
75,Cody Zeller,Charlotte Hornets,14:15,5,6,83.3,0,0,0,5,6,83.3,1,2,3,1,0,2,1,5,15,-3,7
76,Jeremy Lamb,Charlotte Hornets,9:26,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,-10,7
77,Jabari Parker,Milwaukee Bucks,29:50:00,4,9,44.4,1,1,100,4,4,100,2,4,6,3,0,0,3,3,13,-12,7
78,Giannis Antetokounmpo,Milwaukee Bucks,38:44:00,13,21,61.9,1,2,50,4,6,66.7,1,8,9,5,1,1,1,5,31,-5,7
79,Malcolm Brogdon,Milwaukee Bucks,21:25,3,9,33.3,0,3,0,2,2,100,0,6,6,5,0,0,0,2,8,0,7
80,Andrew Wiggins,Minnesota Timberwolves,34:29:00,7,14,50,1,1,100,10,14,71.4,4,3,7,0,0,1,2,1,25,-5,8
81,Gorgui Dieng,Minnesota Timberwolves,34:01:00,5,10,50,0,1,0,2,2,100,5,9,14,2,2,1,0,3,12,0,8
82,Karl-Anthony Towns,Minnesota Timberwolves,36:29:00,9,20,45,2,5,40,1,1,100,2,2,4,5,1,1,2,3,21,-13,8
83,Zach LaVine,Minnesota Timberwolves,33:50:00,6,14,42.9,3,6,50,4,5,80,0,5,5,3,1,0,2,3,19,-4,8
84,Ricky Rubio,Minnesota Timberwolves,33:27:00,1,5,20,0,1,0,2,5,40,1,3,4,8,0,0,2,4,4,-1,8
85,Nemanja Bjelica,Minnesota Timberwolves,15:23,1,4,25,0,1,0,1,2,50,0,1,1,0,0,1,0,3,3,0,8
86,JaMychal Green,Memphis Grizzlies,28:43:00,4,10,40,2,2,100,2,2,100,4,3,7,1,0,1,1,4,12,4,8
87,Mike Conley,Memphis Grizzlies,29:39:00,8,14,57.1,4,5,80,4,5,80,0,1,1,4,0,1,2,5,24,-3,8
88,Danilo Gallinari,Denver Nuggets,37:43:00,5,11,45.5,3,6,50,2,4,50,0,3,3,2,3,1,1,2,15,3,9
89,Nikola Jokic,Denver Nuggets,21:08,2,5,40,1,2,50,0,0,0,1,6,7,2,0,0,4,4,5,5,9
90,Jusuf Nurkic,Denver Nuggets,26:01:00,9,13,69.2,0,0,0,5,6,83.3,2,7,9,3,0,1,1,3,23,2,9
91,Will Barton,Denver Nuggets,34:46:00,7,12,58.3,2,3,66.7,6,6,100,2,3,5,2,0,0,2,2,22,-3,9
92,Jamal Murray,Denver Nuggets,13:15,0,2,0,0,1,0,1,2,50,0,4,4,1,0,0,1,0,1,8,9
93,Juancho Hernangomez,Denver Nuggets,0:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,9
94,Solomon Hill,New Orleans Pelicans,27:03:00,1,7,14.3,0,4,0,0,0,0,0,1,1,1,1,0,2,4,2,1,9
95,Anthony Davis,New Orleans Pelicans,41:14:00,17,34,50,0,2,0,16,17,94.1,1,14,15,5,5,4,3,4,50,-3,9
96,E'Twaun Moore,New Orleans Pelicans,28:09:00,3,8,37.5,2,4,50,2,2,100,0,1,1,4,1,1,2,4,10,10,9
97,Buddy Hield,New Orleans Pelicans,16:50,2,8,25,0,3,0,0,0,0,1,0,1,3,0,0,0,1,4,-12,9
98,Domantas Sabonis,Oklahoma City Thunder,16:21,2,5,40,1,3,33.3,0,0,0,0,4,4,0,0,0,0,2,5,-10,10
99,Steven Adams,Oklahoma City Thunder,35:33:00,7,16,43.8,0,0,0,2,2,100,2,3,5,1,3,0,2,4,16,13,10
100,Victor Oladipo,Oklahoma City Thunder,26:03:00,4,16,25,0,5,0,2,3,66.7,2,3,5,1,0,1,3,2,10,-5,10
101,Russell Westbrook,Oklahoma City Thunder,36:23:00,11,21,52.4,1,2,50,9,11,81.8,1,11,12,9,0,0,2,2,32,10,10
102,Enes Kanter,Oklahoma City Thunder,1,7,14,50,0,0,0,3,4,75,5,7,12,0,1,1,0,3,17,9,10
103,Robert Covington,Philadelphia 76ers,31:56:00,3,6,50,2,4,50,2,2,100,1,4,5,2,2,1,0,1,10,2,10
104,Dario Saric,Philadelphia 76ers,27:27:00,2,12,16.7,0,4,0,1,2,50,1,6,7,2,0,0,2,3,5,-4,10
105,Joel Embiid,Philadelphia 76ers,22:25,6,16,37.5,1,3,33.3,7,8,87.5,0,7,7,0,0,2,4,4,20,-6,10
106,T.J. McConnell,Philadelphia 76ers,16:09,0,0,0,0,0,0,0,0,0,0,2,2,7,2,0,1,3,0,-14,10
107,Jerami Grant,Philadelphia 76ers,21:51,4,10,40,0,1,0,2,4,50,0,3,3,0,0,2,2,2,10,1,10
108,Richaun Holmes,Philadelphia 76ers,11:52,2,2,100,0,0,0,2,2,100,1,2,3,0,0,3,1,3,6,1,10
109,Rudy Gay,Sacramento Kings,33:11:00,9,15,60,1,3,33.3,3,4,75,0,3,3,2,0,4,0,1,22,26,11
110,Willie Cauley-Stein,Sacramento Kings,19:06,3,6,50,0,0,0,0,0,0,1,1,2,2,0,0,1,1,6,0,11
111,Garrett Temple,Sacramento Kings,17:51,6,8,75,0,1,0,0,0,0,1,1,2,3,0,0,2,2,12,7,11
112,Ben McLemore,Sacramento Kings,16:44,3,7,42.9,0,2,0,0,1,0,0,0,0,2,0,0,1,0,6,21,11
113,T.J. Warren,Phoenix Suns,30:24:00,5,14,35.7,0,2,0,4,4,100,2,3,5,1,2,0,0,5,14,-15,11
114,Devin Booker,Phoenix Suns,24:33:00,8,12,66.7,0,3,0,2,5,40,0,2,2,3,0,0,4,5,18,-5,11
115,Eric Bledsoe,Phoenix Suns,29:27:00,5,11,45.5,2,5,40,4,4,100,0,6,6,5,1,0,4,3,16,-9,11
116,Alex Len,Phoenix Suns,24:09:00,3,6,50,0,0,0,2,2,100,2,5,7,2,1,0,1,4,8,-13,11
117,P.J. Tucker,Phoenix Suns,5:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-14,11
118,Trevor Ariza,Houston Rockets,32:51:00,2,8,25,1,4,25,0,0,0,0,6,6,2,1,0,0,2,5,-3,12
119,Clint Capela,Houston Rockets,25:40:00,8,11,72.7,0,0,0,0,1,0,3,6,9,0,0,1,1,2,16,8,12
120,Eric Gordon,Houston Rockets,34:27:00,7,15,46.7,2,8,25,3,4,75,0,5,5,0,1,0,1,1,19,-14,12
121,James Harden,Houston Rockets,37:11:00,9,19,47.4,1,7,14.3,15,16,93.8,3,4,7,17,1,0,7,5,34,10,12
122,Sam Dekker,Houston Rockets,13:36,2,3,66.7,0,1,0,0,0,0,0,1,1,0,1,0,0,2,4,-4,12
123,Julius Randle,Los Angeles Lakers,29:11:00,9,11,81.8,0,1,0,0,1,0,0,7,7,6,0,1,2,4,18,-8,12
124,D'Angelo Russell,Los Angeles Lakers,29:04:00,7,16,43.8,4,10,40,2,3,66.7,0,1,1,3,1,0,3,2,20,-5,12
125,Brandon Ingram,Los Angeles Lakers,23:40,4,6,66.7,1,2,50,0,0,0,0,3,3,0,0,0,1,0,9,10,12
126,Jordan Clarkson,Los Angeles Lakers,24:35:00,8,12,66.7,2,3,66.7,7,7,100,1,2,3,1,3,0,4,3,25,6,12
127,Lou Williams,Los Angeles Lakers,14:26,2,5,40,2,4,50,6,7,85.7,0,0,0,2,3,0,1,0,12,17,12
128,Markieff Morris,Washington Wizards,27:39:00,9,18,50,2,3,66.7,2,2,100,1,3,4,2,2,1,0,2,22,-7,13
129,Bradley Beal,Washington Wizards,23:42,6,12,50,0,2,0,1,1,100,0,0,0,4,0,0,3,4,13,-16,13
130,John Wall,Washington Wizards,30:17:00,3,15,20,0,2,0,6,7,85.7,2,1,3,10,4,1,5,2,12,-9,13
131,Trey Burke,Washington Wizards,17:43,4,7,57.1,0,2,0,0,1,0,0,0,0,2,1,0,2,0,8,-6,13
132,Tomas Satoransky,Washington Wizards,4:13,1,1,100,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,4,13
133,Kent Bazemore,Atlanta Hawks,26:08:00,1,7,14.3,1,4,25,4,4,100,0,3,3,1,1,0,4,4,7,-2,13
134,Paul Millsap,Atlanta Hawks,30:48:00,11,20,55,3,6,50,3,4,75,2,5,7,6,0,1,2,0,28,22,13
135,Dwight Howard,Atlanta Hawks,30:06:00,4,9,44.4,0,0,0,3,4,75,7,12,19,2,1,3,3,2,11,5,13
136,Dennis Schroder,Atlanta Hawks,25:08:00,6,12,50,2,4,50,0,0,0,0,2,2,2,1,0,4,3,14,-1,13
137,Mike Muscala,Atlanta Hawks,25:41:00,3,6,50,1,2,50,2,2,100,1,3,4,1,2,3,0,2,9,2,13
138,Taurean Prince,Atlanta Hawks,3:51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,-4,13
139,DeAndre' Bembry,Atlanta Hawks,2:26,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,13
140,Jae Crowder,Boston Celtics,35:26:00,4,6,66.7,1,2,50,5,5,100,1,5,6,1,2,0,1,4,14,-2,14
141,Al Horford,Boston Celtics,30:03:00,4,9,44.4,0,2,0,3,4,75,0,7,7,5,0,1,1,5,11,-3,14
142,Avery Bradley,Boston Celtics,40:36:00,6,12,50,1,3,33.3,3,4,75,1,5,6,5,0,1,2,2,16,-10,14
143,Terry Rozier,Boston Celtics,22:39,3,7,42.9,2,5,40,0,0,0,0,4,4,4,2,0,0,1,8,0,14
144,Jaylen Brown,Boston Celtics,20:26,4,7,57.1,0,1,0,0,0,0,0,1,1,1,0,0,1,3,8,-6,14
145,Jimmy Butler,Chicago Bulls,36:36:00,6,17,35.3,4,6,66.7,8,12,66.7,3,4,7,3,2,0,0,2,24,8,14
146,Taj Gibson,Chicago Bulls,27:41:00,8,13,61.5,0,0,0,2,2,100,2,8,10,1,0,0,2,2,18,11,14
147,Robin Lopez,Chicago Bulls,27:28:00,3,8,37.5,0,0,0,2,4,50,6,2,8,1,0,0,1,2,8,5,14
148,Rajon Rondo,Chicago Bulls,33:16:00,1,9,11.1,1,2,50,1,2,50,0,6,6,9,2,0,2,1,4,3,14
149,Doug McDermott,Chicago Bulls,21:52,2,5,40,0,1,0,1,2,50,0,1,1,1,0,0,1,2,5,-5,14
150,Michael Carter-Williams,Chicago Bulls,17:10,2,6,33.3,1,1,100,0,0,0,3,3,6,3,0,0,0,3,5,3,14
151,Kawhi Leonard,San Antonio Spurs,34:55:00,11,21,52.4,1,5,20,7,7,100,0,3,3,5,5,0,1,5,30,4,15
152,LaMarcus Aldridge,San Antonio Spurs,31:40:00,5,13,38.5,0,1,0,6,8,75,2,3,5,1,0,0,1,4,16,-10,15
153,Kyle Anderson,San Antonio Spurs,26:41:00,1,2,50,0,0,0,0,0,0,0,8,8,3,1,1,1,1,2,-9,15
154,Dewayne Dedmon,San Antonio Spurs,24:13:00,5,6,83.3,0,0,0,2,2,100,4,3,7,0,0,4,0,4,12,21,15
155,Patty Mills,San Antonio Spurs,22:46,2,7,28.6,2,4,50,0,0,0,0,1,1,1,0,0,0,1,6,20,15
156,Rudy Gay,Sacramento Kings,32:21:00,3,10,30,1,3,33.3,10,12,83.3,0,7,7,2,2,0,1,4,17,2,15
157,Willie Cauley-Stein,Sacramento Kings,10:47,1,3,33.3,0,0,0,1,2,50,0,0,0,0,0,0,1,2,3,-6,15
158,Ben McLemore,Sacramento Kings,10:23,3,4,75,0,0,0,4,4,100,0,2,2,1,0,0,2,2,10,-5,15
159,Garrett Temple,Sacramento Kings,12:16,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,-9,15
160,Blake Griffin,LA Clippers,36:33:00,9,22,40.9,1,3,33.3,8,9,88.9,5,8,13,2,3,1,1,5,27,-10,16
161,DeAndre Jordan,LA Clippers,28:11:00,2,7,28.6,0,0,0,2,10,20,7,5,12,0,0,1,1,5,6,-8,16
162,Chris Paul,LA Clippers,33:15:00,9,19,47.4,3,8,37.5,6,7,85.7,0,5,5,5,1,0,1,2,27,-4,16
163,Austin Rivers,LA Clippers,26:10:00,4,8,50,0,3,0,0,0,0,0,4,4,2,1,0,0,2,8,4,16
164,Maurice Harkless,Portland Trail Blazers,32:18:00,10,15,66.7,1,3,33.3,2,2,100,5,3,8,2,0,0,0,4,23,9,16
165,Mason Plumlee,Portland Trail Blazers,30:30:00,7,9,77.8,0,0,0,3,6,50,2,6,8,4,0,3,2,4,17,5,16
166,CJ McCollum,Portland Trail Blazers,38:01:00,5,12,41.7,1,1,100,5,6,83.3,0,4,4,2,3,0,3,2,16,-18,16
167,Damian Lillard,Portland Trail Blazers,36:11:00,11,24,45.8,2,5,40,5,7,71.4,1,9,10,3,0,0,4,6,29,13,16
168,Ed Davis,Portland Trail Blazers,12:33,0,1,0,0,0,0,0,0,0,0,3,3,0,1,0,0,4,0,-20,16
169,LeBron James,Cleveland Cavaliers,38:40:00,7,16,43.8,2,6,33.3,5,7,71.4,2,6,8,7,0,0,5,2,21,0,17
170,Kevin Love,Cleveland Cavaliers,35:39:00,6,15,40,2,5,40,4,4,100,2,8,10,2,1,1,0,2,18,5,17
171,Tristan Thompson,Cleveland Cavaliers,36:28:00,5,5,100,0,0,0,1,2,50,3,7,10,1,0,2,0,1,11,4,17
172,Kyrie Irving,Cleveland Cavaliers,38:26:00,10,23,43.5,5,9,55.6,1,1,100,1,5,6,6,0,0,7,4,26,8,17
173,Pascal Siakam,Toronto Raptors,14:55,2,4,50,0,0,0,0,0,0,3,0,3,0,1,0,2,3,4,-7,17
174,Jonas Valanciunas,Toronto Raptors,31:00:00,5,15,33.3,0,0,0,0,0,0,6,11,17,0,0,1,3,2,10,-11,17
175,DeMar DeRozan,Toronto Raptors,38:21:00,12,28,42.9,0,1,0,8,8,100,2,5,7,2,2,0,3,3,32,0,17
176,Kyle Lowry,Toronto Raptors,39:25:00,5,16,31.3,1,5,20,6,7,85.7,0,2,2,4,0,0,6,4,17,-9,17
177,Terrence Ross,Toronto Raptors,14:15,0,2,0,0,1,0,0,0,0,0,2,2,0,2,0,1,1,0,0,17
178,Cory Joseph,Toronto Raptors,20:43,4,7,57.1,0,0,0,0,0,0,0,1,1,1,1,0,3,0,8,7,17
179,Jakob Poeltl,Toronto Raptors,10:49,3,5,60,0,0,0,1,1,100,4,3,7,0,0,0,0,1,7,9,17
180,Paul George,Indiana Pacers,36:07:00,8,22,36.4,2,8,25,4,4,100,1,8,9,2,2,0,1,2,22,-4,18
181,Thaddeus Young,Indiana Pacers,35:34:00,7,12,58.3,2,3,66.7,3,4,75,3,4,7,3,1,1,0,0,19,-7,18
182,Myles Turner,Indiana Pacers,32:54:00,5,11,45.5,0,2,0,3,3,100,5,6,11,0,0,3,1,4,13,-4,18
183,Georges Niang,Indiana Pacers,1:41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,18
184,Brook Lopez,Brooklyn Nets,25:56:00,10,18,55.6,0,4,0,5,6,83.3,3,2,5,1,1,0,5,1,25,1,18
185,Bojan Bogdanovic,Brooklyn Nets,28:10:00,1,6,16.7,0,2,0,2,2,100,0,1,1,0,0,1,0,4,4,5,18
186,Joe Harris,Brooklyn Nets,17:55,2,7,28.6,2,6,33.3,0,0,0,0,3,3,1,1,0,1,2,6,-1,18
187,Aaron Gordon,Orlando Magic,29:09:00,6,12,50,1,2,50,4,6,66.7,3,4,7,0,2,0,1,3,17,-10,19
188,Serge Ibaka,Orlando Magic,19:19,2,6,33.3,0,0,0,0,0,0,2,1,3,0,0,1,1,0,4,-25,19
189,Nikola Vucevic,Orlando Magic,26:00:00,3,12,25,0,0,0,1,2,50,4,10,14,3,1,0,1,0,7,-13,19
190,Evan Fournier,Orlando Magic,27:18:00,4,12,33.3,0,4,0,0,1,0,0,2,2,2,1,0,1,3,8,-10,19
191,Elfrid Payton,Orlando Magic,27:37:00,6,13,46.2,1,4,25,2,2,100,1,4,5,6,2,0,3,0,15,-16,19
192,D.J. Augustin,Orlando Magic,15:58,1,5,20,1,1,100,0,0,0,0,0,0,4,0,0,0,1,3,-19,19
193,Jeff Green,Orlando Magic,19:24,4,9,44.4,2,6,33.3,0,0,0,0,2,2,1,0,1,0,3,10,-16,19
194,Tobias Harris,Detroit Pistons,27:19:00,8,16,50,2,5,40,0,0,0,0,4,4,2,2,1,2,2,18,22,19
195,Andre Drummond,Detroit Pistons,27:34:00,5,14,35.7,0,0,0,2,2,100,4,16,20,1,2,0,1,1,12,19,19
196,Kentavious Caldwell-Pope,Detroit Pistons,23:57,2,5,40,0,3,0,1,1,100,0,1,1,1,2,0,1,1,5,17,19
197,Ish Smith,Detroit Pistons,26:00:00,8,13,61.5,0,0,0,0,0,0,0,2,2,8,1,0,2,1,16,21,19
198,Boban Marjanovic,Detroit Pistons,2:28,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,19
199,T.J. Warren,Phoenix Suns,46:08:00,13,18,72.2,1,2,50,3,4,75,1,8,9,1,3,0,4,5,30,2,20
200,Devin Booker,Phoenix Suns,43:53:00,8,25,32,2,8,25,3,5,60,2,4,6,1,0,0,1,3,21,-1,20
201,Eric Bledsoe,Phoenix Suns,37:50:00,6,16,37.5,0,7,0,5,9,55.6,0,5,5,6,3,0,1,5,17,9,20
202,P.J. Tucker,Phoenix Suns,4:10,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,-3,20
203,Alex Len,Phoenix Suns,14:12,1,4,25,0,0,0,1,2,50,0,0,0,0,0,1,1,4,3,-19,20
204,Domantas Sabonis,Oklahoma City Thunder,17:29,4,6,66.7,0,0,0,0,0,0,0,4,4,0,0,0,1,3,8,-6,20
205,Steven Adams,Oklahoma City Thunder,39:42:00,3,8,37.5,0,0,0,3,3,100,6,4,10,0,1,0,6,2,9,-4,20
