,Visitor,VisitorScore,Home,HomeScore,Date
1603,Trail Blazers,100,Bulls,89,2012-03-16
1604,Raptors,114,Grizzlies,110,2012-03-16
1605,Spurs,114,Thunder,105,2012-03-16
1606,Pistons,101,Suns,109,2012-03-16
1607,Celtics,95,Kings,120,2012-03-16
1608,Timberwolves,92,Lakers,97,2012-03-16
1609,Bucks,120,Warriors,98,2012-03-16
1610,Rockets,91,Clippers,95,2012-03-17
1611,Raptors,103,Bobcats,107,2012-03-17
1612,Knicks,102,Pacers,88,2012-03-17
1613,Hornets,102,Nets,94,2012-03-17
1614,76ers,80,Bulls,89,2012-03-17
1615,Spurs,99,Mavericks,106,2012-03-17
1616,Celtics,91,Nuggets,98,2012-03-17
1617,Warriors,92,Jazz,99,2012-03-17
1618,Hawks,103,Cavaliers,87,2012-03-18
1619,Pistons,83,Clippers,87,2012-03-18
1620,Wizards,92,Grizzlies,97,2012-03-18
1621,Timberwolves,99,Kings,115,2012-03-18
1622,Magic,81,Heat,91,2012-03-18
1623,Rockets,86,Suns,99,2012-03-18
1624,Trail Blazers,95,Thunder,111,2012-03-18
1625,Jazz,103,Lakers,99,2012-03-18
1626,76ers,105,Bobcats,80,2012-03-19
1627,Cavaliers,105,Nets,100,2012-03-19
1628,Celtics,79,Hawks,76,2012-03-19
1629,Bulls,85,Magic,59,2012-03-19
1630,Mavericks,112,Nuggets,95,2012-03-19
1631,Timberwolves,97,Warriors,93,2012-03-19
1632,Clippers,89,Pacers,104,2012-03-20
1633,Raptors,87,Knicks,106,2012-03-20
1634,Suns,95,Heat,99,2012-03-20
1635,Lakers,104,Rockets,107,2012-03-20
1636,Thunder,90,Jazz,97,2012-03-20
1637,Grizzlies,110,Kings,119,2012-03-20
1638,Bucks,116,Trail Blazers,87,2012-03-20
1639,Bulls,94,Raptors,82,2012-03-21
1640,Knicks,82,76ers,79,2012-03-21
1641,Suns,93,Magic,103,2012-03-21
1642,Wizards,108,Nets,89,2012-03-21
1643,Cavaliers,102,Hawks,103,2012-03-21
1644,Warriors,101,Hornets,92,2012-03-21
1645,Clippers,91,Thunder,114,2012-03-21
1646,Timberwolves,100,Spurs,116,2012-03-21
1647,Pistons,115,Nuggets,116,2012-03-21
1648,Lakers,109,Mavericks,93,2012-03-21
1649,Pacers,85,Wizards,83,2012-03-22
1650,Celtics,100,Bucks,91,2012-03-22
1651,Clippers,90,Hornets,97,2012-03-22
1652,Warriors,83,Rockets,109,2012-03-22
1653,Jazz,103,Kings,102,2012-03-22
1654,Grizzlies,93,Trail Blazers,97,2012-03-22
1655,Knicks,79,Raptors,96,2012-03-23
1656,Bucks,112,Bobcats,92,2012-03-23
1657,Cavaliers,80,Magic,93,2012-03-23
1658,Suns,113,Pacers,111,2012-03-23
1659,Nets,84,Hawks,93,2012-03-23
1660,Heat,88,Pistons,73,2012-03-23
1661,Celtics,86,76ers,99,2012-03-23
1662,Timberwolves,140,Thunder,149,2012-03-23
1663,Mavericks,87,Spurs,104,2012-03-23
1664,Nuggets,102,Jazz,121,2012-03-23
1665,Trail Blazers,96,Lakers,103,2012-03-23
1666,Grizzlies,85,Clippers,101,2012-03-24
1667,Hawks,95,Wizards,92,2012-03-24
1668,Bobcats,89,Nets,102,2012-03-24
1669,Pistons,79,Knicks,101,2012-03-24
1670,Raptors,101,Bulls,102,2012-03-24
1671,Spurs,89,Hornets,86,2012-03-24
1672,Mavericks,101,Rockets,99,2012-03-24
1673,Pacers,125,Bucks,104,2012-03-24
1674,Kings,108,Warriors,111,2012-03-24
1675,Suns,108,Cavaliers,83,2012-03-25
1676,Nuggets,100,Timberwolves,117,2012-03-25
1677,Wizards,76,Celtics,88,2012-03-25
1678,Jazz,133,Hawks,139,2012-03-25
1679,76ers,76,Spurs,93,2012-03-25
1680,Heat,87,Thunder,103,2012-03-25
1681,Warriors,87,Trail Blazers,90,2012-03-25
1682,Grizzlies,102,Lakers,96,2012-03-25
1683,Magic,117,Raptors,101,2012-03-26
1684,Pistons,79,Wizards,77,2012-03-26
1685,Celtics,102,Bobcats,95,2012-03-26
1686,Heat,90,Pacers,105,2012-03-26
1687,Jazz,105,Nets,84,2012-03-26
1688,Bucks,80,Knicks,89,2012-03-26
1689,Nuggets,108,Bulls,91,2012-03-26
1690,Kings,106,Rockets,113,2012-03-26
1691,Hornets,85,Clippers,97,2012-03-26
1692,Cavaliers,85,76ers,103,2012-03-27
1693,Hawks,101,Bucks,108,2012-03-27
1694,Timberwolves,86,Grizzlies,93,2012-03-27
1695,Rockets,81,Mavericks,90,2012-03-27
1696,Spurs,107,Suns,100,2012-03-27
1697,Thunder,109,Trail Blazers,95,2012-03-27
1698,Lakers,104,Warriors,101,2012-03-27
1699,Nuggets,96,Raptors,105,2012-03-28
1700,Magic,86,Knicks,108,2012-03-28
1701,Timberwolves,88,Bobcats,83,2012-03-28
1702,Pistons,87,Cavaliers,75,2012-03-28
1703,Jazz,82,Celtics,94,2012-03-28
1704,Pacers,84,Nets,100,2012-03-28
1705,Bulls,98,Hawks,77,2012-03-28
1706,Spurs,117,Kings,112,2012-03-28
1707,Suns,86,Clippers,103,2012-03-28
1708,Hornets,102,Warriors,87,2012-03-28
1709,Wizards,89,Pacers,93,2012-03-29
1710,Mavericks,85,Heat,106,2012-03-29
1711,Hornets,93,Trail Blazers,99,2012-03-29
1712,Thunder,102,Lakers,93,2012-03-29
1713,Heat,113,Raptors,101,2012-03-30
1714,76ers,76,Wizards,97,2012-03-30
1715,Nuggets,99,Bobcats,88,2012-03-30
1716,Knicks,90,Hawks,100,2012-03-30
1717,Bucks,121,Cavaliers,84,2012-03-30
1718,Mavericks,100,Magic,98,2012-03-30
1719,Pistons,71,Bulls,83,2012-03-30
1720,Grizzlies,89,Rockets,98,2012-03-30
1721,Celtics,100,Timberwolves,79,2012-03-30
1722,Kings,104,Jazz,103,2012-03-30
1723,Trail Blazers,97,Clippers,98,2012-03-30
1724,Nets,102,Warriors,100,2012-03-30
1725,Hornets,85,Lakers,88,2012-03-31
1726,Cavaliers,75,Knicks,91,2012-03-31
1727,Hawks,90,76ers,95,2012-03-31
1728,Bobcats,107,Pistons,110,2012-03-31
1729,Grizzlies,99,Bucks,95,2012-03-31
1730,Pacers,103,Spurs,112,2012-03-31
1731,Nets,111,Kings,99,2012-03-31
1732,Jazz,96,Clippers,105,2012-03-31
1733,Bulls,78,Thunder,92,2012-04-01
1734,Heat,72,Celtics,91,2012-04-01
1735,Wizards,92,Raptors,99,2012-04-01
1736,Nuggets,104,Magic,101,2012-04-01
1737,Pacers,104,Rockets,102,2012-04-01
1738,Hornets,75,Suns,92,2012-04-01
1739,Timberwolves,106,Trail Blazers,119,2012-04-01
1740,Warriors,112,Lakers,120,2012-04-01
1741,Bucks,112,Wizards,98,2012-04-02
1742,Rockets,99,Bulls,93,2012-04-02
1743,Grizzlies,94,Thunder,88,2012-04-02
1744,Clippers,94,Mavericks,75,2012-04-02
1745,Timberwolves,108,Kings,116,2012-04-02
1746,Jazz,102,Trail Blazers,97,2012-04-02
1747,Bobcats,87,Raptors,92,2012-04-03
1748,Spurs,125,Cavaliers,90,2012-04-03
1749,Knicks,104,Pacers,112,2012-04-03
1750,76ers,93,Heat,99,2012-04-03
1751,Magic,95,Pistons,102,2012-04-03
1752,Warriors,94,Grizzlies,98,2012-04-03
1753,Suns,109,Kings,100,2012-04-03
1754,Nets,87,Lakers,91,2012-04-03
1755,Raptors,99,76ers,78,2012-04-04
1756,Pacers,109,Wizards,96,2012-04-04
1757,Spurs,87,Celtics,86,2012-04-04
1758,Bobcats,93,Hawks,120,2012-04-04
1759,Thunder,93,Heat,98,2012-04-04
1760,Cavaliers,98,Bucks,107,2012-04-04
1761,Nuggets,92,Hornets,94,2012-04-04
1762,Warriors,97,Timberwolves,94,2012-04-04
1763,Grizzlies,85,Mavericks,95,2012-04-04
1764,Suns,107,Jazz,105,2012-04-04
1765,Nets,88,Trail Blazers,101,2012-04-04
1766,Lakers,113,Clippers,108,2012-04-04
1767,Knicks,96,Magic,80,2012-04-05
1768,Wizards,94,Pistons,99,2012-04-05
1769,Celtics,86,Bulls,93,2012-04-05
1770,Clippers,93,Kings,85,2012-04-05
1771,Thunder,98,Pacers,103,2012-04-06
1772,Cavaliers,84,Raptors,80,2012-04-06
1773,Wizards,98,Nets,110,2012-04-06
1774,Pistons,96,Hawks,101,2012-04-06
1775,Grizzlies,97,Heat,82,2012-04-06
1776,Bobcats,90,Bucks,95,2012-04-06
1777,Trail Blazers,99,Mavericks,97,2012-04-06
1778,Hornets,103,Spurs,128,2012-04-06
1779,Suns,99,Nuggets,105,2012-04-06
1780,Warriors,98,Jazz,104,2012-04-06
1781,Rockets,112,Lakers,107,2012-04-06
1782,Celtics,86,Pacers,72,2012-04-07
1783,Hawks,116,Bobcats,96,2012-04-07
1784,Magic,88,76ers,82,2012-04-07
1785,Mavericks,89,Grizzlies,94,2012-04-07
1786,Timberwolves,90,Hornets,99,2012-04-07
1787,Trail Blazers,94,Bucks,116,2012-04-07
1788,Lakers,105,Suns,125,2012-04-07
1789,Kings,94,Clippers,109,2012-04-07
1790,Nuggets,97,Warriors,112,2012-04-07
1791,Bulls,99,Knicks,100,2012-04-08
1792,76ers,79,Celtics,103,2012-04-08
1793,Cavaliers,117,Nets,122,2012-04-08
1794,Pistons,75,Heat,98,2012-04-08
1795,Jazz,104,Spurs,114,2012-04-08
1796,Raptors,75,Thunder,91,2012-04-08
1797,Rockets,104,Kings,87,2012-04-08
1798,Wizards,113,Bobcats,85,2012-04-09
1799,Pistons,89,Magic,119,2012-04-09
1800,Raptors,98,Pacers,103,2012-04-09
1801,Thunder,109,Bucks,89,2012-04-09
1802,Clippers,85,Grizzlies,94,2012-04-09
1803,Lakers,93,Hornets,91,2012-04-09
1804,Suns,114,Timberwolves,90,2012-04-09
1805,Warriors,84,Nuggets,123,2012-04-09
1806,Spurs,84,Jazz,91,2012-04-09
1807,Rockets,94,Trail Blazers,89,2012-04-09
1808,Magic,85,Wizards,93,2012-04-10
1809,Celtics,115,Heat,107,2012-04-10
1810,Bobcats,90,Cavaliers,103,2012-04-10
1811,76ers,107,Nets,88,2012-04-10
1812,Kings,100,Mavericks,110,2012-04-10
1813,Knicks,86,Bulls,98,2012-04-10
1814,76ers,93,Raptors,75,2012-04-11
1815,Pacers,104,Cavaliers,98,2012-04-11
1816,Hawks,86,Celtics,88,2012-04-11
1817,Knicks,111,Bucks,107,2012-04-11
1818,Suns,93,Grizzlies,104,2012-04-11
1819,Kings,96,Hornets,105,2012-04-11
1820,Jazz,103,Rockets,91,2012-04-11
1821,Clippers,100,Thunder,98,2012-04-11
1822,Lakers,98,Spurs,84,2012-04-11
1823,Timberwolves,107,Nuggets,113,2012-04-11
1824,Warriors,110,Trail Blazers,118,2012-04-11
1825,Pistons,109,Bobcats,85,2012-04-12
1826,Heat,86,Bulls,96,2012-04-12
1827,Clippers,95,Timberwolves,82,2012-04-12
1828,Grizzlies,97,Spurs,107,2012-04-12
1829,Mavericks,112,Warriors,103,2012-04-12
1830,Celtics,79,Raptors,84,2012-04-13
1831,Nets,95,76ers,89,2012-04-13
1832,Hawks,109,Magic,81,2012-04-13
1833,Cavaliers,83,Pacers,102,2012-04-13
1834,Wizards,65,Knicks,103,2012-04-13
1835,Bobcats,82,Heat,105,2012-04-13
1836,Bucks,113,Pistons,97,2012-04-13
1837,Jazz,85,Hornets,96,2012-04-13
1838,Suns,112,Rockets,105,2012-04-13
1839,Kings,89,Thunder,115,2012-04-13
1840,Nuggets,97,Lakers,103,2012-04-13
1841,Mavericks,97,Trail Blazers,94,2012-04-13
1842,Warriors,104,Clippers,112,2012-04-14
1843,Cavaliers,98,Wizards,89,2012-04-14
1844,Celtics,94,Nets,82,2012-04-14
1845,Jazz,98,Grizzlies,103,2012-04-14
1846,Thunder,115,Timberwolves,110,2012-04-14
1847,Pacers,105,Bucks,99,2012-04-14
1848,Suns,91,Spurs,105,2012-04-14
1849,Heat,93,Knicks,85,2012-04-15
1850,Mavericks,108,Lakers,112,2012-04-15
1851,Celtics,94,Bobcats,82,2012-04-15
1852,Raptors,102,Hawks,86,2012-04-15
1853,Bulls,100,Pistons,94,2012-04-15
1854,Magic,100,Cavaliers,84,2012-04-15
1855,Trail Blazers,103,Kings,104,2012-04-15
1856,Grizzlies,75,Hornets,88,2012-04-15
1857,Rockets,86,Nuggets,101,2012-04-15
1858,Hawks,109,Raptors,87,2012-04-16
1859,Hornets,75,Bobcats,67,2012-04-16
1860,76ers,100,Magic,113,2012-04-16
1861,Timberwolves,88,Pacers,111,2012-04-16
1862,Heat,101,Nets,98,2012-04-16
1863,Wizards,87,Bulls,84,2012-04-16
1864,Nuggets,105,Rockets,102,2012-04-16
1865,Mavericks,121,Jazz,123,2012-04-16
1866,Trail Blazers,107,Suns,125,2012-04-16
1867,Thunder,77,Clippers,92,2012-04-16
1868,Spurs,120,Warriors,99,2012-04-16
1869,Pacers,102,76ers,97,2012-04-17
1870,Cavaliers,77,Pistons,116,2012-04-17
1871,Celtics,110,Knicks,118,2012-04-17
1872,Grizzlies,91,Timberwolves,84,2012-04-17
1873,Spurs,112,Lakers,91,2012-04-17
1874,Bucks,112,Wizards,121,2012-04-18
1875,Bulls,100,Bobcats,68,2012-04-18
1876,76ers,103,Cavaliers,87,2012-04-18
1877,Knicks,104,Nets,95,2012-04-18
1878,Pistons,84,Hawks,116,2012-04-18
1879,Raptors,72,Heat,96,2012-04-18
1880,Magic,98,Celtics,102,2012-04-18
1881,Hornets,91,Grizzlies,103,2012-04-18
1882,Rockets,110,Mavericks,117,2012-04-18
1883,Clippers,104,Nuggets,98,2012-04-18
1884,Thunder,109,Suns,97,2012-04-18
1885,Spurs,127,Kings,102,2012-04-18
1886,Jazz,112,Trail Blazers,91,2012-04-18
1887,Lakers,99,Warriors,87,2012-04-18
1888,Bucks,109,Pacers,118,2012-04-19
1889,Timberwolves,91,Pistons,80,2012-04-19
1890,Bulls,72,Heat,83,2012-04-19
1891,Rockets,99,Hornets,105,2012-04-19
1892,Clippers,90,Suns,93,2012-04-19
1893,Grizzlies,85,Bobcats,80,2012-04-20
1894,Celtics,92,Hawks,97,2012-04-20
1895,Knicks,90,Cavaliers,98,2012-04-20
1896,Warriors,94,Mavericks,104,2012-04-20
1897,Lakers,97,Spurs,121,2012-04-20
1898,Thunder,103,Kings,92,2012-04-20
1899,Nuggets,118,Suns,107,2012-04-21
1900,76ers,109,Pacers,106,2012-04-21
1901,Wizards,86,Heat,84,2012-04-21
1902,Mavericks,83,Bulls,93,2012-04-21
1903,Trail Blazers,89,Grizzlies,93,2012-04-21
1904,Warriors,96,Rockets,99,2012-04-21
1905,Nets,95,Bucks,106,2012-04-21
1906,Magic,107,Jazz,117,2012-04-21
1907,Knicks,113,Hawks,112,2012-04-22
1908,Thunder,106,Lakers,114,2012-04-22
1909,Kings,114,Bobcats,88,2012-04-22
1910,Rockets,88,Heat,97,2012-04-22
1911,Raptors,73,Pistons,76,2012-04-22
1912,Cavaliers,98,Spurs,114,2012-04-22
1913,Warriors,93,Timberwolves,88,2012-04-22
1914,Magic,74,Nuggets,101,2012-04-22
1915,Hornets,98,Clippers,107,2012-04-22
1916,Bobcats,73,Wizards,101,2012-04-23
1917,Pistons,97,Pacers,103,2012-04-23
1918,76ers,105,Nets,87,2012-04-23
1919,Raptors,86,Bucks,92,2012-04-23
1920,Cavaliers,101,Grizzlies,109,2012-04-23
1921,Trail Blazers,89,Spurs,124,2012-04-23
1922,Clippers,102,Hawks,109,2012-04-24
1923,Heat,66,Celtics,78,2012-04-24
1924,Kings,110,Thunder,118,2012-04-24
1925,Suns,88,Jazz,100,2012-04-24
1926,Hornets,83,Warriors,81,2012-04-24
1927,Bobcats,95,Magic,102,2012-04-25
1928,Wizards,96,Cavaliers,85,2012-04-25
1929,Bulls,92,Pacers,87,2012-04-25
1930,Clippers,93,Knicks,99,2012-04-25
1931,76ers,90,Bucks,85,2012-04-25
1932,Nuggets,106,Thunder,101,2012-04-25
1933,Spurs,110,Suns,106,2012-04-25
1934,Nets,67,Raptors,98,2012-04-26
1935,76ers,86,Pistons,108,2012-04-26
1936,Bucks,74,Celtics,87,2012-04-26
1937,Heat,70,Wizards,104,2012-04-26
1938,Knicks,104,Bobcats,84,2012-04-26
1939,Mavericks,89,Hawks,106,2012-04-26
1940,Cavaliers,75,Bulls,107,2012-04-26
1941,Magic,76,Grizzlies,88,2012-04-26
1942,Hornets,77,Rockets,84,2012-04-26
1943,Nuggets,131,Timberwolves,102,2012-04-26
1944,Trail Blazers,94,Jazz,96,2012-04-26
1945,Lakers,96,Kings,113,2012-04-26
1946,Spurs,107,Warriors,101,2012-04-26
